A,B
"(3.152, 3.473]","(1.545, 2.022]"
"(2.957, 3.152]","(1.545, 2.022]"
"(2.957, 3.152]","(1.545, 2.022]"
"(3.473, 3.858]","(2.022, 7.237]"
"(3.152, 3.473]","(2.022, 7.237]"
"(3.152, 3.473]","(1.545, 2.022]"
"(2.957, 3.152]","(1.352, 1.545]"
"(3.152, 3.473]","(1.545, 2.022]"
"(2.957, 3.152]","(1.352, 1.545]"
"(3.152, 3.473]","(2.022, 7.237]"
"(3.473, 3.858]","(2.022, 7.237]"
"(3.152, 3.473]","(1.545, 2.022]"
"(3.152, 3.473]","(1.545, 2.022]"
"(3.152, 3.473]","(2.022, 7.237]"
"(2.957, 3.152]","(1.008, 1.174]"
"(2.957, 3.152]","(1.352, 1.545]"
"(2.762, 2.957]","(1.352, 1.545]"
"(2.957, 3.152]","(1.352, 1.545]"
"(2.957, 3.152]","(1.545, 2.022]"
"(2.957, 3.152]","(1.352, 1.545]"
"(2.957, 3.152]","(1.352, 1.545]"
"(3.152, 3.473]","(1.352, 1.545]"
"(2.762, 2.957]","(1.352, 1.545]"
"(2.762, 2.957]","(1.352, 1.545]"
"(2.762, 2.957]","(1.352, 1.545]"
"(2.396, 2.591]","(1.545, 2.022]"
"(2.209, 2.396]","(1.174, 1.352]"
"(2.209, 2.396]","(0.89, 1.008]"
"(2.209, 2.396]","(0.89, 1.008]"
"(2.209, 2.396]","(0.89, 1.008]"
"(2.762, 2.957]","(1.174, 1.352]"
"(2.957, 3.152]","(1.545, 2.022]"
"(2.762, 2.957]","(1.352, 1.545]"
"(2.762, 2.957]","(1.545, 2.022]"
"(2.591, 2.762]","(1.352, 1.545]"
"(2.591, 2.762]","(1.174, 1.352]"
"(2.591, 2.762]","(1.545, 2.022]"
"(2.591, 2.762]","(1.174, 1.352]"
"(2.591, 2.762]","(1.174, 1.352]"
"(2.591, 2.762]","(1.008, 1.174]"
"(2.591, 2.762]","(1.174, 1.352]"
"(2.762, 2.957]","(1.008, 1.174]"
"(3.152, 3.473]","(2.022, 7.237]"
"(2.591, 2.762]","(1.008, 1.174]"
"(2.396, 2.591]","(1.008, 1.174]"
"(2.591, 2.762]","(1.008, 1.174]"
"(2.396, 2.591]","(0.701, 0.89]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.396, 2.591]","(0.701, 0.89]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.957, 3.152]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.957, 3.152]","(1.008, 1.174]"
"(2.762, 2.957]","(0.89, 1.008]"
"(2.957, 3.152]","(0.89, 1.008]"
"(2.957, 3.152]","(0.701, 0.89]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.957, 3.152]","(0.89, 1.008]"
"(2.762, 2.957]","(0.701, 0.89]"
"(2.957, 3.152]","(0.89, 1.008]"
"(3.152, 3.473]","(0.89, 1.008]"
"(3.152, 3.473]","(0.89, 1.008]"
"(3.152, 3.473]","(1.174, 1.352]"
"(3.152, 3.473]","(1.008, 1.174]"
"(3.152, 3.473]","(0.89, 1.008]"
"(3.152, 3.473]","(1.008, 1.174]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.473, 3.858]","(1.352, 1.545]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.152, 3.473]","(1.174, 1.352]"
"(3.473, 3.858]","(1.352, 1.545]"
"(3.152, 3.473]","(1.352, 1.545]"
"(3.152, 3.473]","(1.008, 1.174]"
"(3.152, 3.473]","(0.701, 0.89]"
"(3.473, 3.858]","(1.174, 1.352]"
"(3.473, 3.858]","(1.174, 1.352]"
"(3.152, 3.473]","(1.174, 1.352]"
"(3.152, 3.473]","(0.701, 0.89]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.152, 3.473]","(0.285, 0.572]"
"(3.473, 3.858]","(0.572, 0.701]"
"(3.473, 3.858]","(0.89, 1.008]"
"(3.473, 3.858]","(1.352, 1.545]"
"(3.152, 3.473]","(1.008, 1.174]"
"(3.152, 3.473]","(1.008, 1.174]"
"(3.473, 3.858]","(1.352, 1.545]"
"(3.858, 7.561]","(1.352, 1.545]"
"(3.858, 7.561]","(1.545, 2.022]"
"(3.858, 7.561]","(1.545, 2.022]"
"(3.858, 7.561]","(1.545, 2.022]"
"(3.473, 3.858]","(1.352, 1.545]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.473, 3.858]","(1.174, 1.352]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.858, 7.561]","(1.352, 1.545]"
"(3.858, 7.561]","(1.352, 1.545]"
"(3.858, 7.561]","(1.174, 1.352]"
"(3.858, 7.561]","(1.174, 1.352]"
"(3.858, 7.561]","(1.545, 2.022]"
"(3.473, 3.858]","(1.174, 1.352]"
"(3.473, 3.858]","(1.174, 1.352]"
"(3.858, 7.561]","(1.545, 2.022]"
"(2.762, 2.957]","(1.545, 2.022]"
"(2.762, 2.957]","(1.545, 2.022]"
"(2.957, 3.152]","(1.545, 2.022]"
"(2.957, 3.152]","(1.545, 2.022]"
"(2.762, 2.957]","(1.545, 2.022]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.473, 3.858]","(2.022, 7.237]"
"(3.152, 3.473]","(2.022, 7.237]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.473, 3.858]","(2.022, 7.237]"
"(3.473, 3.858]","(2.022, 7.237]"
"(3.152, 3.473]","(2.022, 7.237]"
"(2.762, 2.957]","(1.545, 2.022]"
"(2.396, 2.591]","(0.89, 1.008]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.957, 3.152]","(1.352, 1.545]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.762, 2.957]","(1.174, 1.352]"
"(2.591, 2.762]","(1.008, 1.174]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.152, 3.473]","(1.545, 2.022]"
"(3.152, 3.473]","(1.352, 1.545]"
"(2.591, 2.762]","(1.008, 1.174]"
"(3.152, 3.473]","(1.352, 1.545]"
"(2.591, 2.762]","(1.008, 1.174]"
"(2.762, 2.957]","(1.174, 1.352]"
"(2.591, 2.762]","(1.008, 1.174]"
"(3.152, 3.473]","(1.352, 1.545]"
"(3.152, 3.473]","(1.352, 1.545]"
"(2.957, 3.152]","(1.174, 1.352]"
"(2.957, 3.152]","(1.174, 1.352]"
"(3.858, 7.561]","(2.022, 7.237]"
"(2.957, 3.152]","(1.174, 1.352]"
"(3.152, 3.473]","(1.174, 1.352]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.957, 3.152]","(1.174, 1.352]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.957, 3.152]","(1.174, 1.352]"
"(2.957, 3.152]","(1.174, 1.352]"
"(2.957, 3.152]","(1.174, 1.352]"
"(2.396, 2.591]","(0.89, 1.008]"
"(2.396, 2.591]","(0.89, 1.008]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.591, 2.762]","(0.89, 1.008]"
"(3.152, 3.473]","(1.352, 1.545]"
"(2.957, 3.152]","(1.352, 1.545]"
"(3.152, 3.473]","(1.174, 1.352]"
"(2.957, 3.152]","(2.022, 7.237]"
"(3.473, 3.858]","(1.545, 2.022]"
"(2.396, 2.591]","(0.89, 1.008]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.591, 2.762]","(1.008, 1.174]"
"(2.396, 2.591]","(0.89, 1.008]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.591, 2.762]","(0.701, 0.89]"
"(2.762, 2.957]","(0.701, 0.89]"
"(2.591, 2.762]","(0.89, 1.008]"
"(2.591, 2.762]","(0.701, 0.89]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(1.008, 1.174]"
"(2.762, 2.957]","(0.701, 0.89]"
"(3.858, 7.561]","(1.545, 2.022]"
"(3.473, 3.858]","(1.352, 1.545]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.473, 3.858]","(1.352, 1.545]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.152, 3.473]","(1.352, 1.545]"
"(2.957, 3.152]","(1.174, 1.352]"
"(3.858, 7.561]","(2.022, 7.237]"
"(3.858, 7.561]","(2.022, 7.237]"
"(2.762, 2.957]","(1.174, 1.352]"
"(2.957, 3.152]","(1.174, 1.352]"
"(2.957, 3.152]","(1.174, 1.352]"
"(3.473, 3.858]","(1.545, 2.022]"
"(3.152, 3.473]","(1.352, 1.545]"
