A,B
"(2.414, 3.272]","(1.814, 2.718]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(1.556, 2.414]","(0.91, 1.814]"
"(1.556, 2.414]","(0.91, 1.814]"
"(1.556, 2.414]","(0.91, 1.814]"
"(1.556, 2.414]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(-0.00141, 0.91]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(-0.00141, 0.91]"
"(3.272, 4.13]","(-0.00141, 0.91]"
"(3.272, 4.13]","(-0.00141, 0.91]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(3.622, 4.526]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(4.13, 4.988]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(4.13, 4.988]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(2.414, 3.272]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(1.814, 2.718]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(-0.00141, 0.91]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(4.988, 5.845]","(2.718, 3.622]"
"(4.13, 4.988]","(1.814, 2.718]"
"(4.13, 4.988]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(4.988, 5.845]","(3.622, 4.526]"
"(4.13, 4.988]","(1.814, 2.718]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(2.414, 3.272]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(4.988, 5.845]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(3.272, 4.13]","(1.814, 2.718]"
"(3.272, 4.13]","(0.91, 1.814]"
"(1.556, 2.414]","(-0.00141, 0.91]"
"(1.556, 2.414]","(-0.00141, 0.91]"
