A,B,C,D,E
"(19.651, 20.136]","(20.025, 20.567]","(15.768, 16.312]","(100.953, 102.834]","(352.392, 357.878]"
"(20.136, 20.62]","(20.567, 21.109]","(15.768, 16.312]","(104.715, 106.595]","(357.878, 363.364]"
"(19.167, 19.651]","(21.109, 21.651]","(17.942, 18.486]","(99.073, 100.953]","(352.392, 357.878]"
"(19.167, 19.651]","(21.109, 21.651]","(17.399, 17.942]","(102.834, 104.715]","(357.878, 363.364]"
"(17.229, 17.713]","(17.314, 17.856]","(14.681, 15.224]","(87.789, 89.67]","(308.507, 313.993]"
"(14.797, 15.291]","(22.735, 23.277]","(11.419, 11.963]","(100.953, 102.834]","(341.421, 346.907]"
"(20.136, 20.62]","(18.398, 18.94]","(14.137, 14.681]","(99.073, 100.953]","(341.421, 346.907]"
"(18.198, 18.682]","(18.94, 19.482]","(14.681, 15.224]","(93.431, 95.312]","(324.964, 330.45]"
"(20.62, 21.105]","(21.109, 21.651]","(14.681, 15.224]","(102.834, 104.715]","(352.392, 357.878]"
"(21.589, 22.074]","(16.23, 16.772]","(17.942, 18.486]","(95.312, 97.192]","(341.421, 346.907]"
"(19.651, 20.136]","(22.735, 23.277]","(13.05, 13.594]","(108.476, 110.356]","(363.364, 368.849]"
"(20.136, 20.62]","(18.398, 18.94]","(16.312, 16.855]","(93.431, 95.312]","(335.935, 341.421]"
"(16.744, 17.229]","(18.94, 19.482]","(19.03, 19.573]","(87.789, 89.67]","(324.964, 330.45]"
"(21.589, 22.074]","(24.361, 24.903]","(13.594, 14.137]","(117.879, 119.759]","(396.278, 401.764]"
"(16.26, 16.744]","(16.772, 17.314]","(13.594, 14.137]","(84.028, 85.909]","(297.536, 303.021]"
"(18.682, 19.167]","(16.23, 16.772]","(16.312, 16.855]","(85.909, 87.789]","(308.507, 313.993]"
"(17.713, 18.198]","(20.567, 21.109]","(16.855, 17.399]","(95.312, 97.192]","(341.421, 346.907]"
"(19.651, 20.136]","(17.856, 18.398]","(14.137, 14.681]","(91.551, 93.431]","(319.478, 324.964]"
"(19.651, 20.136]","(17.856, 18.398]","(15.224, 15.768]","(91.551, 93.431]","(319.478, 324.964]"
"(16.744, 17.229]","(19.482, 20.025]","(11.963, 12.506]","(89.67, 91.551]","(303.021, 308.507]"
"(18.682, 19.167]","(20.567, 21.109]","(16.312, 16.855]","(97.192, 99.073]","(341.421, 346.907]"
"(16.744, 17.229]","(19.482, 20.025]","(13.594, 14.137]","(89.67, 91.551]","(313.993, 319.478]"
"(18.682, 19.167]","(21.109, 21.651]","(14.681, 15.224]","(99.073, 100.953]","(346.907, 352.392]"
"(20.62, 21.105]","(16.772, 17.314]","(14.137, 14.681]","(89.67, 91.551]","(308.507, 313.993]"
"(16.744, 17.229]","(22.735, 23.277]","(16.312, 16.855]","(102.834, 104.715]","(352.392, 357.878]"
"(23.043, 23.527]","(16.23, 16.772]","(13.594, 14.137]","(93.431, 95.312]","(319.478, 324.964]"
"(18.682, 19.167]","(20.025, 20.567]","(13.05, 13.594]","(99.073, 100.953]","(335.935, 341.421]"
"(21.105, 21.589]","(23.277, 23.819]","(14.681, 15.224]","(112.237, 114.117]","(390.792, 396.278]"
"(24.012, 24.496]","(18.94, 19.482]","(16.855, 17.399]","(104.715, 106.595]","(368.849, 374.335]"
"(16.26, 16.744]","(21.651, 22.193]","(14.137, 14.681]","(97.192, 99.073]","(335.935, 341.421]"
"(18.682, 19.167]","(17.856, 18.398]","(18.486, 19.03]","(91.551, 93.431]","(330.45, 335.935]"
"(19.167, 19.651]","(16.772, 17.314]","(16.312, 16.855]","(87.789, 89.67]","(313.993, 319.478]"
"(17.713, 18.198]","(16.23, 16.772]","(14.137, 14.681]","(82.11, 84.028]","(291.94, 297.536]"
"(22.074, 22.558]","(18.94, 19.482]","(14.681, 15.224]","(99.073, 100.953]","(341.421, 346.907]"
"(19.167, 19.651]","(22.735, 23.277]","(15.768, 16.312]","(104.715, 106.595]","(357.878, 363.364]"
"(22.074, 22.558]","(20.567, 21.109]","(17.399, 17.942]","(112.237, 114.117]","(379.821, 385.306]"
"(18.682, 19.167]","(21.109, 21.651]","(19.03, 19.573]","(100.953, 102.834]","(357.878, 363.364]"
"(20.62, 21.105]","(25.445, 25.987]","(16.855, 17.399]","(114.117, 115.998]","(390.792, 396.278]"
"(18.682, 19.167]","(20.025, 20.567]","(16.312, 16.855]","(100.953, 102.834]","(357.878, 363.364]"
"(18.682, 19.167]","(18.94, 19.482]","(16.312, 16.855]","(97.192, 99.073]","(341.421, 346.907]"
"(20.136, 20.62]","(20.025, 20.567]","(16.855, 17.399]","(102.834, 104.715]","(357.878, 363.364]"
"(21.105, 21.589]","(21.651, 22.193]","(11.963, 12.506]","(108.476, 110.356]","(357.878, 363.364]"
"(18.198, 18.682]","(20.025, 20.567]","(16.855, 17.399]","(93.431, 95.312]","(330.45, 335.935]"
"(18.198, 18.682]","(20.567, 21.109]","(14.681, 15.224]","(99.073, 100.953]","(341.421, 346.907]"
"(18.682, 19.167]","(18.94, 19.482]","(16.855, 17.399]","(93.431, 95.312]","(330.45, 335.935]"
"(19.651, 20.136]","(19.482, 20.025]","(17.942, 18.486]","(95.312, 97.192]","(346.907, 352.392]"
"(16.744, 17.229]","(22.735, 23.277]","(15.768, 16.312]","(100.953, 102.834]","(352.392, 357.878]"
"(19.167, 19.651]","(18.94, 19.482]","(12.506, 13.05]","(95.312, 97.192]","(324.964, 330.45]"
"(22.074, 22.558]","(20.567, 21.109]","(13.05, 13.594]","(106.595, 108.476]","(357.878, 363.364]"
"(17.229, 17.713]","(19.482, 20.025]","(12.506, 13.05]","(95.312, 97.192]","(324.964, 330.45]"
"(19.167, 19.651]","(20.025, 20.567]","(17.399, 17.942]","(100.953, 102.834]","(357.878, 363.364]"
"(23.043, 23.527]","(17.856, 18.398]","(14.681, 15.224]","(99.073, 100.953]","(341.421, 346.907]"
"(18.682, 19.167]","(20.025, 20.567]","(10.876, 11.419]","(99.073, 100.953]","(330.45, 335.935]"
"(17.713, 18.198]","(19.482, 20.025]","(13.594, 14.137]","(97.192, 99.073]","(330.45, 335.935]"
"(20.136, 20.62]","(21.651, 22.193]","(11.419, 11.963]","(100.953, 102.834]","(341.421, 346.907]"
"(19.651, 20.136]","(18.94, 19.482]","(15.224, 15.768]","(91.551, 93.431]","(319.478, 324.964]"
"(21.589, 22.074]","(21.651, 22.193]","(17.942, 18.486]","(104.715, 106.595]","(368.849, 374.335]"
"(16.744, 17.229]","(22.735, 23.277]","(20.66, 21.204]","(100.953, 102.834]","(363.364, 368.849]"
"(19.651, 20.136]","(20.567, 21.109]","(16.312, 16.855]","(100.953, 102.834]","(352.392, 357.878]"
"(20.136, 20.62]","(20.025, 20.567]","(13.05, 13.594]","(100.953, 102.834]","(341.421, 346.907]"
"(19.651, 20.136]","(20.025, 20.567]","(12.506, 13.05]","(100.953, 102.834]","(346.907, 352.392]"
"(18.198, 18.682]","(21.651, 22.193]","(12.506, 13.05]","(99.073, 100.953]","(335.935, 341.421]"
"(20.136, 20.62]","(19.482, 20.025]","(16.855, 17.399]","(99.073, 100.953]","(346.907, 352.392]"
"(22.074, 22.558]","(22.193, 22.735]","(15.224, 15.768]","(108.476, 110.356]","(368.849, 374.335]"
"(20.136, 20.62]","(21.651, 22.193]","(14.137, 14.681]","(104.715, 106.595]","(352.392, 357.878]"
"(20.136, 20.62]","(20.025, 20.567]","(14.137, 14.681]","(100.953, 102.834]","(346.907, 352.392]"
"(20.62, 21.105]","(18.94, 19.482]","(13.05, 13.594]","(97.192, 99.073]","(335.935, 341.421]"
"(19.167, 19.651]","(22.193, 22.735]","(11.963, 12.506]","(106.595, 108.476]","(363.364, 368.849]"
"(18.198, 18.682]","(17.856, 18.398]","(14.137, 14.681]","(93.431, 95.312]","(319.478, 324.964]"
"(20.62, 21.105]","(18.398, 18.94]","(15.224, 15.768]","(97.192, 99.073]","(335.935, 341.421]"
"(22.558, 23.043]","(17.314, 17.856]","(13.05, 13.594]","(99.073, 100.953]","(335.935, 341.421]"
"(21.105, 21.589]","(18.94, 19.482]","(13.594, 14.137]","(97.192, 99.073]","(335.935, 341.421]"
"(19.167, 19.651]","(22.193, 22.735]","(16.855, 17.399]","(102.834, 104.715]","(363.364, 368.849]"
"(22.074, 22.558]","(20.567, 21.109]","(13.594, 14.137]","(106.595, 108.476]","(357.878, 363.364]"
"(21.589, 22.074]","(20.025, 20.567]","(15.768, 16.312]","(100.953, 102.834]","(352.392, 357.878]"
"(22.074, 22.558]","(20.567, 21.109]","(10.321, 10.876]","(104.715, 106.595]","(346.907, 352.392]"
"(15.775, 16.26]","(22.193, 22.735]","(10.876, 11.419]","(97.192, 99.073]","(330.45, 335.935]"
"(20.136, 20.62]","(18.94, 19.482]","(13.594, 14.137]","(95.312, 97.192]","(330.45, 335.935]"
"(23.527, 24.012]","(20.567, 21.109]","(16.855, 17.399]","(106.595, 108.476]","(368.849, 374.335]"
"(23.043, 23.527]","(20.567, 21.109]","(14.137, 14.681]","(108.476, 110.356]","(368.849, 374.335]"
"(19.651, 20.136]","(19.482, 20.025]","(16.855, 17.399]","(97.192, 99.073]","(341.421, 346.907]"
"(18.682, 19.167]","(18.398, 18.94]","(16.312, 16.855]","(91.551, 93.431]","(324.964, 330.45]"
"(18.198, 18.682]","(16.772, 17.314]","(16.855, 17.399]","(87.789, 89.67]","(319.478, 324.964]"
"(19.651, 20.136]","(16.772, 17.314]","(19.573, 20.117]","(89.67, 91.551]","(324.964, 330.45]"
"(19.651, 20.136]","(18.94, 19.482]","(16.312, 16.855]","(95.312, 97.192]","(335.935, 341.421]"
"(20.62, 21.105]","(21.109, 21.651]","(14.137, 14.681]","(104.715, 106.595]","(357.878, 363.364]"
"(19.167, 19.651]","(20.567, 21.109]","(15.224, 15.768]","(104.715, 106.595]","(363.364, 368.849]"
"(18.198, 18.682]","(23.277, 23.819]","(15.768, 16.312]","(108.476, 110.356]","(374.335, 379.821]"
"(19.167, 19.651]","(18.94, 19.482]","(15.224, 15.768]","(97.192, 99.073]","(335.935, 341.421]"
"(19.167, 19.651]","(21.651, 22.193]","(16.855, 17.399]","(102.834, 104.715]","(357.878, 363.364]"
"(18.682, 19.167]","(17.856, 18.398]","(15.224, 15.768]","(91.551, 93.431]","(319.478, 324.964]"
"(16.744, 17.229]","(21.651, 22.193]","(16.312, 16.855]","(97.192, 99.073]","(346.907, 352.392]"
"(19.167, 19.651]","(20.025, 20.567]","(14.137, 14.681]","(97.192, 99.073]","(335.935, 341.421]"
"(18.682, 19.167]","(22.193, 22.735]","(16.312, 16.855]","(102.834, 104.715]","(352.392, 357.878]"
"(19.167, 19.651]","(20.025, 20.567]","(13.594, 14.137]","(99.073, 100.953]","(335.935, 341.421]"
"(17.713, 18.198]","(15.135, 15.688]","(14.681, 15.224]","(84.028, 85.909]","(297.536, 303.021]"
"(21.105, 21.589]","(21.651, 22.193]","(14.681, 15.224]","(106.595, 108.476]","(363.364, 368.849]"
"(20.62, 21.105]","(21.109, 21.651]","(16.312, 16.855]","(102.834, 104.715]","(357.878, 363.364]"
"(14.797, 15.291]","(16.23, 16.772]","(15.224, 15.768]","(82.11, 84.028]","(291.94, 297.536]"
"(21.589, 22.074]","(17.856, 18.398]","(14.681, 15.224]","(99.073, 100.953]","(335.935, 341.421]"
