A,B,C,D,E
6,6,2,2,24
6,7,2,3,29
5,7,3,1,23
5,7,3,2,30
0,4,1,0,1
0,7,0,2,18
6,5,1,1,16
2,5,1,0,5
6,7,1,2,25
6,0,3,1,16
5,7,0,3,32
6,5,3,0,11
0,5,3,0,5
6,7,0,8,37
0,0,0,0,0
5,0,2,0,2
1,7,3,1,17
6,5,1,0,5
5,5,1,0,4
0,5,0,0,1
4,6,2,1,18
0,5,0,0,3
4,7,1,1,22
6,1,1,0,2
0,7,2,2,25
6,0,1,0,5
5,6,0,1,12
6,7,1,6,37
6,5,3,3,33
0,7,1,1,13
5,5,3,0,8
5,3,2,0,2
1,0,1,0,0
6,5,1,1,20
5,7,2,3,30
6,6,3,5,36
5,7,3,2,31
6,7,3,7,37
5,6,3,2,27
5,5,2,1,16
6,6,3,2,27
6,7,0,3,30
2,6,3,0,10
2,6,1,1,19
4,5,3,0,8
5,6,3,1,20
0,7,2,2,22
5,5,0,0,6
6,6,0,3,28
0,6,0,1,7
5,6,3,2,27
6,5,1,1,16
4,6,0,1,7
1,6,0,1,9
6,7,0,2,17
5,5,1,0,4
6,7,3,3,34
0,7,3,2,33
6,7,2,2,25
6,6,0,1,16
5,6,0,2,22
3,7,0,1,13
6,6,3,1,22
6,7,1,4,35
6,7,1,2,24
6,6,1,2,21
6,5,0,1,12
5,7,0,3,31
3,5,1,0,5
6,5,1,1,13
6,5,0,1,11
6,5,0,1,11
5,7,3,2,32
6,7,0,3,30
6,6,2,2,25
6,7,0,2,21
0,7,0,1,7
6,5,0,1,7
6,7,3,3,36
6,7,1,4,35
5,6,3,1,18
4,5,2,0,5
3,0,3,0,5
5,2,3,0,6
5,5,2,1,14
6,7,1,3,27
5,7,1,3,31
3,7,2,4,36
5,5,1,1,11
5,7,3,2,28
5,5,1,0,4
0,7,2,1,21
5,6,1,1,13
5,7,2,2,24
5,6,0,1,15
0,0,1,0,1
6,7,1,3,33
6,7,2,2,26
0,0,2,0,0
6,5,1,1,14
