A,B,C,D,E
"(19.974, 20.297]","(19.844, 20.205]","(16.13, 16.493]","(102.207, 103.461]","(354.221, 357.878]"
"(20.297, 20.62]","(20.567, 20.928]","(15.768, 16.13]","(104.715, 105.968]","(357.878, 361.535]"
"(19.005, 19.328]","(20.928, 21.289]","(18.305, 18.667]","(99.7, 100.953]","(354.221, 357.878]"
"(19.328, 19.651]","(21.289, 21.651]","(17.58, 17.942]","(102.207, 103.461]","(361.535, 365.192]"
"(17.39, 17.713]","(17.314, 17.676]","(14.681, 15.043]","(88.416, 89.67]","(306.678, 310.335]"
"(14.797, 15.129]","(22.735, 23.096]","(11.782, 12.144]","(102.207, 103.461]","(343.25, 346.907]"
"(20.297, 20.62]","(18.398, 18.76]","(14.318, 14.681]","(98.446, 99.7]","(339.592, 343.25]"
"(18.036, 18.359]","(19.121, 19.482]","(14.681, 15.043]","(93.431, 94.685]","(324.964, 328.621]"
"(20.62, 20.943]","(21.289, 21.651]","(15.043, 15.406]","(103.461, 104.715]","(354.221, 357.878]"
"(21.589, 21.912]","(16.591, 16.953]","(17.942, 18.305]","(95.939, 97.192]","(339.592, 343.25]"
"(19.651, 19.974]","(22.735, 23.096]","(12.869, 13.231]","(108.476, 109.729]","(361.535, 365.192]"
"(20.297, 20.62]","(18.398, 18.76]","(16.493, 16.855]","(94.685, 95.939]","(335.935, 339.592]"
"(16.744, 17.067]","(18.76, 19.121]","(19.03, 19.392]","(88.416, 89.67]","(324.964, 328.621]"
"(21.589, 21.912]","(24.542, 24.903]","(13.594, 13.956]","(118.505, 119.759]","(398.106, 401.764]"
"(16.421, 16.744]","(16.591, 16.953]","(13.594, 13.956]","(84.655, 85.909]","(299.364, 303.021]"
"(19.005, 19.328]","(16.23, 16.591]","(16.493, 16.855]","(85.909, 87.163]","(310.335, 313.993]"
"(17.713, 18.036]","(20.567, 20.928]","(17.218, 17.58]","(95.939, 97.192]","(339.592, 343.25]"
"(19.974, 20.297]","(17.676, 18.037]","(14.318, 14.681]","(92.177, 93.431]","(321.307, 324.964]"
"(19.651, 19.974]","(18.037, 18.398]","(15.043, 15.406]","(92.177, 93.431]","(321.307, 324.964]"
"(16.744, 17.067]","(19.482, 19.844]","(12.144, 12.506]","(89.67, 90.924]","(303.021, 306.678]"
"(18.682, 19.005]","(20.567, 20.928]","(16.493, 16.855]","(98.446, 99.7]","(343.25, 346.907]"
"(17.067, 17.39]","(19.482, 19.844]","(13.594, 13.956]","(90.924, 92.177]","(317.65, 321.307]"
"(18.682, 19.005]","(20.928, 21.289]","(15.043, 15.406]","(99.7, 100.953]","(346.907, 350.564]"
"(20.62, 20.943]","(16.953, 17.314]","(14.318, 14.681]","(89.67, 90.924]","(310.335, 313.993]"
"(16.744, 17.067]","(22.735, 23.096]","(16.493, 16.855]","(102.207, 103.461]","(354.221, 357.878]"
"(23.204, 23.527]","(16.23, 16.591]","(13.956, 14.318]","(94.685, 95.939]","(321.307, 324.964]"
"(18.682, 19.005]","(20.205, 20.567]","(12.869, 13.231]","(99.7, 100.953]","(335.935, 339.592]"
"(21.266, 21.589]","(23.458, 23.819]","(14.681, 15.043]","(113.491, 114.744]","(390.792, 394.449]"
"(24.173, 24.496]","(18.76, 19.121]","(16.855, 17.218]","(104.715, 105.968]","(368.849, 372.507]"
"(16.421, 16.744]","(21.651, 22.012]","(14.318, 14.681]","(97.192, 98.446]","(335.935, 339.592]"
"(19.005, 19.328]","(17.676, 18.037]","(18.305, 18.667]","(92.177, 93.431]","(328.621, 332.278]"
"(19.328, 19.651]","(16.953, 17.314]","(16.13, 16.493]","(87.163, 88.416]","(313.993, 317.65]"
"(18.036, 18.359]","(16.23, 16.591]","(14.318, 14.681]","(82.11, 83.401]","(291.94, 295.707]"
"(21.912, 22.235]","(18.76, 19.121]","(14.681, 15.043]","(99.7, 100.953]","(343.25, 346.907]"
"(19.328, 19.651]","(23.096, 23.458]","(15.768, 16.13]","(104.715, 105.968]","(361.535, 365.192]"
"(22.235, 22.558]","(20.567, 20.928]","(17.218, 17.58]","(112.237, 113.491]","(379.821, 383.478]"
"(18.682, 19.005]","(21.289, 21.651]","(19.03, 19.392]","(100.953, 102.207]","(361.535, 365.192]"
"(20.62, 20.943]","(25.626, 25.987]","(17.218, 17.58]","(114.744, 115.998]","(394.449, 398.106]"
"(19.005, 19.328]","(20.205, 20.567]","(16.493, 16.855]","(102.207, 103.461]","(357.878, 361.535]"
"(19.005, 19.328]","(19.121, 19.482]","(16.493, 16.855]","(97.192, 98.446]","(339.592, 343.25]"
"(20.297, 20.62]","(20.205, 20.567]","(17.218, 17.58]","(102.207, 103.461]","(357.878, 361.535]"
"(20.943, 21.266]","(21.651, 22.012]","(12.144, 12.506]","(108.476, 109.729]","(361.535, 365.192]"
"(18.036, 18.359]","(19.844, 20.205]","(16.855, 17.218]","(93.431, 94.685]","(332.278, 335.935]"
"(18.036, 18.359]","(20.567, 20.928]","(14.681, 15.043]","(99.7, 100.953]","(343.25, 346.907]"
"(18.682, 19.005]","(19.121, 19.482]","(17.218, 17.58]","(93.431, 94.685]","(328.621, 332.278]"
"(19.651, 19.974]","(19.482, 19.844]","(17.942, 18.305]","(95.939, 97.192]","(346.907, 350.564]"
"(17.067, 17.39]","(22.735, 23.096]","(15.768, 16.13]","(102.207, 103.461]","(354.221, 357.878]"
"(19.328, 19.651]","(18.76, 19.121]","(12.506, 12.869]","(94.685, 95.939]","(328.621, 332.278]"
"(22.235, 22.558]","(20.567, 20.928]","(13.231, 13.594]","(107.222, 108.476]","(357.878, 361.535]"
"(17.067, 17.39]","(19.482, 19.844]","(12.506, 12.869]","(95.939, 97.192]","(328.621, 332.278]"
"(19.328, 19.651]","(20.205, 20.567]","(17.218, 17.58]","(102.207, 103.461]","(357.878, 361.535]"
"(23.204, 23.527]","(18.037, 18.398]","(15.043, 15.406]","(99.7, 100.953]","(339.592, 343.25]"
"(18.682, 19.005]","(20.205, 20.567]","(11.057, 11.419]","(98.446, 99.7]","(328.621, 332.278]"
"(18.036, 18.359]","(19.844, 20.205]","(13.594, 13.956]","(97.192, 98.446]","(332.278, 335.935]"
