A,B,C,D,E
"(20.005, 20.333]","(20.186, 20.401]","(15.842, 16.358]","(102.283, 103.035]","(347.833, 356.072]"
"(20.333, 20.541]","(20.626, 20.896]","(15.842, 16.358]","(104.095, 105.475]","(360.28, 362.675]"
"(19.049, 19.444]","(21.186, 21.67]","(18.148, 21.204]","(99.547, 100.41]","(347.833, 356.072]"
"(19.587, 19.782]","(21.186, 21.67]","(17.403, 18.148]","(103.035, 104.095]","(360.28, 362.675]"
"(17.282, 18.217]","(16.803, 17.685]","(14.9, 15.111]","(88.406, 91.117]","(292.04900000000004, 311.499]"
"(14.805, 16.891]","(22.958, 25.987]","(10.331000000000001, 12.428]","(102.283, 103.035]","(342.874, 344.95]"
"(20.541, 20.746]","(18.13, 18.867]","(14.593, 14.9]","(98.735, 99.547]","(342.874, 344.95]"
"(18.217, 18.664]","(19.068, 19.44]","(14.593, 14.9]","(92.879, 95.119]","(321.571, 326.086]"
"(20.746, 21.327]","(21.186, 21.67]","(14.9, 15.111]","(104.095, 105.475]","(357.548, 360.28]"
"(21.327, 22.032]","(15.145000000000001, 16.803]","(17.403, 18.148]","(95.119, 96.602]","(339.813, 342.874]"
"(19.782, 20.005]","(22.492, 22.958]","(13.02, 13.625]","(107.338, 109.299]","(362.675, 365.865]"
"(20.333, 20.541]","(18.13, 18.867]","(16.634, 16.854]","(92.879, 95.119]","(334.95, 337.629]"
"(16.891, 17.282]","(18.867, 19.068]","(18.148, 21.204]","(88.406, 91.117]","(326.086, 330.633]"
"(21.327, 22.032]","(22.958, 25.987]","(13.625, 13.901]","(109.299, 119.759]","(372.477, 401.764]"
"(14.805, 16.891]","(16.803, 17.685]","(13.625, 13.901]","(82.14699999999999, 88.406]","(292.04900000000004, 311.499]"
"(18.826, 19.049]","(15.145000000000001, 16.803]","(16.634, 16.854]","(82.14699999999999, 88.406]","(311.499, 321.571]"
"(17.282, 18.217]","(20.626, 20.896]","(17.199, 17.403]","(95.119, 96.602]","(342.874, 344.95]"
"(20.005, 20.333]","(17.685, 18.13]","(14.38, 14.593]","(91.117, 92.879]","(321.571, 326.086]"
"(19.587, 19.782]","(17.685, 18.13]","(15.111, 15.425]","(92.879, 95.119]","(311.499, 321.571]"
"(16.891, 17.282]","(19.44, 19.769]","(12.428, 13.02]","(88.406, 91.117]","(292.04900000000004, 311.499]"
"(18.664, 18.826]","(20.401, 20.626]","(16.358, 16.634]","(98.735, 99.547]","(342.874, 344.95]"
