A,B,C,D,E
"(19.651, 20.459]","(19.663, 20.567]","(15.768, 16.674]","(100.953, 104.088]","(356.049, 365.192]"
"(20.459, 21.266]","(20.567, 21.47]","(15.768, 16.674]","(104.088, 107.222]","(356.049, 365.192]"
"(18.844, 19.651]","(20.567, 21.47]","(17.58, 18.486]","(97.819, 100.953]","(346.907, 356.049]"
"(18.844, 19.651]","(20.567, 21.47]","(17.58, 18.486]","(100.953, 104.088]","(356.049, 365.192]"
"(17.229, 18.036]","(16.953, 17.856]","(14.862, 15.768]","(88.416, 91.551]","(301.193, 310.335]"
"(14.797, 15.614]","(22.373, 23.277]","(11.238, 12.144]","(100.953, 104.088]","(337.764, 346.907]"
"(20.459, 21.266]","(17.856, 18.76]","(13.956, 14.862]","(97.819, 100.953]","(337.764, 346.907]"
"(18.036, 18.844]","(18.76, 19.663]","(13.956, 14.862]","(91.551, 94.685]","(319.478, 328.621]"
"(20.459, 21.266]","(21.47, 22.373]","(14.862, 15.768]","(104.088, 107.222]","(356.049, 365.192]"
"(21.266, 22.074]","(16.049, 16.953]","(17.58, 18.486]","(94.685, 97.819]","(337.764, 346.907]"
"(19.651, 20.459]","(22.373, 23.277]","(13.05, 13.956]","(107.222, 110.356]","(356.049, 365.192]"
"(20.459, 21.266]","(17.856, 18.76]","(16.674, 17.58]","(94.685, 97.819]","(328.621, 337.764]"
"(16.421, 17.229]","(18.76, 19.663]","(18.486, 19.392]","(88.416, 91.551]","(319.478, 328.621]"
"(21.266, 22.074]","(24.18, 25.084]","(13.05, 13.956]","(116.625, 119.759]","(392.621, 401.764]"
"(16.421, 17.229]","(16.049, 16.953]","(13.05, 13.956]","(82.11, 85.282]","(291.94, 301.193]"
"(18.844, 19.651]","(16.049, 16.953]","(16.674, 17.58]","(85.282, 88.416]","(310.335, 319.478]"
"(17.229, 18.036]","(20.567, 21.47]","(16.674, 17.58]","(94.685, 97.819]","(337.764, 346.907]"
"(19.651, 20.459]","(17.856, 18.76]","(13.956, 14.862]","(91.551, 94.685]","(319.478, 328.621]"
"(19.651, 20.459]","(17.856, 18.76]","(14.862, 15.768]","(91.551, 94.685]","(319.478, 328.621]"
"(16.421, 17.229]","(18.76, 19.663]","(12.144, 13.05]","(88.416, 91.551]","(301.193, 310.335]"
"(18.036, 18.844]","(20.567, 21.47]","(15.768, 16.674]","(97.819, 100.953]","(337.764, 346.907]"
"(16.421, 17.229]","(18.76, 19.663]","(13.05, 13.956]","(88.416, 91.551]","(310.335, 319.478]"
"(18.036, 18.844]","(20.567, 21.47]","(14.862, 15.768]","(97.819, 100.953]","(346.907, 356.049]"
"(20.459, 21.266]","(16.953, 17.856]","(13.956, 14.862]","(88.416, 91.551]","(310.335, 319.478]"
"(16.421, 17.229]","(22.373, 23.277]","(16.674, 17.58]","(100.953, 104.088]","(356.049, 365.192]"
"(22.881, 23.689]","(16.049, 16.953]","(13.956, 14.862]","(94.685, 97.819]","(319.478, 328.621]"
"(18.844, 19.651]","(19.663, 20.567]","(13.05, 13.956]","(97.819, 100.953]","(328.621, 337.764]"
"(21.266, 22.074]","(23.277, 24.18]","(14.862, 15.768]","(113.491, 116.625]","(383.478, 392.621]"
"(23.689, 24.496]","(18.76, 19.663]","(16.674, 17.58]","(104.088, 107.222]","(365.192, 374.335]"
