A,B
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(13741.516, 15693.112]","(25.347, 33.797]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(9838.323, 11789.919]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(8.449, 16.898]"
"(3983.533, 5935.129]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(13741.516, 15693.112]","(25.347, 33.797]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(5935.129, 7886.726]","(16.898, 25.347]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(16.898, 25.347]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(5935.129, 7886.726]","(8.449, 16.898]"
"(7886.726, 9838.323]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(5935.129, 7886.726]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(17644.709, 19596.305]","(59.144, 67.593]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(7886.726, 9838.323]","(16.898, 25.347]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(5935.129, 7886.726]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(5935.129, 7886.726]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(17644.709, 19596.305]","(50.695, 59.144]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(11789.919, 13741.516]","(25.347, 33.797]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(13741.516, 15693.112]","(33.797, 42.246]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(9838.323, 11789.919]","(16.898, 25.347]"
"(3983.533, 5935.129]","(16.898, 25.347]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(8.449, 16.898]"
"(7886.726, 9838.323]","(16.898, 25.347]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(2031.936, 3983.533]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(3983.533, 5935.129]","(8.449, 16.898]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(7886.726, 9838.323]","(50.695, 59.144]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
"(60.824, 2031.936]","(-0.0845, 8.449]"
