A,B,C,D,E
"(19.956, 20.224]","(13.861, 16.779]","(8.55, 11.735]","(88.037, 91.041]","(264.567, 306.493]"
"(20.453, 20.689]","(19.236, 19.522]","(16.688, 17.025]","(98.038, 98.95]","(345.287, 348.243]"
"(18.985, 19.231]","(19.767, 19.998]","(11.735, 12.447]","(99.864, 100.837]","(336.261, 339.463]"
"(19.494, 19.732]","(18.98, 19.236]","(16.688, 17.025]","(95.145, 96.202]","(336.261, 339.463]"
"(17.379, 17.956]","(13.861, 16.779]","(12.986, 13.415]","(72.81299999999999, 88.037]","(264.567, 306.493]"
"(13.807, 16.607]","(21.715, 22.081]","(14.751, 15.01]","(98.038, 98.95]","(336.261, 339.463]"
"(20.453, 20.689]","(18.69, 18.98]","(13.415, 13.741]","(96.202, 97.189]","(329.949, 333.347]"
"(17.956, 18.291]","(17.978, 18.328]","(8.55, 11.735]","(88.037, 91.041]","(264.567, 306.493]"
"(20.689, 20.976]","(18.69, 18.98]","(8.55, 11.735]","(102.78, 103.89]","(336.261, 339.463]"
"(21.665, 22.122]","(17.438, 17.978]","(16.325, 16.688]","(97.189, 98.038]","(342.175, 345.287]"
"(19.956, 20.224]","(21.715, 22.081]","(14.258, 14.526]","(107.685, 109.56]","(364.397, 369.328]"
"(20.453, 20.689]","(13.861, 16.779]","(14.258, 14.526]","(88.037, 91.041]","(306.493, 316.019]"
"(16.607, 17.379]","(22.081, 22.553]","(16.065, 16.325]","(103.89, 104.893]","(360.086, 364.397]"
"(21.345, 21.665]","(21.106, 21.401]","(14.526, 14.751]","(106.261, 107.685]","(364.397, 369.328]"
"(13.807, 16.607]","(21.106, 21.401]","(17.025, 17.561]","(97.189, 98.038]","(345.287, 348.243]"
"(18.985, 19.231]","(19.236, 19.522]","(15.01, 15.251]","(96.202, 97.189]","(333.347, 336.261]"
"(17.956, 18.291]","(22.081, 22.553]","(15.01, 15.251]","(104.893, 106.261]","(360.086, 364.397]"
"(19.956, 20.224]","(17.438, 17.978]","(16.065, 16.325]","(88.037, 91.041]","(316.019, 322.042]"
"(19.732, 19.956]","(20.829, 21.106]","(18.365, 22.545]","(98.95, 99.864]","(353.88, 356.593]"
"(16.607, 17.379]","(18.98, 19.236]","(14.002, 14.258]","(88.037, 91.041]","(306.493, 316.019]"
"(18.693, 18.985]","(20.519, 20.829]","(17.025, 17.561]","(101.704, 102.78]","(356.593, 360.086]"
"(16.607, 17.379]","(20.519, 20.829]","(14.526, 14.751]","(92.565, 94.015]","(322.042, 326.864]"
"(18.693, 18.985]","(20.27, 20.519]","(11.735, 12.447]","(99.864, 100.837]","(339.463, 342.175]"
"(20.453, 20.689]","(18.328, 18.69]","(14.751, 15.01]","(98.038, 98.95]","(336.261, 339.463]"
"(16.607, 17.379]","(18.98, 19.236]","(11.735, 12.447]","(91.041, 92.565]","(306.493, 316.019]"
"(23.245, 27.099]","(19.236, 19.522]","(15.251, 15.517]","(103.89, 104.893]","(356.593, 360.086]"
"(18.985, 19.231]","(13.861, 16.779]","(13.415, 13.741]","(72.81299999999999, 88.037]","(264.567, 306.493]"
"(21.345, 21.665]","(17.978, 18.328]","(18.365, 22.545]","(98.038, 98.95]","(348.243, 351.142]"
"(23.245, 27.099]","(21.401, 21.715]","(12.447, 12.986]","(109.56, 112.183]","(369.328, 374.739]"
"(16.607, 17.379]","(19.236, 19.522]","(15.517, 15.785]","(91.041, 92.565]","(316.019, 322.042]"
"(18.985, 19.231]","(20.829, 21.106]","(17.025, 17.561]","(99.864, 100.837]","(348.243, 351.142]"
"(19.231, 19.494]","(20.829, 21.106]","(18.365, 22.545]","(100.837, 101.704]","(364.397, 369.328]"
"(17.956, 18.291]","(22.081, 22.553]","(14.526, 14.751]","(101.704, 102.78]","(348.243, 351.142]"
"(22.122, 22.549]","(19.998, 20.27]","(12.447, 12.986]","(102.78, 103.89]","(348.243, 351.142]"
"(19.494, 19.732]","(21.715, 22.081]","(15.251, 15.517]","(103.89, 104.893]","(356.593, 360.086]"
"(22.549, 23.245]","(20.519, 20.829]","(16.065, 16.325]","(106.261, 107.685]","(369.328, 374.739]"
"(18.693, 18.985]","(16.779, 17.438]","(16.325, 16.688]","(72.81299999999999, 88.037]","(306.493, 316.019]"
"(20.689, 20.976]","(17.978, 18.328]","(14.258, 14.526]","(98.038, 98.95]","(336.261, 339.463]"
"(18.985, 19.231]","(13.861, 16.779]","(12.447, 12.986]","(91.041, 92.565]","(306.493, 316.019]"
"(18.985, 19.231]","(17.978, 18.328]","(13.415, 13.741]","(88.037, 91.041]","(306.493, 316.019]"
"(20.453, 20.689]","(21.106, 21.401]","(13.741, 14.002]","(102.78, 103.89]","(348.243, 351.142]"
"(20.976, 21.345]","(19.236, 19.522]","(8.55, 11.735]","(98.038, 98.95]","(326.864, 329.949]"
"(18.291, 18.693]","(18.69, 18.98]","(17.025, 17.561]","(88.037, 91.041]","(322.042, 326.864]"
"(18.291, 18.693]","(22.553, 23.291]","(14.258, 14.526]","(107.685, 109.56]","(364.397, 369.328]"
"(18.291, 18.693]","(19.522, 19.767]","(12.447, 12.986]","(96.202, 97.189]","(329.949, 333.347]"
"(19.494, 19.732]","(13.861, 16.779]","(13.415, 13.741]","(72.81299999999999, 88.037]","(264.567, 306.493]"
"(16.607, 17.379]","(18.328, 18.69]","(15.785, 16.065]","(88.037, 91.041]","(316.019, 322.042]"
"(19.231, 19.494]","(19.236, 19.522]","(14.751, 15.01]","(96.202, 97.189]","(333.347, 336.261]"
"(22.122, 22.549]","(22.553, 23.291]","(16.325, 16.688]","(109.56, 112.183]","(374.739, 382.628]"
"(16.607, 17.379]","(13.861, 16.779]","(11.735, 12.447]","(72.81299999999999, 88.037]","(264.567, 306.493]"
"(19.494, 19.732]","(19.522, 19.767]","(15.251, 15.517]","(97.189, 98.038]","(336.261, 339.463]"
"(23.245, 27.099]","(19.767, 19.998]","(17.025, 17.561]","(107.685, 109.56]","(374.739, 382.628]"
"(18.693, 18.985]","(17.978, 18.328]","(14.002, 14.258]","(91.041, 92.565]","(306.493, 316.019]"
"(17.956, 18.291]","(19.767, 19.998]","(14.002, 14.258]","(95.145, 96.202]","(329.949, 333.347]"
"(20.453, 20.689]","(19.522, 19.767]","(15.251, 15.517]","(98.95, 99.864]","(339.463, 342.175]"
"(19.956, 20.224]","(20.27, 20.519]","(17.561, 18.365]","(102.78, 103.89]","(360.086, 364.397]"
"(21.665, 22.122]","(16.779, 17.438]","(11.735, 12.447]","(94.015, 95.145]","(316.019, 322.042]"
"(16.607, 17.379]","(21.401, 21.715]","(14.526, 14.751]","(96.202, 97.189]","(329.949, 333.347]"
"(19.956, 20.224]","(13.861, 16.779]","(11.735, 12.447]","(88.037, 91.041]","(264.567, 306.493]"
"(19.956, 20.224]","(23.291, 26.885]","(14.526, 14.751]","(112.183, 127.556]","(382.628, 437.063]"
"(19.732, 19.956]","(18.328, 18.69]","(13.415, 13.741]","(95.145, 96.202]","(326.864, 329.949]"
"(18.291, 18.693]","(21.106, 21.401]","(16.688, 17.025]","(96.202, 97.189]","(339.463, 342.175]"
"(20.224, 20.453]","(19.767, 19.998]","(14.258, 14.526]","(98.038, 98.95]","(339.463, 342.175]"
"(22.122, 22.549]","(13.861, 16.779]","(14.002, 14.258]","(72.81299999999999, 88.037]","(264.567, 306.493]"
"(19.956, 20.224]","(13.861, 16.779]","(15.251, 15.517]","(72.81299999999999, 88.037]","(264.567, 306.493]"
"(20.224, 20.453]","(20.27, 20.519]","(13.741, 14.002]","(103.89, 104.893]","(353.88, 356.593]"
"(20.689, 20.976]","(22.081, 22.553]","(16.688, 17.025]","(109.56, 112.183]","(382.628, 437.063]"
"(19.494, 19.732]","(16.779, 17.438]","(12.447, 12.986]","(88.037, 91.041]","(306.493, 316.019]"
"(18.291, 18.693]","(20.27, 20.519]","(14.526, 14.751]","(98.038, 98.95]","(336.261, 339.463]"
"(20.453, 20.689]","(20.829, 21.106]","(14.258, 14.526]","(101.704, 102.78]","(348.243, 351.142]"
"(22.549, 23.245]","(17.978, 18.328]","(12.986, 13.415]","(96.202, 97.189]","(326.864, 329.949]"
"(20.976, 21.345]","(17.438, 17.978]","(13.415, 13.741]","(98.038, 98.95]","(339.463, 342.175]"
"(19.494, 19.732]","(17.978, 18.328]","(15.517, 15.785]","(94.015, 95.145]","(326.864, 329.949]"
"(22.122, 22.549]","(17.438, 17.978]","(13.415, 13.741]","(95.145, 96.202]","(322.042, 326.864]"
"(21.665, 22.122]","(22.081, 22.553]","(8.55, 11.735]","(112.183, 127.556]","(369.328, 374.739]"
"(22.122, 22.549]","(21.106, 21.401]","(15.517, 15.785]","(109.56, 112.183]","(374.739, 382.628]"
"(13.807, 16.607]","(21.401, 21.715]","(13.741, 14.002]","(100.837, 101.704]","(345.287, 348.243]"
"(20.224, 20.453]","(17.978, 18.328]","(8.55, 11.735]","(95.145, 96.202]","(316.019, 322.042]"
