A,B,C,D,E
"(19.912, 20.33]","(19.616, 20.056]","(14.586, 14.925]","(98.169, 99.647]","(339.418, 344.743]"
"(20.33, 20.732]","(17.283, 18.187]","(14.123, 14.586]","(89.33, 93.16]","(311.756, 322.431]"
"(19.136, 19.525]","(14.555, 17.283]","(14.123, 14.586]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(19.525, 19.912]","(19.616, 20.056]","(12.024, 13.033]","(94.795, 96.646]","(322.431, 328.962]"
"(17.205, 18.079]","(20.056, 20.422]","(14.123, 14.586]","(96.646, 98.169]","(328.962, 334.611]"
"(13.807, 17.205]","(20.056, 20.422]","(16.955, 17.639]","(69.61999999999999, 89.33]","(311.756, 322.431]"
"(20.33, 20.732]","(21.354, 22.055]","(15.435, 15.92]","(107.323, 110.299]","(368.063, 376.334]"
"(18.079, 18.698]","(20.836, 21.354]","(16.399, 16.955]","(98.169, 99.647]","(339.418, 344.743]"
"(20.732, 21.316]","(18.187, 18.751]","(13.033, 13.639]","(96.646, 98.169]","(328.962, 334.611]"
"(21.316, 21.924]","(20.056, 20.422]","(17.639, 21.885]","(103.043, 104.829]","(368.063, 376.334]"
"(19.912, 20.33]","(18.187, 18.751]","(17.639, 21.885]","(96.646, 98.169]","(344.743, 349.684]"
"(20.33, 20.732]","(22.858, 27.099]","(17.639, 21.885]","(110.299, 122.115]","(376.334, 412.3]"
"(13.807, 17.205]","(20.056, 20.422]","(16.399, 16.955]","(94.795, 96.646]","(334.611, 339.418]"
"(21.316, 21.924]","(20.056, 20.422]","(16.955, 17.639]","(99.647, 101.34]","(349.684, 355.13]"
"(13.807, 17.205]","(17.283, 18.187]","(17.639, 21.885]","(69.61999999999999, 89.33]","(311.756, 322.431]"
"(18.698, 19.136]","(20.836, 21.354]","(17.639, 21.885]","(99.647, 101.34]","(355.13, 360.503]"
"(17.205, 18.079]","(14.555, 17.283]","(16.955, 17.639]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(19.912, 20.33]","(19.616, 20.056]","(16.399, 16.955]","(96.646, 98.169]","(339.418, 344.743]"
"(19.525, 19.912]","(21.354, 22.055]","(14.123, 14.586]","(104.829, 107.323]","(355.13, 360.503]"
"(13.807, 17.205]","(14.555, 17.283]","(16.955, 17.639]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(18.698, 19.136]","(20.422, 20.836]","(16.399, 16.955]","(96.646, 98.169]","(344.743, 349.684]"
"(17.205, 18.079]","(20.422, 20.836]","(8.971, 12.024]","(96.646, 98.169]","(322.431, 328.962]"
"(18.698, 19.136]","(20.422, 20.836]","(13.033, 13.639]","(96.646, 98.169]","(322.431, 328.962]"
"(20.33, 20.732]","(18.187, 18.751]","(15.92, 16.399]","(93.16, 94.795]","(328.962, 334.611]"
"(13.807, 17.205]","(17.283, 18.187]","(15.435, 15.92]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(22.677, 26.204]","(20.422, 20.836]","(15.435, 15.92]","(104.829, 107.323]","(360.503, 368.063]"
"(18.698, 19.136]","(20.836, 21.354]","(13.639, 14.123]","(101.34, 103.043]","(349.684, 355.13]"
"(21.316, 21.924]","(22.858, 27.099]","(13.033, 13.639]","(110.299, 122.115]","(376.334, 412.3]"
"(22.677, 26.204]","(17.283, 18.187]","(13.033, 13.639]","(96.646, 98.169]","(328.962, 334.611]"
"(13.807, 17.205]","(19.233, 19.616]","(14.586, 14.925]","(89.33, 93.16]","(311.756, 322.431]"
"(18.698, 19.136]","(19.616, 20.056]","(8.971, 12.024]","(99.647, 101.34]","(334.611, 339.418]"
"(19.136, 19.525]","(18.187, 18.751]","(16.955, 17.639]","(89.33, 93.16]","(328.962, 334.611]"
"(18.079, 18.698]","(22.055, 22.858]","(14.123, 14.586]","(104.829, 107.323]","(360.503, 368.063]"
"(21.924, 22.677]","(20.422, 20.836]","(8.971, 12.024]","(107.323, 110.299]","(355.13, 360.503]"
"(19.525, 19.912]","(14.555, 17.283]","(15.92, 16.399]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(21.924, 22.677]","(20.056, 20.422]","(14.586, 14.925]","(101.34, 103.043]","(349.684, 355.13]"
"(18.698, 19.136]","(19.233, 19.616]","(14.123, 14.586]","(89.33, 93.16]","(322.431, 328.962]"
"(20.33, 20.732]","(17.283, 18.187]","(8.971, 12.024]","(89.33, 93.16]","(257.834, 311.756]"
"(18.698, 19.136]","(17.283, 18.187]","(15.435, 15.92]","(89.33, 93.16]","(311.756, 322.431]"
"(19.136, 19.525]","(18.751, 19.233]","(12.024, 13.033]","(98.169, 99.647]","(334.611, 339.418]"
"(20.33, 20.732]","(19.233, 19.616]","(15.435, 15.92]","(98.169, 99.647]","(344.743, 349.684]"
"(20.732, 21.316]","(14.555, 17.283]","(14.123, 14.586]","(89.33, 93.16]","(311.756, 322.431]"
"(18.079, 18.698]","(20.422, 20.836]","(14.586, 14.925]","(99.647, 101.34]","(344.743, 349.684]"
"(18.079, 18.698]","(20.836, 21.354]","(8.971, 12.024]","(96.646, 98.169]","(328.962, 334.611]"
"(18.079, 18.698]","(22.055, 22.858]","(12.024, 13.033]","(104.829, 107.323]","(355.13, 360.503]"
"(19.525, 19.912]","(22.858, 27.099]","(15.435, 15.92]","(110.299, 122.115]","(376.334, 412.3]"
"(13.807, 17.205]","(18.187, 18.751]","(12.024, 13.033]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(19.136, 19.525]","(22.858, 27.099]","(13.639, 14.123]","(110.299, 122.115]","(376.334, 412.3]"
"(21.924, 22.677]","(20.056, 20.422]","(13.033, 13.639]","(107.323, 110.299]","(360.503, 368.063]"
"(17.205, 18.079]","(22.055, 22.858]","(15.435, 15.92]","(98.169, 99.647]","(344.743, 349.684]"
"(19.136, 19.525]","(18.751, 19.233]","(15.435, 15.92]","(94.795, 96.646]","(328.962, 334.611]"
"(22.677, 26.204]","(19.616, 20.056]","(16.955, 17.639]","(103.043, 104.829]","(360.503, 368.063]"
"(18.698, 19.136]","(20.422, 20.836]","(16.955, 17.639]","(96.646, 98.169]","(339.418, 344.743]"
"(18.079, 18.698]","(18.751, 19.233]","(8.971, 12.024]","(93.16, 94.795]","(311.756, 322.431]"
"(20.33, 20.732]","(21.354, 22.055]","(15.435, 15.92]","(103.043, 104.829]","(355.13, 360.503]"
"(19.912, 20.33]","(17.283, 18.187]","(14.123, 14.586]","(94.795, 96.646]","(328.962, 334.611]"
"(21.316, 21.924]","(17.283, 18.187]","(13.033, 13.639]","(96.646, 98.169]","(328.962, 334.611]"
"(13.807, 17.205]","(18.187, 18.751]","(15.435, 15.92]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(19.912, 20.33]","(17.283, 18.187]","(15.435, 15.92]","(89.33, 93.16]","(311.756, 322.431]"
"(19.912, 20.33]","(18.751, 19.233]","(8.971, 12.024]","(99.647, 101.34]","(334.611, 339.418]"
"(19.525, 19.912]","(20.836, 21.354]","(8.971, 12.024]","(101.34, 103.043]","(334.611, 339.418]"
"(18.079, 18.698]","(14.555, 17.283]","(17.639, 21.885]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(20.33, 20.732]","(20.422, 20.836]","(14.586, 14.925]","(103.043, 104.829]","(349.684, 355.13]"
"(21.924, 22.677]","(22.858, 27.099]","(15.92, 16.399]","(110.299, 122.115]","(376.334, 412.3]"
"(19.912, 20.33]","(19.616, 20.056]","(15.92, 16.399]","(101.34, 103.043]","(349.684, 355.13]"
"(19.912, 20.33]","(18.187, 18.751]","(14.925, 15.435]","(94.795, 96.646]","(334.611, 339.418]"
"(20.732, 21.316]","(18.751, 19.233]","(14.925, 15.435]","(94.795, 96.646]","(322.431, 328.962]"
"(19.525, 19.912]","(17.283, 18.187]","(15.435, 15.92]","(93.16, 94.795]","(322.431, 328.962]"
"(18.079, 18.698]","(21.354, 22.055]","(17.639, 21.885]","(99.647, 101.34]","(360.503, 368.063]"
"(20.33, 20.732]","(22.055, 22.858]","(8.971, 12.024]","(104.829, 107.323]","(344.743, 349.684]"
"(22.677, 26.204]","(22.858, 27.099]","(8.971, 12.024]","(110.299, 122.115]","(376.334, 412.3]"
"(20.732, 21.316]","(20.422, 20.836]","(13.033, 13.639]","(101.34, 103.043]","(344.743, 349.684]"
"(19.525, 19.912]","(20.836, 21.354]","(8.971, 12.024]","(99.647, 101.34]","(339.418, 344.743]"
"(21.924, 22.677]","(20.422, 20.836]","(17.639, 21.885]","(104.829, 107.323]","(368.063, 376.334]"
"(21.316, 21.924]","(18.187, 18.751]","(14.123, 14.586]","(98.169, 99.647]","(339.418, 344.743]"
"(21.924, 22.677]","(20.836, 21.354]","(13.033, 13.639]","(104.829, 107.323]","(355.13, 360.503]"
"(13.807, 17.205]","(18.187, 18.751]","(14.925, 15.435]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(20.33, 20.732]","(22.858, 27.099]","(14.586, 14.925]","(107.323, 110.299]","(368.063, 376.334]"
"(22.677, 26.204]","(22.858, 27.099]","(14.925, 15.435]","(110.299, 122.115]","(376.334, 412.3]"
"(22.677, 26.204]","(21.354, 22.055]","(17.639, 21.885]","(110.299, 122.115]","(376.334, 412.3]"
"(19.525, 19.912]","(18.751, 19.233]","(17.639, 21.885]","(96.646, 98.169]","(344.743, 349.684]"
"(18.698, 19.136]","(20.056, 20.422]","(15.92, 16.399]","(93.16, 94.795]","(328.962, 334.611]"
"(18.079, 18.698]","(19.233, 19.616]","(13.639, 14.123]","(93.16, 94.795]","(322.431, 328.962]"
"(19.525, 19.912]","(18.187, 18.751]","(14.123, 14.586]","(94.795, 96.646]","(328.962, 334.611]"
"(19.525, 19.912]","(17.283, 18.187]","(8.971, 12.024]","(93.16, 94.795]","(311.756, 322.431]"
"(20.732, 21.316]","(19.233, 19.616]","(14.586, 14.925]","(99.647, 101.34]","(344.743, 349.684]"
"(19.525, 19.912]","(21.354, 22.055]","(14.586, 14.925]","(103.043, 104.829]","(355.13, 360.503]"
"(18.079, 18.698]","(19.233, 19.616]","(15.92, 16.399]","(94.795, 96.646]","(334.611, 339.418]"
"(19.136, 19.525]","(18.187, 18.751]","(14.123, 14.586]","(94.795, 96.646]","(328.962, 334.611]"
"(19.525, 19.912]","(19.233, 19.616]","(15.435, 15.92]","(94.795, 96.646]","(328.962, 334.611]"
"(18.698, 19.136]","(22.858, 27.099]","(14.586, 14.925]","(103.043, 104.829]","(355.13, 360.503]"
"(13.807, 17.205]","(22.055, 22.858]","(14.123, 14.586]","(96.646, 98.169]","(334.611, 339.418]"
"(19.525, 19.912]","(18.187, 18.751]","(13.639, 14.123]","(93.16, 94.795]","(311.756, 322.431]"
"(18.698, 19.136]","(18.187, 18.751]","(15.92, 16.399]","(94.795, 96.646]","(328.962, 334.611]"
"(19.136, 19.525]","(22.055, 22.858]","(15.435, 15.92]","(101.34, 103.043]","(349.684, 355.13]"
"(17.205, 18.079]","(19.616, 20.056]","(15.92, 16.399]","(94.795, 96.646]","(334.611, 339.418]"
"(20.732, 21.316]","(19.616, 20.056]","(14.123, 14.586]","(101.34, 103.043]","(344.743, 349.684]"
"(20.732, 21.316]","(17.283, 18.187]","(13.639, 14.123]","(96.646, 98.169]","(328.962, 334.611]"
"(13.807, 17.205]","(20.056, 20.422]","(13.033, 13.639]","(89.33, 93.16]","(311.756, 322.431]"
"(21.924, 22.677]","(14.555, 17.283]","(15.92, 16.399]","(89.33, 93.16]","(311.756, 322.431]"
"(19.912, 20.33]","(22.055, 22.858]","(16.955, 17.639]","(104.829, 107.323]","(368.063, 376.334]"
"(20.732, 21.316]","(17.283, 18.187]","(15.435, 15.92]","(93.16, 94.795]","(322.431, 328.962]"
"(20.732, 21.316]","(20.056, 20.422]","(12.024, 13.033]","(101.34, 103.043]","(339.418, 344.743]"
"(21.316, 21.924]","(18.751, 19.233]","(16.955, 17.639]","(98.169, 99.647]","(344.743, 349.684]"
"(17.205, 18.079]","(18.751, 19.233]","(14.586, 14.925]","(69.61999999999999, 89.33]","(311.756, 322.431]"
"(22.677, 26.204]","(18.751, 19.233]","(8.971, 12.024]","(101.34, 103.043]","(339.418, 344.743]"
"(18.079, 18.698]","(22.055, 22.858]","(16.399, 16.955]","(99.647, 101.34]","(344.743, 349.684]"
"(19.136, 19.525]","(18.187, 18.751]","(13.639, 14.123]","(94.795, 96.646]","(322.431, 328.962]"
"(21.316, 21.924]","(19.233, 19.616]","(16.399, 16.955]","(99.647, 101.34]","(349.684, 355.13]"
"(13.807, 17.205]","(17.283, 18.187]","(14.925, 15.435]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(22.677, 26.204]","(21.354, 22.055]","(14.123, 14.586]","(104.829, 107.323]","(360.503, 368.063]"
"(18.698, 19.136]","(17.283, 18.187]","(15.435, 15.92]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(18.698, 19.136]","(18.751, 19.233]","(15.435, 15.92]","(94.795, 96.646]","(334.611, 339.418]"
"(22.677, 26.204]","(20.422, 20.836]","(12.024, 13.033]","(110.299, 122.115]","(376.334, 412.3]"
"(13.807, 17.205]","(22.858, 27.099]","(15.435, 15.92]","(103.043, 104.829]","(355.13, 360.503]"
"(13.807, 17.205]","(18.187, 18.751]","(15.435, 15.92]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(20.732, 21.316]","(14.555, 17.283]","(16.955, 17.639]","(89.33, 93.16]","(311.756, 322.431]"
"(17.205, 18.079]","(14.555, 17.283]","(14.925, 15.435]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(18.079, 18.698]","(18.187, 18.751]","(12.024, 13.033]","(89.33, 93.16]","(257.834, 311.756]"
"(19.525, 19.912]","(17.283, 18.187]","(16.399, 16.955]","(89.33, 93.16]","(322.431, 328.962]"
"(20.33, 20.732]","(20.056, 20.422]","(14.925, 15.435]","(103.043, 104.829]","(349.684, 355.13]"
"(19.136, 19.525]","(19.233, 19.616]","(17.639, 21.885]","(96.646, 98.169]","(349.684, 355.13]"
"(20.732, 21.316]","(14.555, 17.283]","(14.586, 14.925]","(89.33, 93.16]","(311.756, 322.431]"
"(17.205, 18.079]","(18.751, 19.233]","(12.024, 13.033]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(22.677, 26.204]","(21.354, 22.055]","(15.435, 15.92]","(107.323, 110.299]","(368.063, 376.334]"
"(13.807, 17.205]","(20.056, 20.422]","(16.955, 17.639]","(94.795, 96.646]","(339.418, 344.743]"
"(19.912, 20.33]","(21.354, 22.055]","(16.399, 16.955]","(110.299, 122.115]","(376.334, 412.3]"
"(22.677, 26.204]","(20.422, 20.836]","(15.92, 16.399]","(107.323, 110.299]","(368.063, 376.334]"
"(18.698, 19.136]","(20.836, 21.354]","(17.639, 21.885]","(99.647, 101.34]","(360.503, 368.063]"
"(21.924, 22.677]","(19.233, 19.616]","(13.639, 14.123]","(101.34, 103.043]","(349.684, 355.13]"
"(17.205, 18.079]","(19.233, 19.616]","(12.024, 13.033]","(89.33, 93.16]","(257.834, 311.756]"
"(17.205, 18.079]","(14.555, 17.283]","(8.971, 12.024]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(13.807, 17.205]","(22.055, 22.858]","(13.033, 13.639]","(98.169, 99.647]","(334.611, 339.418]"
"(18.698, 19.136]","(19.233, 19.616]","(13.033, 13.639]","(94.795, 96.646]","(322.431, 328.962]"
"(22.677, 26.204]","(19.616, 20.056]","(15.435, 15.92]","(107.323, 110.299]","(368.063, 376.334]"
"(20.33, 20.732]","(20.836, 21.354]","(15.435, 15.92]","(104.829, 107.323]","(360.503, 368.063]"
"(21.316, 21.924]","(22.858, 27.099]","(8.971, 12.024]","(110.299, 122.115]","(376.334, 412.3]"
"(22.677, 26.204]","(20.056, 20.422]","(14.925, 15.435]","(110.299, 122.115]","(376.334, 412.3]"
"(20.33, 20.732]","(18.751, 19.233]","(15.92, 16.399]","(94.795, 96.646]","(334.611, 339.418]"
"(19.136, 19.525]","(21.354, 22.055]","(14.925, 15.435]","(103.043, 104.829]","(349.684, 355.13]"
"(20.33, 20.732]","(22.055, 22.858]","(15.435, 15.92]","(104.829, 107.323]","(360.503, 368.063]"
"(21.924, 22.677]","(20.836, 21.354]","(17.639, 21.885]","(107.323, 110.299]","(376.334, 412.3]"
"(19.912, 20.33]","(22.055, 22.858]","(14.586, 14.925]","(110.299, 122.115]","(376.334, 412.3]"
"(20.33, 20.732]","(18.751, 19.233]","(12.024, 13.033]","(96.646, 98.169]","(322.431, 328.962]"
"(19.136, 19.525]","(18.751, 19.233]","(16.955, 17.639]","(96.646, 98.169]","(344.743, 349.684]"
"(19.525, 19.912]","(19.233, 19.616]","(16.399, 16.955]","(94.795, 96.646]","(334.611, 339.418]"
"(22.677, 26.204]","(22.055, 22.858]","(16.955, 17.639]","(110.299, 122.115]","(376.334, 412.3]"
"(18.698, 19.136]","(17.283, 18.187]","(14.123, 14.586]","(94.795, 96.646]","(328.962, 334.611]"
"(20.33, 20.732]","(21.354, 22.055]","(13.639, 14.123]","(107.323, 110.299]","(360.503, 368.063]"
"(19.525, 19.912]","(22.858, 27.099]","(14.925, 15.435]","(110.299, 122.115]","(376.334, 412.3]"
"(20.33, 20.732]","(22.858, 27.099]","(15.92, 16.399]","(107.323, 110.299]","(376.334, 412.3]"
"(18.079, 18.698]","(19.233, 19.616]","(16.955, 17.639]","(89.33, 93.16]","(328.962, 334.611]"
"(20.33, 20.732]","(18.751, 19.233]","(15.92, 16.399]","(98.169, 99.647]","(344.743, 349.684]"
"(19.912, 20.33]","(20.056, 20.422]","(13.639, 14.123]","(98.169, 99.647]","(334.611, 339.418]"
"(21.316, 21.924]","(22.055, 22.858]","(12.024, 13.033]","(110.299, 122.115]","(376.334, 412.3]"
"(19.136, 19.525]","(21.354, 22.055]","(12.024, 13.033]","(101.34, 103.043]","(339.418, 344.743]"
"(21.924, 22.677]","(20.056, 20.422]","(16.955, 17.639]","(104.829, 107.323]","(368.063, 376.334]"
"(22.677, 26.204]","(22.858, 27.099]","(16.399, 16.955]","(110.299, 122.115]","(376.334, 412.3]"
"(20.732, 21.316]","(18.751, 19.233]","(16.955, 17.639]","(99.647, 101.34]","(349.684, 355.13]"
"(19.912, 20.33]","(19.616, 20.056]","(14.586, 14.925]","(98.169, 99.647]","(334.611, 339.418]"
"(20.33, 20.732]","(19.233, 19.616]","(14.123, 14.586]","(98.169, 99.647]","(334.611, 339.418]"
"(21.316, 21.924]","(18.187, 18.751]","(13.033, 13.639]","(98.169, 99.647]","(328.962, 334.611]"
"(19.525, 19.912]","(20.056, 20.422]","(12.024, 13.033]","(101.34, 103.043]","(344.743, 349.684]"
"(21.924, 22.677]","(18.751, 19.233]","(16.399, 16.955]","(101.34, 103.043]","(355.13, 360.503]"
"(21.924, 22.677]","(18.751, 19.233]","(8.971, 12.024]","(101.34, 103.043]","(334.611, 339.418]"
"(19.912, 20.33]","(21.354, 22.055]","(16.955, 17.639]","(104.829, 107.323]","(368.063, 376.334]"
"(19.136, 19.525]","(20.836, 21.354]","(12.024, 13.033]","(101.34, 103.043]","(344.743, 349.684]"
"(21.924, 22.677]","(19.616, 20.056]","(17.639, 21.885]","(107.323, 110.299]","(376.334, 412.3]"
"(18.079, 18.698]","(19.616, 20.056]","(8.971, 12.024]","(89.33, 93.16]","(257.834, 311.756]"
"(18.698, 19.136]","(17.283, 18.187]","(12.024, 13.033]","(69.61999999999999, 89.33]","(257.834, 311.756]"
"(17.205, 18.079]","(18.187, 18.751]","(15.435, 15.92]","(89.33, 93.16]","(311.756, 322.431]"
"(18.698, 19.136]","(18.751, 19.233]","(15.435, 15.92]","(93.16, 94.795]","(322.431, 328.962]"
"(21.924, 22.677]","(14.555, 17.283]","(15.435, 15.92]","(93.16, 94.795]","(322.431, 328.962]"
"(20.732, 21.316]","(20.836, 21.354]","(13.639, 14.123]","(104.829, 107.323]","(360.503, 368.063]"
"(20.33, 20.732]","(22.055, 22.858]","(14.925, 15.435]","(110.299, 122.115]","(368.063, 376.334]"
"(20.732, 21.316]","(21.354, 22.055]","(12.024, 13.033]","(107.323, 110.299]","(360.503, 368.063]"
"(21.924, 22.677]","(20.836, 21.354]","(14.925, 15.435]","(110.299, 122.115]","(368.063, 376.334]"
"(19.136, 19.525]","(20.836, 21.354]","(14.586, 14.925]","(101.34, 103.043]","(349.684, 355.13]"
