A,B
"(-0.001, 22.0]","(58.82, 82.6]"
"(-0.001, 22.0]","(58.82, 82.6]"
"(128.5, 163.18]","(39.02, 43.289]"
"(128.5, 163.18]","(39.02, 43.289]"
"(128.5, 163.18]","(43.289, 50.514]"
"(97.1, 128.5]","(43.289, 50.514]"
"(22.0, 97.1]","(43.289, 50.514]"
"(22.0, 97.1]","(34.445, 39.02]"
"(97.1, 128.5]","(43.289, 50.514]"
"(-0.001, 22.0]","(39.02, 43.289]"
"(128.5, 163.18]","(34.445, 39.02]"
"(128.5, 163.18]","(25.474, 30.928]"
"(22.0, 97.1]","(39.02, 43.289]"
"(163.18, 192.0]","(39.02, 43.289]"
"(22.0, 97.1]","(43.289, 50.514]"
"(-0.001, 22.0]","(50.514, 58.82]"
"(192.0, 359.4]","(39.02, 43.289]"
"(22.0, 97.1]","(50.514, 58.82]"
"(22.0, 97.1]","(39.02, 43.289]"
"(-0.001, 22.0]","(39.02, 43.289]"
"(22.0, 97.1]","(39.02, 43.289]"
"(192.0, 359.4]","(25.474, 30.928]"
"(192.0, 359.4]","(2.329, 14.2]"
"(192.0, 359.4]","(43.289, 50.514]"
"(-0.001, 22.0]","(50.514, 58.82]"
"(-0.001, 22.0]","(50.514, 58.82]"
"(22.0, 97.1]","(39.02, 43.289]"
"(22.0, 97.1]","(50.514, 58.82]"
"(22.0, 97.1]","(34.445, 39.02]"
"(-0.001, 22.0]","(34.445, 39.02]"
"(22.0, 97.1]","(50.514, 58.82]"
"(97.1, 128.5]","(50.514, 58.82]"
"(128.5, 163.18]","(39.02, 43.289]"
"(-0.001, 22.0]","(39.02, 43.289]"
"(163.18, 192.0]","(50.514, 58.82]"
"(192.0, 359.4]","(34.445, 39.02]"
"(192.0, 359.4]","(25.474, 30.928]"
"(128.5, 163.18]","(34.445, 39.02]"
"(-0.001, 22.0]","(39.02, 43.289]"
"(192.0, 359.4]","(34.445, 39.02]"
"(22.0, 97.1]","(43.289, 50.514]"
"(22.0, 97.1]","(43.289, 50.514]"
"(192.0, 359.4]","(34.445, 39.02]"
"(-0.001, 22.0]","(50.514, 58.82]"
"(22.0, 97.1]","(39.02, 43.289]"
"(22.0, 97.1]","(34.445, 39.02]"
"(-0.001, 22.0]","(14.2, 20.96]"
"(22.0, 97.1]","(39.02, 43.289]"
"(192.0, 359.4]","(25.474, 30.928]"
"(22.0, 97.1]","(30.928, 34.445]"
"(128.5, 163.18]","(39.02, 43.289]"
"(163.18, 192.0]","(43.289, 50.514]"
"(192.0, 359.4]","(30.928, 34.445]"
"(22.0, 97.1]","(43.289, 50.514]"
"(192.0, 359.4]","(14.2, 20.96]"
"(128.5, 163.18]","(14.2, 20.96]"
"(-0.001, 22.0]","(39.02, 43.289]"
"(128.5, 163.18]","(2.329, 14.2]"
"(22.0, 97.1]","(50.514, 58.82]"
"(128.5, 163.18]","(30.928, 34.445]"
"(22.0, 97.1]","(50.514, 58.82]"
"(97.1, 128.5]","(50.514, 58.82]"
"(-0.001, 22.0]","(2.329, 14.2]"
"(163.18, 192.0]","(50.514, 58.82]"
"(97.1, 128.5]","(43.289, 50.514]"
"(22.0, 97.1]","(50.514, 58.82]"
"(192.0, 359.4]","(43.289, 50.514]"
"(128.5, 163.18]","(25.474, 30.928]"
"(163.18, 192.0]","(39.02, 43.289]"
"(-0.001, 22.0]","(58.82, 82.6]"
"(163.18, 192.0]","(30.928, 34.445]"
"(192.0, 359.4]","(25.474, 30.928]"
"(97.1, 128.5]","(30.928, 34.445]"
"(97.1, 128.5]","(34.445, 39.02]"
"(22.0, 97.1]","(25.474, 30.928]"
"(97.1, 128.5]","(34.445, 39.02]"
"(97.1, 128.5]","(39.02, 43.289]"
"(97.1, 128.5]","(30.928, 34.445]"
"(22.0, 97.1]","(25.474, 30.928]"
"(-0.001, 22.0]","(39.02, 43.289]"
"(97.1, 128.5]","(30.928, 34.445]"
"(192.0, 359.4]","(20.96, 25.474]"
"(22.0, 97.1]","(39.02, 43.289]"
"(163.18, 192.0]","(34.445, 39.02]"
"(192.0, 359.4]","(25.474, 30.928]"
"(128.5, 163.18]","(25.474, 30.928]"
"(163.18, 192.0]","(34.445, 39.02]"
"(192.0, 359.4]","(20.96, 25.474]"
"(163.18, 192.0]","(34.445, 39.02]"
"(163.18, 192.0]","(39.02, 43.289]"
"(163.18, 192.0]","(39.02, 43.289]"
"(163.18, 192.0]","(34.445, 39.02]"
"(163.18, 192.0]","(20.96, 25.474]"
"(163.18, 192.0]","(43.289, 50.514]"
"(192.0, 359.4]","(39.02, 43.289]"
"(97.1, 128.5]","(43.289, 50.514]"
"(97.1, 128.5]","(43.289, 50.514]"
"(22.0, 97.1]","(43.289, 50.514]"
"(97.1, 128.5]","(50.514, 58.82]"
"(97.1, 128.5]","(50.514, 58.82]"
"(97.1, 128.5]","(43.289, 50.514]"
"(22.0, 97.1]","(34.445, 39.02]"
"(-0.001, 22.0]","(43.289, 50.514]"
"(97.1, 128.5]","(43.289, 50.514]"
"(192.0, 359.4]","(30.928, 34.445]"
"(22.0, 97.1]","(50.514, 58.82]"
