A,B,C,D,E
"(20.0, 20.504]","(19.937, 20.465]","(17.578, 21.929]","(98.15, 100.077]","(350.972, 357.064]"
"(20.504, 21.072]","(18.946, 19.467]","(16.079, 16.667]","(98.15, 100.077]","(345.263, 350.972]"
"(18.982, 19.523]","(18.3, 18.946]","(13.963, 14.533]","(96.051, 98.15]","(325.204, 332.753]"
"(19.523, 20.0]","(13.15, 17.424]","(14.533, 15.054]","(76.472, 90.348]","(272.70000000000005, 315.17]"
"(17.427, 18.322]","(18.946, 19.467]","(12.439, 13.265]","(90.348, 93.728]","(272.70000000000005, 315.17]"
"(13.55, 17.427]","(13.15, 17.424]","(16.079, 16.667]","(76.472, 90.348]","(272.70000000000005, 315.17]"
"(20.504, 21.072]","(17.424, 18.3]","(15.054, 15.559]","(93.728, 96.051]","(332.753, 339.363]"
"(17.427, 18.322]","(18.3, 18.946]","(12.439, 13.265]","(90.348, 93.728]","(315.17, 325.204]"
"(20.504, 21.072]","(20.465, 21.0]","(8.162, 12.439]","(103.85, 105.973]","(345.263, 350.972]"
"(21.708, 22.558]","(18.946, 19.467]","(14.533, 15.054]","(100.077, 101.877]","(345.263, 350.972]"
"(19.523, 20.0]","(20.465, 21.0]","(15.054, 15.559]","(98.15, 100.077]","(339.363, 345.263]"
"(20.504, 21.072]","(20.465, 21.0]","(13.265, 13.963]","(105.973, 109.455]","(357.064, 364.112]"
"(13.55, 17.427]","(20.465, 21.0]","(13.963, 14.533]","(93.728, 96.051]","(325.204, 332.753]"
"(21.072, 21.708]","(21.0, 21.646]","(13.963, 14.533]","(103.85, 105.973]","(357.064, 364.112]"
"(13.55, 17.427]","(19.937, 20.465]","(13.265, 13.963]","(90.348, 93.728]","(315.17, 325.204]"
"(18.982, 19.523]","(18.946, 19.467]","(15.559, 16.079]","(93.728, 96.051]","(332.753, 339.363]"
"(17.427, 18.322]","(18.946, 19.467]","(15.559, 16.079]","(90.348, 93.728]","(325.204, 332.753]"
"(20.0, 20.504]","(22.521, 27.235]","(8.162, 12.439]","(105.973, 109.455]","(357.064, 364.112]"
"(19.523, 20.0]","(19.467, 19.937]","(16.667, 17.578]","(96.051, 98.15]","(332.753, 339.363]"
"(13.55, 17.427]","(18.946, 19.467]","(16.079, 16.667]","(93.728, 96.051]","(332.753, 339.363]"
"(18.322, 18.982]","(18.3, 18.946]","(15.054, 15.559]","(90.348, 93.728]","(325.204, 332.753]"
"(13.55, 17.427]","(18.946, 19.467]","(13.963, 14.533]","(76.472, 90.348]","(272.70000000000005, 315.17]"
"(18.322, 18.982]","(22.521, 27.235]","(17.578, 21.929]","(109.455, 127.472]","(374.301, 423.304]"
"(20.504, 21.072]","(21.0, 21.646]","(16.079, 16.667]","(103.85, 105.973]","(357.064, 364.112]"
"(13.55, 17.427]","(20.465, 21.0]","(8.162, 12.439]","(96.051, 98.15]","(315.17, 325.204]"
"(22.558, 27.545]","(20.465, 21.0]","(15.559, 16.079]","(109.455, 127.472]","(374.301, 423.304]"
"(18.982, 19.523]","(13.15, 17.424]","(14.533, 15.054]","(90.348, 93.728]","(315.17, 325.204]"
"(21.072, 21.708]","(18.946, 19.467]","(15.559, 16.079]","(93.728, 96.051]","(332.753, 339.363]"
"(22.558, 27.545]","(18.3, 18.946]","(14.533, 15.054]","(101.877, 103.85]","(345.263, 350.972]"
"(13.55, 17.427]","(21.646, 22.521]","(13.963, 14.533]","(96.051, 98.15]","(332.753, 339.363]"
"(18.982, 19.523]","(19.467, 19.937]","(17.578, 21.929]","(96.051, 98.15]","(345.263, 350.972]"
"(18.982, 19.523]","(18.946, 19.467]","(17.578, 21.929]","(93.728, 96.051]","(339.363, 345.263]"
"(17.427, 18.322]","(20.465, 21.0]","(17.578, 21.929]","(100.077, 101.877]","(357.064, 364.112]"
"(21.708, 22.558]","(19.937, 20.465]","(16.079, 16.667]","(103.85, 105.973]","(357.064, 364.112]"
"(19.523, 20.0]","(19.467, 19.937]","(16.667, 17.578]","(96.051, 98.15]","(339.363, 345.263]"
"(21.708, 22.558]","(22.521, 27.235]","(8.162, 12.439]","(109.455, 127.472]","(374.301, 423.304]"
"(18.322, 18.982]","(22.521, 27.235]","(8.162, 12.439]","(101.877, 103.85]","(339.363, 345.263]"
"(20.504, 21.072]","(17.424, 18.3]","(15.559, 16.079]","(93.728, 96.051]","(325.204, 332.753]"
"(18.982, 19.523]","(20.465, 21.0]","(14.533, 15.054]","(101.877, 103.85]","(345.263, 350.972]"
"(18.982, 19.523]","(21.0, 21.646]","(15.054, 15.559]","(101.877, 103.85]","(350.972, 357.064]"
