A,B,C,D,E
"(19.841, 20.36]","(20.562, 21.013]","(14.918, 15.458]","(110.084, 112.632]","(370.319, 376.042]"
"(20.84, 21.331]","(19.552, 19.989]","(13.931, 14.427]","(92.973, 95.073]","(306.968, 315.41]"
"(17.991, 18.458]","(20.562, 21.013]","(21.536, 27.662]","(96.72, 98.551]","(364.744, 370.319]"
"(18.896, 19.311]","(19.074, 19.552]","(14.918, 15.458]","(87.425, 90.525]","(306.968, 315.41]"
"(14.877, 16.036]","(7.941999999999999, 13.119]","(13.931, 14.427]","(48.424, 75.104]","(178.352, 266.706]"
"(7.614, 13.326]","(20.562, 21.013]","(8.55, 9.756]","(83.613, 87.425]","(282.917, 297.228]"
"(20.84, 21.331]","(21.581, 22.145]","(19.014, 19.987]","(108.075, 110.084]","(376.042, 384.385]"
"(16.036, 16.737]","(21.013, 21.581]","(21.536, 27.662]","(98.551, 100.425]","(364.744, 370.319]"
"(21.331, 21.904]","(14.688, 15.758]","(10.751, 11.472]","(87.425, 90.525]","(297.228, 306.968]"
"(23.285, 24.108]","(21.013, 21.581]","(12.781, 13.306]","(112.632, 115.224]","(392.845, 403.431]"
"(19.841, 20.36]","(22.145, 22.766]","(17.611, 18.282]","(106.184, 108.075]","(370.319, 376.042]"
"(20.84, 21.331]","(25.194, 26.548]","(18.282, 19.014]","(115.224, 119.057]","(403.431, 421.759]"
"(13.326, 14.877]","(18.454, 19.074]","(15.902, 16.439]","(87.425, 90.525]","(306.968, 315.41]"
"(22.64, 23.285]","(17.897, 18.454]","(19.987, 21.536]","(102.309, 104.415]","(376.042, 384.385]"
"(7.614, 13.326]","(13.119, 14.688]","(16.439, 17.003]","(48.424, 75.104]","(178.352, 266.706]"
"(17.991, 18.458]","(15.758, 16.463]","(12.781, 13.306]","(87.425, 90.525]","(306.968, 315.41]"
"(14.877, 16.036]","(26.548, 34.199]","(19.987, 21.536]","(108.075, 110.084]","(384.385, 392.845]"
"(19.841, 20.36]","(18.454, 19.074]","(17.003, 17.611]","(95.073, 96.72]","(333.882, 339.375]"
"(19.311, 19.841]","(14.688, 15.758]","(19.014, 19.987]","(83.613, 87.425]","(315.41, 322.399]"
"(13.326, 14.877]","(23.369, 24.349]","(17.611, 18.282]","(98.551, 100.425]","(351.797, 358.042]"
"(17.474, 17.991]","(17.246, 17.897]","(13.306, 13.931]","(87.425, 90.525]","(306.968, 315.41]"
"(13.326, 14.877]","(13.119, 14.688]","(12.781, 13.306]","(48.424, 75.104]","(178.352, 266.706]"
"(17.474, 17.991]","(15.758, 16.463]","(14.918, 15.458]","(83.613, 87.425]","(297.228, 306.968]"
"(20.84, 21.331]","(25.194, 26.548]","(18.282, 19.014]","(112.632, 115.224]","(392.845, 403.431]"
"(13.326, 14.877]","(17.897, 18.454]","(18.282, 19.014]","(79.651, 83.613]","(297.228, 306.968]"
"(26.438, 32.408]","(20.562, 21.013]","(13.931, 14.427]","(112.632, 115.224]","(376.042, 384.385]"
"(17.991, 18.458]","(20.562, 21.013]","(2.7230000000000003, 8.55]","(95.073, 96.72]","(306.968, 315.41]"
"(22.64, 23.285]","(24.349, 25.194]","(10.751, 11.472]","(119.057, 124.382]","(384.385, 392.845]"
"(26.438, 32.408]","(22.145, 22.766]","(11.472, 12.22]","(124.382, 148.321]","(421.759, 488.95]"
"(13.326, 14.877]","(24.349, 25.194]","(19.987, 21.536]","(92.973, 95.073]","(333.882, 339.375]"
"(17.991, 18.458]","(13.119, 14.688]","(12.781, 13.306]","(75.104, 79.651]","(266.706, 282.917]"
"(18.458, 18.896]","(25.194, 26.548]","(2.7230000000000003, 8.55]","(115.224, 119.057]","(358.042, 364.744]"
"(16.036, 16.737]","(24.349, 25.194]","(2.7230000000000003, 8.55]","(102.309, 104.415]","(333.882, 339.375]"
