X,Y
0,"(6.531, 7.253]"
1,"(7.253, 10.79]"
1,"(3.571, 4.078]"
1,"(-2.193, 1.343]"
1,"(5.819, 6.531]"
1,"(5.222, 5.819]"
1,"(2.269, 2.982]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
1,"(4.078, 4.475]"
0,"(5.222, 5.819]"
1,"(4.078, 4.475]"
0,"(6.531, 7.253]"
1,"(4.078, 4.475]"
1,"(2.982, 3.571]"
1,"(2.269, 2.982]"
0,"(5.222, 5.819]"
1,"(4.475, 4.823]"
1,"(3.571, 4.078]"
1,"(5.222, 5.819]"
1,"(6.531, 7.253]"
1,"(4.823, 5.222]"
1,"(5.819, 6.531]"
1,"(5.819, 6.531]"
1,"(-2.193, 1.343]"
1,"(1.343, 2.269]"
0,"(3.571, 4.078]"
1,"(6.531, 7.253]"
0,"(7.253, 10.79]"
1,"(1.343, 2.269]"
1,"(1.343, 2.269]"
1,"(-2.193, 1.343]"
1,"(-2.193, 1.343]"
1,"(7.253, 10.79]"
0,"(6.531, 7.253]"
1,"(6.531, 7.253]"
1,"(1.343, 2.269]"
1,"(4.475, 4.823]"
1,"(2.982, 3.571]"
1,"(3.571, 4.078]"
1,"(1.343, 2.269]"
1,"(-2.193, 1.343]"
0,"(5.819, 6.531]"
1,"(1.343, 2.269]"
1,"(5.819, 6.531]"
0,"(5.222, 5.819]"
1,"(1.343, 2.269]"
1,"(2.269, 2.982]"
0,"(7.253, 10.79]"
1,"(4.475, 4.823]"
1,"(-2.193, 1.343]"
1,"(5.819, 6.531]"
0,"(5.819, 6.531]"
1,"(7.253, 10.79]"
1,"(2.269, 2.982]"
1,"(5.819, 6.531]"
0,"(5.819, 6.531]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
1,"(2.982, 3.571]"
1,"(4.078, 4.475]"
1,"(-2.193, 1.343]"
1,"(5.819, 6.531]"
1,"(2.269, 2.982]"
1,"(5.819, 6.531]"
1,"(1.343, 2.269]"
1,"(7.253, 10.79]"
1,"(2.269, 2.982]"
1,"(3.571, 4.078]"
1,"(-2.193, 1.343]"
1,"(2.269, 2.982]"
0,"(5.819, 6.531]"
0,"(7.253, 10.79]"
1,"(5.819, 6.531]"
1,"(1.343, 2.269]"
1,"(4.078, 4.475]"
0,"(4.823, 5.222]"
1,"(4.823, 5.222]"
1,"(4.078, 4.475]"
1,"(3.571, 4.078]"
1,"(6.531, 7.253]"
1,"(5.222, 5.819]"
0,"(6.531, 7.253]"
1,"(2.982, 3.571]"
0,"(3.571, 4.078]"
1,"(4.823, 5.222]"
0,"(2.269, 2.982]"
1,"(4.475, 4.823]"
1,"(6.531, 7.253]"
0,"(3.571, 4.078]"
1,"(6.531, 7.253]"
1,"(2.269, 2.982]"
1,"(4.078, 4.475]"
1,"(2.982, 3.571]"
1,"(1.343, 2.269]"
0,"(6.531, 7.253]"
0,"(3.571, 4.078]"
1,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
1,"(4.078, 4.475]"
1,"(5.222, 5.819]"
1,"(2.269, 2.982]"
1,"(5.819, 6.531]"
1,"(-2.193, 1.343]"
0,"(4.823, 5.222]"
1,"(-2.193, 1.343]"
1,"(5.819, 6.531]"
1,"(-2.193, 1.343]"
0,"(4.475, 4.823]"
1,"(2.982, 3.571]"
1,"(5.819, 6.531]"
1,"(4.078, 4.475]"
1,"(4.823, 5.222]"
1,"(3.571, 4.078]"
1,"(2.269, 2.982]"
1,"(5.819, 6.531]"
1,"(6.531, 7.253]"
1,"(3.571, 4.078]"
1,"(4.475, 4.823]"
1,"(4.078, 4.475]"
1,"(2.269, 2.982]"
1,"(5.222, 5.819]"
1,"(6.531, 7.253]"
0,"(4.475, 4.823]"
0,"(5.222, 5.819]"
1,"(4.475, 4.823]"
1,"(2.269, 2.982]"
1,"(6.531, 7.253]"
0,"(4.475, 4.823]"
1,"(4.475, 4.823]"
0,"(5.222, 5.819]"
1,"(4.078, 4.475]"
1,"(3.571, 4.078]"
1,"(6.531, 7.253]"
1,"(4.823, 5.222]"
1,"(6.531, 7.253]"
1,"(6.531, 7.253]"
1,"(1.343, 2.269]"
1,"(2.269, 2.982]"
1,"(4.078, 4.475]"
0,"(7.253, 10.79]"
0,"(5.819, 6.531]"
1,"(6.531, 7.253]"
1,"(1.343, 2.269]"
1,"(2.269, 2.982]"
1,"(3.571, 4.078]"
1,"(4.078, 4.475]"
1,"(4.823, 5.222]"
1,"(2.269, 2.982]"
1,"(7.253, 10.79]"
1,"(4.078, 4.475]"
0,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(6.531, 7.253]"
1,"(4.475, 4.823]"
1,"(4.078, 4.475]"
1,"(1.343, 2.269]"
1,"(-2.193, 1.343]"
0,"(4.823, 5.222]"
1,"(2.982, 3.571]"
1,"(2.269, 2.982]"
1,"(2.982, 3.571]"
1,"(1.343, 2.269]"
0,"(6.531, 7.253]"
1,"(-2.193, 1.343]"
0,"(6.531, 7.253]"
1,"(4.475, 4.823]"
1,"(2.982, 3.571]"
1,"(-2.193, 1.343]"
1,"(3.571, 4.078]"
1,"(2.269, 2.982]"
1,"(4.475, 4.823]"
0,"(3.571, 4.078]"
1,"(7.253, 10.79]"
1,"(4.078, 4.475]"
0,"(4.078, 4.475]"
0,"(4.475, 4.823]"
1,"(4.078, 4.475]"
0,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(2.982, 3.571]"
1,"(4.823, 5.222]"
0,"(4.823, 5.222]"
0,"(6.531, 7.253]"
1,"(4.823, 5.222]"
1,"(2.982, 3.571]"
1,"(4.078, 4.475]"
0,"(7.253, 10.79]"
1,"(5.222, 5.819]"
1,"(1.343, 2.269]"
1,"(3.571, 4.078]"
1,"(7.253, 10.79]"
0,"(7.253, 10.79]"
1,"(4.823, 5.222]"
1,"(2.269, 2.982]"
0,"(7.253, 10.79]"
1,"(-2.193, 1.343]"
0,"(4.823, 5.222]"
1,"(1.343, 2.269]"
1,"(-2.193, 1.343]"
1,"(2.982, 3.571]"
0,"(5.819, 6.531]"
0,"(7.253, 10.79]"
1,"(2.982, 3.571]"
0,"(4.078, 4.475]"
1,"(1.343, 2.269]"
1,"(5.819, 6.531]"
0,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(6.531, 7.253]"
1,"(1.343, 2.269]"
1,"(1.343, 2.269]"
1,"(5.222, 5.819]"
1,"(-2.193, 1.343]"
1,"(4.475, 4.823]"
0,"(5.819, 6.531]"
0,"(4.078, 4.475]"
1,"(4.078, 4.475]"
1,"(5.819, 6.531]"
1,"(2.982, 3.571]"
0,"(7.253, 10.79]"
0,"(5.222, 5.819]"
1,"(-2.193, 1.343]"
0,"(4.475, 4.823]"
1,"(6.531, 7.253]"
1,"(2.982, 3.571]"
1,"(7.253, 10.79]"
1,"(4.823, 5.222]"
0,"(5.222, 5.819]"
1,"(3.571, 4.078]"
0,"(4.823, 5.222]"
1,"(3.571, 4.078]"
0,"(4.823, 5.222]"
1,"(4.823, 5.222]"
1,"(5.819, 6.531]"
1,"(1.343, 2.269]"
0,"(7.253, 10.79]"
1,"(5.222, 5.819]"
1,"(5.819, 6.531]"
1,"(2.269, 2.982]"
0,"(2.982, 3.571]"
1,"(2.982, 3.571]"
0,"(7.253, 10.79]"
1,"(5.819, 6.531]"
1,"(4.475, 4.823]"
1,"(1.343, 2.269]"
1,"(2.269, 2.982]"
1,"(2.269, 2.982]"
1,"(4.078, 4.475]"
1,"(3.571, 4.078]"
1,"(4.078, 4.475]"
0,"(7.253, 10.79]"
1,"(5.222, 5.819]"
1,"(-2.193, 1.343]"
1,"(1.343, 2.269]"
1,"(-2.193, 1.343]"
1,"(3.571, 4.078]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
1,"(-2.193, 1.343]"
1,"(4.475, 4.823]"
1,"(4.823, 5.222]"
1,"(5.819, 6.531]"
0,"(2.269, 2.982]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
1,"(2.982, 3.571]"
1,"(4.475, 4.823]"
0,"(4.475, 4.823]"
1,"(1.343, 2.269]"
1,"(4.475, 4.823]"
0,"(2.269, 2.982]"
1,"(3.571, 4.078]"
1,"(2.982, 3.571]"
1,"(4.823, 5.222]"
0,"(5.819, 6.531]"
1,"(4.475, 4.823]"
1,"(-2.193, 1.343]"
1,"(5.222, 5.819]"
0,"(4.823, 5.222]"
1,"(5.819, 6.531]"
1,"(4.475, 4.823]"
1,"(6.531, 7.253]"
0,"(2.269, 2.982]"
1,"(4.078, 4.475]"
1,"(4.078, 4.475]"
1,"(4.475, 4.823]"
1,"(6.531, 7.253]"
0,"(5.819, 6.531]"
0,"(5.222, 5.819]"
1,"(1.343, 2.269]"
1,"(4.823, 5.222]"
0,"(6.531, 7.253]"
1,"(3.571, 4.078]"
1,"(2.982, 3.571]"
1,"(1.343, 2.269]"
1,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(6.531, 7.253]"
1,"(7.253, 10.79]"
1,"(5.222, 5.819]"
0,"(5.222, 5.819]"
1,"(-2.193, 1.343]"
0,"(6.531, 7.253]"
1,"(-2.193, 1.343]"
1,"(3.571, 4.078]"
1,"(4.078, 4.475]"
1,"(2.269, 2.982]"
1,"(6.531, 7.253]"
1,"(3.571, 4.078]"
1,"(2.982, 3.571]"
1,"(1.343, 2.269]"
1,"(-2.193, 1.343]"
0,"(7.253, 10.79]"
1,"(6.531, 7.253]"
1,"(4.475, 4.823]"
1,"(4.475, 4.823]"
1,"(-2.193, 1.343]"
0,"(5.222, 5.819]"
1,"(4.078, 4.475]"
1,"(5.222, 5.819]"
1,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(3.571, 4.078]"
0,"(4.823, 5.222]"
0,"(7.253, 10.79]"
1,"(2.982, 3.571]"
1,"(5.819, 6.531]"
1,"(4.078, 4.475]"
0,"(5.819, 6.531]"
1,"(-2.193, 1.343]"
0,"(5.222, 5.819]"
0,"(2.269, 2.982]"
0,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(-2.193, 1.343]"
1,"(6.531, 7.253]"
1,"(4.823, 5.222]"
0,"(1.343, 2.269]"
1,"(4.475, 4.823]"
1,"(1.343, 2.269]"
1,"(4.823, 5.222]"
1,"(2.982, 3.571]"
1,"(5.222, 5.819]"
1,"(4.823, 5.222]"
0,"(6.531, 7.253]"
1,"(2.982, 3.571]"
1,"(3.571, 4.078]"
1,"(2.269, 2.982]"
1,"(4.823, 5.222]"
1,"(5.222, 5.819]"
1,"(6.531, 7.253]"
1,"(1.343, 2.269]"
0,"(7.253, 10.79]"
1,"(4.078, 4.475]"
1,"(-2.193, 1.343]"
1,"(6.531, 7.253]"
1,"(4.823, 5.222]"
1,"(5.819, 6.531]"
1,"(-2.193, 1.343]"
1,"(5.819, 6.531]"
0,"(7.253, 10.79]"
0,"(5.819, 6.531]"
1,"(2.982, 3.571]"
0,"(4.475, 4.823]"
1,"(3.571, 4.078]"
0,"(7.253, 10.79]"
1,"(4.475, 4.823]"
0,"(5.222, 5.819]"
1,"(4.475, 4.823]"
1,"(5.819, 6.531]"
0,"(7.253, 10.79]"
1,"(5.222, 5.819]"
1,"(7.253, 10.79]"
0,"(7.253, 10.79]"
1,"(7.253, 10.79]"
1,"(1.343, 2.269]"
0,"(4.078, 4.475]"
1,"(-2.193, 1.343]"
1,"(1.343, 2.269]"
1,"(7.253, 10.79]"
1,"(-2.193, 1.343]"
1,"(4.823, 5.222]"
1,"(-2.193, 1.343]"
1,"(2.269, 2.982]"
0,"(4.823, 5.222]"
1,"(6.531, 7.253]"
0,"(4.823, 5.222]"
1,"(2.982, 3.571]"
0,"(7.253, 10.79]"
1,"(2.982, 3.571]"
1,"(4.078, 4.475]"
1,"(4.823, 5.222]"
1,"(2.982, 3.571]"
0,"(7.253, 10.79]"
0,"(4.475, 4.823]"
0,"(3.571, 4.078]"
1,"(4.475, 4.823]"
1,"(5.819, 6.531]"
1,"(5.819, 6.531]"
1,"(2.982, 3.571]"
0,"(3.571, 4.078]"
1,"(4.823, 5.222]"
1,"(4.823, 5.222]"
1,"(3.571, 4.078]"
1,"(1.343, 2.269]"
1,"(-2.193, 1.343]"
1,"(3.571, 4.078]"
1,"(4.078, 4.475]"
1,"(4.078, 4.475]"
1,"(5.222, 5.819]"
0,"(6.531, 7.253]"
1,"(2.269, 2.982]"
0,"(5.819, 6.531]"
1,"(2.269, 2.982]"
1,"(7.253, 10.79]"
1,"(4.078, 4.475]"
1,"(4.078, 4.475]"
1,"(-2.193, 1.343]"
0,"(6.531, 7.253]"
1,"(-2.193, 1.343]"
1,"(3.571, 4.078]"
1,"(5.222, 5.819]"
1,"(-2.193, 1.343]"
1,"(4.475, 4.823]"
1,"(4.475, 4.823]"
1,"(4.475, 4.823]"
1,"(2.269, 2.982]"
1,"(-2.193, 1.343]"
1,"(4.475, 4.823]"
1,"(4.823, 5.222]"
1,"(7.253, 10.79]"
1,"(-2.193, 1.343]"
0,"(5.222, 5.819]"
1,"(3.571, 4.078]"
1,"(2.269, 2.982]"
1,"(5.819, 6.531]"
1,"(4.475, 4.823]"
1,"(-2.193, 1.343]"
1,"(4.078, 4.475]"
1,"(2.982, 3.571]"
1,"(1.343, 2.269]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
0,"(5.222, 5.819]"
1,"(-2.193, 1.343]"
1,"(4.823, 5.222]"
1,"(4.823, 5.222]"
0,"(7.253, 10.79]"
1,"(7.253, 10.79]"
1,"(2.269, 2.982]"
1,"(7.253, 10.79]"
1,"(4.078, 4.475]"
1,"(6.531, 7.253]"
0,"(4.823, 5.222]"
0,"(5.222, 5.819]"
1,"(4.475, 4.823]"
1,"(2.982, 3.571]"
1,"(5.222, 5.819]"
0,"(4.078, 4.475]"
1,"(1.343, 2.269]"
1,"(2.269, 2.982]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
0,"(6.531, 7.253]"
1,"(-2.193, 1.343]"
1,"(4.475, 4.823]"
0,"(7.253, 10.79]"
1,"(3.571, 4.078]"
1,"(2.269, 2.982]"
0,"(4.823, 5.222]"
0,"(4.078, 4.475]"
1,"(5.222, 5.819]"
1,"(5.819, 6.531]"
1,"(6.531, 7.253]"
1,"(4.475, 4.823]"
1,"(4.823, 5.222]"
1,"(4.475, 4.823]"
1,"(2.269, 2.982]"
1,"(4.823, 5.222]"
1,"(2.269, 2.982]"
1,"(7.253, 10.79]"
1,"(7.253, 10.79]"
0,"(7.253, 10.79]"
0,"(4.475, 4.823]"
1,"(4.078, 4.475]"
1,"(2.982, 3.571]"
1,"(2.269, 2.982]"
1,"(1.343, 2.269]"
1,"(2.982, 3.571]"
1,"(5.222, 5.819]"
1,"(2.982, 3.571]"
1,"(2.269, 2.982]"
1,"(2.982, 3.571]"
1,"(6.531, 7.253]"
1,"(5.819, 6.531]"
0,"(4.078, 4.475]"
1,"(2.269, 2.982]"
