X,Y
0,"(5.922, 7.545]"
1,"(7.545, 9.168]"
1,"(2.676, 4.299]"
1,"(1.053, 2.676]"
1,"(4.299, 5.922]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
0,"(4.299, 5.922]"
1,"(2.676, 4.299]"
0,"(5.922, 7.545]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
0,"(4.299, 5.922]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(5.922, 7.545]"
1,"(4.299, 5.922]"
1,"(4.299, 5.922]"
1,"(5.922, 7.545]"
1,"(-0.569, 1.053]"
1,"(1.053, 2.676]"
0,"(2.676, 4.299]"
1,"(5.922, 7.545]"
0,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(1.053, 2.676]"
1,"(-0.569, 1.053]"
1,"(-0.569, 1.053]"
1,"(7.545, 9.168]"
0,"(5.922, 7.545]"
1,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(1.053, 2.676]"
1,"(-2.205, -0.569]"
0,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(5.922, 7.545]"
0,"(4.299, 5.922]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
0,"(7.545, 9.168]"
1,"(4.299, 5.922]"
1,"(-0.569, 1.053]"
1,"(5.922, 7.545]"
0,"(5.922, 7.545]"
1,"(9.168, 10.79]"
1,"(1.053, 2.676]"
1,"(5.922, 7.545]"
0,"(4.299, 5.922]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(-0.569, 1.053]"
1,"(5.922, 7.545]"
1,"(2.676, 4.299]"
1,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(7.545, 9.168]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
1,"(-0.569, 1.053]"
1,"(2.676, 4.299]"
0,"(5.922, 7.545]"
0,"(5.922, 7.545]"
1,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
0,"(4.299, 5.922]"
1,"(4.299, 5.922]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(5.922, 7.545]"
1,"(4.299, 5.922]"
0,"(5.922, 7.545]"
1,"(2.676, 4.299]"
0,"(2.676, 4.299]"
1,"(4.299, 5.922]"
0,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(5.922, 7.545]"
0,"(2.676, 4.299]"
1,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(1.053, 2.676]"
0,"(5.922, 7.545]"
0,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(1.053, 2.676]"
1,"(4.299, 5.922]"
1,"(1.053, 2.676]"
0,"(4.299, 5.922]"
1,"(-2.205, -0.569]"
1,"(5.922, 7.545]"
1,"(-0.569, 1.053]"
0,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(5.922, 7.545]"
1,"(5.922, 7.545]"
1,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(1.053, 2.676]"
1,"(4.299, 5.922]"
1,"(5.922, 7.545]"
0,"(4.299, 5.922]"
0,"(4.299, 5.922]"
1,"(4.299, 5.922]"
1,"(1.053, 2.676]"
1,"(5.922, 7.545]"
0,"(4.299, 5.922]"
1,"(4.299, 5.922]"
0,"(4.299, 5.922]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(5.922, 7.545]"
1,"(4.299, 5.922]"
1,"(5.922, 7.545]"
1,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(1.053, 2.676]"
1,"(4.299, 5.922]"
0,"(7.545, 9.168]"
0,"(4.299, 5.922]"
1,"(5.922, 7.545]"
1,"(1.053, 2.676]"
1,"(2.676, 4.299]"
1,"(2.676, 4.299]"
1,"(4.299, 5.922]"
1,"(4.299, 5.922]"
1,"(2.676, 4.299]"
