X,Y
0,"(6.896, 7.545]"
1,"(7.545, 8.194]"
1,"(3.65, 4.299]"
1,"(1.053, 1.702]"
1,"(5.597, 6.246]"
1,"(4.948, 5.597]"
1,"(2.352, 3.001]"
1,"(1.053, 1.702]"
1,"(3.001, 3.65]"
1,"(3.65, 4.299]"
0,"(5.597, 6.246]"
1,"(3.65, 4.299]"
0,"(6.246, 6.896]"
1,"(4.299, 4.948]"
1,"(3.001, 3.65]"
1,"(2.352, 3.001]"
0,"(4.948, 5.597]"
1,"(4.299, 4.948]"
1,"(3.65, 4.299]"
1,"(4.948, 5.597]"
1,"(6.896, 7.545]"
1,"(4.299, 4.948]"
1,"(5.597, 6.246]"
1,"(6.246, 6.896]"
1,"(0.404, 1.053]"
1,"(1.702, 2.352]"
0,"(3.65, 4.299]"
1,"(6.896, 7.545]"
0,"(6.896, 7.545]"
1,"(1.053, 1.702]"
1,"(1.053, 1.702]"
1,"(-0.245, 0.404]"
1,"(0.404, 1.053]"
1,"(7.545, 8.194]"
0,"(6.246, 6.896]"
1,"(6.246, 6.896]"
1,"(1.702, 2.352]"
1,"(4.299, 4.948]"
1,"(3.001, 3.65]"
1,"(3.65, 4.299]"
1,"(1.702, 2.352]"
1,"(-2.205, -1.543]"
0,"(6.246, 6.896]"
1,"(1.053, 1.702]"
1,"(5.597, 6.246]"
0,"(4.948, 5.597]"
1,"(1.702, 2.352]"
1,"(2.352, 3.001]"
0,"(7.545, 8.194]"
1,"(4.299, 4.948]"
1,"(-0.245, 0.404]"
1,"(5.597, 6.246]"
0,"(5.597, 6.246]"
1,"(8.843, 9.492]"
1,"(2.352, 3.001]"
1,"(5.597, 6.246]"
0,"(5.597, 6.246]"
1,"(1.053, 1.702]"
1,"(3.001, 3.65]"
1,"(3.001, 3.65]"
1,"(3.65, 4.299]"
1,"(0.404, 1.053]"
1,"(5.597, 6.246]"
1,"(2.352, 3.001]"
1,"(5.597, 6.246]"
1,"(1.702, 2.352]"
1,"(7.545, 8.194]"
1,"(1.702, 2.352]"
1,"(3.65, 4.299]"
1,"(0.404, 1.053]"
1,"(2.352, 3.001]"
0,"(6.246, 6.896]"
0,"(6.896, 7.545]"
1,"(5.597, 6.246]"
1,"(1.702, 2.352]"
1,"(3.65, 4.299]"
0,"(4.299, 4.948]"
1,"(4.948, 5.597]"
1,"(4.299, 4.948]"
1,"(3.65, 4.299]"
1,"(6.896, 7.545]"
