A,B,C,D,E
"(19.906, 20.524]","(20.625, 21.394]","(8.861, 12.624]","(102.216, 104.841]","(338.31, 345.436]"
"(19.906, 20.524]","(20.018, 20.625]","(14.286, 14.959]","(100.167, 102.216]","(345.436, 352.181]"
"(18.698, 19.325]","(21.394, 22.346]","(14.286, 14.959]","(100.167, 102.216]","(345.436, 352.181]"
"(19.325, 19.906]","(21.394, 22.346]","(13.622, 14.286]","(104.841, 108.589]","(352.181, 360.072]"
"(13.807, 17.632]","(20.625, 21.394]","(8.861, 12.624]","(100.167, 102.216]","(329.808, 338.31]"
"(13.807, 17.632]","(21.394, 22.346]","(16.311, 17.297]","(91.466, 95.162]","(318.761, 329.808]"
"(20.524, 21.29]","(20.625, 21.394]","(13.622, 14.286]","(102.216, 104.841]","(352.181, 360.072]"
"(17.632, 18.698]","(22.346, 27.099]","(12.624, 13.622]","(104.841, 108.589]","(352.181, 360.072]"
"(20.524, 21.29]","(17.756, 18.692]","(13.622, 14.286]","(95.162, 97.878]","(318.761, 329.808]"
"(21.29, 22.31]","(20.018, 20.625]","(12.624, 13.622]","(100.167, 102.216]","(338.31, 345.436]"
"(19.906, 20.524]","(20.625, 21.394]","(16.311, 17.297]","(100.167, 102.216]","(352.181, 360.072]"
"(19.906, 20.524]","(19.436, 20.018]","(8.861, 12.624]","(97.878, 100.167]","(329.808, 338.31]"
"(13.807, 17.632]","(20.018, 20.625]","(17.297, 21.885]","(91.466, 95.162]","(329.808, 338.31]"
"(21.29, 22.31]","(20.018, 20.625]","(15.582, 16.311]","(108.589, 124.671]","(371.72, 427.107]"
"(13.807, 17.632]","(18.692, 19.436]","(16.311, 17.297]","(76.908, 91.466]","(318.761, 329.808]"
"(18.698, 19.325]","(21.394, 22.346]","(14.286, 14.959]","(100.167, 102.216]","(345.436, 352.181]"
"(17.632, 18.698]","(18.692, 19.436]","(17.297, 21.885]","(91.466, 95.162]","(329.808, 338.31]"
"(19.906, 20.524]","(20.018, 20.625]","(12.624, 13.622]","(100.167, 102.216]","(338.31, 345.436]"
"(19.325, 19.906]","(20.625, 21.394]","(15.582, 16.311]","(102.216, 104.841]","(360.072, 371.72]"
"(13.807, 17.632]","(19.436, 20.018]","(13.622, 14.286]","(76.908, 91.466]","(273.697, 318.761]"
"(18.698, 19.325]","(18.692, 19.436]","(15.582, 16.311]","(97.878, 100.167]","(345.436, 352.181]"
"(13.807, 17.632]","(14.349, 17.756]","(14.959, 15.582]","(76.908, 91.466]","(273.697, 318.761]"
"(18.698, 19.325]","(14.349, 17.756]","(14.959, 15.582]","(76.908, 91.466]","(273.697, 318.761]"
"(20.524, 21.29]","(18.692, 19.436]","(13.622, 14.286]","(95.162, 97.878]","(329.808, 338.31]"
"(13.807, 17.632]","(17.756, 18.692]","(13.622, 14.286]","(76.908, 91.466]","(273.697, 318.761]"
"(22.31, 26.204]","(17.756, 18.692]","(13.622, 14.286]","(100.167, 102.216]","(345.436, 352.181]"
"(18.698, 19.325]","(19.436, 20.018]","(8.861, 12.624]","(97.878, 100.167]","(329.808, 338.31]"
"(21.29, 22.31]","(21.394, 22.346]","(12.624, 13.622]","(104.841, 108.589]","(360.072, 371.72]"
"(22.31, 26.204]","(19.436, 20.018]","(16.311, 17.297]","(104.841, 108.589]","(360.072, 371.72]"
"(13.807, 17.632]","(14.349, 17.756]","(14.286, 14.959]","(76.908, 91.466]","(273.697, 318.761]"
"(18.698, 19.325]","(17.756, 18.692]","(15.582, 16.311]","(91.466, 95.162]","(329.808, 338.31]"
