A,B,C,D,E
"(19.906, 20.168]","(20.738, 21.016]","(8.861, 11.67]","(103.808, 104.841]","(342.29, 345.436]"
"(20.403, 20.639]","(20.28, 20.487]","(14.146, 14.465]","(100.167, 101.016]","(345.436, 347.832]"
"(19.181, 19.429]","(21.394, 21.673]","(14.696, 14.959]","(101.016, 101.855]","(345.436, 347.832]"
"(19.429, 19.628]","(21.394, 21.673]","(13.889, 14.146]","(104.841, 105.912]","(357.309, 360.072]"
"(17.364, 17.972]","(21.016, 21.394]","(11.67, 12.297]","(100.167, 101.016]","(333.326, 336.874]"
"(13.807, 16.691]","(21.394, 21.673]","(17.022, 17.474]","(92.461, 93.971]","(325.93, 329.808]"
"(20.403, 20.639]","(21.016, 21.394]","(13.622, 13.889]","(103.808, 104.841]","(354.164, 357.309]"
"(17.972, 18.29]","(23.297, 27.099]","(13.23, 13.622]","(105.912, 107.576]","(350.603, 354.164]"
"(20.639, 20.944]","(18.293, 18.692]","(13.622, 13.889]","(95.162, 96.325]","(321.241, 325.93]"
"(21.638, 22.052]","(20.018, 20.28]","(12.817, 13.23]","(100.167, 101.016]","(342.29, 345.436]"
"(19.906, 20.168]","(20.487, 20.738]","(16.647, 17.022]","(101.016, 101.855]","(350.603, 354.164]"
"(20.403, 20.639]","(19.338, 19.579]","(11.67, 12.297]","(98.317, 99.173]","(329.808, 333.326]"
"(16.691, 17.364]","(20.28, 20.487]","(17.022, 17.474]","(93.971, 95.162]","(333.326, 336.874]"
"(21.29, 21.638]","(20.487, 20.738]","(16.036, 16.311]","(107.576, 109.738]","(374.372, 384.236]"
"(13.807, 16.691]","(19.338, 19.579]","(16.311, 16.647]","(90.628, 92.461]","(321.241, 325.93]"
"(18.952, 19.181]","(21.673, 22.159]","(14.146, 14.465]","(101.016, 101.855]","(345.436, 347.832]"
"(17.972, 18.29]","(18.692, 19.037]","(17.022, 17.474]","(92.461, 93.971]","(329.808, 333.326]"
"(19.906, 20.168]","(20.487, 20.738]","(12.297, 12.817]","(101.016, 101.855]","(342.29, 345.436]"
"(19.628, 19.906]","(20.738, 21.016]","(15.727, 16.036]","(101.855, 102.695]","(360.072, 363.649]"
"(16.691, 17.364]","(19.579, 19.829]","(13.889, 14.146]","(90.628, 92.461]","(305.191, 314.726]"
"(18.698, 18.952]","(19.338, 19.579]","(15.456, 15.727]","(98.317, 99.173]","(345.436, 347.832]"
"(16.691, 17.364]","(14.349, 16.55]","(15.456, 15.727]","(76.908, 87.702]","(273.697, 305.191]"
"(18.698, 18.952]","(14.349, 16.55]","(15.221, 15.456]","(76.908, 87.702]","(273.697, 305.191]"
"(20.639, 20.944]","(19.338, 19.579]","(13.622, 13.889]","(97.468, 98.317]","(329.808, 333.326]"
"(16.691, 17.364]","(17.952, 18.293]","(13.889, 14.146]","(76.908, 87.702]","(273.697, 305.191]"
"(23.203, 26.204]","(17.952, 18.293]","(14.146, 14.465]","(101.855, 102.695]","(347.832, 350.603]"
"(18.952, 19.181]","(19.829, 20.018]","(8.861, 11.67]","(98.317, 99.173]","(329.808, 333.326]"
"(21.29, 21.638]","(21.673, 22.159]","(12.817, 13.23]","(105.912, 107.576]","(360.072, 363.649]"
"(23.203, 26.204]","(19.338, 19.579]","(16.647, 17.022]","(105.912, 107.576]","(368.805, 374.372]"
"(16.691, 17.364]","(16.55, 17.381]","(14.146, 14.465]","(76.908, 87.702]","(273.697, 305.191]"
"(18.952, 19.181]","(18.293, 18.692]","(16.036, 16.311]","(92.461, 93.971]","(329.808, 333.326]"
"(19.181, 19.429]","(23.297, 27.099]","(16.036, 16.311]","(112.184, 124.671]","(384.236, 427.107]"
"(17.972, 18.29]","(17.952, 18.293]","(17.022, 17.474]","(90.628, 92.461]","(321.241, 325.93]"
"(22.052, 22.503]","(19.829, 20.018]","(14.959, 15.221]","(101.855, 102.695]","(347.832, 350.603]"
"(19.429, 19.628]","(18.293, 18.692]","(16.647, 17.022]","(98.317, 99.173]","(345.436, 347.832]"
"(22.503, 23.203]","(19.829, 20.018]","(15.456, 15.727]","(102.695, 103.808]","(357.309, 360.072]"
"(18.698, 18.952]","(23.297, 27.099]","(11.67, 12.297]","(107.576, 109.738]","(360.072, 363.649]"
"(20.639, 20.944]","(21.016, 21.394]","(13.23, 13.622]","(104.841, 105.912]","(350.603, 354.164]"
"(18.952, 19.181]","(19.037, 19.338]","(8.861, 11.67]","(90.628, 92.461]","(305.191, 314.726]"
"(18.952, 19.181]","(19.829, 20.018]","(13.23, 13.622]","(101.016, 101.855]","(342.29, 345.436]"
"(20.403, 20.639]","(22.592, 23.297]","(16.036, 16.311]","(109.738, 112.184]","(374.372, 384.236]"
"(20.944, 21.29]","(19.037, 19.338]","(14.146, 14.465]","(97.468, 98.317]","(333.326, 336.874]"
"(18.29, 18.698]","(20.487, 20.738]","(13.622, 13.889]","(98.317, 99.173]","(339.544, 342.29]"
"(18.29, 18.698]","(21.673, 22.159]","(17.474, 18.285]","(98.317, 99.173]","(347.832, 350.603]"
"(18.29, 18.698]","(20.738, 21.016]","(14.465, 14.696]","(101.855, 102.695]","(347.832, 350.603]"
"(19.628, 19.906]","(19.037, 19.338]","(8.861, 11.67]","(95.162, 96.325]","(314.726, 321.241]"
"(16.691, 17.364]","(20.738, 21.016]","(13.622, 13.889]","(98.317, 99.173]","(336.874, 339.544]"
"(19.429, 19.628]","(19.829, 20.018]","(14.146, 14.465]","(97.468, 98.317]","(333.326, 336.874]"
"(22.052, 22.503]","(20.487, 20.738]","(17.474, 18.285]","(104.841, 105.912]","(368.805, 374.372]"
"(16.691, 17.364]","(21.016, 21.394]","(11.67, 12.297]","(97.468, 98.317]","(325.93, 329.808]"
"(19.429, 19.628]","(19.829, 20.018]","(14.465, 14.696]","(97.468, 98.317]","(336.874, 339.544]"
"(23.203, 26.204]","(18.692, 19.037]","(14.696, 14.959]","(104.841, 105.912]","(360.072, 363.649]"
"(18.698, 18.952]","(21.394, 21.673]","(12.817, 13.23]","(100.167, 101.016]","(339.544, 342.29]"
"(17.972, 18.29]","(20.738, 21.016]","(14.696, 14.959]","(99.173, 100.167]","(342.29, 345.436]"
"(20.403, 20.639]","(21.016, 21.394]","(14.465, 14.696]","(104.841, 105.912]","(357.309, 360.072]"
"(19.906, 20.168]","(19.829, 20.018]","(15.221, 15.456]","(100.167, 101.016]","(347.832, 350.603]"
"(21.638, 22.052]","(22.592, 23.297]","(11.67, 12.297]","(109.738, 112.184]","(363.649, 368.805]"
"(16.691, 17.364]","(22.159, 22.592]","(16.647, 17.022]","(98.317, 99.173]","(342.29, 345.436]"
"(19.906, 20.168]","(19.338, 19.579]","(8.861, 11.67]","(100.167, 101.016]","(329.808, 333.326]"
"(20.168, 20.403]","(19.338, 19.579]","(18.285, 21.885]","(95.162, 96.325]","(345.436, 347.832]"
"(19.628, 19.906]","(21.673, 22.159]","(13.23, 13.622]","(107.576, 109.738]","(363.649, 368.805]"
"(18.29, 18.698]","(19.037, 19.338]","(16.036, 16.311]","(99.173, 100.167]","(347.832, 350.603]"
"(20.403, 20.639]","(21.394, 21.673]","(14.696, 14.959]","(104.841, 105.912]","(360.072, 363.649]"
"(22.052, 22.503]","(18.692, 19.037]","(8.861, 11.67]","(96.325, 97.468]","(314.726, 321.241]"
"(20.168, 20.403]","(19.579, 19.829]","(8.861, 11.67]","(101.855, 102.695]","(333.326, 336.874]"
"(20.168, 20.403]","(19.579, 19.829]","(15.456, 15.727]","(97.468, 98.317]","(336.874, 339.544]"
"(20.639, 20.944]","(17.381, 17.952]","(17.022, 17.474]","(93.971, 95.162]","(336.874, 339.544]"
"(19.429, 19.628]","(20.018, 20.28]","(11.67, 12.297]","(101.016, 101.855]","(336.874, 339.544]"
"(18.29, 18.698]","(21.673, 22.159]","(15.456, 15.727]","(100.167, 101.016]","(347.832, 350.603]"
"(20.403, 20.639]","(23.297, 27.099]","(16.036, 16.311]","(112.184, 124.671]","(384.236, 427.107]"
