A,B,C,D,E
"(18.766, 21.246]","(19.449, 21.999]","(11.467, 14.071]","(96.014, 105.566]","(335.061, 365.743]"
"(18.766, 21.246]","(19.449, 21.999]","(14.071, 16.676]","(96.014, 105.566]","(335.061, 365.743]"
"(18.766, 21.246]","(19.449, 21.999]","(14.071, 16.676]","(96.014, 105.566]","(335.061, 365.743]"
"(18.766, 21.246]","(19.449, 21.999]","(11.467, 14.071]","(96.014, 105.566]","(335.061, 365.743]"
"(16.287, 18.766]","(19.449, 21.999]","(11.467, 14.071]","(96.014, 105.566]","(335.061, 365.743]"
"(13.795, 16.287]","(19.449, 21.999]","(16.676, 19.281]","(86.462, 96.014]","(304.379, 335.061]"
"(18.766, 21.246]","(19.449, 21.999]","(11.467, 14.071]","(96.014, 105.566]","(335.061, 365.743]"
"(16.287, 18.766]","(21.999, 24.549]","(11.467, 14.071]","(105.566, 115.119]","(335.061, 365.743]"
"(18.766, 21.246]","(16.9, 19.449]","(11.467, 14.071]","(96.014, 105.566]","(304.379, 335.061]"
"(21.246, 23.725]","(19.449, 21.999]","(11.467, 14.071]","(96.014, 105.566]","(335.061, 365.743]"
"(18.766, 21.246]","(19.449, 21.999]","(16.676, 19.281]","(96.014, 105.566]","(335.061, 365.743]"
"(18.766, 21.246]","(19.449, 21.999]","(11.467, 14.071]","(96.014, 105.566]","(304.379, 335.061]"
"(16.287, 18.766]","(19.449, 21.999]","(16.676, 19.281]","(86.462, 96.014]","(335.061, 365.743]"
"(21.246, 23.725]","(19.449, 21.999]","(14.071, 16.676]","(105.566, 115.119]","(365.743, 396.425]"
"(16.287, 18.766]","(16.9, 19.449]","(14.071, 16.676]","(86.462, 96.014]","(304.379, 335.061]"
"(18.766, 21.246]","(21.999, 24.549]","(14.071, 16.676]","(96.014, 105.566]","(335.061, 365.743]"
"(16.287, 18.766]","(16.9, 19.449]","(16.676, 19.281]","(86.462, 96.014]","(304.379, 335.061]"
"(18.766, 21.246]","(19.449, 21.999]","(11.467, 14.071]","(96.014, 105.566]","(335.061, 365.743]"
"(18.766, 21.246]","(19.449, 21.999]","(14.071, 16.676]","(96.014, 105.566]","(335.061, 365.743]"
"(16.287, 18.766]","(19.449, 21.999]","(11.467, 14.071]","(86.462, 96.014]","(304.379, 335.061]"
"(18.766, 21.246]","(16.9, 19.449]","(14.071, 16.676]","(96.014, 105.566]","(335.061, 365.743]"
"(16.287, 18.766]","(14.337, 16.9]","(14.071, 16.676]","(76.861, 86.462]","(273.544, 304.379]"
