A,B,C,D,E
"(19.712, 21.49]","(14.468, 16.448]","(-9.552, 4.381]","(93.006, 99.103]","(248.457, 280.471]"
"(21.49, 23.17]","(21.568, 23.187]","(13.436, 14.972]","(106.289, 112.912]","(343.03, 363.614]"
"(16.565, 18.096]","(27.472, 30.518]","(7.631, 9.91]","(112.912, 119.771]","(382.815, 407.26]"
"(18.096, 19.712]","(21.568, 23.187]","(14.972, 16.817]","(106.289, 112.912]","(363.614, 382.815]"
"(8.783, 12.34]","(14.468, 16.448]","(18.846, 20.797]","(68.265, 78.118]","(248.457, 280.471]"
"(-4.7700000000000005, 8.783]","(19.947, 21.568]","(18.846, 20.797]","(3.577, 57.545]","(210.712, 248.457]"
"(21.49, 23.17]","(27.472, 30.518]","(22.963, 26.404]","(119.771, 128.87]","(407.26, 437.431]"
"(12.34, 14.813]","(23.187, 25.162]","(-9.552, 4.381]","(93.006, 99.103]","(280.471, 301.313]"
"(21.49, 23.17]","(12.062, 14.468]","(9.91, 11.712]","(78.118, 85.889]","(280.471, 301.313]"
"(25.37, 27.893]","(12.062, 14.468]","(18.846, 20.797]","(99.103, 106.289]","(343.03, 363.614]"
"(19.712, 21.49]","(12.062, 14.468]","(14.972, 16.817]","(57.545, 68.265]","(248.457, 280.471]"
"(21.49, 23.17]","(27.472, 30.518]","(26.404, 40.324]","(128.87, 142.305]","(480.089, 626.153]"
"(-4.7700000000000005, 8.783]","(19.947, 21.568]","(7.631, 9.91]","(68.265, 78.118]","(248.457, 280.471]"
"(25.37, 27.893]","(18.319, 19.947]","(14.972, 16.817]","(106.289, 112.912]","(363.614, 382.815]"
"(-4.7700000000000005, 8.783]","(23.187, 25.162]","(22.963, 26.404]","(78.118, 85.889]","(301.313, 325.218]"
"(14.813, 16.565]","(12.062, 14.468]","(26.404, 40.324]","(68.265, 78.118]","(301.313, 325.218]"
"(8.783, 12.34]","(19.947, 21.568]","(20.797, 22.963]","(93.006, 99.103]","(343.03, 363.614]"
"(19.712, 21.49]","(14.468, 16.448]","(22.963, 26.404]","(78.118, 85.889]","(325.218, 343.03]"
"(18.096, 19.712]","(21.568, 23.187]","(14.972, 16.817]","(93.006, 99.103]","(325.218, 343.03]"
"(-4.7700000000000005, 8.783]","(16.448, 18.319]","(20.797, 22.963]","(68.265, 78.118]","(248.457, 280.471]"
"(14.813, 16.565]","(21.568, 23.187]","(26.404, 40.324]","(93.006, 99.103]","(343.03, 363.614]"
"(8.783, 12.34]","(8.216, 12.062]","(16.817, 18.846]","(3.577, 57.545]","(57.510000000000005, 210.712]"
"(14.813, 16.565]","(25.162, 27.472]","(26.404, 40.324]","(112.912, 119.771]","(437.431, 480.089]"
"(21.49, 23.17]","(21.568, 23.187]","(-9.552, 4.381]","(112.912, 119.771]","(325.218, 343.03]"
"(-4.7700000000000005, 8.783]","(14.468, 16.448]","(13.436, 14.972]","(57.545, 68.265]","(210.712, 248.457]"
"(30.984, 44.816]","(19.947, 21.568]","(26.404, 40.324]","(112.912, 119.771]","(437.431, 480.089]"
"(14.813, 16.565]","(27.472, 30.518]","(14.972, 16.817]","(112.912, 119.771]","(363.614, 382.815]"
"(25.37, 27.893]","(8.216, 12.062]","(7.631, 9.91]","(85.889, 93.006]","(301.313, 325.218]"
"(30.984, 44.816]","(12.062, 14.468]","(14.972, 16.817]","(119.771, 128.87]","(437.431, 480.089]"
"(-4.7700000000000005, 8.783]","(21.568, 23.187]","(9.91, 11.712]","(68.265, 78.118]","(280.471, 301.313]"
