A,B,C,D,E
"(20.023, 23.565]","(14.641, 18.391]","(1.136, 4.699]","(85.512, 99.167]","(260.597, 301.214]"
"(20.023, 23.565]","(18.391, 22.142]","(11.824, 15.386]","(99.167, 112.823]","(341.832, 382.449]"
"(16.482, 20.023]","(25.893, 29.644]","(8.261, 11.824]","(112.823, 126.478]","(382.449, 423.066]"
"(16.482, 20.023]","(22.142, 25.893]","(15.386, 18.949]","(99.167, 112.823]","(341.832, 382.449]"
"(9.398, 12.94]","(14.641, 18.391]","(18.949, 22.511]","(71.856, 85.512]","(260.597, 301.214]"
"(-1.227, 2.314]","(18.391, 22.142]","(18.949, 22.511]","(44.545, 58.201]","(179.362, 219.98]"
"(20.023, 23.565]","(25.893, 29.644]","(22.511, 26.074]","(112.823, 126.478]","(382.449, 423.066]"
"(12.94, 16.482]","(22.142, 25.893]","(-2.426, 1.136]","(85.512, 99.167]","(260.597, 301.214]"
"(20.023, 23.565]","(10.89, 14.641]","(8.261, 11.824]","(71.856, 85.512]","(260.597, 301.214]"
"(27.107, 30.649]","(10.89, 14.641]","(18.949, 22.511]","(99.167, 112.823]","(341.832, 382.449]"
"(16.482, 20.023]","(10.89, 14.641]","(11.824, 15.386]","(58.201, 71.856]","(219.98, 260.597]"
"(20.023, 23.565]","(25.893, 29.644]","(36.762, 40.324]","(126.478, 140.134]","(504.301, 544.918]"
"(5.856, 9.398]","(18.391, 22.142]","(8.261, 11.824]","(71.856, 85.512]","(219.98, 260.597]"
"(23.565, 27.107]","(14.641, 18.391]","(15.386, 18.949]","(99.167, 112.823]","(341.832, 382.449]"
"(5.856, 9.398]","(22.142, 25.893]","(22.511, 26.074]","(71.856, 85.512]","(301.214, 341.832]"
"(12.94, 16.482]","(10.89, 14.641]","(29.636, 33.199]","(71.856, 85.512]","(301.214, 341.832]"
"(9.398, 12.94]","(18.391, 22.142]","(18.949, 22.511]","(85.512, 99.167]","(341.832, 382.449]"
"(20.023, 23.565]","(14.641, 18.391]","(22.511, 26.074]","(85.512, 99.167]","(301.214, 341.832]"
"(16.482, 20.023]","(18.391, 22.142]","(15.386, 18.949]","(85.512, 99.167]","(301.214, 341.832]"
"(5.856, 9.398]","(14.641, 18.391]","(18.949, 22.511]","(58.201, 71.856]","(260.597, 301.214]"
"(12.94, 16.482]","(18.391, 22.142]","(26.074, 29.636]","(85.512, 99.167]","(341.832, 382.449]"
"(5.856, 9.398]","(10.89, 14.641]","(15.386, 18.949]","(30.889, 44.545]","(138.745, 179.362]"
"(12.94, 16.482]","(25.893, 29.644]","(36.762, 40.324]","(112.823, 126.478]","(423.066, 463.683]"
"(20.023, 23.565]","(18.391, 22.142]","(-9.601, -5.989]","(112.823, 126.478]","(301.214, 341.832]"
"(5.856, 9.398]","(14.641, 18.391]","(11.824, 15.386]","(44.545, 58.201]","(179.362, 219.98]"
"(30.649, 34.191]","(18.391, 22.142]","(36.762, 40.324]","(112.823, 126.478]","(463.683, 504.301]"
