A,B,C,D,E
26,4,40,9,31
28,7,20,16,93
19,5,5,1,11
25,6,14,10,45
7,6,34,5,23
0,7,20,10,27
29,6,0,10,26
12,5,41,1,13
39,6,20,10,54
58,8,56,17,107
26,6,11,10,25
28,9,39,19,104
4,7,20,10,42
52,6,1,14,61
3,6,20,8,22
19,7,19,14,65
9,9,20,10,53
26,9,0,20,101
26,8,38,16,92
4,7,14,14,60
18,7,36,15,82
6,8,8,15,72
18,4,55,0,12
34,8,11,16,82
4,6,20,10,26
67,8,0,20,98
19,9,16,17,94
51,7,20,15,83
67,5,26,14,72
4,5,36,0,5
19,5,5,1,11
23,9,20,16,88
10,6,14,10,28
64,1,21,6,21
26,6,20,10,29
67,2,20,10,36
19,7,49,10,70
35,9,31,20,107
19,9,20,21,111
19,7,19,15,73
27,5,5,10,21
49,5,20,4,20
12,5,0,1,4
12,8,20,11,61
17,7,48,10,67
26,6,3,10,33
5,6,43,1,17
24,5,11,10,25
66,4,20,10,50
7,6,20,7,18
24,7,5,10,52
67,5,20,10,56
18,6,0,10,24
11,8,26,15,86
29,6,20,10,49
26,7,4,15,58
53,0,19,0,3
4,1,20,0,0
26,6,30,10,56
26,8,11,16,88
26,6,33,10,72
13,8,0,15,63
27,7,15,15,74
67,8,0,17,83
26,9,41,21,109
26,7,0,15,67
37,6,13,14,68
25,7,18,13,57
15,7,35,11,63
31,7,20,10,55
67,8,21,18,103
51,7,20,13,59
25,7,13,15,73
67,6,41,15,87
55,7,43,15,89
67,6,20,15,78
2,6,20,10,25
27,6,20,10,44
67,7,11,19,102
67,7,26,16,93
26,6,47,13,78
18,8,12,15,73
13,7,20,14,71
26,5,20,10,39
26,6,12,10,51
42,7,44,15,83
26,9,12,19,97
16,9,20,15,76
25,6,20,10,45
25,5,20,10,33
19,9,20,16,93
5,7,44,3,33
25,5,22,10,38
19,5,45,10,34
20,8,43,10,63
8,7,0,15,62
50,6,11,14,56
36,5,20,10,56
0,5,42,0,4
59,6,20,15,77
26,3,43,10,42
41,6,10,13,56
50,5,13,10,37
51,6,20,13,59
7,5,20,0,6
67,7,20,20,105
14,6,13,10,26
21,7,50,15,84
52,7,20,16,84
3,6,20,10,32
67,5,20,14,70
18,7,43,14,71
19,5,20,10,40
67,5,20,16,87
4,6,0,10,22
3,2,0,0,0
38,9,14,21,106
8,6,16,1,7
9,0,15,0,0
26,9,17,18,96
29,7,0,13,47
25,7,20,15,75
48,7,0,13,48
6,3,20,0,1
67,7,20,16,95
3,6,20,2,15
26,5,0,10,13
67,6,20,15,78
19,6,11,10,49
60,7,20,16,88
8,9,5,16,79
7,8,52,14,86
3,5,20,0,2
19,7,6,12,55
67,7,13,16,89
32,1,20,0,5
51,0,20,0,4
67,0,20,14,64
28,6,20,14,64
24,6,20,10,54
28,6,15,10,46
61,7,20,16,94
26,5,20,10,54
33,6,17,11,55
24,5,20,1,9
26,5,43,1,11
67,6,29,16,85
19,6,6,10,34
30,7,20,15,81
26,8,54,16,101
27,6,23,13,69
11,7,20,10,51
26,5,11,10,30
26,5,32,10,29
57,6,0,15,68
24,3,18,1,14
62,2,9,10,21
67,5,0,10,28
40,5,17,10,35
26,5,20,1,16
28,6,28,10,64
53,6,20,15,81
26,6,11,10,20
67,7,0,16,87
63,6,42,15,86
26,6,20,10,51
19,7,20,10,49
67,9,44,20,108
10,8,5,15,66
19,7,2,12,49
7,5,27,10,43
19,6,0,10,10
65,6,20,14,71
47,5,20,10,56
27,5,7,10,19
45,7,20,16,90
67,9,43,21,110
19,6,16,10,22
44,2,51,10,52
46,8,20,16,85
26,7,0,13,48
13,6,12,1,10
5,5,46,0,8
6,6,17,1,10
19,7,53,10,60
51,6,21,14,74
43,7,20,15,75
67,7,20,19,99
22,7,14,15,80
54,6,20,10,56
10,6,18,10,41
54,6,20,14,74
26,7,43,15,89
67,6,0,15,73
26,7,24,15,83
0,9,31,12,71
54,7,42,15,91
52,8,11,16,92
4,8,0,10,42
9,2,17,0,1
50,5,25,10,40
48,5,37,10,48
67,9,20,21,107
67,7,0,16,89
26,5,11,0,2
4,5,12,0,1
25,1,20,1,13
26,1,20,0,5
26,9,20,18,96
67,7,36,16,94
11,9,31,14,82
56,5,0,10,37
67,7,5,19,100
18,6,0,10,24
18,6,20,10,42
53,5,6,10,32
67,0,20,0,2
25,7,0,10,26
26,5,20,10,29
