A,B,C,D,E
"(19.922, 20.421]","(21.16, 21.741]","(13.84, 14.304]","(101.53, 103.934]","(348.189, 354.775]"
"(20.421, 20.789]","(20.424, 21.16]","(12.594, 13.266]","(101.53, 103.934]","(340.076, 344.612]"
"(18.982, 19.505]","(22.384, 26.204]","(13.84, 14.304]","(108.283, 118.37]","(360.526, 370.863]"
"(19.505, 19.922]","(22.384, 26.204]","(14.906, 15.293]","(105.288, 108.283]","(360.526, 370.863]"
"(17.239, 18.312]","(19.892, 20.424]","(14.304, 14.906]","(94.027, 96.76]","(327.675, 333.575]"
"(14.805, 17.239]","(14.592, 17.584]","(14.906, 15.293]","(79.859, 90.937]","(283.22900000000004, 319.149]"
"(20.421, 20.789]","(19.463, 19.892]","(15.293, 15.734]","(96.76, 98.338]","(340.076, 344.612]"
"(17.239, 18.312]","(19.463, 19.892]","(15.293, 15.734]","(90.937, 94.027]","(327.675, 333.575]"
"(20.421, 20.789]","(19.892, 20.424]","(13.84, 14.304]","(101.53, 103.934]","(348.189, 354.775]"
"(21.624, 22.43]","(22.384, 26.204]","(13.266, 13.84]","(105.288, 108.283]","(360.526, 370.863]"
"(19.922, 20.421]","(17.584, 18.286]","(14.304, 14.906]","(94.027, 96.76]","(319.149, 327.675]"
"(20.421, 20.789]","(21.741, 22.384]","(15.293, 15.734]","(105.288, 108.283]","(370.863, 399.944]"
"(14.805, 17.239]","(22.384, 26.204]","(14.304, 14.906]","(103.934, 105.288]","(354.775, 360.526]"
"(20.789, 21.624]","(18.286, 18.994]","(15.734, 16.501]","(98.338, 99.988]","(344.612, 348.189]"
"(14.805, 17.239]","(18.286, 18.994]","(17.606, 20.423]","(90.937, 94.027]","(327.675, 333.575]"
"(18.982, 19.505]","(21.16, 21.741]","(15.734, 16.501]","(101.53, 103.934]","(354.775, 360.526]"
"(17.239, 18.312]","(21.741, 22.384]","(16.501, 17.606]","(105.288, 108.283]","(360.526, 370.863]"
"(19.922, 20.421]","(19.463, 19.892]","(16.501, 17.606]","(96.76, 98.338]","(344.612, 348.189]"
"(19.505, 19.922]","(19.892, 20.424]","(8.807, 12.594]","(94.027, 96.76]","(319.149, 327.675]"
"(14.805, 17.239]","(14.592, 17.584]","(12.594, 13.266]","(79.859, 90.937]","(283.22900000000004, 319.149]"
"(18.312, 18.982]","(21.16, 21.741]","(12.594, 13.266]","(103.934, 105.288]","(354.775, 360.526]"
"(14.805, 17.239]","(18.286, 18.994]","(17.606, 20.423]","(79.859, 90.937]","(319.149, 327.675]"
"(18.312, 18.982]","(19.892, 20.424]","(15.734, 16.501]","(99.988, 101.53]","(348.189, 354.775]"
