A,B,C,D,E
"(19.922, 20.275]","(20.77, 21.289]","(13.821, 14.078]","(102.331, 104.292]","(347.341, 350.68]"
"(20.275, 20.577]","(20.77, 21.289]","(12.195, 12.945]","(101.197, 102.331]","(337.379, 341.595]"
"(18.95, 19.306]","(22.737, 26.204]","(13.821, 14.078]","(110.672, 118.37]","(365.247, 375.614]"
"(19.306, 19.592]","(22.133, 22.737]","(14.906, 15.228]","(105.113, 106.571]","(359.469, 365.247]"
"(16.946, 17.945]","(19.892, 20.257]","(14.54, 14.906]","(94.328, 96.39]","(322.908, 328.079]"
"(14.805, 16.946]","(14.592, 17.323]","(15.228, 15.497]","(79.859, 89.774]","(283.22900000000004, 315.683]"
"(20.577, 20.866]","(19.581, 19.892]","(15.497, 15.818]","(97.799, 98.801]","(341.595, 344.612]"
"(17.945, 18.513]","(19.581, 19.892]","(15.228, 15.497]","(92.028, 94.328]","(328.079, 332.802]"
"(20.577, 20.866]","(19.892, 20.257]","(14.078, 14.54]","(102.331, 104.292]","(350.68, 355.288]"
"(21.498, 22.028]","(22.737, 26.204]","(13.343, 13.821]","(106.571, 110.672]","(359.469, 365.247]"
"(19.922, 20.275]","(17.985, 18.351]","(14.078, 14.54]","(94.328, 96.39]","(322.908, 328.079]"
"(20.275, 20.577]","(21.688, 22.133]","(15.497, 15.818]","(106.571, 110.672]","(365.247, 375.614]"
"(16.946, 17.945]","(22.737, 26.204]","(14.54, 14.906]","(104.292, 105.113]","(359.469, 365.247]"
"(21.498, 22.028]","(18.351, 18.869]","(15.818, 16.362]","(98.801, 99.988]","(347.341, 350.68]"
"(14.805, 16.946]","(18.351, 18.869]","(17.781, 20.423]","(89.774, 92.028]","(322.908, 328.079]"
"(18.95, 19.306]","(21.688, 22.133]","(15.818, 16.362]","(101.197, 102.331]","(355.288, 359.469]"
"(17.945, 18.513]","(22.133, 22.737]","(16.362, 17.038]","(105.113, 106.571]","(365.247, 375.614]"
"(19.922, 20.275]","(19.327, 19.581]","(17.038, 17.781]","(97.799, 98.801]","(344.612, 347.341]"
"(19.592, 19.922]","(20.257, 20.77]","(8.807, 12.195]","(94.328, 96.39]","(322.908, 328.079]"
"(14.805, 16.946]","(17.323, 17.985]","(12.945, 13.343]","(79.859, 89.774]","(283.22900000000004, 315.683]"
"(18.513, 18.95]","(21.289, 21.688]","(12.945, 13.343]","(105.113, 106.571]","(350.68, 355.288]"
"(16.946, 17.945]","(18.351, 18.869]","(17.781, 20.423]","(89.774, 92.028]","(322.908, 328.079]"
"(18.513, 18.95]","(19.892, 20.257]","(15.818, 16.362]","(101.197, 102.331]","(350.68, 355.288]"
"(20.577, 20.866]","(19.327, 19.581]","(12.195, 12.945]","(99.988, 101.197]","(337.379, 341.595]"
"(14.805, 16.946]","(21.688, 22.133]","(12.195, 12.945]","(97.799, 98.801]","(328.079, 332.802]"
"(22.813, 25.987]","(18.869, 19.327]","(8.807, 12.195]","(102.331, 104.292]","(344.612, 347.341]"
"(18.95, 19.306]","(17.985, 18.351]","(8.807, 12.195]","(89.774, 92.028]","(283.22900000000004, 315.683]"
"(20.866, 21.498]","(19.892, 20.257]","(17.781, 20.423]","(101.197, 102.331]","(365.247, 375.614]"
"(22.813, 25.987]","(22.133, 22.737]","(15.818, 16.362]","(110.672, 118.37]","(375.614, 399.944]"
"(14.805, 16.946]","(19.581, 19.892]","(17.781, 20.423]","(92.028, 94.328]","(328.079, 332.802]"
"(18.95, 19.306]","(22.737, 26.204]","(12.945, 13.343]","(110.672, 118.37]","(365.247, 375.614]"
"(19.306, 19.592]","(21.289, 21.688]","(15.497, 15.818]","(99.988, 101.197]","(344.612, 347.341]"
"(17.945, 18.513]","(19.327, 19.581]","(14.078, 14.54]","(94.328, 96.39]","(328.079, 332.802]"
"(22.028, 22.813]","(19.581, 19.892]","(14.54, 14.906]","(105.113, 106.571]","(359.469, 365.247]"
"(19.592, 19.922]","(20.77, 21.289]","(12.945, 13.343]","(104.292, 105.113]","(347.341, 350.68]"
"(22.028, 22.813]","(22.133, 22.737]","(8.807, 12.195]","(110.672, 118.37]","(359.469, 365.247]"
"(18.513, 18.95]","(22.737, 26.204]","(15.228, 15.497]","(106.571, 110.672]","(365.247, 375.614]"
"(20.577, 20.866]","(22.133, 22.737]","(12.195, 12.945]","(106.571, 110.672]","(355.288, 359.469]"
"(18.95, 19.306]","(21.688, 22.133]","(17.038, 17.781]","(104.292, 105.113]","(359.469, 365.247]"
"(18.95, 19.306]","(21.289, 21.688]","(14.54, 14.906]","(104.292, 105.113]","(355.288, 359.469]"
"(20.275, 20.577]","(22.133, 22.737]","(12.195, 12.945]","(106.571, 110.672]","(359.469, 365.247]"
"(20.866, 21.498]","(17.323, 17.985]","(13.821, 14.078]","(89.774, 92.028]","(283.22900000000004, 315.683]"
"(17.945, 18.513]","(21.688, 22.133]","(16.362, 17.038]","(99.988, 101.197]","(350.68, 355.288]"
"(17.945, 18.513]","(19.892, 20.257]","(15.497, 15.818]","(94.328, 96.39]","(332.802, 337.379]"
"(18.513, 18.95]","(22.133, 22.737]","(8.807, 12.195]","(104.292, 105.113]","(347.341, 350.68]"
"(19.592, 19.922]","(22.737, 26.204]","(17.038, 17.781]","(106.571, 110.672]","(375.614, 399.944]"
"(16.946, 17.945]","(20.77, 21.289]","(14.906, 15.228]","(96.39, 97.799]","(332.802, 337.379]"
"(19.306, 19.592]","(17.323, 17.985]","(17.781, 20.423]","(92.028, 94.328]","(347.341, 350.68]"
"(22.028, 22.813]","(18.351, 18.869]","(13.343, 13.821]","(101.197, 102.331]","(341.595, 344.612]"
"(16.946, 17.945]","(17.323, 17.985]","(17.038, 17.781]","(79.859, 89.774]","(283.22900000000004, 315.683]"
"(19.306, 19.592]","(22.133, 22.737]","(14.906, 15.228]","(104.292, 105.113]","(355.288, 359.469]"
"(22.813, 25.987]","(19.892, 20.257]","(12.195, 12.945]","(102.331, 104.292]","(347.341, 350.68]"
"(18.513, 18.95]","(14.592, 17.323]","(14.078, 14.54]","(79.859, 89.774]","(283.22900000000004, 315.683]"
"(17.945, 18.513]","(18.869, 19.327]","(14.078, 14.54]","(89.774, 92.028]","(283.22900000000004, 315.683]"
"(20.275, 20.577]","(14.592, 17.323]","(15.228, 15.497]","(89.774, 92.028]","(315.683, 322.908]"
"(19.922, 20.275]","(20.257, 20.77]","(8.807, 12.195]","(96.39, 97.799]","(322.908, 328.079]"
"(21.498, 22.028]","(22.737, 26.204]","(17.038, 17.781]","(110.672, 118.37]","(375.614, 399.944]"
"(14.805, 16.946]","(22.737, 26.204]","(13.821, 14.078]","(110.672, 118.37]","(375.614, 399.944]"
"(19.922, 20.275]","(21.289, 21.688]","(16.362, 17.038]","(106.571, 110.672]","(365.247, 375.614]"
"(19.922, 20.275]","(18.351, 18.869]","(12.945, 13.343]","(92.028, 94.328]","(315.683, 322.908]"
"(19.592, 19.922]","(17.323, 17.985]","(17.781, 20.423]","(89.774, 92.028]","(332.802, 337.379]"
"(18.513, 18.95]","(17.323, 17.985]","(12.945, 13.343]","(79.859, 89.774]","(283.22900000000004, 315.683]"
"(20.275, 20.577]","(21.688, 22.133]","(14.906, 15.228]","(105.113, 106.571]","(359.469, 365.247]"
"(22.028, 22.813]","(20.257, 20.77]","(8.807, 12.195]","(105.113, 106.571]","(355.288, 359.469]"
"(19.922, 20.275]","(19.327, 19.581]","(13.821, 14.078]","(96.39, 97.799]","(332.802, 337.379]"
"(20.275, 20.577]","(18.869, 19.327]","(15.228, 15.497]","(94.328, 96.39]","(328.079, 332.802]"
"(20.577, 20.866]","(17.985, 18.351]","(16.362, 17.038]","(96.39, 97.799]","(337.379, 341.595]"
"(19.306, 19.592]","(17.323, 17.985]","(16.362, 17.038]","(79.859, 89.774]","(283.22900000000004, 315.683]"
"(18.513, 18.95]","(19.327, 19.581]","(12.945, 13.343]","(94.328, 96.39]","(328.079, 332.802]"
"(20.577, 20.866]","(20.257, 20.77]","(14.906, 15.228]","(102.331, 104.292]","(350.68, 355.288]"
"(22.813, 25.987]","(17.985, 18.351]","(13.821, 14.078]","(101.197, 102.331]","(347.341, 350.68]"
"(20.866, 21.498]","(18.351, 18.869]","(15.818, 16.362]","(98.801, 99.988]","(344.612, 347.341]"
"(19.306, 19.592]","(21.688, 22.133]","(15.228, 15.497]","(105.113, 106.571]","(359.469, 365.247]"
"(22.028, 22.813]","(18.351, 18.869]","(14.54, 14.906]","(94.328, 96.39]","(332.802, 337.379]"
"(21.498, 22.028]","(20.77, 21.289]","(17.781, 20.423]","(106.571, 110.672]","(375.614, 399.944]"
"(22.028, 22.813]","(14.592, 17.323]","(16.362, 17.038]","(89.774, 92.028]","(315.683, 322.908]"
"(14.805, 16.946]","(14.592, 17.323]","(15.497, 15.818]","(79.859, 89.774]","(283.22900000000004, 315.683]"
"(20.275, 20.577]","(18.869, 19.327]","(14.078, 14.54]","(97.799, 98.801]","(337.379, 341.595]"
"(22.813, 25.987]","(22.133, 22.737]","(12.195, 12.945]","(110.672, 118.37]","(375.614, 399.944]"
"(22.813, 25.987]","(19.327, 19.581]","(15.818, 16.362]","(101.197, 102.331]","(355.288, 359.469]"
"(19.592, 19.922]","(22.133, 22.737]","(8.807, 12.195]","(106.571, 110.672]","(350.68, 355.288]"
"(18.513, 18.95]","(21.289, 21.688]","(15.497, 15.818]","(101.197, 102.331]","(350.68, 355.288]"
"(17.945, 18.513]","(22.133, 22.737]","(17.781, 20.423]","(102.331, 104.292]","(365.247, 375.614]"
"(19.592, 19.922]","(22.737, 26.204]","(12.195, 12.945]","(110.672, 118.37]","(375.614, 399.944]"
"(19.592, 19.922]","(21.289, 21.688]","(17.038, 17.781]","(104.292, 105.113]","(365.247, 375.614]"
"(20.577, 20.866]","(18.869, 19.327]","(13.343, 13.821]","(98.801, 99.988]","(337.379, 341.595]"
"(19.592, 19.922]","(20.257, 20.77]","(15.228, 15.497]","(97.799, 98.801]","(341.595, 344.612]"
"(18.513, 18.95]","(20.77, 21.289]","(14.078, 14.54]","(99.988, 101.197]","(344.612, 347.341]"
"(19.306, 19.592]","(20.257, 20.77]","(12.945, 13.343]","(101.197, 102.331]","(341.595, 344.612]"
"(19.306, 19.592]","(21.688, 22.133]","(15.818, 16.362]","(104.292, 105.113]","(359.469, 365.247]"
"(18.95, 19.306]","(20.257, 20.77]","(12.195, 12.945]","(98.801, 99.988]","(337.379, 341.595]"
"(16.946, 17.945]","(21.289, 21.688]","(16.362, 17.038]","(96.39, 97.799]","(341.595, 344.612]"
"(19.592, 19.922]","(19.581, 19.892]","(14.54, 14.906]","(98.801, 99.988]","(337.379, 341.595]"
"(18.513, 18.95]","(21.289, 21.688]","(12.195, 12.945]","(101.197, 102.331]","(341.595, 344.612]"
"(18.95, 19.306]","(18.869, 19.327]","(14.078, 14.54]","(97.799, 98.801]","(337.379, 341.595]"
"(16.946, 17.945]","(19.892, 20.257]","(15.228, 15.497]","(99.988, 101.197]","(347.341, 350.68]"
"(20.866, 21.498]","(19.581, 19.892]","(16.362, 17.038]","(102.331, 104.292]","(355.288, 359.469]"
"(20.577, 20.866]","(21.289, 21.688]","(12.945, 13.343]","(105.113, 106.571]","(350.68, 355.288]"
"(14.805, 16.946]","(20.257, 20.77]","(16.362, 17.038]","(79.859, 89.774]","(315.683, 322.908]"
"(21.498, 22.028]","(19.892, 20.257]","(12.195, 12.945]","(104.292, 105.113]","(347.341, 350.68]"
"(19.922, 20.275]","(21.688, 22.133]","(13.821, 14.078]","(102.331, 104.292]","(355.288, 359.469]"
"(20.577, 20.866]","(21.289, 21.688]","(8.807, 12.195]","(105.113, 106.571]","(344.612, 347.341]"
"(20.866, 21.498]","(17.985, 18.351]","(17.038, 17.781]","(97.799, 98.801]","(344.612, 347.341]"
"(20.866, 21.498]","(19.581, 19.892]","(8.807, 12.195]","(99.988, 101.197]","(332.802, 337.379]"
"(16.946, 17.945]","(20.257, 20.77]","(13.821, 14.078]","(99.988, 101.197]","(337.379, 341.595]"
"(22.813, 25.987]","(22.737, 26.204]","(14.078, 14.54]","(110.672, 118.37]","(375.614, 399.944]"
"(18.513, 18.95]","(22.133, 22.737]","(16.362, 17.038]","(102.331, 104.292]","(365.247, 375.614]"
"(19.306, 19.592]","(18.869, 19.327]","(15.228, 15.497]","(94.328, 96.39]","(322.908, 328.079]"
"(21.498, 22.028]","(17.985, 18.351]","(15.818, 16.362]","(92.028, 94.328]","(328.079, 332.802]"
"(14.805, 16.946]","(22.737, 26.204]","(14.54, 14.906]","(102.331, 104.292]","(350.68, 355.288]"
"(22.813, 25.987]","(19.892, 20.257]","(13.343, 13.821]","(106.571, 110.672]","(365.247, 375.614]"
"(18.513, 18.95]","(17.323, 17.985]","(17.038, 17.781]","(89.774, 92.028]","(322.908, 328.079]"
"(18.95, 19.306]","(18.351, 18.869]","(17.038, 17.781]","(92.028, 94.328]","(332.802, 337.379]"
"(22.813, 25.987]","(21.688, 22.133]","(14.906, 15.228]","(110.672, 118.37]","(375.614, 399.944]"
"(14.805, 16.946]","(21.289, 21.688]","(15.497, 15.818]","(97.799, 98.801]","(341.595, 344.612]"
"(14.805, 16.946]","(19.581, 19.892]","(15.228, 15.497]","(92.028, 94.328]","(315.683, 322.908]"
"(20.577, 20.866]","(17.985, 18.351]","(13.343, 13.821]","(96.39, 97.799]","(328.079, 332.802]"
"(17.945, 18.513]","(18.351, 18.869]","(16.362, 17.038]","(92.028, 94.328]","(322.908, 328.079]"
"(17.945, 18.513]","(18.869, 19.327]","(17.781, 20.423]","(92.028, 94.328]","(332.802, 337.379]"
"(19.592, 19.922]","(14.592, 17.323]","(13.343, 13.821]","(89.774, 92.028]","(283.22900000000004, 315.683]"
"(20.577, 20.866]","(19.327, 19.581]","(14.54, 14.906]","(97.799, 98.801]","(337.379, 341.595]"
"(19.306, 19.592]","(17.985, 18.351]","(15.497, 15.818]","(96.39, 97.799]","(332.802, 337.379]"
