X,Y
1,"(20.333, 23.284]"
1,"(24.955, 25.288]"
0,"(33.55, 50.936]"
0,"(33.55, 50.936]"
0,"(20.333, 23.284]"
0,"(9.805, 17.625]"
0,"(9.805, 17.625]"
0,"(20.333, 23.284]"
0,"(17.625, 20.333]"
1,"(25.288, 25.644]"
1,"(24.563, 24.955]"
1,"(24.312, 24.563]"
1,"(24.563, 24.955]"
0,"(17.625, 20.333]"
1,"(24.312, 24.563]"
0,"(-3.072, 9.805]"
1,"(24.563, 24.955]"
1,"(24.312, 24.563]"
0,"(9.805, 17.625]"
0,"(9.805, 17.625]"
1,"(25.288, 25.644]"
0,"(24.563, 24.955]"
0,"(-3.072, 9.805]"
0,"(26.932, 33.55]"
0,"(20.333, 23.284]"
0,"(24.955, 25.288]"
1,"(25.288, 25.644]"
0,"(26.932, 33.55]"
1,"(23.284, 24.312]"
0,"(33.55, 50.936]"
1,"(23.284, 24.312]"
0,"(17.625, 20.333]"
1,"(25.644, 26.932]"
0,"(-3.072, 9.805]"
1,"(25.644, 26.932]"
0,"(9.805, 17.625]"
0,"(9.805, 17.625]"
1,"(26.932, 33.55]"
0,"(-3.072, 9.805]"
0,"(-3.072, 9.805]"
1,"(25.288, 25.644]"
0,"(9.805, 17.625]"
1,"(23.284, 24.312]"
0,"(17.625, 20.333]"
0,"(23.284, 24.312]"
1,"(24.563, 24.955]"
1,"(25.288, 25.644]"
0,"(-3.072, 9.805]"
1,"(25.644, 26.932]"
0,"(-3.072, 9.805]"
0,"(20.333, 23.284]"
0,"(33.55, 50.936]"
1,"(24.312, 24.563]"
1,"(25.644, 26.932]"
0,"(9.805, 17.625]"
0,"(-3.072, 9.805]"
1,"(20.333, 23.284]"
1,"(24.312, 24.563]"
0,"(33.55, 50.936]"
0,"(23.284, 24.312]"
0,"(26.932, 33.55]"
0,"(33.55, 50.936]"
0,"(20.333, 23.284]"
1,"(24.563, 24.955]"
1,"(24.955, 25.288]"
0,"(26.932, 33.55]"
0,"(20.333, 23.284]"
0,"(23.284, 24.312]"
0,"(17.625, 20.333]"
0,"(17.625, 20.333]"
0,"(33.55, 50.936]"
1,"(24.312, 24.563]"
1,"(25.288, 25.644]"
0,"(17.625, 20.333]"
0,"(20.333, 23.284]"
1,"(23.284, 24.312]"
1,"(24.955, 25.288]"
1,"(24.955, 25.288]"
0,"(26.932, 33.55]"
0,"(17.625, 20.333]"
0,"(26.932, 33.55]"
0,"(33.55, 50.936]"
1,"(25.288, 25.644]"
1,"(24.955, 25.288]"
1,"(24.955, 25.288]"
1,"(25.644, 26.932]"
1,"(24.563, 24.955]"
1,"(25.644, 26.932]"
0,"(26.932, 33.55]"
1,"(24.955, 25.288]"
1,"(24.563, 24.955]"
0,"(33.55, 50.936]"
1,"(23.284, 24.312]"
1,"(24.312, 24.563]"
0,"(-3.072, 9.805]"
1,"(24.312, 24.563]"
1,"(25.644, 26.932]"
0,"(25.644, 26.932]"
1,"(24.955, 25.288]"
1,"(25.288, 25.644]"
