X,Y
1,"(22.801, 23.284]"
1,"(25.215, 25.288]"
0,"(38.082, 50.936]"
0,"(38.082, 50.936]"
0,"(20.127, 20.78]"
0,"(14.788, 17.625]"
0,"(10.667, 14.788]"
0,"(20.127, 20.78]"
0,"(20.127, 20.78]"
1,"(25.406, 25.575]"
1,"(24.747, 24.813]"
1,"(24.247, 24.41]"
1,"(24.747, 24.813]"
0,"(18.767, 20.127]"
1,"(24.477, 24.563]"
0,"(4.444, 7.278]"
1,"(24.747, 24.813]"
1,"(24.41, 24.477]"
0,"(14.788, 17.625]"
0,"(10.667, 14.788]"
1,"(25.575, 25.846]"
0,"(24.563, 24.747]"
0,"(-3.072, 4.444]"
0,"(29.875, 31.436]"
0,"(20.78, 22.801]"
0,"(25.215, 25.288]"
1,"(25.575, 25.846]"
0,"(26.932, 29.875]"
1,"(23.284, 24.05]"
0,"(35.414, 38.082]"
1,"(24.247, 24.41]"
0,"(17.625, 18.767]"
1,"(25.575, 25.846]"
0,"(-3.072, 4.444]"
1,"(26.241, 26.932]"
0,"(10.667, 14.788]"
0,"(14.788, 17.625]"
1,"(26.932, 29.875]"
0,"(4.444, 7.278]"
0,"(-3.072, 4.444]"
1,"(25.288, 25.406]"
0,"(10.667, 14.788]"
1,"(23.284, 24.05]"
0,"(18.767, 20.127]"
0,"(23.284, 24.05]"
1,"(24.747, 24.813]"
1,"(25.406, 25.575]"
0,"(4.444, 7.278]"
1,"(26.241, 26.932]"
0,"(-3.072, 4.444]"
0,"(20.78, 22.801]"
0,"(38.082, 50.936]"
1,"(24.41, 24.477]"
1,"(25.846, 26.241]"
0,"(7.278, 10.667]"
0,"(7.278, 10.667]"
1,"(22.801, 23.284]"
1,"(24.477, 24.563]"
0,"(35.414, 38.082]"
0,"(24.05, 24.247]"
0,"(26.932, 29.875]"
0,"(38.082, 50.936]"
0,"(22.801, 23.284]"
1,"(24.563, 24.747]"
1,"(25.215, 25.288]"
0,"(29.875, 31.436]"
0,"(20.78, 22.801]"
0,"(24.247, 24.41]"
0,"(17.625, 18.767]"
0,"(18.767, 20.127]"
0,"(35.414, 38.082]"
1,"(24.477, 24.563]"
1,"(25.288, 25.406]"
0,"(18.767, 20.127]"
0,"(22.801, 23.284]"
1,"(24.05, 24.247]"
1,"(25.135, 25.215]"
1,"(24.813, 25.135]"
0,"(29.875, 31.436]"
0,"(17.625, 18.767]"
0,"(29.875, 31.436]"
0,"(31.436, 35.414]"
1,"(25.288, 25.406]"
1,"(25.135, 25.215]"
1,"(25.215, 25.288]"
1,"(25.846, 26.241]"
1,"(24.813, 25.135]"
1,"(25.846, 26.241]"
0,"(31.436, 35.414]"
1,"(24.813, 25.135]"
1,"(24.563, 24.747]"
0,"(31.436, 35.414]"
1,"(24.05, 24.247]"
1,"(24.41, 24.477]"
0,"(7.278, 10.667]"
1,"(24.41, 24.477]"
1,"(25.846, 26.241]"
0,"(26.241, 26.932]"
1,"(25.135, 25.215]"
1,"(25.406, 25.575]"
