X,Y
1,"(25.472, 25.668]"
1,"(26.844, 28.087]"
0,"(19.323, 21.05]"
0,"(4.486, 8.831]"
0,"(28.087, 30.548]"
0,"(26.844, 28.087]"
0,"(14.445, 16.694]"
0,"(8.831, 12.329]"
0,"(14.445, 16.694]"
1,"(25.024, 25.144]"
1,"(24.721, 24.841]"
1,"(25.024, 25.144]"
1,"(25.291, 25.472]"
0,"(22.548, 23.359]"
1,"(24.497, 24.615]"
0,"(14.445, 16.694]"
1,"(24.615, 24.721]"
1,"(25.144, 25.291]"
0,"(19.323, 21.05]"
0,"(26.844, 28.087]"
1,"(26.311, 26.844]"
0,"(25.291, 25.472]"
0,"(28.087, 30.548]"
0,"(30.548, 33.447]"
0,"(-9.963, 4.486]"
0,"(8.831, 12.329]"
1,"(23.877, 24.111]"
0,"(33.447, 36.474]"
1,"(25.668, 26.016]"
0,"(8.831, 12.329]"
1,"(23.669, 23.877]"
0,"(-9.963, 4.486]"
1,"(22.548, 23.359]"
0,"(36.474, 49.35]"
1,"(25.291, 25.472]"
0,"(33.447, 36.474]"
0,"(8.831, 12.329]"
1,"(25.144, 25.291]"
0,"(16.694, 19.323]"
0,"(19.323, 21.05]"
1,"(23.877, 24.111]"
0,"(-9.963, 4.486]"
1,"(25.144, 25.291]"
0,"(4.486, 8.831]"
0,"(30.548, 33.447]"
1,"(24.721, 24.841]"
1,"(23.877, 24.111]"
0,"(14.445, 16.694]"
1,"(25.668, 26.016]"
0,"(25.024, 25.144]"
0,"(-9.963, 4.486]"
0,"(30.548, 33.447]"
1,"(25.024, 25.144]"
1,"(26.844, 28.087]"
0,"(12.329, 14.445]"
0,"(30.548, 33.447]"
1,"(24.841, 25.024]"
1,"(23.669, 23.877]"
0,"(16.694, 19.323]"
0,"(16.694, 19.323]"
0,"(21.05, 22.548]"
0,"(4.486, 8.831]"
0,"(30.548, 33.447]"
1,"(24.363, 24.497]"
1,"(25.668, 26.016]"
0,"(8.831, 12.329]"
0,"(36.474, 49.35]"
0,"(12.329, 14.445]"
0,"(19.323, 21.05]"
0,"(4.486, 8.831]"
0,"(14.445, 16.694]"
1,"(25.144, 25.291]"
1,"(25.668, 26.016]"
0,"(30.548, 33.447]"
0,"(8.831, 12.329]"
1,"(25.024, 25.144]"
1,"(24.363, 24.497]"
1,"(25.472, 25.668]"
0,"(22.548, 23.359]"
0,"(16.694, 19.323]"
0,"(36.474, 49.35]"
0,"(28.087, 30.548]"
1,"(25.291, 25.472]"
1,"(24.497, 24.615]"
1,"(23.877, 24.111]"
1,"(25.472, 25.668]"
1,"(23.359, 23.669]"
1,"(25.291, 25.472]"
0,"(36.474, 49.35]"
1,"(23.877, 24.111]"
1,"(26.016, 26.311]"
0,"(12.329, 14.445]"
1,"(25.144, 25.291]"
1,"(24.615, 24.721]"
0,"(8.831, 12.329]"
1,"(25.291, 25.472]"
1,"(23.669, 23.877]"
0,"(28.087, 30.548]"
1,"(24.721, 24.841]"
1,"(23.877, 24.111]"
1,"(24.497, 24.615]"
0,"(21.05, 22.548]"
1,"(25.668, 26.016]"
1,"(24.111, 24.363]"
0,"(28.087, 30.548]"
0,"(4.486, 8.831]"
1,"(24.363, 24.497]"
0,"(-9.963, 4.486]"
0,"(30.548, 33.447]"
0,"(-9.963, 4.486]"
1,"(24.363, 24.497]"
0,"(16.694, 19.323]"
0,"(28.087, 30.548]"
0,"(21.05, 22.548]"
0,"(26.311, 26.844]"
0,"(19.323, 21.05]"
0,"(14.445, 16.694]"
0,"(30.548, 33.447]"
0,"(33.447, 36.474]"
0,"(21.05, 22.548]"
0,"(23.359, 23.669]"
0,"(21.05, 22.548]"
0,"(12.329, 14.445]"
0,"(26.844, 28.087]"
1,"(26.311, 26.844]"
1,"(24.111, 24.363]"
1,"(24.841, 25.024]"
0,"(23.669, 23.877]"
1,"(24.111, 24.363]"
0,"(33.447, 36.474]"
1,"(24.111, 24.363]"
1,"(25.291, 25.472]"
1,"(24.841, 25.024]"
1,"(25.024, 25.144]"
1,"(24.841, 25.024]"
