X,Y
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
0,"(19.694, 21.671]"
0,"(5.855, 7.832]"
0,"(29.579, 31.556]"
0,"(25.625, 27.602]"
0,"(13.763, 15.74]"
0,"(7.832, 9.809]"
0,"(15.74, 17.717]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(21.671, 23.648]"
1,"(23.648, 25.625]"
0,"(13.763, 15.74]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(19.694, 21.671]"
0,"(27.602, 29.579]"
1,"(25.625, 27.602]"
0,"(23.648, 25.625]"
0,"(29.579, 31.556]"
0,"(31.556, 33.533]"
0,"(3.878, 5.855]"
0,"(9.809, 11.786]"
1,"(23.648, 25.625]"
0,"(35.51, 37.488]"
1,"(25.625, 27.602]"
0,"(7.832, 9.809]"
1,"(23.648, 25.625]"
0,"(-0.0764, 1.901]"
1,"(21.671, 23.648]"
0,"(41.442, 43.419]"
1,"(23.648, 25.625]"
0,"(33.533, 35.51]"
0,"(9.809, 11.786]"
1,"(23.648, 25.625]"
0,"(15.74, 17.717]"
0,"(17.717, 19.694]"
1,"(23.648, 25.625]"
0,"(-10.021, -7.985]"
1,"(23.648, 25.625]"
0,"(7.832, 9.809]"
0,"(31.556, 33.533]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(13.763, 15.74]"
1,"(25.625, 27.602]"
0,"(23.648, 25.625]"
0,"(-0.0764, 1.901]"
0,"(31.556, 33.533]"
1,"(23.648, 25.625]"
1,"(27.602, 29.579]"
0,"(11.786, 13.763]"
0,"(29.579, 31.556]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(17.717, 19.694]"
0,"(15.74, 17.717]"
0,"(21.671, 23.648]"
0,"(3.878, 5.855]"
0,"(29.579, 31.556]"
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
0,"(11.786, 13.763]"
0,"(41.442, 43.419]"
0,"(11.786, 13.763]"
0,"(19.694, 21.671]"
0,"(3.878, 5.855]"
0,"(15.74, 17.717]"
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
0,"(29.579, 31.556]"
0,"(9.809, 11.786]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(21.671, 23.648]"
0,"(17.717, 19.694]"
0,"(35.51, 37.488]"
0,"(27.602, 29.579]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(21.671, 23.648]"
1,"(23.648, 25.625]"
0,"(35.51, 37.488]"
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
0,"(11.786, 13.763]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(9.809, 11.786]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(27.602, 29.579]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(21.671, 23.648]"
1,"(25.625, 27.602]"
1,"(23.648, 25.625]"
0,"(29.579, 31.556]"
0,"(5.855, 7.832]"
1,"(23.648, 25.625]"
0,"(-6.008, -4.03]"
0,"(31.556, 33.533]"
0,"(1.901, 3.878]"
1,"(23.648, 25.625]"
0,"(15.74, 17.717]"
0,"(29.579, 31.556]"
0,"(21.671, 23.648]"
0,"(25.625, 27.602]"
0,"(19.694, 21.671]"
0,"(13.763, 15.74]"
0,"(31.556, 33.533]"
0,"(33.533, 35.51]"
0,"(19.694, 21.671]"
0,"(21.671, 23.648]"
0,"(21.671, 23.648]"
0,"(11.786, 13.763]"
0,"(27.602, 29.579]"
1,"(25.625, 27.602]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(33.533, 35.51]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(33.533, 35.51]"
0,"(25.625, 27.602]"
0,"(35.51, 37.488]"
0,"(33.533, 35.51]"
1,"(23.648, 25.625]"
0,"(13.763, 15.74]"
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
0,"(11.786, 13.763]"
0,"(13.763, 15.74]"
0,"(17.717, 19.694]"
0,"(21.671, 23.648]"
1,"(23.648, 25.625]"
0,"(13.763, 15.74]"
0,"(35.51, 37.488]"
0,"(19.694, 21.671]"
1,"(23.648, 25.625]"
0,"(17.717, 19.694]"
1,"(25.625, 27.602]"
0,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(21.671, 23.648]"
1,"(23.648, 25.625]"
0,"(15.74, 17.717]"
0,"(13.763, 15.74]"
0,"(15.74, 17.717]"
0,"(5.855, 7.832]"
1,"(23.648, 25.625]"
0,"(5.855, 7.832]"
1,"(23.648, 25.625]"
0,"(23.648, 25.625]"
0,"(17.717, 19.694]"
1,"(21.671, 23.648]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(37.488, 39.465]"
0,"(21.671, 23.648]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(15.74, 17.717]"
0,"(25.625, 27.602]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(25.625, 27.602]"
1,"(23.648, 25.625]"
0,"(21.671, 23.648]"
1,"(25.625, 27.602]"
0,"(27.602, 29.579]"
0,"(11.786, 13.763]"
0,"(19.694, 21.671]"
1,"(25.625, 27.602]"
1,"(25.625, 27.602]"
0,"(23.648, 25.625]"
0,"(11.786, 13.763]"
1,"(25.625, 27.602]"
0,"(5.855, 7.832]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(21.671, 23.648]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(5.855, 7.832]"
1,"(25.625, 27.602]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(33.533, 35.51]"
0,"(9.809, 11.786]"
0,"(7.832, 9.809]"
0,"(27.602, 29.579]"
0,"(-10.021, -7.985]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
1,"(23.648, 25.625]"
0,"(31.556, 33.533]"
1,"(23.648, 25.625]"
1,"(25.625, 27.602]"
