X,Y
1,"(25.498, 26.005]"
1,"(26.579, 29.576]"
0,"(17.05, 21.198]"
0,"(-9.963, 7.911]"
0,"(29.576, 34.527]"
0,"(26.579, 29.576]"
0,"(13.167, 17.05]"
0,"(7.911, 13.167]"
0,"(13.167, 17.05]"
1,"(24.965, 25.234]"
1,"(24.703, 24.965]"
1,"(24.965, 25.234]"
1,"(25.234, 25.498]"
0,"(21.198, 23.271]"
1,"(24.502, 24.703]"
0,"(13.167, 17.05]"
1,"(24.502, 24.703]"
1,"(25.234, 25.498]"
0,"(17.05, 21.198]"
0,"(26.579, 29.576]"
1,"(26.579, 29.576]"
0,"(25.234, 25.498]"
0,"(29.576, 34.527]"
0,"(29.576, 34.527]"
0,"(-9.963, 7.911]"
0,"(7.911, 13.167]"
1,"(23.793, 24.226]"
0,"(34.527, 49.35]"
1,"(25.498, 26.005]"
0,"(7.911, 13.167]"
1,"(23.793, 24.226]"
0,"(-9.963, 7.911]"
1,"(23.271, 23.793]"
0,"(34.527, 49.35]"
1,"(25.234, 25.498]"
0,"(34.527, 49.35]"
0,"(7.911, 13.167]"
1,"(25.234, 25.498]"
0,"(13.167, 17.05]"
0,"(17.05, 21.198]"
1,"(23.793, 24.226]"
0,"(-9.963, 7.911]"
1,"(25.234, 25.498]"
0,"(7.911, 13.167]"
0,"(29.576, 34.527]"
1,"(24.703, 24.965]"
1,"(23.793, 24.226]"
0,"(13.167, 17.05]"
1,"(25.498, 26.005]"
0,"(24.965, 25.234]"
0,"(-9.963, 7.911]"
0,"(29.576, 34.527]"
1,"(24.965, 25.234]"
1,"(26.579, 29.576]"
0,"(13.167, 17.05]"
0,"(29.576, 34.527]"
1,"(24.703, 24.965]"
1,"(23.793, 24.226]"
0,"(17.05, 21.198]"
0,"(13.167, 17.05]"
0,"(21.198, 23.271]"
0,"(-9.963, 7.911]"
0,"(29.576, 34.527]"
1,"(24.226, 24.502]"
1,"(26.005, 26.579]"
0,"(7.911, 13.167]"
0,"(34.527, 49.35]"
0,"(7.911, 13.167]"
0,"(17.05, 21.198]"
0,"(-9.963, 7.911]"
0,"(13.167, 17.05]"
1,"(24.965, 25.234]"
1,"(25.498, 26.005]"
0,"(29.576, 34.527]"
0,"(7.911, 13.167]"
1,"(24.965, 25.234]"
1,"(24.226, 24.502]"
1,"(25.498, 26.005]"
0,"(21.198, 23.271]"
0,"(17.05, 21.198]"
0,"(34.527, 49.35]"
0,"(26.579, 29.576]"
1,"(25.234, 25.498]"
1,"(24.502, 24.703]"
1,"(23.793, 24.226]"
1,"(25.234, 25.498]"
1,"(23.271, 23.793]"
1,"(25.234, 25.498]"
0,"(34.527, 49.35]"
1,"(23.793, 24.226]"
1,"(26.005, 26.579]"
0,"(7.911, 13.167]"
1,"(24.965, 25.234]"
1,"(24.502, 24.703]"
0,"(7.911, 13.167]"
1,"(25.234, 25.498]"
1,"(23.793, 24.226]"
0,"(26.579, 29.576]"
1,"(24.703, 24.965]"
1,"(23.793, 24.226]"
1,"(24.502, 24.703]"
0,"(21.198, 23.271]"
1,"(25.498, 26.005]"
1,"(23.793, 24.226]"
0,"(29.576, 34.527]"
0,"(-9.963, 7.911]"
1,"(24.226, 24.502]"
0,"(-9.963, 7.911]"
0,"(29.576, 34.527]"
0,"(-9.963, 7.911]"
1,"(24.226, 24.502]"
0,"(13.167, 17.05]"
0,"(29.576, 34.527]"
0,"(21.198, 23.271]"
0,"(26.579, 29.576]"
0,"(17.05, 21.198]"
0,"(13.167, 17.05]"
0,"(29.576, 34.527]"
0,"(34.527, 49.35]"
0,"(21.198, 23.271]"
0,"(23.271, 23.793]"
0,"(21.198, 23.271]"
0,"(7.911, 13.167]"
0,"(26.579, 29.576]"
1,"(26.579, 29.576]"
1,"(24.226, 24.502]"
1,"(24.703, 24.965]"
0,"(23.793, 24.226]"
1,"(24.226, 24.502]"
0,"(34.527, 49.35]"
1,"(24.226, 24.502]"
1,"(25.234, 25.498]"
1,"(24.703, 24.965]"
1,"(24.965, 25.234]"
1,"(24.703, 24.965]"
0,"(34.527, 49.35]"
0,"(26.579, 29.576]"
0,"(34.527, 49.35]"
0,"(29.576, 34.527]"
1,"(23.271, 23.793]"
0,"(13.167, 17.05]"
1,"(25.234, 25.498]"
1,"(26.005, 26.579]"
1,"(24.703, 24.965]"
1,"(26.005, 26.579]"
0,"(7.911, 13.167]"
0,"(13.167, 17.05]"
0,"(17.05, 21.198]"
0,"(23.271, 23.793]"
1,"(25.498, 26.005]"
0,"(13.167, 17.05]"
0,"(34.527, 49.35]"
0,"(21.198, 23.271]"
1,"(24.703, 24.965]"
0,"(17.05, 21.198]"
1,"(26.005, 26.579]"
0,"(23.271, 23.793]"
1,"(24.965, 25.234]"
1,"(23.271, 23.793]"
1,"(21.198, 23.271]"
1,"(24.226, 24.502]"
0,"(13.167, 17.05]"
0,"(13.167, 17.05]"
0,"(13.167, 17.05]"
0,"(-9.963, 7.911]"
1,"(25.234, 25.498]"
0,"(-9.963, 7.911]"
1,"(25.234, 25.498]"
0,"(24.965, 25.234]"
0,"(17.05, 21.198]"
1,"(23.271, 23.793]"
1,"(24.703, 24.965]"
1,"(24.226, 24.502]"
1,"(25.234, 25.498]"
1,"(23.793, 24.226]"
0,"(34.527, 49.35]"
0,"(21.198, 23.271]"
1,"(23.793, 24.226]"
1,"(24.226, 24.502]"
1,"(24.965, 25.234]"
1,"(24.703, 24.965]"
1,"(24.965, 25.234]"
0,"(17.05, 21.198]"
0,"(26.005, 26.579]"
1,"(24.226, 24.502]"
1,"(25.234, 25.498]"
0,"(26.005, 26.579]"
1,"(24.502, 24.703]"
0,"(21.198, 23.271]"
1,"(26.005, 26.579]"
0,"(26.579, 29.576]"
0,"(7.911, 13.167]"
0,"(17.05, 21.198]"
1,"(26.579, 29.576]"
1,"(25.498, 26.005]"
0,"(25.234, 25.498]"
0,"(7.911, 13.167]"
1,"(25.498, 26.005]"
0,"(-9.963, 7.911]"
1,"(24.502, 24.703]"
1,"(23.793, 24.226]"
1,"(23.271, 23.793]"
1,"(24.502, 24.703]"
1,"(24.965, 25.234]"
1,"(25.498, 26.005]"
1,"(24.502, 24.703]"
1,"(23.793, 24.226]"
0,"(-9.963, 7.911]"
1,"(26.005, 26.579]"
1,"(24.703, 24.965]"
1,"(24.703, 24.965]"
0,"(34.527, 49.35]"
0,"(7.911, 13.167]"
0,"(7.911, 13.167]"
0,"(26.579, 29.576]"
0,"(-9.963, 7.911]"
1,"(25.234, 25.498]"
1,"(24.965, 25.234]"
1,"(23.793, 24.226]"
1,"(24.965, 25.234]"
0,"(29.576, 34.527]"
1,"(24.502, 24.703]"
1,"(26.579, 29.576]"
1,"(24.502, 24.703]"
0,"(-9.963, 7.911]"
1,"(24.226, 24.502]"
0,"(34.527, 49.35]"
0,"(13.167, 17.05]"
0,"(34.527, 49.35]"
0,"(26.579, 29.576]"
1,"(24.703, 24.965]"
1,"(24.703, 24.965]"
1,"(24.226, 24.502]"
0,"(17.05, 21.198]"
1,"(24.502, 24.703]"
0,"(25.234, 25.498]"
1,"(26.005, 26.579]"
1,"(23.271, 23.793]"
1,"(25.498, 26.005]"
0,"(29.576, 34.527]"
1,"(26.005, 26.579]"
0,"(13.167, 17.05]"
1,"(23.271, 23.793]"
1,"(24.502, 24.703]"
1,"(25.498, 26.005]"
1,"(26.005, 26.579]"
0,"(23.271, 23.793]"
1,"(23.271, 23.793]"
1,"(23.793, 24.226]"
1,"(24.226, 24.502]"
0,"(21.198, 23.271]"
0,"(17.05, 21.198]"
1,"(24.965, 25.234]"
1,"(25.498, 26.005]"
0,"(29.576, 34.527]"
0,"(-9.963, 7.911]"
1,"(23.793, 24.226]"
1,"(21.198, 23.271]"
0,"(17.05, 21.198]"
1,"(23.793, 24.226]"
0,"(17.05, 21.198]"
0,"(-9.963, 7.911]"
1,"(25.234, 25.498]"
1,"(25.234, 25.498]"
0,"(29.576, 34.527]"
1,"(21.198, 23.271]"
1,"(23.793, 24.226]"
0,"(17.05, 21.198]"
0,"(13.167, 17.05]"
1,"(25.234, 25.498]"
1,"(24.226, 24.502]"
0,"(7.911, 13.167]"
0,"(24.502, 24.703]"
1,"(21.198, 23.271]"
0,"(17.05, 21.198]"
1,"(24.502, 24.703]"
0,"(26.005, 26.579]"
1,"(24.965, 25.234]"
0,"(23.271, 23.793]"
1,"(21.198, 23.271]"
0,"(29.576, 34.527]"
1,"(24.226, 24.502]"
0,"(29.576, 34.527]"
0,"(23.271, 23.793]"
0,"(34.527, 49.35]"
1,"(23.271, 23.793]"
1,"(24.965, 25.234]"
1,"(24.965, 25.234]"
0,"(23.271, 23.793]"
0,"(34.527, 49.35]"
1,"(24.965, 25.234]"
1,"(24.703, 24.965]"
0,"(7.911, 13.167]"
0,"(26.005, 26.579]"
1,"(25.498, 26.005]"
1,"(24.703, 24.965]"
1,"(24.502, 24.703]"
1,"(23.793, 24.226]"
1,"(25.498, 26.005]"
1,"(24.703, 24.965]"
0,"(34.527, 49.35]"
1,"(26.579, 29.576]"
0,"(26.579, 29.576]"
1,"(24.703, 24.965]"
0,"(-9.963, 7.911]"
1,"(25.498, 26.005]"
0,"(-9.963, 7.911]"
0,"(17.05, 21.198]"
1,"(24.965, 25.234]"
1,"(24.226, 24.502]"
0,"(34.527, 49.35]"
1,"(24.965, 25.234]"
0,"(17.05, 21.198]"
0,"(7.911, 13.167]"
1,"(23.271, 23.793]"
1,"(26.005, 26.579]"
0,"(34.527, 49.35]"
0,"(23.793, 24.226]"
1,"(25.234, 25.498]"
0,"(-9.963, 7.911]"
1,"(24.502, 24.703]"
0,"(21.198, 23.271]"
1,"(25.498, 26.005]"
1,"(25.498, 26.005]"
0,"(17.05, 21.198]"
1,"(24.703, 24.965]"
1,"(24.226, 24.502]"
1,"(26.005, 26.579]"
0,"(13.167, 17.05]"
0,"(29.576, 34.527]"
1,"(24.965, 25.234]"
1,"(24.965, 25.234]"
0,"(-9.963, 7.911]"
1,"(24.703, 24.965]"
1,"(23.271, 23.793]"
1,"(24.502, 24.703]"
0,"(17.05, 21.198]"
0,"(-9.963, 7.911]"
0,"(29.576, 34.527]"
0,"(26.579, 29.576]"
1,"(21.198, 23.271]"
0,"(23.793, 24.226]"
0,"(7.911, 13.167]"
0,"(26.005, 26.579]"
0,"(13.167, 17.05]"
0,"(26.579, 29.576]"
0,"(26.005, 26.579]"
1,"(25.234, 25.498]"
0,"(17.05, 21.198]"
1,"(24.703, 24.965]"
0,"(13.167, 17.05]"
0,"(25.498, 26.005]"
0,"(26.579, 29.576]"
0,"(34.527, 49.35]"
0,"(7.911, 13.167]"
1,"(26.005, 26.579]"
0,"(21.198, 23.271]"
0,"(-9.963, 7.911]"
1,"(26.005, 26.579]"
1,"(25.234, 25.498]"
1,"(26.005, 26.579]"
1,"(23.271, 23.793]"
0,"(29.576, 34.527]"
1,"(25.498, 26.005]"
1,"(24.965, 25.234]"
1,"(24.703, 24.965]"
1,"(24.226, 24.502]"
1,"(24.703, 24.965]"
1,"(26.579, 29.576]"
1,"(25.234, 25.498]"
1,"(24.703, 24.965]"
0,"(24.502, 24.703]"
0,"(29.576, 34.527]"
1,"(26.005, 26.579]"
1,"(25.498, 26.005]"
0,"(34.527, 49.35]"
1,"(26.005, 26.579]"
0,"(34.527, 49.35]"
0,"(7.911, 13.167]"
1,"(23.793, 24.226]"
1,"(21.198, 23.271]"
1,"(23.271, 23.793]"
0,"(34.527, 49.35]"
0,"(-9.963, 7.911]"
1,"(25.498, 26.005]"
1,"(23.271, 23.793]"
0,"(13.167, 17.05]"
1,"(24.226, 24.502]"
1,"(26.005, 26.579]"
1,"(24.502, 24.703]"
0,"(17.05, 21.198]"
1,"(26.005, 26.579]"
1,"(24.502, 24.703]"
0,"(21.198, 23.271]"
0,"(26.005, 26.579]"
1,"(24.502, 24.703]"
1,"(25.498, 26.005]"
1,"(24.226, 24.502]"
1,"(23.793, 24.226]"
1,"(25.234, 25.498]"
1,"(26.005, 26.579]"
0,"(29.576, 34.527]"
0,"(17.05, 21.198]"
1,"(23.793, 24.226]"
0,"(26.579, 29.576]"
0,"(26.005, 26.579]"
0,"(17.05, 21.198]"
0,"(7.911, 13.167]"
0,"(-9.963, 7.911]"
0,"(17.05, 21.198]"
0,"(21.198, 23.271]"
0,"(21.198, 23.271]"
0,"(29.576, 34.527]"
1,"(25.498, 26.005]"
0,"(13.167, 17.05]"
1,"(24.965, 25.234]"
0,"(13.167, 17.05]"
1,"(26.579, 29.576]"
0,"(21.198, 23.271]"
0,"(21.198, 23.271]"
1,"(23.271, 23.793]"
1,"(25.498, 26.005]"
0,"(-9.963, 7.911]"
0,"(17.05, 21.198]"
0,"(26.579, 29.576]"
1,"(21.198, 23.271]"
0,"(23.271, 23.793]"
0,"(24.703, 24.965]"
1,"(25.234, 25.498]"
0,"(7.911, 13.167]"
0,"(-9.963, 7.911]"
0,"(24.502, 24.703]"
1,"(25.498, 26.005]"
1,"(26.579, 29.576]"
1,"(23.271, 23.793]"
1,"(24.703, 24.965]"
1,"(24.965, 25.234]"
0,"(13.167, 17.05]"
0,"(29.576, 34.527]"
0,"(24.965, 25.234]"
0,"(-9.963, 7.911]"
0,"(21.198, 23.271]"
1,"(24.502, 24.703]"
1,"(23.271, 23.793]"
0,"(7.911, 13.167]"
1,"(24.502, 24.703]"
1,"(24.502, 24.703]"
1,"(23.271, 23.793]"
0,"(24.965, 25.234]"
0,"(25.498, 26.005]"
1,"(26.005, 26.579]"
0,"(34.527, 49.35]"
0,"(13.167, 17.05]"
0,"(34.527, 49.35]"
0,"(21.198, 23.271]"
0,"(29.576, 34.527]"
1,"(24.226, 24.502]"
1,"(24.703, 24.965]"
0,"(23.271, 23.793]"
1,"(24.226, 24.502]"
0,"(26.579, 29.576]"
1,"(23.793, 24.226]"
0,"(7.911, 13.167]"
0,"(7.911, 13.167]"
1,"(23.271, 23.793]"
0,"(13.167, 17.05]"
1,"(25.234, 25.498]"
0,"(-9.963, 7.911]"
