A,B,C,D,E
2,1,7,1,56
2,3,9,2,163
1,3,8,3,193
1,1,9,1,82
0,1,10,0,107
0,2,10,0,48
2,1,8,1,77
0,3,9,2,142
2,1,10,1,128
3,2,8,3,169
2,1,9,1,104
2,2,10,2,155
0,1,9,0,61
3,3,8,3,207
0,3,9,1,85
1,3,9,2,152
0,3,9,3,186
2,0,10,0,63
1,1,9,1,107
0,2,8,1,65
1,3,10,2,182
0,1,9,0,39
1,3,9,3,201
2,1,9,1,117
0,1,10,0,53
3,1,10,2,168
1,2,8,1,102
3,2,8,2,124
3,1,10,2,156
0,3,8,2,141
1,2,10,1,118
1,1,8,1,74
0,1,8,0,65
3,3,9,3,221
1,2,7,1,81
3,2,9,2,136
1,0,10,0,69
2,0,10,0,44
1,1,8,0,45
1,1,9,0,34
2,1,10,1,120
2,1,8,1,106
0,0,10,0,17
0,2,8,1,97
1,0,9,0,43
1,2,10,1,162
0,2,8,1,58
1,1,9,1,79
3,0,9,0,62
0,1,9,1,71
1,1,8,0,36
3,2,8,3,215
1,0,0,0,18
0,3,8,2,162
2,2,9,1,127
2,0,9,0,50
3,1,10,1,113
0,2,9,1,84
2,1,7,1,72
2,1,0,1,84
1,1,8,1,49
0,3,8,2,154
2,1,9,1,131
3,2,10,3,207
2,3,8,2,148
2,1,8,1,104
2,2,8,2,166
1,3,10,3,211
1,3,8,2,137
2,0,8,1,82
3,1,8,2,160
2,3,0,3,217
1,3,9,2,153
3,2,10,2,189
3,1,9,1,84
3,3,8,3,202
0,0,9,0,7
2,1,8,1,103
3,1,0,1,84
3,0,1,1,36
2,1,9,1,60
1,2,10,1,121
0,3,10,1,105
2,1,9,1,125
1,1,7,0,46
2,0,7,0,12
1,3,10,3,194
1,1,8,1,80
1,1,8,1,73
1,3,9,2,167
1,0,8,0,41
0,0,9,0,11
1,3,0,2,129
1,0,10,0,0
1,2,7,1,108
0,2,8,0,37
2,0,10,1,111
2,2,10,2,146
0,3,10,1,112
3,1,10,1,132
2,3,8,3,191
2,1,10,1,122
2,0,9,0,35
3,1,10,1,150
0,3,9,3,175
3,1,10,1,121
1,3,8,3,188
1,3,10,1,159
3,1,9,1,128
0,1,8,0,48
3,1,9,2,153
1,1,9,0,46
1,1,10,0,65
3,2,9,3,226
0,3,9,1,119
0,0,0,0,1
2,3,9,3,172
0,3,8,1,111
0,3,8,2,131
1,1,10,1,78
2,0,7,1,48
1,1,10,0,64
2,3,10,2,165
0,3,9,1,111
3,2,10,2,167
0,0,8,0,19
2,1,10,1,115
3,1,8,1,124
1,2,10,1,122
3,1,10,2,165
0,2,10,1,97
0,3,8,2,155
0,3,10,1,151
1,0,9,0,35
3,0,9,1,114
2,0,9,0,31
3,1,9,1,122
3,0,9,2,163
2,1,9,1,99
1,0,9,0,18
2,2,8,2,129
3,2,0,3,136
2,3,9,2,184
2,0,9,0,34
1,0,9,0,48
1,1,7,1,74
3,1,9,2,163
1,2,10,1,132
2,1,10,1,115
1,0,8,0,41
2,2,8,1,126
0,0,5,0,4
2,2,7,2,131
2,1,10,1,123
