A,B,C,D,E
"(19.083, 20.185]","(22.588, 23.844]","(15.27, 16.652]","(105.654, 109.848]","(362.369, 374.199]"
"(21.145, 22.027]","(26.82, 28.51]","(18.814, 20.08]","(124.683, 130.836]","(440.135, 470.286]"
"(17.157, 18.27]","(9.076, 11.798]","(26.149, 39.848]","(59.226, 68.908]","(270.841, 286.114]"
"(18.27, 19.083]","(26.82, 28.51]","(17.731, 18.814]","(113.866, 119.717]","(374.199, 389.966]"
"(8.761, 11.568]","(23.844, 25.107]","(15.27, 16.652]","(92.816, 97.014]","(337.184, 349.853]"
"(-1.674, 8.761]","(19.632, 20.723]","(12.124, 13.53]","(21.575, 59.226]","(213.333, 246.003]"
"(22.027, 23.335]","(18.39, 19.632]","(6.023, 8.106]","(92.816, 97.014]","(313.195, 324.674]"
"(13.456, 15.005]","(13.891, 15.376]","(-6.1000000000000005, 3.152]","(80.616, 85.608]","(246.003, 270.841]"
"(22.027, 23.335]","(18.39, 19.632]","(23.246, 26.149]","(105.654, 109.848]","(389.966, 405.034]"
"(26.415, 28.239]","(31.161, 39.845]","(17.731, 18.814]","(140.102, 189.077]","(470.286, 607.798]"
"(19.083, 20.185]","(21.514, 22.588]","(16.652, 17.731]","(105.654, 109.848]","(374.199, 389.966]"
"(21.145, 22.027]","(17.615, 18.39]","(8.106, 9.63]","(89.347, 92.816]","(286.114, 300.846]"
"(8.761, 11.568]","(21.514, 22.588]","(20.08, 21.631]","(92.816, 97.014]","(337.184, 349.853]"
"(24.754, 26.415]","(26.82, 28.51]","(11.04, 12.124]","(130.836, 140.102]","(422.619, 440.135]"
"(-1.674, 8.761]","(28.51, 31.161]","(16.652, 17.731]","(97.014, 101.539]","(337.184, 349.853]"
"(16.122, 17.157]","(25.107, 26.82]","(3.152, 6.023]","(105.654, 109.848]","(324.674, 337.184]"
"(11.568, 13.456]","(31.161, 39.845]","(26.149, 39.848]","(113.866, 119.717]","(440.135, 470.286]"
"(19.083, 20.185]","(28.51, 31.161]","(8.106, 9.63]","(130.836, 140.102]","(405.034, 422.619]"
"(19.083, 20.185]","(31.161, 39.845]","(11.04, 12.124]","(140.102, 189.077]","(440.135, 470.286]"
"(8.761, 11.568]","(11.798, 13.891]","(23.246, 26.149]","(59.226, 68.908]","(270.841, 286.114]"
"(15.005, 16.122]","(11.798, 13.891]","(14.428, 15.27]","(59.226, 68.908]","(213.333, 246.003]"
"(8.761, 11.568]","(1.02, 9.076]","(6.023, 8.106]","(21.575, 59.226]","(129.778, 213.333]"
