A,B,C,D,E
"(19.675, 20.3]","(22.943, 23.634]","(15.382, 16.209]","(106.358, 108.981]","(365.03, 372.234]"
"(21.405, 21.857]","(28.157, 28.938]","(18.733, 19.46]","(125.525, 129.64]","(446.04, 461.061]"
"(16.862, 17.538]","(9.425, 11.089]","(25.355, 27.763]","(60.506, 66.186]","(268.784, 280.097]"
"(18.069, 18.572]","(25.942, 27.223]","(18.095, 18.733]","(113.538, 116.613]","(380.177, 388.73]"
"(10.738, 12.083]","(24.505, 25.184]","(15.382, 16.209]","(93.902, 96.691]","(335.621, 342.325]"
"(-1.674, 7.12]","(20.149, 20.773]","(12.501, 13.276]","(50.748, 60.506]","(193.595, 217.393]"
"(21.857, 22.348]","(18.218, 18.789]","(7.855, 8.718]","(93.902, 96.691]","(309.785, 315.81]"
"(13.286, 13.895]","(14.495, 15.352]","(1.282, 3.396]","(83.071, 86.099]","(251.879, 268.784]"
"(22.348, 23.08]","(18.789, 19.568]","(23.965, 25.355]","(106.358, 108.981]","(397.259, 405.126]"
"(25.801, 26.547]","(33.022, 39.845]","(18.095, 18.733]","(148.419, 189.077]","(501.36, 607.798]"
"(19.675, 20.3]","(21.674, 22.367]","(17.445, 18.095]","(106.358, 108.981]","(372.234, 380.177]"
"(21.405, 21.857]","(17.804, 18.218]","(7.855, 8.718]","(89.841, 92.252]","(285.998, 294.924]"
"(9.177, 10.738]","(22.367, 22.943]","(20.148, 20.769]","(92.252, 93.902]","(335.621, 342.325]"
"(24.857, 25.801]","(27.223, 28.157]","(11.15, 11.937]","(129.64, 132.687]","(435.31, 446.04]"
"(7.12, 9.177]","(28.157, 28.938]","(16.782, 17.445]","(96.691, 99.808]","(342.325, 350.977]"
"(16.284, 16.862]","(25.184, 25.942]","(3.396, 5.327]","(106.358, 108.981]","(328.012, 335.621]"
"(12.083, 13.286]","(33.022, 39.845]","(27.763, 39.848]","(116.613, 119.85]","(435.31, 446.04]"
"(19.675, 20.3]","(28.938, 30.507]","(7.855, 8.718]","(129.64, 132.687]","(405.126, 415.084]"
"(19.048, 19.675]","(33.022, 39.845]","(11.15, 11.937]","(139.171, 148.419]","(446.04, 461.061]"
"(7.12, 9.177]","(11.089, 12.542]","(22.968, 23.965]","(60.506, 66.186]","(268.784, 280.097]"
"(14.957, 15.794]","(12.542, 13.639]","(14.806, 15.382]","(60.506, 66.186]","(237.803, 251.879]"
"(9.177, 10.738]","(1.02, 6.468]","(6.97, 7.855]","(21.575, 50.748]","(129.778, 193.595]"
"(14.957, 15.794]","(11.089, 12.542]","(13.276, 13.883]","(60.506, 66.186]","(237.803, 251.879]"
"(21.857, 22.348]","(33.022, 39.845]","(18.095, 18.733]","(139.171, 148.419]","(461.061, 501.36]"
"(9.177, 10.738]","(1.02, 6.468]","(23.965, 25.355]","(21.575, 50.748]","(193.595, 217.393]"
"(29.918, 31.748]","(23.634, 24.505]","(14.411, 14.806]","(129.64, 132.687]","(426.233, 435.31]"
"(16.284, 16.862]","(6.468, 9.425]","(-6.1000000000000005, 1.282]","(60.506, 66.186]","(129.778, 193.595]"
"(23.944, 24.857]","(15.352, 15.967]","(11.937, 12.501]","(89.841, 92.252]","(315.81, 322.649]"
"(31.748, 41.714]","(15.967, 16.682]","(20.148, 20.769]","(125.525, 129.64]","(446.04, 461.061]"
"(7.12, 9.177]","(28.938, 30.507]","(13.276, 13.883]","(96.691, 99.808]","(322.649, 328.012]"
"(16.284, 16.862]","(16.682, 17.275]","(23.965, 25.355]","(86.099, 88.08]","(328.012, 335.621]"
"(17.538, 18.069]","(17.275, 17.804]","(11.937, 12.501]","(88.08, 89.841]","(285.998, 294.924]"
"(13.286, 13.895]","(28.938, 30.507]","(14.411, 14.806]","(119.85, 122.403]","(415.084, 426.233]"
