A,B,C,D,E
2,2,21,2,159
2,3,21,3,241
1,0,22,0,65
1,3,21,2,174
0,2,21,1,127
0,2,20,0,22
2,1,20,1,105
0,1,0,1,51
2,1,22,2,191
3,3,21,14,273
2,2,21,2,167
2,1,20,1,80
0,2,22,1,127
3,3,20,3,221
0,3,21,1,135
1,3,2,2,122
0,3,22,2,228
2,3,20,3,198
2,3,20,5,235
0,0,22,0,69
1,0,21,0,39
0,0,15,0,0
1,0,21,0,46
2,3,21,6,251
0,0,22,0,14
3,2,21,3,220
1,0,0,0,6
2,1,20,1,109
3,1,22,3,237
0,3,21,1,117
1,1,22,1,125
1,1,20,1,81
0,3,21,3,202
3,1,0,2,104
1,2,22,2,177
3,2,21,3,226
1,1,22,1,135
2,3,22,2,186
1,1,22,1,161
1,0,20,0,31
2,2,22,2,161
2,3,21,3,238
1,3,22,2,208
1,1,21,1,100
1,0,21,0,49
2,2,22,2,184
0,2,21,1,140
1,1,21,1,102
3,0,21,1,131
0,0,20,0,5
1,1,21,2,160
3,2,22,3,216
1,2,20,2,130
0,3,21,2,186
2,2,21,2,178
2,1,21,1,140
3,2,21,2,168
0,1,3,0,36
2,3,22,8,270
2,2,21,2,175
2,2,22,2,164
1,0,21,0,41
2,2,21,2,152
3,0,0,0,35
2,1,22,1,159
2,3,22,2,208
2,0,21,0,62
1,2,20,2,119
1,2,21,1,128
2,2,0,2,128
3,1,15,2,131
2,0,21,1,97
1,2,21,2,150
3,2,21,3,229
3,3,20,11,258
3,0,21,1,77
0,1,20,1,70
2,2,20,2,129
3,1,21,2,170
3,3,20,8,252
2,2,20,2,134
1,0,0,0,29
1,2,21,1,118
2,1,21,1,116
2,0,0,0,3
2,0,21,1,102
1,1,21,2,144
1,1,21,0,71
1,0,21,0,30
1,2,21,2,164
1,2,20,2,135
0,3,21,2,185
1,3,20,14,263
1,1,22,1,140
1,3,21,8,255
0,2,20,1,131
2,3,20,3,244
2,1,9,2,119
0,1,20,0,34
3,2,22,2,204
2,1,21,1,99
2,3,21,3,212
2,0,20,1,105
3,0,22,1,143
0,1,22,0,76
3,0,22,1,114
1,1,22,0,83
1,2,22,2,156
3,0,22,0,81
0,2,22,1,102
3,3,22,8,255
1,1,21,0,65
1,1,20,1,68
3,1,22,2,205
0,0,22,0,28
0,3,2,1,100
2,3,20,3,211
0,3,21,3,227
0,2,21,1,139
1,2,21,2,135
2,2,20,2,148
1,1,20,0,61
2,2,20,2,165
0,1,21,0,58
3,3,0,9,242
0,3,22,2,192
2,3,21,2,161
3,1,0,2,145
1,2,21,1,134
3,1,21,2,146
0,1,20,0,68
0,0,0,0,2
0,1,21,1,81
1,3,8,2,152
3,1,21,2,182
2,1,20,1,101
2,1,21,1,91
3,3,0,14,270
2,3,20,3,201
1,1,21,1,94
2,1,20,1,96
3,3,20,3,212
2,1,20,1,106
2,1,21,1,115
1,0,21,0,47
2,2,22,2,173
3,0,22,1,105
1,3,3,3,191
2,0,21,1,71
1,2,20,2,131
2,1,20,1,97
0,1,21,1,86
2,1,21,2,140
2,3,0,3,173
3,1,0,1,55
1,1,22,1,149
3,0,21,1,100
3,3,21,3,248
2,0,21,1,78
2,1,21,1,118
2,2,21,2,162
3,3,21,8,252
2,1,22,1,113
3,0,0,0,11
3,0,0,0,29
2,1,20,1,109
1,0,0,0,16
3,2,22,2,217
0,1,21,0,59
1,0,20,0,2
0,1,21,0,52
1,2,21,2,170
3,2,21,2,159
2,3,22,4,261
2,2,22,3,224
2,2,21,2,181
3,1,20,1,110
1,1,20,1,71
2,0,0,0,3
2,3,21,3,214
1,1,21,2,136
1,1,21,1,128
0,2,20,1,95
0,3,21,3,210
1,2,21,1,96
2,1,20,2,126
2,3,20,3,194
3,3,21,7,253
1,2,21,2,150
3,3,21,14,263
0,1,20,0,36
3,1,20,1,116
2,1,20,1,73
3,3,21,3,241
2,0,22,0,105
0,3,21,1,76
3,3,9,14,261
3,3,22,8,265
0,1,21,0,26
0,1,0,0,20
2,2,22,3,210
2,3,20,3,223
3,3,22,3,249
3,2,21,3,216
2,3,20,3,218
0,1,21,0,73
1,1,21,1,122
2,1,3,1,50
2,1,21,1,105
3,2,21,3,200
0,1,22,0,61
3,1,21,2,190
3,3,4,3,219
1,2,22,2,163
1,1,21,1,104
3,1,22,2,216
3,0,21,1,106
1,1,20,0,52
2,1,21,1,109
0,0,22,0,0
3,2,22,3,222
1,3,21,3,204
2,3,22,2,202
1,2,20,2,150
3,2,3,3,191
1,3,1,2,155
0,1,20,0,53
2,3,20,3,176
3,0,21,0,79
1,2,21,2,161
3,1,0,2,117
2,1,21,1,108
1,2,21,1,124
2,1,21,1,129
2,0,21,0,59
3,3,22,8,269
3,2,21,3,234
3,1,8,2,143
3,2,22,3,230
3,2,22,2,189
3,1,22,2,162
0,2,20,1,85
3,1,20,1,92
2,0,21,0,41
3,1,21,2,161
3,1,22,1,131
2,0,21,0,67
0,2,20,0,64
1,2,20,1,96
0,3,6,1,108
3,3,22,3,237
2,2,21,2,153
0,3,22,0,88
1,2,21,2,169
0,3,21,3,221
2,1,20,1,77
3,2,4,2,169
3,2,21,10,257
2,1,0,2,107
