A,B,C,D,E
"(18.744, 21.297]","(21.575, 23.859]","(15.523, 18.226]","(100.4, 110.253]","(354.729, 382.848]"
"(21.297, 23.849]","(26.142, 28.426]","(18.226, 20.928]","(120.106, 129.959]","(439.085, 467.204]"
"(16.192, 18.744]","(10.156, 12.44]","(26.334, 29.037]","(60.988, 70.841]","(270.373, 298.492]"
"(16.192, 18.744]","(26.142, 28.426]","(18.226, 20.928]","(110.253, 120.106]","(382.848, 410.967]"
"(11.088, 13.64]","(23.859, 26.142]","(15.523, 18.226]","(90.547, 100.4]","(326.61, 354.729]"
"(0.879, 3.431]","(19.291, 21.575]","(12.82, 15.523]","(51.135, 60.988]","(214.135, 242.254]"
"(21.297, 23.849]","(17.007, 19.291]","(7.415, 10.117]","(90.547, 100.4]","(298.492, 326.61]"
"(13.64, 16.192]","(14.724, 17.007]","(2.009, 4.712]","(80.694, 90.547]","(242.254, 270.373]"
"(21.297, 23.849]","(19.291, 21.575]","(23.631, 26.334]","(100.4, 110.253]","(382.848, 410.967]"
"(26.401, 28.953]","(35.277, 37.561]","(18.226, 20.928]","(159.518, 169.371]","(551.56, 579.679]"
"(18.744, 21.297]","(21.575, 23.859]","(15.523, 18.226]","(100.4, 110.253]","(354.729, 382.848]"
"(21.297, 23.849]","(17.007, 19.291]","(7.415, 10.117]","(80.694, 90.547]","(270.373, 298.492]"
"(8.536, 11.088]","(21.575, 23.859]","(18.226, 20.928]","(90.547, 100.4]","(326.61, 354.729]"
"(23.849, 26.401]","(26.142, 28.426]","(10.117, 12.82]","(129.959, 139.812]","(410.967, 439.085]"
"(5.983, 8.536]","(28.426, 30.71]","(15.523, 18.226]","(90.547, 100.4]","(326.61, 354.729]"
"(16.192, 18.744]","(23.859, 26.142]","(2.009, 4.712]","(100.4, 110.253]","(326.61, 354.729]"
"(11.088, 13.64]","(32.994, 35.277]","(29.037, 31.739]","(110.253, 120.106]","(439.085, 467.204]"
"(18.744, 21.297]","(28.426, 30.71]","(7.415, 10.117]","(129.959, 139.812]","(410.967, 439.085]"
"(18.744, 21.297]","(32.994, 35.277]","(10.117, 12.82]","(139.812, 149.665]","(439.085, 467.204]"
"(8.536, 11.088]","(10.156, 12.44]","(20.928, 23.631]","(60.988, 70.841]","(270.373, 298.492]"
