X,Y
1,"(4.055, 5.324]"
1,"(6.593, 7.863]"
0,"(5.324, 6.593]"
0,"(2.786, 4.055]"
0,"(6.593, 7.863]"
0,"(6.593, 7.863]"
0,"(4.055, 5.324]"
0,"(2.786, 4.055]"
0,"(4.055, 5.324]"
1,"(4.055, 5.324]"
1,"(2.786, 4.055]"
1,"(4.055, 5.324]"
1,"(4.055, 5.324]"
0,"(5.324, 6.593]"
1,"(2.786, 4.055]"
0,"(4.055, 5.324]"
1,"(2.786, 4.055]"
1,"(4.055, 5.324]"
0,"(5.324, 6.593]"
0,"(6.593, 7.863]"
1,"(6.593, 7.863]"
0,"(6.593, 7.863]"
0,"(7.863, 9.132]"
0,"(7.863, 9.132]"
0,"(1.517, 2.786]"
0,"(2.786, 4.055]"
1,"(1.517, 2.786]"
0,"(7.863, 9.132]"
1,"(5.324, 6.593]"
0,"(2.786, 4.055]"
1,"(1.517, 2.786]"
0,"(1.517, 2.786]"
1,"(0.248, 1.517]"
0,"(9.132, 10.401]"
1,"(4.055, 5.324]"
0,"(7.863, 9.132]"
0,"(4.055, 5.324]"
1,"(4.055, 5.324]"
0,"(4.055, 5.324]"
0,"(5.324, 6.593]"
1,"(1.517, 2.786]"
0,"(-1.034, 0.248]"
1,"(4.055, 5.324]"
0,"(2.786, 4.055]"
0,"(7.863, 9.132]"
1,"(2.786, 4.055]"
1,"(1.517, 2.786]"
0,"(4.055, 5.324]"
1,"(5.324, 6.593]"
0,"(6.593, 7.863]"
0,"(1.517, 2.786]"
0,"(7.863, 9.132]"
1,"(2.786, 4.055]"
1,"(9.132, 10.401]"
0,"(4.055, 5.324]"
0,"(7.863, 9.132]"
1,"(2.786, 4.055]"
1,"(1.517, 2.786]"
0,"(5.324, 6.593]"
0,"(4.055, 5.324]"
0,"(5.324, 6.593]"
0,"(1.517, 2.786]"
0,"(7.863, 9.132]"
1,"(2.786, 4.055]"
1,"(5.324, 6.593]"
0,"(4.055, 5.324]"
0,"(9.132, 10.401]"
0,"(4.055, 5.324]"
0,"(5.324, 6.593]"
0,"(2.786, 4.055]"
0,"(4.055, 5.324]"
1,"(4.055, 5.324]"
1,"(5.324, 6.593]"
0,"(7.863, 9.132]"
0,"(4.055, 5.324]"
1,"(4.055, 5.324]"
1,"(2.786, 4.055]"
1,"(4.055, 5.324]"
0,"(5.324, 6.593]"
0,"(5.324, 6.593]"
0,"(9.132, 10.401]"
0,"(6.593, 7.863]"
1,"(4.055, 5.324]"
1,"(2.786, 4.055]"
1,"(1.517, 2.786]"
1,"(4.055, 5.324]"
1,"(0.248, 1.517]"
1,"(4.055, 5.324]"
0,"(9.132, 10.401]"
1,"(1.517, 2.786]"
1,"(6.593, 7.863]"
0,"(4.055, 5.324]"
1,"(4.055, 5.324]"
1,"(2.786, 4.055]"
0,"(4.055, 5.324]"
1,"(4.055, 5.324]"
1,"(1.517, 2.786]"
0,"(6.593, 7.863]"
1,"(2.786, 4.055]"
1,"(1.517, 2.786]"
1,"(2.786, 4.055]"
0,"(5.324, 6.593]"
1,"(5.324, 6.593]"
1,"(1.517, 2.786]"
0,"(6.593, 7.863]"
0,"(2.786, 4.055]"
1,"(2.786, 4.055]"
0,"(0.248, 1.517]"
0,"(7.863, 9.132]"
0,"(1.517, 2.786]"
1,"(2.786, 4.055]"
0,"(4.055, 5.324]"
0,"(7.863, 9.132]"
0,"(5.324, 6.593]"
0,"(6.593, 7.863]"
0,"(5.324, 6.593]"
0,"(4.055, 5.324]"
0,"(7.863, 9.132]"
0,"(7.863, 9.132]"
0,"(5.324, 6.593]"
0,"(5.324, 6.593]"
0,"(5.324, 6.593]"
0,"(4.055, 5.324]"
0,"(6.593, 7.863]"
1,"(6.593, 7.863]"
1,"(1.517, 2.786]"
1,"(2.786, 4.055]"
0,"(5.324, 6.593]"
1,"(1.517, 2.786]"
0,"(7.863, 9.132]"
