X,Y
1,"(4.773, 5.332]"
1,"(7.203, 8.318]"
0,"(5.332, 6.045]"
0,"(2.723, 3.312]"
0,"(7.203, 8.318]"
0,"(7.203, 8.318]"
0,"(4.773, 5.332]"
0,"(3.312, 3.729]"
0,"(4.773, 5.332]"
1,"(3.729, 4.308]"
1,"(3.312, 3.729]"
1,"(3.729, 4.308]"
1,"(4.308, 4.773]"
0,"(6.045, 6.569]"
1,"(2.723, 3.312]"
0,"(4.773, 5.332]"
1,"(3.312, 3.729]"
1,"(4.308, 4.773]"
0,"(5.332, 6.045]"
0,"(7.203, 8.318]"
1,"(6.569, 7.203]"
0,"(6.569, 7.203]"
0,"(7.203, 8.318]"
0,"(8.318, 11.67]"
0,"(1.745, 2.723]"
0,"(3.729, 4.308]"
1,"(1.745, 2.723]"
0,"(8.318, 11.67]"
1,"(5.332, 6.045]"
0,"(3.312, 3.729]"
1,"(-1.0219999999999998, 1.745]"
0,"(1.745, 2.723]"
1,"(-1.0219999999999998, 1.745]"
0,"(8.318, 11.67]"
1,"(4.773, 5.332]"
0,"(8.318, 11.67]"
0,"(3.729, 4.308]"
1,"(4.308, 4.773]"
0,"(4.773, 5.332]"
0,"(5.332, 6.045]"
1,"(1.745, 2.723]"
0,"(-1.0219999999999998, 1.745]"
1,"(4.308, 4.773]"
0,"(3.312, 3.729]"
0,"(7.203, 8.318]"
1,"(3.312, 3.729]"
1,"(1.745, 2.723]"
0,"(4.773, 5.332]"
1,"(5.332, 6.045]"
0,"(6.569, 7.203]"
0,"(1.745, 2.723]"
0,"(7.203, 8.318]"
1,"(3.729, 4.308]"
1,"(8.318, 11.67]"
0,"(4.308, 4.773]"
0,"(7.203, 8.318]"
1,"(3.729, 4.308]"
1,"(-1.0219999999999998, 1.745]"
0,"(5.332, 6.045]"
0,"(4.773, 5.332]"
0,"(6.045, 6.569]"
0,"(1.745, 2.723]"
0,"(7.203, 8.318]"
1,"(2.723, 3.312]"
1,"(5.332, 6.045]"
0,"(3.729, 4.308]"
0,"(8.318, 11.67]"
0,"(4.308, 4.773]"
0,"(5.332, 6.045]"
0,"(2.723, 3.312]"
0,"(4.773, 5.332]"
1,"(4.308, 4.773]"
1,"(5.332, 6.045]"
0,"(7.203, 8.318]"
0,"(3.729, 4.308]"
1,"(3.729, 4.308]"
1,"(2.723, 3.312]"
1,"(4.773, 5.332]"
0,"(6.045, 6.569]"
0,"(5.332, 6.045]"
0,"(8.318, 11.67]"
0,"(7.203, 8.318]"
1,"(4.308, 4.773]"
1,"(2.723, 3.312]"
1,"(1.745, 2.723]"
1,"(4.773, 5.332]"
1,"(-1.0219999999999998, 1.745]"
1,"(4.308, 4.773]"
0,"(8.318, 11.67]"
1,"(1.745, 2.723]"
1,"(6.569, 7.203]"
0,"(4.308, 4.773]"
1,"(3.729, 4.308]"
1,"(3.312, 3.729]"
0,"(3.729, 4.308]"
1,"(4.773, 5.332]"
1,"(-1.0219999999999998, 1.745]"
0,"(7.203, 8.318]"
1,"(3.312, 3.729]"
1,"(1.745, 2.723]"
1,"(2.723, 3.312]"
0,"(6.045, 6.569]"
1,"(5.332, 6.045]"
1,"(1.745, 2.723]"
0,"(7.203, 8.318]"
0,"(3.312, 3.729]"
1,"(2.723, 3.312]"
0,"(-1.0219999999999998, 1.745]"
0,"(7.203, 8.318]"
0,"(1.745, 2.723]"
1,"(2.723, 3.312]"
0,"(4.773, 5.332]"
0,"(7.203, 8.318]"
0,"(6.045, 6.569]"
0,"(6.569, 7.203]"
0,"(5.332, 6.045]"
0,"(4.773, 5.332]"
0,"(7.203, 8.318]"
0,"(8.318, 11.67]"
0,"(6.045, 6.569]"
0,"(6.045, 6.569]"
0,"(6.045, 6.569]"
0,"(4.308, 4.773]"
0,"(7.203, 8.318]"
1,"(7.203, 8.318]"
1,"(1.745, 2.723]"
1,"(3.312, 3.729]"
0,"(6.045, 6.569]"
1,"(1.745, 2.723]"
0,"(8.318, 11.67]"
1,"(1.745, 2.723]"
1,"(4.308, 4.773]"
1,"(3.312, 3.729]"
1,"(3.729, 4.308]"
1,"(3.729, 4.308]"
0,"(8.318, 11.67]"
0,"(6.569, 7.203]"
0,"(8.318, 11.67]"
0,"(8.318, 11.67]"
1,"(-1.0219999999999998, 1.745]"
0,"(4.308, 4.773]"
1,"(4.308, 4.773]"
1,"(6.045, 6.569]"
1,"(3.729, 4.308]"
1,"(6.569, 7.203]"
0,"(3.729, 4.308]"
0,"(4.308, 4.773]"
0,"(5.332, 6.045]"
0,"(6.045, 6.569]"
1,"(4.773, 5.332]"
0,"(4.308, 4.773]"
0,"(8.318, 11.67]"
0,"(6.045, 6.569]"
1,"(3.312, 3.729]"
0,"(5.332, 6.045]"
1,"(6.569, 7.203]"
0,"(6.045, 6.569]"
1,"(3.729, 4.308]"
1,"(-1.0219999999999998, 1.745]"
1,"(-1.0219999999999998, 1.745]"
1,"(2.723, 3.312]"
0,"(4.773, 5.332]"
0,"(4.773, 5.332]"
0,"(4.773, 5.332]"
0,"(3.312, 3.729]"
1,"(4.308, 4.773]"
0,"(2.723, 3.312]"
1,"(4.308, 4.773]"
0,"(6.569, 7.203]"
0,"(5.332, 6.045]"
1,"(-1.0219999999999998, 1.745]"
1,"(3.729, 4.308]"
1,"(1.745, 2.723]"
1,"(4.308, 4.773]"
1,"(1.745, 2.723]"
0,"(8.318, 11.67]"
0,"(6.045, 6.569]"
1,"(1.745, 2.723]"
1,"(2.723, 3.312]"
1,"(3.729, 4.308]"
1,"(3.312, 3.729]"
1,"(3.729, 4.308]"
0,"(4.773, 5.332]"
0,"(6.569, 7.203]"
1,"(2.723, 3.312]"
1,"(4.308, 4.773]"
0,"(6.569, 7.203]"
1,"(2.723, 3.312]"
0,"(6.045, 6.569]"
1,"(6.569, 7.203]"
0,"(7.203, 8.318]"
0,"(3.729, 4.308]"
0,"(5.332, 6.045]"
1,"(7.203, 8.318]"
1,"(4.773, 5.332]"
0,"(6.569, 7.203]"
0,"(4.308, 4.773]"
1,"(5.332, 6.045]"
0,"(2.723, 3.312]"
1,"(2.723, 3.312]"
1,"(1.745, 2.723]"
1,"(-1.0219999999999998, 1.745]"
1,"(2.723, 3.312]"
1,"(3.729, 4.308]"
1,"(5.332, 6.045]"
1,"(3.312, 3.729]"
1,"(1.745, 2.723]"
0,"(3.312, 3.729]"
1,"(6.045, 6.569]"
1,"(3.312, 3.729]"
1,"(3.312, 3.729]"
0,"(8.318, 11.67]"
0,"(3.729, 4.308]"
0,"(3.729, 4.308]"
0,"(7.203, 8.318]"
0,"(-1.0219999999999998, 1.745]"
1,"(4.308, 4.773]"
1,"(4.308, 4.773]"
1,"(1.745, 2.723]"
1,"(3.729, 4.308]"
0,"(8.318, 11.67]"
1,"(2.723, 3.312]"
1,"(7.203, 8.318]"
1,"(3.312, 3.729]"
0,"(-1.0219999999999998, 1.745]"
1,"(1.745, 2.723]"
0,"(8.318, 11.67]"
0,"(4.773, 5.332]"
0,"(8.318, 11.67]"
0,"(6.569, 7.203]"
1,"(3.312, 3.729]"
1,"(3.729, 4.308]"
1,"(2.723, 3.312]"
0,"(5.332, 6.045]"
1,"(2.723, 3.312]"
0,"(6.569, 7.203]"
1,"(6.045, 6.569]"
1,"(-1.0219999999999998, 1.745]"
1,"(4.773, 5.332]"
0,"(7.203, 8.318]"
1,"(6.045, 6.569]"
0,"(4.308, 4.773]"
1,"(-1.0219999999999998, 1.745]"
1,"(2.723, 3.312]"
1,"(5.332, 6.045]"
1,"(5.332, 6.045]"
0,"(6.045, 6.569]"
1,"(-1.0219999999999998, 1.745]"
1,"(1.745, 2.723]"
1,"(1.745, 2.723]"
0,"(6.045, 6.569]"
0,"(5.332, 6.045]"
1,"(3.729, 4.308]"
1,"(5.332, 6.045]"
0,"(7.203, 8.318]"
0,"(1.745, 2.723]"
1,"(1.745, 2.723]"
1,"(-1.0219999999999998, 1.745]"
0,"(5.332, 6.045]"
1,"(1.745, 2.723]"
0,"(5.332, 6.045]"
0,"(-1.0219999999999998, 1.745]"
1,"(4.308, 4.773]"
1,"(4.773, 5.332]"
0,"(7.203, 8.318]"
1,"(-1.0219999999999998, 1.745]"
1,"(1.745, 2.723]"
0,"(4.773, 5.332]"
0,"(4.773, 5.332]"
1,"(4.308, 4.773]"
1,"(1.745, 2.723]"
0,"(3.312, 3.729]"
0,"(6.569, 7.203]"
1,"(-1.0219999999999998, 1.745]"
0,"(5.332, 6.045]"
1,"(2.723, 3.312]"
0,"(6.569, 7.203]"
1,"(3.729, 4.308]"
0,"(6.045, 6.569]"
1,"(-1.0219999999999998, 1.745]"
0,"(7.203, 8.318]"
1,"(2.723, 3.312]"
0,"(7.203, 8.318]"
0,"(6.045, 6.569]"
0,"(8.318, 11.67]"
1,"(-1.0219999999999998, 1.745]"
1,"(3.729, 4.308]"
1,"(3.729, 4.308]"
0,"(6.045, 6.569]"
0,"(8.318, 11.67]"
1,"(4.308, 4.773]"
1,"(3.312, 3.729]"
0,"(3.729, 4.308]"
0,"(6.569, 7.203]"
1,"(4.773, 5.332]"
1,"(3.312, 3.729]"
1,"(3.312, 3.729]"
1,"(1.745, 2.723]"
1,"(5.332, 6.045]"
1,"(3.729, 4.308]"
0,"(8.318, 11.67]"
1,"(8.318, 11.67]"
0,"(7.203, 8.318]"
1,"(3.312, 3.729]"
0,"(1.745, 2.723]"
1,"(4.773, 5.332]"
0,"(2.723, 3.312]"
0,"(5.332, 6.045]"
1,"(4.308, 4.773]"
1,"(2.723, 3.312]"
0,"(8.318, 11.67]"
1,"(3.729, 4.308]"
0,"(5.332, 6.045]"
0,"(3.729, 4.308]"
1,"(-1.0219999999999998, 1.745]"
1,"(6.045, 6.569]"
0,"(8.318, 11.67]"
0,"(6.569, 7.203]"
1,"(4.308, 4.773]"
0,"(2.723, 3.312]"
1,"(2.723, 3.312]"
0,"(6.045, 6.569]"
1,"(5.332, 6.045]"
1,"(4.773, 5.332]"
0,"(5.332, 6.045]"
1,"(3.312, 3.729]"
1,"(2.723, 3.312]"
1,"(6.569, 7.203]"
0,"(4.773, 5.332]"
0,"(8.318, 11.67]"
1,"(4.308, 4.773]"
1,"(3.729, 4.308]"
0,"(-1.0219999999999998, 1.745]"
1,"(3.312, 3.729]"
1,"(-1.0219999999999998, 1.745]"
1,"(2.723, 3.312]"
0,"(5.332, 6.045]"
0,"(1.745, 2.723]"
0,"(8.318, 11.67]"
0,"(6.569, 7.203]"
1,"(-1.0219999999999998, 1.745]"
0,"(6.045, 6.569]"
0,"(3.729, 4.308]"
0,"(6.569, 7.203]"
0,"(4.773, 5.332]"
0,"(7.203, 8.318]"
0,"(6.569, 7.203]"
1,"(4.773, 5.332]"
0,"(5.332, 6.045]"
1,"(3.312, 3.729]"
0,"(4.308, 4.773]"
0,"(6.569, 7.203]"
0,"(7.203, 8.318]"
0,"(8.318, 11.67]"
0,"(3.312, 3.729]"
1,"(6.045, 6.569]"
0,"(6.045, 6.569]"
0,"(-1.0219999999999998, 1.745]"
1,"(6.569, 7.203]"
1,"(4.773, 5.332]"
1,"(6.045, 6.569]"
1,"(-1.0219999999999998, 1.745]"
0,"(7.203, 8.318]"
1,"(4.773, 5.332]"
1,"(3.729, 4.308]"
1,"(3.312, 3.729]"
1,"(1.745, 2.723]"
1,"(3.729, 4.308]"
1,"(8.318, 11.67]"
1,"(4.308, 4.773]"
1,"(3.312, 3.729]"
0,"(6.569, 7.203]"
0,"(7.203, 8.318]"
1,"(6.045, 6.569]"
1,"(5.332, 6.045]"
0,"(8.318, 11.67]"
1,"(6.569, 7.203]"
0,"(8.318, 11.67]"
0,"(3.312, 3.729]"
1,"(1.745, 2.723]"
1,"(-1.0219999999999998, 1.745]"
1,"(-1.0219999999999998, 1.745]"
0,"(8.318, 11.67]"
0,"(1.745, 2.723]"
1,"(4.773, 5.332]"
1,"(-1.0219999999999998, 1.745]"
0,"(4.773, 5.332]"
1,"(2.723, 3.312]"
1,"(6.045, 6.569]"
1,"(2.723, 3.312]"
0,"(4.773, 5.332]"
1,"(6.569, 7.203]"
1,"(2.723, 3.312]"
0,"(6.045, 6.569]"
0,"(6.569, 7.203]"
1,"(2.723, 3.312]"
1,"(5.332, 6.045]"
1,"(1.745, 2.723]"
1,"(-1.0219999999999998, 1.745]"
1,"(4.308, 4.773]"
1,"(6.045, 6.569]"
0,"(8.318, 11.67]"
0,"(5.332, 6.045]"
1,"(1.745, 2.723]"
0,"(7.203, 8.318]"
0,"(6.569, 7.203]"
0,"(5.332, 6.045]"
0,"(3.312, 3.729]"
0,"(-1.0219999999999998, 1.745]"
0,"(5.332, 6.045]"
0,"(6.045, 6.569]"
0,"(6.045, 6.569]"
0,"(7.203, 8.318]"
1,"(4.773, 5.332]"
0,"(4.308, 4.773]"
1,"(3.729, 4.308]"
0,"(4.308, 4.773]"
1,"(7.203, 8.318]"
0,"(6.045, 6.569]"
0,"(6.045, 6.569]"
1,"(-1.0219999999999998, 1.745]"
1,"(4.773, 5.332]"
0,"(2.723, 3.312]"
0,"(5.332, 6.045]"
0,"(7.203, 8.318]"
1,"(-1.0219999999999998, 1.745]"
0,"(6.045, 6.569]"
0,"(6.569, 7.203]"
1,"(4.773, 5.332]"
0,"(4.308, 4.773]"
0,"(2.723, 3.312]"
0,"(6.569, 7.203]"
1,"(4.773, 5.332]"
1,"(7.203, 8.318]"
1,"(-1.0219999999999998, 1.745]"
1,"(3.312, 3.729]"
1,"(3.729, 4.308]"
0,"(4.308, 4.773]"
0,"(8.318, 11.67]"
0,"(6.569, 7.203]"
0,"(1.745, 2.723]"
0,"(6.045, 6.569]"
1,"(3.312, 3.729]"
1,"(-1.0219999999999998, 1.745]"
0,"(3.312, 3.729]"
1,"(2.723, 3.312]"
1,"(3.312, 3.729]"
1,"(-1.0219999999999998, 1.745]"
0,"(6.569, 7.203]"
0,"(6.569, 7.203]"
1,"(6.569, 7.203]"
0,"(8.318, 11.67]"
0,"(4.308, 4.773]"
0,"(8.318, 11.67]"
0,"(6.045, 6.569]"
0,"(8.318, 11.67]"
1,"(2.723, 3.312]"
1,"(3.729, 4.308]"
0,"(6.045, 6.569]"
1,"(2.723, 3.312]"
0,"(7.203, 8.318]"
1,"(1.745, 2.723]"
0,"(3.312, 3.729]"
0,"(3.729, 4.308]"
1,"(-1.0219999999999998, 1.745]"
0,"(4.773, 5.332]"
1,"(4.773, 5.332]"
0,"(-1.0219999999999998, 1.745]"
0,"(6.569, 7.203]"
1,"(7.203, 8.318]"
0,"(5.332, 6.045]"
1,"(1.745, 2.723]"
1,"(2.723, 3.312]"
1,"(1.745, 2.723]"
0,"(7.203, 8.318]"
0,"(8.318, 11.67]"
0,"(8.318, 11.67]"
0,"(6.569, 7.203]"
0,"(6.569, 7.203]"
0,"(6.569, 7.203]"
0,"(4.308, 4.773]"
0,"(6.569, 7.203]"
0,"(4.308, 4.773]"
0,"(8.318, 11.67]"
0,"(8.318, 11.67]"
1,"(5.332, 6.045]"
1,"(2.723, 3.312]"
0,"(6.045, 6.569]"
1,"(3.312, 3.729]"
0,"(4.308, 4.773]"
1,"(-1.0219999999999998, 1.745]"
1,"(3.312, 3.729]"
0,"(7.203, 8.318]"
1,"(3.312, 3.729]"
0,"(4.308, 4.773]"
1,"(3.312, 3.729]"
0,"(8.318, 11.67]"
0,"(7.203, 8.318]"
1,"(1.745, 2.723]"
1,"(2.723, 3.312]"
