A,B,C,D,E
"(19.826, 20.068]","(20.012, 20.283]","(15.384, 15.656]","(100.477, 101.417]","(348.696, 351.439]"
"(20.068, 20.31]","(20.283, 20.554]","(15.384, 15.656]","(102.357, 103.298]","(351.439, 354.182]"
"(19.583, 19.826]","(20.554, 20.825]","(16.471, 16.743]","(99.536, 100.477]","(348.696, 351.439]"
"(19.583, 19.826]","(20.554, 20.825]","(16.199, 16.471]","(101.417, 102.357]","(351.439, 354.182]"
"(18.614, 18.857]","(18.657, 18.928]","(14.84, 15.112]","(93.895, 94.835]","(326.753, 329.496]"
"(17.398, 17.645]","(21.367, 21.638]","(13.21, 13.481]","(100.477, 101.417]","(343.211, 345.953]"
"(20.068, 20.31]","(19.199, 19.47]","(14.569, 14.84]","(99.536, 100.477]","(343.211, 345.953]"
"(19.099, 19.341]","(19.47, 19.741]","(14.84, 15.112]","(96.716, 97.656]","(334.982, 337.725]"
"(20.31, 20.552]","(20.554, 20.825]","(14.84, 15.112]","(101.417, 102.357]","(348.696, 351.439]"
"(20.795, 21.037]","(18.115, 18.386]","(16.471, 16.743]","(97.656, 98.596]","(343.211, 345.953]"
"(19.826, 20.068]","(21.367, 21.638]","(14.025, 14.297]","(104.238, 105.178]","(354.182, 356.925]"
"(20.068, 20.31]","(19.199, 19.47]","(15.656, 15.928]","(96.716, 97.656]","(340.468, 343.211]"
"(18.372, 18.614]","(19.47, 19.741]","(17.015, 17.287]","(93.895, 94.835]","(334.982, 337.725]"
"(20.795, 21.037]","(22.181, 22.452]","(14.297, 14.569]","(108.939, 109.88]","(370.639, 373.382]"
"(18.13, 18.372]","(18.386, 18.657]","(14.297, 14.569]","(92.014, 92.954]","(321.268, 324.011]"
"(19.341, 19.583]","(18.115, 18.386]","(15.656, 15.928]","(92.954, 93.895]","(326.753, 329.496]"
"(18.857, 19.099]","(20.283, 20.554]","(15.928, 16.199]","(97.656, 98.596]","(343.211, 345.953]"
"(19.826, 20.068]","(18.928, 19.199]","(14.569, 14.84]","(95.775, 96.716]","(332.239, 334.982]"
"(19.826, 20.068]","(18.928, 19.199]","(15.112, 15.384]","(95.775, 96.716]","(332.239, 334.982]"
"(18.372, 18.614]","(19.741, 20.012]","(13.481, 13.753]","(94.835, 95.775]","(324.011, 326.753]"
"(19.341, 19.583]","(20.283, 20.554]","(15.656, 15.928]","(98.596, 99.536]","(343.211, 345.953]"
"(18.372, 18.614]","(19.741, 20.012]","(14.297, 14.569]","(94.835, 95.775]","(329.496, 332.239]"
"(19.341, 19.583]","(20.554, 20.825]","(14.84, 15.112]","(99.536, 100.477]","(345.953, 348.696]"
"(20.31, 20.552]","(18.386, 18.657]","(14.569, 14.84]","(94.835, 95.775]","(326.753, 329.496]"
"(18.372, 18.614]","(21.367, 21.638]","(15.656, 15.928]","(101.417, 102.357]","(348.696, 351.439]"
"(21.521, 21.764]","(18.115, 18.386]","(14.297, 14.569]","(96.716, 97.656]","(332.239, 334.982]"
"(19.341, 19.583]","(20.012, 20.283]","(14.025, 14.297]","(99.536, 100.477]","(340.468, 343.211]"
"(20.552, 20.795]","(21.638, 21.909]","(14.84, 15.112]","(106.118, 107.059]","(367.896, 370.639]"
"(22.006, 22.248]","(19.47, 19.741]","(15.928, 16.199]","(102.357, 103.298]","(356.925, 359.668]"
"(18.13, 18.372]","(20.825, 21.096]","(14.569, 14.84]","(98.596, 99.536]","(340.468, 343.211]"
"(19.341, 19.583]","(18.928, 19.199]","(16.743, 17.015]","(95.775, 96.716]","(337.725, 340.468]"
"(19.583, 19.826]","(18.386, 18.657]","(15.656, 15.928]","(93.895, 94.835]","(329.496, 332.239]"
"(18.857, 19.099]","(18.115, 18.386]","(14.569, 14.84]","(91.055, 92.014]","(318.47, 321.268]"
"(21.037, 21.279]","(19.47, 19.741]","(14.84, 15.112]","(99.536, 100.477]","(343.211, 345.953]"
"(19.583, 19.826]","(21.367, 21.638]","(15.384, 15.656]","(102.357, 103.298]","(351.439, 354.182]"
"(21.037, 21.279]","(20.283, 20.554]","(16.199, 16.471]","(106.118, 107.059]","(362.41, 365.153]"
"(19.341, 19.583]","(20.554, 20.825]","(17.015, 17.287]","(100.477, 101.417]","(351.439, 354.182]"
"(20.31, 20.552]","(22.723, 22.994]","(15.928, 16.199]","(107.059, 107.999]","(367.896, 370.639]"
"(19.341, 19.583]","(20.012, 20.283]","(15.656, 15.928]","(100.477, 101.417]","(351.439, 354.182]"
"(19.341, 19.583]","(19.47, 19.741]","(15.656, 15.928]","(98.596, 99.536]","(343.211, 345.953]"
"(20.068, 20.31]","(20.012, 20.283]","(15.928, 16.199]","(101.417, 102.357]","(351.439, 354.182]"
"(20.552, 20.795]","(20.825, 21.096]","(13.481, 13.753]","(104.238, 105.178]","(351.439, 354.182]"
"(19.099, 19.341]","(20.012, 20.283]","(15.928, 16.199]","(96.716, 97.656]","(337.725, 340.468]"
"(19.099, 19.341]","(20.283, 20.554]","(14.84, 15.112]","(99.536, 100.477]","(343.211, 345.953]"
"(19.341, 19.583]","(19.47, 19.741]","(15.928, 16.199]","(96.716, 97.656]","(337.725, 340.468]"
"(19.826, 20.068]","(19.741, 20.012]","(16.471, 16.743]","(97.656, 98.596]","(345.953, 348.696]"
"(18.372, 18.614]","(21.367, 21.638]","(15.384, 15.656]","(100.477, 101.417]","(348.696, 351.439]"
"(19.583, 19.826]","(19.47, 19.741]","(13.753, 14.025]","(97.656, 98.596]","(334.982, 337.725]"
"(21.037, 21.279]","(20.283, 20.554]","(14.025, 14.297]","(103.298, 104.238]","(351.439, 354.182]"
"(18.614, 18.857]","(19.741, 20.012]","(13.753, 14.025]","(97.656, 98.596]","(334.982, 337.725]"
"(19.583, 19.826]","(20.012, 20.283]","(16.199, 16.471]","(100.477, 101.417]","(351.439, 354.182]"
"(21.521, 21.764]","(18.928, 19.199]","(14.84, 15.112]","(99.536, 100.477]","(343.211, 345.953]"
"(19.341, 19.583]","(20.012, 20.283]","(12.938, 13.21]","(99.536, 100.477]","(337.725, 340.468]"
"(18.857, 19.099]","(19.741, 20.012]","(14.297, 14.569]","(98.596, 99.536]","(337.725, 340.468]"
"(20.068, 20.31]","(20.825, 21.096]","(13.21, 13.481]","(100.477, 101.417]","(343.211, 345.953]"
"(19.826, 20.068]","(19.47, 19.741]","(15.112, 15.384]","(95.775, 96.716]","(332.239, 334.982]"
"(20.795, 21.037]","(20.825, 21.096]","(16.471, 16.743]","(102.357, 103.298]","(356.925, 359.668]"
"(18.372, 18.614]","(21.367, 21.638]","(17.83, 18.102]","(100.477, 101.417]","(354.182, 356.925]"
"(19.826, 20.068]","(20.283, 20.554]","(15.656, 15.928]","(100.477, 101.417]","(348.696, 351.439]"
"(20.068, 20.31]","(20.012, 20.283]","(14.025, 14.297]","(100.477, 101.417]","(343.211, 345.953]"
"(19.826, 20.068]","(20.012, 20.283]","(13.753, 14.025]","(100.477, 101.417]","(345.953, 348.696]"
"(19.099, 19.341]","(20.825, 21.096]","(13.753, 14.025]","(99.536, 100.477]","(340.468, 343.211]"
"(20.068, 20.31]","(19.741, 20.012]","(15.928, 16.199]","(99.536, 100.477]","(345.953, 348.696]"
"(21.037, 21.279]","(21.096, 21.367]","(15.112, 15.384]","(104.238, 105.178]","(356.925, 359.668]"
"(20.068, 20.31]","(20.825, 21.096]","(14.569, 14.84]","(102.357, 103.298]","(348.696, 351.439]"
"(20.068, 20.31]","(20.012, 20.283]","(14.569, 14.84]","(100.477, 101.417]","(345.953, 348.696]"
"(20.31, 20.552]","(19.47, 19.741]","(14.025, 14.297]","(98.596, 99.536]","(340.468, 343.211]"
"(19.583, 19.826]","(21.096, 21.367]","(13.481, 13.753]","(103.298, 104.238]","(354.182, 356.925]"
"(19.099, 19.341]","(18.928, 19.199]","(14.569, 14.84]","(96.716, 97.656]","(332.239, 334.982]"
"(20.31, 20.552]","(19.199, 19.47]","(15.112, 15.384]","(98.596, 99.536]","(340.468, 343.211]"
"(21.279, 21.521]","(18.657, 18.928]","(14.025, 14.297]","(99.536, 100.477]","(340.468, 343.211]"
"(20.552, 20.795]","(19.47, 19.741]","(14.297, 14.569]","(98.596, 99.536]","(340.468, 343.211]"
"(19.583, 19.826]","(21.096, 21.367]","(15.928, 16.199]","(101.417, 102.357]","(354.182, 356.925]"
"(21.037, 21.279]","(20.283, 20.554]","(14.297, 14.569]","(103.298, 104.238]","(351.439, 354.182]"
"(20.795, 21.037]","(20.012, 20.283]","(15.384, 15.656]","(100.477, 101.417]","(348.696, 351.439]"
"(21.037, 21.279]","(20.283, 20.554]","(12.661, 12.938]","(102.357, 103.298]","(345.953, 348.696]"
"(17.888, 18.13]","(21.096, 21.367]","(12.938, 13.21]","(98.596, 99.536]","(337.725, 340.468]"
"(20.068, 20.31]","(19.47, 19.741]","(14.297, 14.569]","(97.656, 98.596]","(337.725, 340.468]"
"(21.764, 22.006]","(20.283, 20.554]","(15.928, 16.199]","(103.298, 104.238]","(356.925, 359.668]"
"(21.521, 21.764]","(20.283, 20.554]","(14.569, 14.84]","(104.238, 105.178]","(356.925, 359.668]"
"(19.826, 20.068]","(19.741, 20.012]","(15.928, 16.199]","(98.596, 99.536]","(343.211, 345.953]"
"(19.341, 19.583]","(19.199, 19.47]","(15.656, 15.928]","(95.775, 96.716]","(334.982, 337.725]"
"(19.099, 19.341]","(18.386, 18.657]","(15.928, 16.199]","(93.895, 94.835]","(332.239, 334.982]"
"(19.826, 20.068]","(18.386, 18.657]","(17.287, 17.558]","(94.835, 95.775]","(334.982, 337.725]"
"(19.826, 20.068]","(19.47, 19.741]","(15.656, 15.928]","(97.656, 98.596]","(340.468, 343.211]"
"(20.31, 20.552]","(20.554, 20.825]","(14.569, 14.84]","(102.357, 103.298]","(351.439, 354.182]"
"(19.583, 19.826]","(20.283, 20.554]","(15.112, 15.384]","(102.357, 103.298]","(354.182, 356.925]"
"(19.099, 19.341]","(21.638, 21.909]","(15.384, 15.656]","(104.238, 105.178]","(359.668, 362.41]"
"(19.583, 19.826]","(19.47, 19.741]","(15.112, 15.384]","(98.596, 99.536]","(340.468, 343.211]"
"(19.583, 19.826]","(20.825, 21.096]","(15.928, 16.199]","(101.417, 102.357]","(351.439, 354.182]"
"(19.341, 19.583]","(18.928, 19.199]","(15.112, 15.384]","(95.775, 96.716]","(332.239, 334.982]"
"(18.372, 18.614]","(20.825, 21.096]","(15.656, 15.928]","(98.596, 99.536]","(345.953, 348.696]"
"(19.583, 19.826]","(20.012, 20.283]","(14.569, 14.84]","(98.596, 99.536]","(340.468, 343.211]"
"(19.341, 19.583]","(21.096, 21.367]","(15.656, 15.928]","(101.417, 102.357]","(348.696, 351.439]"
"(19.583, 19.826]","(20.012, 20.283]","(14.297, 14.569]","(99.536, 100.477]","(340.468, 343.211]"
"(18.857, 19.099]","(17.568, 17.844]","(14.84, 15.112]","(92.014, 92.954]","(321.268, 324.011]"
