A,B,C,D,E
"(19.828, 20.654]","(20.147, 20.895]","(15.765, 16.67]","(97.062, 99.991]","(336.887, 344.874]"
"(20.654, 21.439]","(20.147, 20.895]","(15.765, 16.67]","(99.991, 102.349]","(353.211, 363.406]"
"(18.272, 19.068]","(14.593, 16.404]","(12.173, 13.114]","(80.203, 85.636]","(280.167, 300.576]"
"(19.068, 19.828]","(21.743, 22.789]","(12.173, 13.114]","(109.592, 113.785]","(363.406, 373.89]"
"(14.411, 16.159]","(9.112, 14.593]","(10.926, 12.173]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(7.614, 14.411]","(19.237, 20.147]","(14.113, 14.774]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(20.654, 21.439]","(21.743, 22.789]","(2.942, 9.018]","(113.785, 120.841]","(363.406, 373.89]"
"(16.159, 17.382]","(9.112, 14.593]","(18.814, 20.237]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(21.439, 22.614]","(20.895, 21.743]","(13.114, 14.113]","(106.094, 109.592]","(363.406, 373.89]"
"(22.614, 23.805]","(20.895, 21.743]","(2.942, 9.018]","(109.592, 113.785]","(353.211, 363.406]"
"(19.828, 20.654]","(20.895, 21.743]","(16.67, 17.7]","(99.991, 102.349]","(353.211, 363.406]"
"(20.654, 21.439]","(16.404, 17.558]","(14.774, 15.765]","(85.636, 90.868]","(300.576, 314.149]"
"(7.614, 14.411]","(14.593, 16.404]","(13.114, 14.113]","(54.760000000000005, 80.203]","(280.167, 300.576]"
"(22.614, 23.805]","(20.895, 21.743]","(2.942, 9.018]","(102.349, 106.094]","(344.874, 353.211]"
"(7.614, 14.411]","(21.743, 22.789]","(16.67, 17.7]","(90.868, 94.262]","(314.149, 326.116]"
"(17.382, 18.272]","(25.795, 34.199]","(9.018, 10.926]","(109.592, 113.785]","(353.211, 363.406]"
"(14.411, 16.159]","(14.593, 16.404]","(16.67, 17.7]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(19.828, 20.654]","(18.501, 19.237]","(13.114, 14.113]","(97.062, 99.991]","(336.887, 344.874]"
"(19.068, 19.828]","(19.237, 20.147]","(14.113, 14.774]","(94.262, 97.062]","(314.149, 326.116]"
"(7.614, 14.411]","(16.404, 17.558]","(2.942, 9.018]","(80.203, 85.636]","(202.051, 280.167]"
"(17.382, 18.272]","(24.232, 25.795]","(9.018, 10.926]","(109.592, 113.785]","(373.89, 390.991]"
"(14.411, 16.159]","(20.895, 21.743]","(15.765, 16.67]","(85.636, 90.868]","(300.576, 314.149]"
"(17.382, 18.272]","(9.112, 14.593]","(9.018, 10.926]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(20.654, 21.439]","(20.147, 20.895]","(12.173, 13.114]","(109.592, 113.785]","(363.406, 373.89]"
"(7.614, 14.411]","(18.501, 19.237]","(10.926, 12.173]","(80.203, 85.636]","(202.051, 280.167]"
"(25.353, 32.408]","(14.593, 16.404]","(15.765, 16.67]","(90.868, 94.262]","(326.116, 336.887]"
"(17.382, 18.272]","(14.593, 16.404]","(15.765, 16.67]","(80.203, 85.636]","(280.167, 300.576]"
"(22.614, 23.805]","(17.558, 18.501]","(18.814, 20.237]","(97.062, 99.991]","(344.874, 353.211]"
"(25.353, 32.408]","(18.501, 19.237]","(18.814, 20.237]","(113.785, 120.841]","(407.733, 529.207]"
"(7.614, 14.411]","(9.112, 14.593]","(2.942, 9.018]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(17.382, 18.272]","(20.895, 21.743]","(16.67, 17.7]","(94.262, 97.062]","(326.116, 336.887]"
"(18.272, 19.068]","(21.743, 22.789]","(13.114, 14.113]","(102.349, 106.094]","(344.874, 353.211]"
"(16.159, 17.382]","(24.232, 25.795]","(10.926, 12.173]","(106.094, 109.592]","(353.211, 363.406]"
"(23.805, 25.353]","(25.795, 34.199]","(15.765, 16.67]","(120.841, 160.961]","(407.733, 529.207]"
"(19.068, 19.828]","(16.404, 17.558]","(15.765, 16.67]","(97.062, 99.991]","(336.887, 344.874]"
"(23.805, 25.353]","(25.795, 34.199]","(2.942, 9.018]","(120.841, 160.961]","(407.733, 529.207]"
"(17.382, 18.272]","(20.147, 20.895]","(2.942, 9.018]","(94.262, 97.062]","(300.576, 314.149]"
"(20.654, 21.439]","(24.232, 25.795]","(20.237, 28.77]","(113.785, 120.841]","(407.733, 529.207]"
"(17.382, 18.272]","(17.558, 18.501]","(14.113, 14.774]","(85.636, 90.868]","(300.576, 314.149]"
"(18.272, 19.068]","(19.237, 20.147]","(16.67, 17.7]","(90.868, 94.262]","(336.887, 344.874]"
"(20.654, 21.439]","(20.895, 21.743]","(16.67, 17.7]","(102.349, 106.094]","(353.211, 363.406]"
"(21.439, 22.614]","(17.558, 18.501]","(14.774, 15.765]","(97.062, 99.991]","(326.116, 336.887]"
"(16.159, 17.382]","(22.789, 24.232]","(14.774, 15.765]","(97.062, 99.991]","(336.887, 344.874]"
"(16.159, 17.382]","(14.593, 16.404]","(15.765, 16.67]","(85.636, 90.868]","(300.576, 314.149]"
"(16.159, 17.382]","(14.593, 16.404]","(20.237, 28.77]","(80.203, 85.636]","(300.576, 314.149]"
"(19.068, 19.828]","(16.404, 17.558]","(2.942, 9.018]","(80.203, 85.636]","(202.051, 280.167]"
"(7.614, 14.411]","(14.593, 16.404]","(2.942, 9.018]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(18.272, 19.068]","(17.558, 18.501]","(10.926, 12.173]","(94.262, 97.062]","(314.149, 326.116]"
"(23.805, 25.353]","(21.743, 22.789]","(2.942, 9.018]","(113.785, 120.841]","(373.89, 390.991]"
"(14.411, 16.159]","(9.112, 14.593]","(20.237, 28.77]","(54.760000000000005, 80.203]","(202.051, 280.167]"
"(18.272, 19.068]","(20.895, 21.743]","(14.113, 14.774]","(102.349, 106.094]","(344.874, 353.211]"
"(25.353, 32.408]","(25.795, 34.199]","(10.926, 12.173]","(120.841, 160.961]","(407.733, 529.207]"
"(17.382, 18.272]","(19.237, 20.147]","(14.774, 15.765]","(97.062, 99.991]","(344.874, 353.211]"
"(16.159, 17.382]","(16.404, 17.558]","(14.113, 14.774]","(80.203, 85.636]","(280.167, 300.576]"
