A,B,C,D,E
"(19.969, 20.168]","(22.177, 22.49]","(17.601, 18.057]","(103.589, 104.53]","(364.358, 367.271]"
"(20.469, 20.619]","(19.639, 19.803]","(18.057, 18.694]","(99.172, 99.812]","(352.672, 354.794]"
"(19.178, 19.361]","(13.861, 16.341]","(17.283, 17.601]","(76.649, 86.205]","(301.31, 310.732]"
"(19.5, 19.623]","(21.453, 21.649]","(8.55, 11.411]","(106.257, 107.261]","(348.822, 350.918]"
"(17.411, 17.835]","(18.907, 19.101]","(16.534, 16.786]","(88.606, 90.622]","(315.445, 319.899]"
"(13.807, 16.3]","(21.453, 21.649]","(16.786, 16.964]","(90.622, 92.002]","(322.714, 325.187]"
"(20.469, 20.619]","(20.288, 20.465]","(14.015, 14.211]","(101.025, 101.633]","(342.721, 344.952]"
"(18.111, 18.313]","(19.489, 19.639]","(16.162, 16.365]","(97.223, 97.903]","(341.141, 342.721]"
"(20.619, 20.809]","(20.465, 20.647]","(17.601, 18.057]","(102.788, 103.589]","(361.638, 364.358]"
"(21.667, 21.968]","(20.647, 20.82]","(12.928, 13.167]","(106.257, 107.261]","(358.839, 361.638]"
"(19.826, 19.969]","(16.913, 17.367]","(14.382, 14.575]","(88.606, 90.622]","(310.732, 315.445]"
"(20.469, 20.619]","(20.465, 20.647]","(17.283, 17.601]","(102.077, 102.788]","(354.794, 356.768]"
"(16.902, 17.411]","(20.647, 20.82]","(18.057, 18.694]","(97.903, 98.538]","(348.822, 350.918]"
"(21.404, 21.667]","(21.91, 22.177]","(13.637, 13.874]","(109.581, 111.451]","(367.271, 370.852]"
"(16.3, 16.902]","(20.288, 20.465]","(13.637, 13.874]","(96.653, 97.223]","(330.137, 332.527]"
"(19.003, 19.178]","(16.913, 17.367]","(8.55, 11.411]","(88.606, 90.622]","(274.716, 301.31]"
"(17.835, 18.111]","(21.453, 21.649]","(16.534, 16.786]","(99.812, 100.448]","(350.918, 352.672]"
"(19.969, 20.168]","(20.113, 20.288]","(16.365, 16.534]","(99.172, 99.812]","(344.952, 346.678]"
"(19.623, 19.826]","(23.684, 26.885]","(13.405, 13.637]","(113.826, 124.975]","(380.149, 388.456]"
"(16.902, 17.411]","(19.489, 19.639]","(13.405, 13.637]","(92.829, 93.65]","(319.899, 322.714]"
"(18.602, 18.821]","(17.734, 18.002]","(15.778, 15.973]","(92.002, 92.829]","(322.714, 325.187]"
"(16.902, 17.411]","(20.647, 20.82]","(16.786, 16.964]","(97.223, 97.903]","(341.141, 342.721]"
"(18.602, 18.821]","(22.49, 22.904]","(13.167, 13.405]","(104.53, 105.378]","(354.794, 356.768]"
"(20.619, 20.809]","(21.453, 21.649]","(15.229, 15.354]","(108.427, 109.581]","(374.89, 380.149]"
"(16.902, 17.411]","(20.82, 21.02]","(16.786, 16.964]","(95.247, 95.927]","(336.854, 339.334]"
"(22.986, 23.568]","(23.684, 26.885]","(14.382, 14.575]","(113.826, 124.975]","(388.456, 420.838]"
"(18.821, 19.003]","(18.732, 18.907]","(15.229, 15.354]","(93.65, 94.409]","(322.714, 325.187]"
"(21.213, 21.404]","(16.913, 17.367]","(18.694, 22.545]","(96.653, 97.223]","(350.918, 352.672]"
"(23.568, 27.099]","(16.341, 16.913]","(14.754, 14.909]","(97.223, 97.903]","(336.854, 339.334]"
"(16.3, 16.902]","(18.242, 18.51]","(12.928, 13.167]","(76.649, 86.205]","(274.716, 301.31]"
"(19.003, 19.178]","(18.242, 18.51]","(12.114, 12.501]","(88.606, 90.622]","(310.732, 315.445]"
"(19.361, 19.5]","(20.82, 21.02]","(13.637, 13.874]","(99.812, 100.448]","(341.141, 342.721]"
"(18.111, 18.313]","(20.465, 20.647]","(13.874, 14.015]","(96.653, 97.223]","(334.871, 336.854]"
"(21.968, 22.284]","(16.341, 16.913]","(18.057, 18.694]","(92.002, 92.829]","(330.137, 332.527]"
"(19.5, 19.623]","(19.803, 19.949]","(13.405, 13.637]","(101.633, 102.077]","(344.952, 346.678]"
"(22.554, 22.986]","(20.82, 21.02]","(13.167, 13.405]","(104.53, 105.378]","(350.918, 352.672]"
