A,B,C,D,E
"(20.01, 20.454]","(22.11, 22.544]","(17.88, 18.347]","(102.423, 104.034]","(362.389, 367.26]"
"(20.454, 20.897]","(19.506, 19.94]","(17.88, 18.347]","(99.202, 100.813]","(352.648, 357.519]"
"(19.124, 19.567]","(16.033, 16.467]","(16.947, 17.414]","(84.704, 86.315]","(308.812, 313.682]"
"(19.567, 20.01]","(21.242, 21.676]","(9.484, 9.951]","(105.645, 107.256]","(347.777, 352.648]"
"(17.352, 17.795]","(18.637, 19.071]","(16.481, 16.947]","(89.537, 91.148]","(313.682, 318.553]"
"(14.694, 15.137]","(21.242, 21.676]","(16.481, 16.947]","(89.537, 91.148]","(318.553, 323.424]"
"(20.454, 20.897]","(20.374, 20.808]","(14.149, 14.615]","(100.813, 102.423]","(342.907, 347.777]"
"(18.238, 18.681]","(19.071, 19.506]","(16.015, 16.481]","(95.98, 97.591]","(338.036, 342.907]"
"(20.454, 20.897]","(20.374, 20.808]","(17.414, 17.88]","(102.423, 104.034]","(362.389, 367.26]"
"(21.783, 22.226]","(20.374, 20.808]","(12.749, 13.216]","(105.645, 107.256]","(357.519, 362.389]"
"(19.567, 20.01]","(16.901, 17.335]","(14.149, 14.615]","(89.537, 91.148]","(313.682, 318.553]"
"(20.454, 20.897]","(20.374, 20.808]","(16.947, 17.414]","(102.423, 104.034]","(352.648, 357.519]"
"(16.909, 17.352]","(20.374, 20.808]","(17.88, 18.347]","(97.591, 99.202]","(347.777, 352.648]"
"(21.34, 21.783]","(22.11, 22.544]","(13.682, 14.149]","(108.867, 110.477]","(367.26, 372.131]"
"(16.466, 16.909]","(20.374, 20.808]","(13.682, 14.149]","(95.98, 97.591]","(328.294, 333.165]"
"(18.681, 19.124]","(16.901, 17.335]","(10.884, 11.35]","(87.926, 89.537]","(294.199, 299.07]"
"(17.795, 18.238]","(21.242, 21.676]","(16.481, 16.947]","(99.202, 100.813]","(347.777, 352.648]"
"(20.01, 20.454]","(19.94, 20.374]","(16.015, 16.481]","(99.202, 100.813]","(342.907, 347.777]"
"(19.567, 20.01]","(25.149, 25.583]","(13.216, 13.682]","(113.699, 115.31]","(381.872, 386.743]"
"(16.466, 16.909]","(19.506, 19.94]","(13.216, 13.682]","(92.758, 94.369]","(318.553, 323.424]"
"(18.681, 19.124]","(17.769, 18.203]","(15.548, 16.015]","(91.148, 92.758]","(323.424, 328.294]"
"(16.909, 17.352]","(20.374, 20.808]","(16.481, 16.947]","(97.591, 99.202]","(338.036, 342.907]"
"(18.681, 19.124]","(22.544, 22.978]","(13.216, 13.682]","(104.034, 105.645]","(352.648, 357.519]"
"(20.454, 20.897]","(21.242, 21.676]","(15.082, 15.548]","(108.867, 110.477]","(372.131, 377.001]"
"(16.909, 17.352]","(20.808, 21.242]","(16.481, 16.947]","(94.369, 95.98]","(338.036, 342.907]"
"(23.112, 23.555]","(25.149, 25.583]","(14.149, 14.615]","(123.364, 124.975]","(415.967, 420.838]"
"(18.681, 19.124]","(18.637, 19.071]","(15.082, 15.548]","(92.758, 94.369]","(323.424, 328.294]"
"(21.34, 21.783]","(16.901, 17.335]","(20.213, 20.679]","(95.98, 97.591]","(347.777, 352.648]"
"(24.441, 24.884]","(16.467, 16.901]","(14.615, 15.082]","(97.591, 99.202]","(338.036, 342.907]"
"(16.466, 16.909]","(18.203, 18.637]","(12.749, 13.216]","(84.704, 86.315]","(289.329, 294.199]"
"(18.681, 19.124]","(18.203, 18.637]","(12.283, 12.749]","(89.537, 91.148]","(308.812, 313.682]"
"(19.124, 19.567]","(20.808, 21.242]","(13.682, 14.149]","(99.202, 100.813]","(338.036, 342.907]"
"(17.795, 18.238]","(20.374, 20.808]","(13.682, 14.149]","(95.98, 97.591]","(333.165, 338.036]"
"(21.783, 22.226]","(16.467, 16.901]","(18.347, 18.813]","(91.148, 92.758]","(328.294, 333.165]"
"(19.567, 20.01]","(19.94, 20.374]","(13.216, 13.682]","(100.813, 102.423]","(342.907, 347.777]"
"(22.226, 22.669]","(20.808, 21.242]","(12.749, 13.216]","(104.034, 105.645]","(347.777, 352.648]"
"(18.681, 19.124]","(20.374, 20.808]","(14.149, 14.615]","(97.591, 99.202]","(338.036, 342.907]"
"(20.454, 20.897]","(20.808, 21.242]","(16.947, 17.414]","(102.423, 104.034]","(357.519, 362.389]"
"(18.681, 19.124]","(24.281, 24.715]","(15.548, 16.015]","(107.256, 108.867]","(362.389, 367.26]"
"(19.124, 19.567]","(19.506, 19.94]","(16.015, 16.481]","(94.369, 95.98]","(333.165, 338.036]"
"(20.454, 20.897]","(17.335, 17.769]","(16.481, 16.947]","(91.148, 92.758]","(323.424, 328.294]"
"(20.897, 21.34]","(22.544, 22.978]","(14.615, 15.082]","(110.477, 112.088]","(377.001, 381.872]"
"(18.238, 18.681]","(21.676, 22.11]","(10.417, 10.884]","(104.034, 105.645]","(342.907, 347.777]"
"(18.238, 18.681]","(21.676, 22.11]","(13.216, 13.682]","(100.813, 102.423]","(342.907, 347.777]"
"(18.681, 19.124]","(19.071, 19.506]","(15.548, 16.015]","(95.98, 97.591]","(338.036, 342.907]"
"(19.567, 20.01]","(18.637, 19.071]","(16.015, 16.481]","(95.98, 97.591]","(338.036, 342.907]"
"(16.909, 17.352]","(19.94, 20.374]","(15.082, 15.548]","(95.98, 97.591]","(338.036, 342.907]"
"(19.124, 19.567]","(20.808, 21.242]","(11.817, 12.283]","(100.813, 102.423]","(338.036, 342.907]"
"(22.226, 22.669]","(21.676, 22.11]","(10.884, 11.35]","(108.867, 110.477]","(357.519, 362.389]"
"(16.909, 17.352]","(20.808, 21.242]","(17.414, 17.88]","(97.591, 99.202]","(342.907, 347.777]"
"(19.124, 19.567]","(18.637, 19.071]","(12.749, 13.216]","(95.98, 97.591]","(328.294, 333.165]"
"(23.112, 23.555]","(17.769, 18.203]","(13.216, 13.682]","(102.423, 104.034]","(352.648, 357.519]"
"(18.681, 19.124]","(16.901, 17.335]","(15.082, 15.548]","(87.926, 89.537]","(313.682, 318.553]"
"(17.795, 18.238]","(22.11, 22.544]","(14.149, 14.615]","(100.813, 102.423]","(347.777, 352.648]"
"(20.454, 20.897]","(21.242, 21.676]","(13.216, 13.682]","(104.034, 105.645]","(352.648, 357.519]"
"(19.567, 20.01]","(22.11, 22.544]","(15.082, 15.548]","(108.867, 110.477]","(372.131, 377.001]"
"(21.34, 21.783]","(19.506, 19.94]","(13.682, 14.149]","(102.423, 104.034]","(342.907, 347.777]"
"(16.466, 16.909]","(19.506, 19.94]","(12.749, 13.216]","(91.148, 92.758]","(313.682, 318.553]"
"(20.01, 20.454]","(17.769, 18.203]","(12.749, 13.216]","(92.758, 94.369]","(318.553, 323.424]"
"(20.01, 20.454]","(16.901, 17.335]","(12.283, 12.749]","(91.148, 92.758]","(313.682, 318.553]"
"(19.567, 20.01]","(21.242, 21.676]","(10.884, 11.35]","(100.813, 102.423]","(333.165, 338.036]"
"(18.238, 18.681]","(15.599, 16.033]","(16.481, 16.947]","(81.483, 83.094]","(294.199, 299.07]"
"(20.01, 20.454]","(22.11, 22.544]","(13.682, 14.149]","(107.256, 108.867]","(362.389, 367.26]"
"(22.226, 22.669]","(17.335, 17.769]","(14.615, 15.082]","(94.369, 95.98]","(328.294, 333.165]"
"(20.01, 20.454]","(23.412, 23.847]","(11.35, 11.817]","(115.31, 116.921]","(377.001, 381.872]"
"(20.01, 20.454]","(15.165, 15.599]","(12.283, 12.749]","(84.704, 86.315]","(294.199, 299.07]"
"(20.454, 20.897]","(17.769, 18.203]","(13.216, 13.682]","(95.98, 97.591]","(323.424, 328.294]"
"(19.124, 19.567]","(20.374, 20.808]","(14.615, 15.082]","(99.202, 100.813]","(338.036, 342.907]"
"(18.238, 18.681]","(20.808, 21.242]","(14.615, 15.082]","(97.591, 99.202]","(338.036, 342.907]"
"(20.454, 20.897]","(20.374, 20.808]","(14.149, 14.615]","(104.034, 105.645]","(357.519, 362.389]"
"(22.669, 23.112]","(18.637, 19.071]","(16.481, 16.947]","(102.423, 104.034]","(362.389, 367.26]"
"(20.897, 21.34]","(19.94, 20.374]","(16.481, 16.947]","(100.813, 102.423]","(352.648, 357.519]"
"(19.124, 19.567]","(17.769, 18.203]","(17.414, 17.88]","(94.369, 95.98]","(333.165, 338.036]"
"(22.226, 22.669]","(19.94, 20.374]","(12.749, 13.216]","(100.813, 102.423]","(342.907, 347.777]"
"(21.783, 22.226]","(19.506, 19.94]","(12.749, 13.216]","(99.202, 100.813]","(338.036, 342.907]"
"(22.226, 22.669]","(22.11, 22.544]","(13.216, 13.682]","(108.867, 110.477]","(367.26, 372.131]"
"(16.023, 16.466]","(19.071, 19.506]","(15.548, 16.015]","(91.148, 92.758]","(323.424, 328.294]"
"(20.01, 20.454]","(21.676, 22.11]","(16.947, 17.414]","(107.256, 108.867]","(372.131, 377.001]"
"(23.555, 23.998]","(20.374, 20.808]","(14.615, 15.082]","(107.256, 108.867]","(367.26, 372.131]"
"(23.112, 23.555]","(15.165, 15.599]","(13.216, 13.682]","(92.758, 94.369]","(318.553, 323.424]"
"(19.567, 20.01]","(19.506, 19.94]","(15.082, 15.548]","(95.98, 97.591]","(333.165, 338.036]"
"(18.681, 19.124]","(19.071, 19.506]","(14.615, 15.082]","(95.98, 97.591]","(328.294, 333.165]"
"(18.238, 18.681]","(17.335, 17.769]","(15.082, 15.548]","(86.315, 87.926]","(303.941, 308.812]"
"(19.567, 20.01]","(21.676, 22.11]","(16.015, 16.481]","(105.645, 107.256]","(362.389, 367.26]"
"(19.567, 20.01]","(19.506, 19.94]","(11.817, 12.283]","(97.591, 99.202]","(328.294, 333.165]"
"(20.454, 20.897]","(23.412, 23.847]","(11.817, 12.283]","(108.867, 110.477]","(362.389, 367.26]"
"(19.567, 20.01]","(19.506, 19.94]","(15.548, 16.015]","(97.591, 99.202]","(338.036, 342.907]"
"(18.238, 18.681]","(18.637, 19.071]","(15.082, 15.548]","(91.148, 92.758]","(318.553, 323.424]"
