A,B,C,D,E
"(19.969, 20.233]","(22.018, 22.49]","(17.601, 18.36]","(103.589, 104.934]","(364.358, 368.918]"
"(20.469, 20.696]","(19.718, 19.949]","(17.601, 18.36]","(98.861, 99.812]","(350.918, 353.796]"
"(19.003, 19.273]","(13.861, 16.672]","(17.087, 17.601]","(76.649, 87.704]","(306.045, 315.445]"
"(19.5, 19.728]","(21.329, 21.649]","(8.55, 11.954]","(106.257, 107.666]","(347.716, 350.918]"
"(17.411, 17.985]","(18.907, 19.152]","(16.455, 16.786]","(87.704, 90.622]","(315.445, 321.383]"
"(13.807, 16.633]","(21.329, 21.649]","(16.786, 17.087]","(90.622, 92.525]","(321.383, 325.187]"
"(20.469, 20.696]","(20.22, 20.465]","(14.015, 14.309]","(100.739, 101.633]","(342.047, 344.952]"
"(17.985, 18.313]","(19.489, 19.718]","(16.162, 16.455]","(96.973, 97.903]","(339.334, 342.047]"
"(20.696, 20.976]","(20.465, 20.721]","(17.601, 18.36]","(102.429, 103.589]","(359.828, 364.358]"
"(21.667, 22.162]","(20.465, 20.721]","(13.01, 13.405]","(106.257, 107.666]","(359.828, 364.358]"
"(19.728, 19.969]","(16.672, 17.367]","(14.309, 14.575]","(87.704, 90.622]","(306.045, 315.445]"
"(20.469, 20.696]","(20.465, 20.721]","(17.087, 17.601]","(102.429, 103.589]","(353.796, 356.768]"
"(16.633, 17.411]","(20.721, 21.02]","(17.601, 18.36]","(97.903, 98.861]","(347.716, 350.918]"
"(21.337, 21.667]","(22.018, 22.49]","(13.405, 13.765]","(109.581, 112.297]","(368.918, 374.89]"
"(13.807, 16.633]","(20.22, 20.465]","(13.765, 14.015]","(95.927, 96.973]","(328.695, 332.527]"
"(19.003, 19.273]","(16.672, 17.367]","(8.55, 11.954]","(87.704, 90.622]","(274.716, 306.045]"
"(17.411, 17.985]","(21.329, 21.649]","(16.455, 16.786]","(99.812, 100.739]","(350.918, 353.796]"
"(19.969, 20.233]","(20.22, 20.465]","(16.455, 16.786]","(98.861, 99.812]","(344.952, 347.716]"
"(19.728, 19.969]","(23.284, 26.885]","(13.405, 13.765]","(112.297, 124.975]","(383.86, 420.838]"
"(16.633, 17.411]","(19.489, 19.718]","(13.405, 13.765]","(92.525, 93.65]","(315.445, 321.383]"
"(18.717, 19.003]","(17.875, 18.242]","(15.886, 16.162]","(90.622, 92.525]","(321.383, 325.187]"
