A,B,C,D,E
"(19.969, 20.469]","(21.649, 22.49]","(17.601, 22.545]","(103.589, 106.257]","(364.358, 374.89]"
"(20.469, 20.976]","(19.489, 19.949]","(17.601, 22.545]","(97.903, 99.812]","(350.918, 356.768]"
"(19.003, 19.5]","(13.861, 17.367]","(16.786, 17.601]","(76.649, 90.622]","(274.716, 315.445]"
"(19.5, 19.969]","(21.02, 21.649]","(8.55, 12.501]","(106.257, 109.581]","(344.952, 350.918]"
"(17.411, 18.313]","(18.907, 19.489]","(16.162, 16.786]","(76.649, 90.622]","(315.445, 325.187]"
"(13.807, 17.411]","(21.02, 21.649]","(16.786, 17.601]","(90.622, 93.65]","(315.445, 325.187]"
"(20.469, 20.976]","(19.949, 20.465]","(14.015, 14.575]","(99.812, 101.633]","(339.334, 344.952]"
"(17.411, 18.313]","(19.489, 19.949]","(16.162, 16.786]","(95.927, 97.903]","(339.334, 344.952]"
"(20.469, 20.976]","(20.465, 21.02]","(17.601, 22.545]","(101.633, 103.589]","(356.768, 364.358]"
"(21.667, 22.554]","(20.465, 21.02]","(12.501, 13.405]","(106.257, 109.581]","(356.768, 364.358]"
"(19.5, 19.969]","(13.861, 17.367]","(14.015, 14.575]","(76.649, 90.622]","(274.716, 315.445]"
"(20.469, 20.976]","(20.465, 21.02]","(16.786, 17.601]","(101.633, 103.589]","(350.918, 356.768]"
"(13.807, 17.411]","(20.465, 21.02]","(17.601, 22.545]","(97.903, 99.812]","(344.952, 350.918]"
"(20.976, 21.667]","(21.649, 22.49]","(13.405, 14.015]","(109.581, 124.975]","(364.358, 374.89]"
"(13.807, 17.411]","(19.949, 20.465]","(13.405, 14.015]","(95.927, 97.903]","(325.187, 332.527]"
"(19.003, 19.5]","(13.861, 17.367]","(8.55, 12.501]","(76.649, 90.622]","(274.716, 315.445]"
"(17.411, 18.313]","(21.02, 21.649]","(16.162, 16.786]","(99.812, 101.633]","(350.918, 356.768]"
"(19.969, 20.469]","(19.949, 20.465]","(16.162, 16.786]","(97.903, 99.812]","(344.952, 350.918]"
"(19.5, 19.969]","(22.49, 26.885]","(13.405, 14.015]","(109.581, 124.975]","(374.89, 420.838]"
"(13.807, 17.411]","(19.489, 19.949]","(13.405, 14.015]","(90.622, 93.65]","(315.445, 325.187]"
"(18.313, 19.003]","(17.367, 18.242]","(15.575, 16.162]","(90.622, 93.65]","(315.445, 325.187]"
"(13.807, 17.411]","(20.465, 21.02]","(16.786, 17.601]","(95.927, 97.903]","(339.334, 344.952]"
