A,B,C,D,E
"(19.758, 20.254]","(18.324, 18.783]","(17.584, 18.086]","(98.572, 100.165]","(348.512, 353.607]"
"(20.254, 20.75]","(16.947, 17.406]","(17.082, 17.584]","(92.2, 93.793]","(328.134, 333.228]"
"(18.766, 19.262]","(21.997, 22.456]","(17.082, 17.584]","(104.943, 106.536]","(363.796, 368.891]"
"(19.262, 19.758]","(19.242, 19.701]","(13.57, 14.072]","(96.979, 98.572]","(333.228, 338.323]"
"(17.279, 17.775]","(19.242, 19.701]","(14.573, 15.075]","(93.793, 95.386]","(323.039, 328.134]"
"(14.799, 15.295]","(22.456, 22.915]","(15.075, 15.577]","(100.165, 101.757]","(343.418, 348.512]"
"(20.254, 20.75]","(17.865, 18.324]","(12.567, 13.068]","(96.979, 98.572]","(328.134, 333.228]"
"(17.775, 18.27]","(17.406, 17.865]","(12.065, 12.567]","(87.421, 89.014]","(297.566, 302.661]"
"(20.75, 21.246]","(21.079, 21.538]","(10.56, 11.061]","(106.536, 108.129]","(353.607, 358.701]"
"(21.741, 22.237]","(14.181, 14.651]","(13.57, 14.072]","(82.643, 84.235]","(287.377, 292.471]"
"(19.758, 20.254]","(20.62, 21.079]","(19.591, 20.092]","(100.165, 101.757]","(363.796, 368.891]"
"(20.254, 20.75]","(20.161, 20.62]","(11.061, 11.563]","(103.35, 104.943]","(343.418, 348.512]"
"(16.783, 17.279]","(17.865, 18.324]","(18.587, 19.089]","(90.607, 92.2]","(328.134, 333.228]"
"(21.246, 21.741]","(20.161, 20.62]","(16.079, 16.58]","(100.165, 101.757]","(348.512, 353.607]"
"(16.287, 16.783]","(22.456, 22.915]","(11.061, 11.563]","(100.165, 101.757]","(333.228, 338.323]"
"(18.766, 19.262]","(18.783, 19.242]","(16.58, 17.082]","(92.2, 93.793]","(328.134, 333.228]"
"(17.775, 18.27]","(23.374, 23.833]","(14.573, 15.075]","(101.757, 103.35]","(348.512, 353.607]"
"(19.758, 20.254]","(19.242, 19.701]","(12.065, 12.567]","(96.979, 98.572]","(323.039, 328.134]"
"(19.262, 19.758]","(15.569, 16.029]","(17.584, 18.086]","(84.235, 85.828]","(312.85, 317.945]"
"(16.783, 17.279]","(18.324, 18.783]","(12.567, 13.068]","(85.828, 87.421]","(297.566, 302.661]"
"(18.766, 19.262]","(22.915, 23.374]","(13.068, 13.57]","(109.722, 111.315]","(368.891, 373.985]"
"(16.783, 17.279]","(18.783, 19.242]","(15.075, 15.577]","(90.607, 92.2]","(317.945, 323.039]"
"(18.27, 18.766]","(23.374, 23.833]","(17.082, 17.584]","(106.536, 108.129]","(368.891, 373.985]"
