X,Y
0,"(2.134, 4.108]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(17.695, 19.636]"
1,"(23.518, 25.459]"
0,"(17.695, 19.636]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(17.695, 19.636]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(21.577, 23.518]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(25.459, 27.4]"
1,"(25.459, 27.4]"
0,"(7.99, 9.931]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(21.577, 23.518]"
0,"(33.223, 35.164]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(27.4, 29.341]"
1,"(21.577, 23.518]"
1,"(21.577, 23.518]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(9.931, 11.872]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(17.695, 19.636]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
0,"(33.223, 35.164]"
1,"(21.577, 23.518]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
0,"(13.813, 15.754]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(2.134, 4.108]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(27.4, 29.341]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
0,"(15.754, 17.695]"
0,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(21.577, 23.518]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(25.459, 27.4]"
0,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(23.518, 25.459]"
1,"(25.459, 27.4]"
0,"(19.636, 21.577]"
1,"(25.459, 27.4]"
1,"(25.459, 27.4]"
0,"(21.577, 23.518]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
1,"(23.518, 25.459]"
0,"(15.754, 17.695]"
0,"(31.282, 33.223]"
1,"(25.459, 27.4]"
1,"(23.518, 25.459]"
1,"(25.459, 27.4]"
