X,Y
0,"(2.134, 5.467]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
0,"(18.666, 21.965]"
1,"(21.965, 25.265]"
0,"(15.366, 18.666]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
0,"(18.666, 21.965]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
0,"(25.265, 28.565]"
1,"(25.265, 28.565]"
0,"(8.767, 12.066]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
0,"(31.864, 35.164]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
0,"(8.767, 12.066]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
0,"(15.366, 18.666]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
0,"(31.864, 35.164]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
0,"(15.366, 18.666]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
0,"(2.134, 5.467]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(25.265, 28.565]"
1,"(25.265, 28.565]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
0,"(15.366, 18.666]"
0,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
0,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(25.265, 28.565]"
0,"(21.965, 25.265]"
1,"(21.965, 25.265]"
0,"(21.965, 25.265]"
1,"(25.265, 28.565]"
0,"(18.666, 21.965]"
1,"(25.265, 28.565]"
1,"(25.265, 28.565]"
0,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
1,"(21.965, 25.265]"
0,"(15.366, 18.666]"
0,"(31.864, 35.164]"
1,"(25.265, 28.565]"
1,"(21.965, 25.265]"
1,"(25.265, 28.565]"
