A,B,C,D,E
2,3,3,4,80
2,1,3,2,67
1,0,3,0,25
2,3,0,4,65
0,1,2,1,32
0,3,2,1,38
2,2,2,3,59
1,1,2,2,56
2,2,3,3,77
3,2,1,4,76
2,0,2,1,28
2,2,3,3,70
0,2,3,2,64
3,3,2,5,85
0,2,2,2,46
1,0,0,0,12
0,3,2,3,66
2,2,2,2,60
2,3,2,6,100
0,1,2,1,36
1,1,2,1,38
0,2,2,2,56
1,3,2,4,71
2,3,2,5,91
0,2,2,2,53
3,3,2,6,119
1,1,2,1,39
3,0,3,2,66
3,0,2,2,54
0,1,1,0,8
1,1,1,1,26
1,2,2,2,56
1,2,2,2,50
3,0,3,1,46
2,1,2,3,60
3,2,2,4,66
1,2,2,2,54
2,2,3,3,74
1,3,2,5,80
1,1,2,2,52
2,0,2,1,41
3,3,2,5,92
1,3,0,4,61
1,3,2,3,58
1,1,2,2,55
2,1,2,2,56
0,2,2,2,53
1,2,1,3,56
3,3,0,5,74
0,2,3,2,59
1,1,1,2,43
3,1,2,4,68
1,0,2,0,29
1,3,2,3,63
2,3,2,4,71
2,3,2,5,89
3,1,2,3,60
0,1,1,1,29
2,1,1,1,34
2,0,1,1,29
2,3,0,3,52
1,0,2,0,11
2,3,2,4,79
3,0,2,2,44
2,3,0,6,95
2,0,1,0,10
2,1,2,2,43
2,2,2,3,57
1,2,2,2,53
2,2,2,4,72
3,1,2,3,77
3,2,2,3,69
1,0,3,2,51
3,2,2,3,59
3,1,2,3,56
3,3,2,5,85
0,1,2,1,39
2,3,2,5,87
3,2,2,5,82
3,0,2,1,37
2,1,2,2,49
1,1,2,2,46
1,0,2,0,23
2,3,2,4,82
2,1,1,2,48
2,3,1,5,79
2,1,2,2,55
1,1,2,1,34
1,0,2,1,36
2,2,2,3,61
1,2,2,2,54
0,1,1,0,18
2,0,2,0,12
1,3,2,3,60
1,1,2,2,61
0,2,2,2,57
3,3,3,5,93
2,3,3,5,106
0,1,3,1,50
3,2,2,5,83
2,2,2,2,61
2,2,3,3,77
3,3,0,5,89
3,3,2,5,84
0,1,1,1,26
3,3,2,5,91
1,0,3,1,33
1,1,2,2,48
3,3,2,5,100
0,3,2,3,70
3,0,2,3,67
1,1,2,1,44
1,1,2,1,32
3,0,2,2,64
0,1,2,1,38
0,1,2,1,42
2,0,3,1,45
0,3,2,4,77
0,1,2,1,44
2,1,2,2,59
2,2,2,3,67
1,1,2,2,58
3,3,2,4,86
0,1,2,1,38
3,2,1,4,69
0,0,2,0,9
2,3,2,5,81
3,3,2,6,116
1,3,2,6,108
3,1,3,3,71
0,2,0,2,45
0,1,2,1,24
0,1,2,0,29
1,0,2,0,9
3,1,2,3,70
2,0,2,1,42
3,1,2,2,60
3,1,1,4,75
2,2,1,3,60
1,1,0,2,31
2,0,3,0,31
3,3,3,4,89
2,1,2,2,39
2,3,3,4,86
1,2,0,3,51
2,2,0,3,52
3,0,2,1,41
1,2,0,3,48
2,0,2,0,24
2,3,2,5,90
2,3,2,4,71
1,2,2,2,59
2,2,2,3,69
2,1,2,2,46
3,1,1,4,68
1,3,2,3,64
3,1,2,2,58
3,1,2,4,75
2,2,2,5,82
2,0,2,0,19
2,3,1,5,77
3,1,3,3,75
2,2,0,2,45
3,1,2,3,66
3,2,2,4,82
2,1,2,2,57
1,2,3,3,74
3,0,0,2,43
1,1,2,1,39
1,3,0,4,65
0,0,2,0,10
1,2,1,2,48
3,0,2,2,43
2,2,2,4,75
2,1,2,2,50
2,3,2,3,71
3,3,2,6,116
1,1,2,1,36
2,1,2,3,59
2,2,2,3,69
2,0,2,0,10
1,1,2,1,35
0,3,2,3,67
0,1,2,1,34
1,1,2,2,58
3,1,3,3,73
2,1,2,2,46
3,0,3,3,74
1,1,2,2,35
3,3,2,5,84
1,2,3,2,58
3,1,3,3,79
2,2,2,3,62
3,1,2,4,73
2,3,2,4,82
0,1,2,1,39
3,2,2,3,70
3,3,2,4,82
0,1,3,1,39
0,3,3,3,74
3,1,2,2,54
3,1,1,1,37
3,1,2,2,50
3,3,3,5,99
2,2,2,3,68
0,1,2,1,42
2,1,2,2,56
2,1,2,2,47
2,0,2,1,35
3,2,3,5,103
1,1,2,1,38
3,0,1,2,40
3,1,3,4,83
1,3,3,4,89
1,1,1,1,29
3,3,1,5,80
3,2,3,5,91
1,1,1,2,41
2,1,2,2,48
0,2,1,2,43
3,1,2,2,48
1,3,0,5,79
2,3,2,4,70
1,1,2,2,51
3,1,2,1,39
1,1,2,1,35
1,3,3,3,71
2,1,2,2,44
3,1,2,3,65
2,3,2,5,86
3,1,2,5,87
3,1,3,2,61
1,1,2,1,26
2,0,2,1,40
2,1,2,2,50
3,2,2,4,79
3,2,2,5,93
3,1,2,2,55
3,1,2,3,66
3,3,3,6,106
3,1,2,4,72
0,1,2,0,26
3,1,2,2,53
2,0,3,1,42
3,1,2,2,57
3,3,2,6,101
2,3,2,4,74
0,0,2,0,0
1,2,3,3,82
0,1,3,1,42
3,1,2,3,63
2,1,3,2,60
0,0,2,0,13
1,2,2,2,57
0,1,3,1,46
2,1,2,2,38
3,1,3,3,77
3,3,2,6,115
3,1,2,2,57
1,3,2,6,102
0,2,2,2,45
0,1,3,2,56
3,1,3,3,66
2,3,2,4,70
1,2,3,3,66
1,2,2,3,62
1,3,3,3,72
0,2,2,2,52
2,3,1,4,76
2,3,3,6,107
0,2,2,3,61
1,2,2,2,47
3,3,2,5,95
1,2,3,2,57
2,1,2,4,73
0,0,2,0,10
0,2,2,2,53
1,1,2,2,50
3,0,2,1,37
1,1,2,2,39
3,3,3,5,99
3,3,2,5,97
3,3,2,6,111
3,0,2,4,72
3,3,1,5,84
1,3,2,4,72
2,1,3,2,58
2,3,2,6,103
2,3,1,5,81
3,2,2,3,71
2,0,2,0,12
3,1,2,2,52
2,3,2,4,84
3,3,2,5,92
1,3,0,5,70
2,1,1,1,33
2,3,2,5,93
3,0,2,1,35
2,1,2,2,54
2,1,2,3,55
3,1,3,3,74
3,0,0,1,31
1,3,2,4,81
2,1,2,2,61
2,1,2,2,41
3,1,3,4,85
3,1,2,3,65
1,3,2,3,65
1,0,2,0,22
3,3,2,6,99
2,2,2,4,73
0,3,2,3,59
1,1,2,1,31
3,3,1,5,88
3,0,3,2,59
2,2,3,3,77
1,1,2,2,43
1,2,3,2,59
1,2,3,2,57
0,2,3,2,60
2,1,3,1,47
1,1,2,2,51
2,1,2,3,66
0,0,1,0,4
3,1,1,2,40
1,3,2,4,76
3,1,2,3,65
2,2,2,4,76
2,2,2,4,73
0,3,2,3,74
2,2,2,3,56
0,3,2,3,67
0,2,2,2,58
1,0,2,1,27
0,1,2,0,26
3,0,2,3,64
1,1,2,1,44
0,2,2,2,49
3,1,2,2,61
3,1,2,2,47
2,3,2,6,101
2,1,1,2,48
0,0,2,0,6
3,1,1,3,56
1,1,2,1,37
0,3,3,4,77
1,0,2,1,39
1,1,2,2,46
2,1,2,3,63
3,1,3,3,81
3,1,3,4,83
1,1,2,2,44
2,2,2,3,63
3,0,2,1,30
0,3,1,2,38
0,0,2,0,0
0,3,3,4,87
2,1,2,2,53
1,2,2,3,57
2,1,1,2,48
3,0,2,0,32
1,0,2,0,15
1,2,2,3,60
0,3,2,3,73
0,0,2,0,20
2,2,1,3,63
2,2,3,3,73
3,1,3,2,55
3,1,2,3,62
1,1,0,2,32
2,0,3,1,47
1,3,1,3,58
1,2,2,3,66
1,3,2,3,65
0,1,2,1,35
0,2,3,2,55
1,2,0,2,42
1,2,2,3,58
1,3,3,2,59
1,3,2,4,73
2,1,3,2,71
2,1,2,2,56
3,2,2,3,67
1,3,2,4,82
1,2,2,3,66
2,3,3,3,73
3,1,1,4,64
3,0,2,1,44
2,0,2,1,30
1,1,0,1,26
2,3,1,5,81
1,3,1,3,59
1,1,2,1,40
1,3,2,3,65
3,2,3,4,81
3,0,1,2,38
2,0,2,0,31
0,3,2,4,74
3,1,2,4,69
3,1,3,1,47
1,1,2,2,37
0,3,2,4,81
1,2,0,2,31
2,2,2,3,67
2,3,2,3,70
2,3,2,5,91
2,1,2,2,60
2,1,2,2,60
1,0,2,1,26
1,2,2,3,70
1,1,2,2,46
2,1,3,3,72
2,1,3,3,72
3,1,2,3,63
3,1,2,3,70
2,2,2,3,67
3,3,0,6,89
3,1,2,2,55
0,2,3,2,50
0,0,2,0,14
0,1,2,1,34
3,0,3,0,23
3,2,2,4,78
0,2,2,2,46
0,0,0,0,12
0,0,2,0,3
0,1,2,0,24
3,2,2,5,90
2,1,2,2,45
3,0,2,2,49
0,2,2,2,54
2,3,2,5,93
1,2,2,3,61
2,1,2,2,47
0,3,2,5,86
0,2,2,0,20
2,3,2,5,85
0,2,2,3,68
3,3,1,6,91
2,2,3,3,68
0,0,2,0,5
1,1,2,1,35
3,2,3,4,80
2,0,3,1,50
0,2,2,2,45
3,2,1,5,75
2,0,2,0,22
3,1,2,5,77
1,3,3,4,87
3,1,2,3,55
2,3,0,4,64
0,1,2,1,39
1,3,2,4,74
1,3,2,5,78
2,1,2,2,52
0,3,2,4,75
3,0,2,2,47
1,3,3,4,83
3,0,2,2,46
1,1,2,1,37
3,3,2,6,112
1,1,1,2,43
2,0,2,1,35
0,1,2,2,51
1,3,2,4,84
2,1,2,2,57
3,0,2,1,44
3,3,1,5,85
1,3,2,3,59
2,3,2,4,76
1,1,2,1,40
2,2,2,5,82
2,1,2,2,40
2,2,2,3,67
3,1,2,4,77
3,0,2,2,46
2,1,2,2,55
1,1,1,0,18
0,2,1,2,42
2,1,2,3,67
0,1,0,0,4
2,1,2,2,60
3,2,3,4,90
0,2,2,2,53
3,3,3,5,91
1,2,2,2,60
2,3,2,5,90
1,2,3,2,65
0,2,1,2,40
2,0,2,2,54
0,2,2,2,47
3,1,2,2,54
2,2,2,3,65
0,3,2,3,73
1,3,2,5,85
2,1,2,2,57
3,3,2,5,83
1,3,2,4,83
3,0,2,1,37
0,1,1,1,29
1,2,3,3,79
0,1,2,0,21
3,0,2,1,40
0,3,1,3,60
1,1,2,2,45
1,2,2,3,70
3,1,2,3,71
2,2,3,4,81
3,1,2,3,73
2,2,2,3,64
1,3,2,5,95
3,3,2,5,84
3,2,2,4,73
2,2,2,3,62
2,1,2,2,48
2,2,1,2,46
1,1,1,1,27
3,0,2,2,65
3,2,2,5,86
1,2,2,2,53
2,3,0,4,62
2,1,2,2,44
1,2,2,3,63
3,3,2,5,94
1,2,2,2,52
2,1,2,3,69
2,3,2,5,80
2,2,2,3,70
2,3,2,5,90
3,1,3,3,73
3,3,2,4,79
3,1,2,3,69
3,1,2,4,71
0,2,2,1,42
1,1,2,1,35
2,2,2,4,68
3,1,2,2,47
2,1,2,2,41
3,0,2,1,44
1,1,2,1,42
1,1,2,2,49
2,3,2,3,67
2,3,3,5,100
2,0,2,2,51
1,3,2,5,89
3,3,3,6,111
2,2,2,3,66
1,3,3,6,121
2,1,2,1,31
3,2,1,4,70
2,3,3,3,77
2,1,2,2,61
0,3,2,3,71
0,3,1,2,49
1,1,3,2,54
1,0,2,1,38
1,1,1,2,36
1,1,2,2,52
0,1,2,1,35
2,1,3,2,63
0,2,2,1,44
2,1,2,1,36
2,1,2,2,54
1,3,1,4,73
0,2,2,2,53
2,2,2,3,69
1,2,2,2,43
2,1,2,2,52
0,3,3,3,71
3,1,2,4,73
2,1,2,2,47
1,1,2,2,65
1,1,2,1,32
2,2,2,3,62
2,1,2,2,46
2,3,2,4,79
1,0,2,2,49
2,2,2,3,67
1,1,2,2,50
2,1,2,2,61
2,3,2,5,87
1,1,1,1,26
2,3,2,4,81
3,1,3,2,65
3,3,2,5,99
1,1,2,1,28
2,2,2,2,50
3,2,2,4,83
3,3,2,4,76
2,1,3,2,54
1,2,2,2,52
3,2,2,4,78
0,3,2,4,77
1,0,3,0,29
1,3,0,3,54
0,1,2,1,35
1,1,1,1,33
2,2,2,3,67
3,2,2,3,64
1,3,2,2,58
1,1,2,1,36
0,2,0,2,44
3,3,0,5,86
2,1,2,2,62
2,2,2,2,54
3,3,2,5,80
0,3,2,3,67
0,1,2,1,35
3,3,3,4,88
0,3,2,2,44
2,1,2,2,59
2,3,2,6,105
1,2,3,2,71
2,3,2,5,82
3,3,3,5,103
1,3,2,3,63
3,1,0,4,66
1,1,2,1,34
0,0,1,0,1
1,1,2,1,43
3,1,2,4,71
1,1,3,1,49
3,3,1,6,103
3,1,2,2,58
1,1,3,2,65
2,1,3,2,68
1,3,2,3,63
2,3,1,5,78
1,1,2,2,55
2,2,2,4,83
3,2,2,6,99
0,0,2,0,16
3,3,1,6,100
3,2,2,4,69
3,1,2,4,80
1,2,0,2,36
0,1,3,1,43
1,3,2,6,110
3,2,1,2,51
3,1,2,4,70
2,0,2,1,35
0,3,2,3,61
1,3,2,4,79
1,1,1,1,20
2,1,2,2,55
2,3,3,3,77
2,3,2,4,73
3,2,2,4,75
3,3,2,6,105
0,2,3,2,57
0,1,0,2,45
0,3,2,3,69
2,2,1,2,50
1,3,2,3,68
1,2,2,3,58
0,1,2,1,38
2,1,2,3,64
2,2,2,4,68
3,3,2,5,85
0,3,2,3,58
1,1,2,2,54
1,0,1,0,14
1,1,2,1,38
2,1,2,2,49
1,3,2,4,70
0,1,2,1,29
2,0,2,0,19
0,0,2,0,4
2,2,0,3,52
1,0,2,1,34
2,1,2,3,60
2,3,0,4,67
2,1,3,2,65
0,3,2,2,61
3,3,3,5,97
1,1,0,2,31
3,2,2,3,74
2,1,1,2,49
3,2,2,5,76
0,2,2,2,42
2,1,0,2,33
2,1,2,3,64
2,1,1,2,49
3,2,2,5,81
2,2,2,3,67
2,1,3,2,56
1,3,1,3,57
2,1,1,2,52
3,3,2,6,110
2,3,2,4,77
1,1,3,2,55
0,2,2,3,59
3,0,2,1,40
2,3,2,3,63
3,2,2,5,92
3,3,2,6,101
3,2,2,4,76
2,1,3,3,76
0,1,2,1,33
2,0,2,1,48
0,0,2,0,19
2,3,1,4,70
2,1,2,2,53
1,3,3,3,75
3,1,2,3,63
2,1,2,2,41
1,2,3,2,61
1,3,2,3,60
0,3,1,3,57
3,2,3,4,89
3,0,2,1,34
2,3,1,4,68
2,1,2,2,62
0,1,2,1,31
1,1,2,2,51
2,3,2,5,86
3,1,2,3,64
3,1,0,2,32
2,2,2,3,69
2,0,2,1,47
1,0,3,1,51
3,3,2,6,106
1,0,2,1,35
3,2,2,5,81
2,1,2,1,40
2,0,2,1,34
0,1,3,0,29
1,3,2,5,82
0,1,1,0,14
1,3,2,4,77
2,3,2,5,81
0,0,3,0,25
3,0,2,1,38
3,0,2,2,50
0,1,2,0,8
2,2,2,3,67
0,3,3,3,83
3,2,1,3,58
1,1,2,2,45
3,3,2,5,87
2,1,2,2,50
2,2,1,3,57
1,2,3,2,59
2,1,2,1,37
1,1,2,1,37
2,3,2,6,104
3,0,2,1,39
3,1,2,2,60
0,0,2,0,16
3,0,3,2,63
2,2,2,3,69
0,1,0,0,8
3,2,1,5,78
2,3,2,4,71
3,0,2,2,50
0,1,1,0,20
3,3,2,5,91
3,1,2,4,75
2,1,3,2,56
2,2,1,2,41
1,1,2,2,43
2,3,2,5,92
3,2,3,5,97
2,0,2,1,33
1,1,2,3,59
2,1,0,2,41
3,1,2,3,60
3,3,2,6,112
3,0,2,1,43
3,1,2,4,81
3,1,2,3,65
3,1,2,4,79
0,1,2,1,37
0,1,2,2,52
0,1,2,0,17
0,0,2,0,27
3,3,2,6,98
0,2,2,2,42
3,0,0,1,18
0,2,2,1,34
1,2,2,4,68
1,3,2,5,87
3,2,3,4,90
1,2,2,3,65
1,1,1,2,43
3,3,3,6,109
1,1,2,1,46
2,0,2,0,20
2,0,2,1,38
1,1,2,2,55
3,2,2,4,71
1,0,3,0,30
0,2,2,1,38
2,2,1,2,47
3,2,2,4,82
3,2,2,4,73
1,0,2,0,21
0,1,2,1,25
3,0,2,2,47
3,1,2,2,65
2,1,2,1,38
0,0,2,0,9
0,1,3,0,25
2,0,2,0,27
2,2,2,2,59
2,1,2,2,60
3,1,2,2,56
3,0,2,1,42
1,0,2,0,4
2,3,2,4,81
1,3,2,3,72
3,2,2,4,76
2,1,2,1,41
2,2,2,3,60
0,2,2,1,31
3,1,2,3,69
0,1,2,1,38
2,3,2,4,72
3,1,1,4,67
0,2,2,1,40
2,0,2,1,30
2,2,3,4,88
2,3,0,5,71
1,3,2,5,90
0,1,2,0,16
2,2,2,2,59
3,2,2,4,70
3,1,2,2,58
0,1,3,1,43
1,1,2,2,55
2,1,2,2,44
1,3,2,2,59
3,3,2,6,109
2,3,1,5,90
0,3,2,3,69
2,1,2,2,63
1,1,2,1,36
0,1,0,0,12
0,2,1,2,45
1,3,3,5,94
1,1,3,1,48
0,3,2,3,67
2,0,2,2,40
2,1,2,2,53
3,3,2,6,108
3,2,1,6,111
1,3,2,3,67
3,1,2,5,87
2,1,2,2,66
3,3,2,5,90
1,0,3,1,42
2,3,2,3,55
2,0,2,2,49
1,2,1,3,56
3,2,3,4,89
1,2,3,3,72
0,1,2,1,47
1,1,1,2,43
0,1,1,1,28
1,3,2,5,85
2,2,3,2,64
0,2,2,2,47
2,2,2,4,69
3,2,2,4,78
2,3,2,5,94
1,0,3,0,32
1,0,2,0,10
1,1,2,2,56
3,1,2,2,58
3,3,1,6,108
3,3,1,5,82
2,3,2,4,69
2,3,2,5,86
2,3,3,5,95
1,1,2,2,55
2,2,2,4,75
1,2,2,2,56
3,3,2,5,96
3,3,2,6,110
3,2,2,5,87
1,0,2,0,19
2,1,1,2,41
1,1,2,2,47
1,2,2,3,54
0,2,2,3,63
1,3,3,4,94
3,1,2,2,53
1,1,2,2,55
1,3,1,3,64
1,0,1,1,26
3,1,2,3,70
3,1,2,3,76
1,3,2,3,64
1,2,1,3,51
3,1,2,3,64
2,1,2,2,58
2,3,0,5,83
0,0,2,0,28
2,1,2,2,56
0,0,2,1,31
3,2,2,4,74
1,2,2,2,54
2,2,3,3,73
1,2,2,3,66
1,3,3,4,78
1,1,1,2,36
3,1,2,2,51
1,2,3,3,66
2,1,2,1,40
0,1,3,1,38
3,2,2,4,72
0,2,1,3,54
1,3,1,3,49
2,2,2,4,68
3,2,2,5,91
1,3,2,3,60
0,2,2,1,37
0,0,2,0,5
1,2,2,3,61
0,0,2,0,14
2,0,2,0,30
2,1,2,2,50
0,3,2,3,62
1,1,2,1,37
3,2,2,4,77
2,3,2,6,105
3,0,2,1,47
2,2,2,3,68
3,1,2,3,74
1,1,2,3,63
1,3,2,4,78
0,2,3,1,40
3,1,2,3,62
1,1,2,2,47
2,1,2,2,53
2,2,2,4,69
3,2,2,5,82
2,2,2,3,66
1,3,2,3,67
3,2,3,3,80
3,2,2,5,86
3,1,3,2,66
3,1,2,4,72
1,2,2,2,50
1,1,0,1,26
1,2,3,3,71
3,1,2,4,80
0,2,2,2,55
3,0,0,1,27
3,1,2,4,80
3,2,1,5,78
1,1,0,2,27
1,2,2,2,50
2,3,2,5,87
3,3,2,6,96
3,3,2,5,82
2,2,1,4,71
3,2,2,5,94
1,3,2,3,61
2,3,3,5,100
1,2,2,2,54
1,3,1,2,49
2,2,1,3,64
1,0,2,1,35
1,0,2,0,23
3,3,1,6,92
3,3,3,5,92
2,1,2,3,69
2,1,2,2,51
0,1,2,1,37
1,1,2,1,39
1,1,2,2,49
0,3,2,5,86
2,1,2,2,51
3,2,2,4,76
3,1,1,2,49
3,2,2,4,76
3,3,2,5,89
3,0,2,0,8
1,1,2,2,52
3,3,2,6,101
0,0,1,0,4
2,1,2,2,49
1,1,2,2,45
1,1,2,1,37
2,2,2,5,85
2,3,2,4,77
0,1,1,0,17
3,3,1,6,92
2,2,3,3,80
1,2,0,3,50
2,0,2,2,44
2,1,2,1,40
2,2,2,3,60
3,1,2,3,61
1,0,2,0,23
0,2,1,2,40
1,2,1,2,41
1,2,3,2,63
0,3,3,2,65
2,1,2,3,55
2,1,1,3,56
3,2,2,4,72
3,1,2,2,45
3,3,3,6,113
3,1,2,3,72
2,0,2,1,36
3,1,2,5,84
1,2,2,2,54
2,2,2,3,61
2,0,2,1,34
2,2,3,3,72
2,2,3,3,79
2,3,3,6,104
1,3,2,5,86
3,1,2,3,76
1,2,2,1,40
2,2,2,2,51
2,3,2,5,94
2,2,2,3,68
1,0,3,1,47
0,1,2,1,35
0,1,1,0,5
1,1,2,2,58
1,1,2,2,46
0,1,3,2,51
2,3,2,3,65
3,3,3,6,114
2,3,2,5,91
0,1,1,2,36
1,0,0,1,25
3,3,2,6,109
0,2,2,2,47
2,1,0,2,41
1,2,2,2,56
2,2,1,3,55
3,3,2,5,95
3,1,2,2,46
1,0,2,0,29
2,2,2,2,61
3,2,3,5,93
1,3,2,4,70
2,0,2,1,38
3,1,3,2,60
2,2,2,4,73
1,3,3,6,112
2,1,2,2,53
2,0,2,2,51
2,1,1,2,36
3,1,2,2,56
2,1,2,2,54
1,1,3,2,55
3,1,2,3,63
2,2,2,3,65
3,0,2,1,32
2,0,2,2,40
3,0,1,2,51
3,0,2,2,55
1,1,1,1,29
1,2,2,3,69
3,2,0,4,66
1,2,2,3,66
3,1,2,3,66
1,2,2,4,76
2,2,2,3,71
2,1,3,3,68
0,3,3,2,71
2,2,2,3,61
3,0,2,0,16
3,2,3,6,105
1,2,3,2,72
2,1,2,1,34
3,0,1,1,30
1,0,2,0,22
3,2,2,5,95
1,1,2,2,48
2,1,3,2,52
3,0,2,2,51
1,2,1,2,47
2,2,2,2,50
2,2,2,3,66
2,2,2,3,74
1,0,2,1,31
1,1,2,2,47
0,2,2,1,37
1,0,3,1,40
2,0,2,0,10
2,0,2,1,46
3,2,2,3,71
2,0,3,1,36
0,0,3,0,17
0,2,1,2,36
1,1,2,2,56
1,1,2,2,39
2,1,2,2,57
3,3,1,4,72
1,0,2,0,20
1,3,2,4,77
1,2,2,2,53
3,1,2,2,55
1,3,1,5,76
1,1,1,1,30
1,1,2,1,40
0,2,2,2,47
2,3,2,3,67
3,2,1,4,68
2,0,1,0,19
1,3,2,3,69
2,1,2,2,58
1,0,2,0,21
0,1,2,1,29
0,1,1,1,25
2,2,2,2,67
3,2,2,4,85
3,2,2,5,89
2,3,2,4,78
0,0,2,0,22
0,1,2,0,20
3,2,2,5,87
1,2,2,2,54
1,3,3,5,99
2,1,1,2,52
1,2,2,3,66
2,3,1,4,74
0,3,2,4,81
3,3,2,5,84
0,3,3,3,72
1,2,2,2,52
3,3,2,6,103
3,3,2,5,89
3,2,2,5,77
3,3,2,6,118
1,0,2,0,5
3,1,3,3,70
2,3,2,6,114
3,2,3,3,89
2,1,3,2,58
3,2,2,3,69
1,1,0,2,33
3,0,2,2,50
2,1,2,2,57
1,0,3,0,33
2,1,2,2,50
2,2,0,3,60
3,3,2,6,110
2,2,3,3,73
2,2,2,2,57
0,1,2,1,34
2,2,3,3,79
1,1,3,2,50
1,0,3,1,48
3,0,1,1,27
0,3,2,6,102
3,2,3,4,88
3,1,1,2,51
2,1,3,2,67
3,1,2,3,64
1,1,2,2,53
3,3,2,6,119
1,0,2,1,40
3,2,2,4,79
3,3,2,4,82
3,1,2,3,61
1,1,2,2,40
3,2,2,4,81
2,3,2,5,91
2,3,2,6,103
2,2,0,4,63
2,2,2,3,74
2,0,2,1,35
2,2,2,3,62
2,1,3,1,52
2,1,2,3,69
0,0,3,0,10
2,0,2,0,25
2,0,3,2,56
2,1,3,4,87
0,2,2,2,52
2,1,2,2,56
3,3,2,5,84
3,3,1,6,89
1,3,2,4,72
1,3,3,4,77
0,2,2,2,42
1,1,2,1,43
3,1,3,4,88
1,3,2,4,72
0,0,3,1,37
3,3,2,6,101
1,3,2,2,62
0,1,2,1,35
1,3,2,5,90
3,1,2,3,68
1,1,2,2,41
2,1,1,2,49
2,0,3,1,43
3,2,2,4,70
3,1,2,3,72
3,1,2,4,66
0,2,2,1,38
3,3,3,6,108
3,1,2,2,52
3,3,2,5,98
1,0,1,1,32
2,1,2,1,40
2,1,1,3,57
0,0,2,0,21
0,3,2,3,62
0,2,2,2,40
1,3,2,4,75
3,3,2,6,101
0,3,2,3,66
3,1,2,3,60
3,3,3,5,97
0,2,3,1,39
3,0,1,2,39
2,3,3,5,101
0,3,2,5,80
3,3,2,6,99
0,0,2,0,4
1,1,2,2,51
2,3,2,6,98
3,3,2,5,91
3,1,1,3,61
2,1,2,2,55
3,1,3,3,77
1,0,2,1,27
0,1,2,1,40
2,3,2,3,71
1,2,3,4,82
1,0,2,1,30
3,3,2,6,99
1,3,2,4,85
0,1,2,1,35
1,0,2,0,23
0,1,2,1,35
2,1,2,1,44
3,1,2,3,59
1,0,2,0,7
2,1,3,2,59
3,1,2,5,93
2,0,2,1,34
1,1,2,2,57
2,1,0,2,34
3,3,2,5,96
3,1,2,4,70
1,2,2,4,70
0,1,2,1,37
0,1,2,0,17
1,1,2,2,57
1,1,2,1,37
0,3,2,2,60
3,2,2,3,73
2,3,2,4,76
2,3,2,6,104
1,2,2,3,66
3,3,1,6,95
3,2,3,4,87
0,2,0,3,50
3,2,2,4,86
0,1,3,1,37
1,3,2,6,92
2,3,2,4,74
0,3,2,3,66
0,3,2,4,77
3,1,2,3,74
2,1,0,2,42
3,2,2,4,82
0,0,2,0,19
0,0,1,0,10
1,3,0,5,77
3,1,0,3,62
3,3,2,5,90
3,3,2,6,98
1,3,3,2,66
0,0,1,0,22
2,2,2,3,62
3,2,2,3,70
0,2,1,1,33
0,1,3,1,60
0,1,2,1,28
3,2,2,5,92
2,1,1,1,27
2,1,2,2,62
0,3,2,3,72
2,1,3,3,71
3,1,1,3,62
1,3,2,3,60
2,3,2,4,80
3,1,3,3,65
3,3,2,5,85
3,3,2,4,82
3,0,1,2,47
3,1,2,3,65
3,1,2,3,66
1,1,2,1,31
3,1,2,3,61
3,3,1,5,83
2,1,3,2,61
2,1,1,1,34
0,2,2,1,40
3,3,2,5,89
3,1,2,3,69
0,2,3,1,49
0,0,2,0,21
2,1,2,2,57
3,0,2,2,51
1,1,2,2,56
1,1,2,1,40
3,1,2,2,54
1,3,0,6,88
2,1,3,3,66
3,0,3,1,48
1,2,1,2,48
1,1,0,2,41
2,2,2,3,69
2,1,2,1,41
2,3,2,4,81
3,3,3,6,112
3,2,2,4,76
1,1,2,1,27
2,1,2,2,51
1,3,2,3,74
0,3,2,1,39
2,1,0,1,30
1,1,2,1,41
1,0,2,1,39
2,1,1,2,49
3,3,3,6,120
3,2,3,3,78
1,1,2,1,38
3,3,0,6,105
2,1,2,2,54
0,0,1,0,20
0,1,2,2,50
0,0,2,0,8
0,3,2,3,66
2,3,2,5,92
1,1,2,2,44
2,2,1,3,60
2,0,3,0,29
0,3,1,4,68
3,1,0,3,57
3,3,2,5,98
2,1,2,3,67
0,1,2,1,29
3,1,0,2,48
2,1,2,3,68
0,3,2,3,60
1,1,2,1,42
1,2,2,2,55
2,2,1,2,46
1,2,3,2,59
0,1,2,0,23
0,1,2,0,20
1,3,2,3,70
0,0,3,0,13
1,3,1,5,83
2,3,2,6,102
0,1,0,1,24
0,0,2,0,14
1,3,2,4,71
2,1,2,2,52
2,2,1,3,55
3,3,3,5,105
0,0,2,0,11
2,3,2,5,96
3,2,2,4,86
0,2,2,2,40
3,1,2,2,56
2,3,3,5,94
2,2,2,2,61
3,1,3,3,69
2,2,1,3,53
3,2,2,5,89
3,3,2,6,98
2,2,1,3,62
3,1,0,3,57
1,1,2,2,44
3,1,2,2,56
1,1,2,1,37
3,3,2,6,103
3,1,3,2,55
3,3,2,6,98
1,0,2,1,39
