A,B,C,D,E
"(19.504, 20.454]","(22.234, 23.164]","(17.547, 18.547]","(100.813, 104.264]","(358.214, 368.652]"
"(20.454, 21.403]","(19.444, 20.374]","(17.547, 18.547]","(97.361, 100.813]","(347.777, 358.214]"
"(18.555, 19.504]","(15.723, 16.653]","(16.548, 17.547]","(83.554, 87.006]","(306.028, 316.466]"
"(19.504, 20.454]","(21.304, 22.234]","(9.551, 10.55]","(104.264, 107.716]","(347.777, 358.214]"
"(16.656, 17.605]","(18.513, 19.444]","(16.548, 17.547]","(87.006, 90.457]","(316.466, 326.903]"
"(14.757, 15.706]","(21.304, 22.234]","(16.548, 17.547]","(90.457, 93.909]","(316.466, 326.903]"
"(20.454, 21.403]","(20.374, 21.304]","(13.549, 14.549]","(100.813, 104.264]","(337.34, 347.777]"
"(17.605, 18.555]","(19.444, 20.374]","(15.548, 16.548]","(93.909, 97.361]","(337.34, 347.777]"
"(20.454, 21.403]","(20.374, 21.304]","(17.547, 18.547]","(100.813, 104.264]","(358.214, 368.652]"
"(21.403, 22.352]","(20.374, 21.304]","(12.55, 13.549]","(104.264, 107.716]","(358.214, 368.652]"
"(19.504, 20.454]","(16.653, 17.583]","(13.549, 14.549]","(87.006, 90.457]","(306.028, 316.466]"
"(20.454, 21.403]","(20.374, 21.304]","(16.548, 17.547]","(100.813, 104.264]","(347.777, 358.214]"
"(16.656, 17.605]","(20.374, 21.304]","(17.547, 18.547]","(97.361, 100.813]","(347.777, 358.214]"
"(21.403, 22.352]","(21.304, 22.234]","(13.549, 14.549]","(107.716, 111.168]","(368.652, 379.089]"
"(15.706, 16.656]","(20.374, 21.304]","(13.549, 14.549]","(93.909, 97.361]","(326.903, 337.34]"
"(18.555, 19.504]","(16.653, 17.583]","(10.55, 11.55]","(87.006, 90.457]","(295.591, 306.028]"
"(17.605, 18.555]","(21.304, 22.234]","(16.548, 17.547]","(97.361, 100.813]","(347.777, 358.214]"
"(19.504, 20.454]","(19.444, 20.374]","(15.548, 16.548]","(97.361, 100.813]","(337.34, 347.777]"
"(19.504, 20.454]","(25.025, 25.955]","(12.55, 13.549]","(114.619, 118.071]","(379.089, 389.526]"
"(16.656, 17.605]","(19.444, 20.374]","(13.549, 14.549]","(90.457, 93.909]","(316.466, 326.903]"
"(18.555, 19.504]","(17.583, 18.513]","(15.548, 16.548]","(90.457, 93.909]","(316.466, 326.903]"
"(16.656, 17.605]","(20.374, 21.304]","(16.548, 17.547]","(97.361, 100.813]","(337.34, 347.777]"
"(18.555, 19.504]","(22.234, 23.164]","(12.55, 13.549]","(104.264, 107.716]","(347.777, 358.214]"
"(20.454, 21.403]","(21.304, 22.234]","(14.549, 15.548]","(107.716, 111.168]","(368.652, 379.089]"
"(16.656, 17.605]","(20.374, 21.304]","(16.548, 17.547]","(93.909, 97.361]","(337.34, 347.777]"
"(23.302, 24.251]","(25.025, 25.955]","(14.549, 15.548]","(121.523, 124.975]","(410.401, 420.838]"
"(18.555, 19.504]","(18.513, 19.444]","(14.549, 15.548]","(93.909, 97.361]","(316.466, 326.903]"
"(20.454, 21.403]","(16.653, 17.583]","(20.546, 21.545]","(93.909, 97.361]","(347.777, 358.214]"
"(24.251, 25.201]","(16.653, 17.583]","(14.549, 15.548]","(97.361, 100.813]","(337.34, 347.777]"
"(16.656, 17.605]","(17.583, 18.513]","(12.55, 13.549]","(83.554, 87.006]","(285.154, 295.591]"
"(18.555, 19.504]","(17.583, 18.513]","(11.55, 12.55]","(90.457, 93.909]","(306.028, 316.466]"
