A,B,C,D,E
"(20.051, 20.254]","(20.003, 20.23]","(15.952, 16.336]","(102.764, 103.147]","(355.619, 357.131]"
"(20.476, 20.593]","(20.648, 20.87]","(15.952, 16.336]","(104.895, 105.685]","(360.011, 362.398]"
"(19.095, 19.359]","(21.04, 21.392]","(18.007, 18.663]","(100.252, 100.805]","(348.915, 355.619]"
"(19.523, 19.592]","(21.392, 21.613]","(17.386, 18.007]","(103.147, 103.677]","(362.398, 363.092]"
"(17.307, 18.113]","(17.234, 17.71]","(14.965, 15.151]","(86.855, 89.553]","(304.876, 314.044]"
"(14.805, 16.684]","(22.834, 23.259]","(11.805, 12.509]","(102.764, 103.147]","(342.978, 344.483]"
"(20.476, 20.593]","(18.368, 18.916]","(14.457, 14.604]","(99.034, 99.612]","(342.194, 342.978]"
"(18.113, 18.312]","(19.299, 19.443]","(14.604, 14.847]","(92.644, 93.938]","(323.923, 328.972]"
"(20.745, 21.161]","(21.392, 21.613]","(14.965, 15.151]","(103.677, 104.895]","(357.131, 358.531]"
"(21.621, 21.963]","(16.616, 17.234]","(18.007, 18.663]","(95.129, 96.37]","(339.337, 342.194]"
"(19.886, 20.051]","(22.451, 22.834]","(13.056, 13.32]","(107.319, 108.668]","(363.092, 365.144]"
"(20.476, 20.593]","(18.368, 18.916]","(16.689, 16.851]","(93.938, 95.129]","(332.756, 336.778]"
"(17.042, 17.307]","(18.916, 18.987]","(18.663, 21.204]","(89.553, 91.199]","(323.923, 328.972]"
"(21.161, 21.621]","(23.259, 25.987]","(13.32, 13.818]","(109.803, 119.759]","(375.439, 401.764]"
"(14.805, 16.684]","(16.616, 17.234]","(13.818, 13.922]","(82.14699999999999, 86.855]","(292.04900000000004, 304.876]"
"(18.957, 19.095]","(15.145000000000001, 16.616]","(16.689, 16.851]","(86.855, 89.553]","(304.876, 314.044]"
"(17.307, 18.113]","(20.648, 20.87]","(17.291, 17.386]","(96.37, 97.129]","(342.978, 344.483]"
"(19.886, 20.051]","(17.71, 18.076]","(14.457, 14.604]","(91.199, 92.644]","(321.625, 323.923]"
"(19.731, 19.886]","(18.076, 18.368]","(15.151, 15.39]","(92.644, 93.938]","(314.044, 321.625]"
"(16.684, 17.042]","(19.443, 19.661]","(11.805, 12.509]","(89.553, 91.199]","(304.876, 314.044]"
"(18.674, 18.808]","(20.494, 20.648]","(16.336, 16.519]","(98.606, 99.034]","(342.978, 344.483]"
"(17.042, 17.307]","(19.443, 19.661]","(13.32, 13.818]","(91.199, 92.644]","(314.044, 321.625]"
"(18.674, 18.808]","(21.04, 21.392]","(14.965, 15.151]","(100.252, 100.805]","(346.989, 348.915]"
"(20.593, 20.745]","(17.234, 17.71]","(14.457, 14.604]","(89.553, 91.199]","(304.876, 314.044]"
"(16.684, 17.042]","(22.451, 22.834]","(16.689, 16.851]","(103.147, 103.677]","(357.131, 358.531]"
"(22.408, 23.346]","(15.145000000000001, 16.616]","(13.922, 14.291]","(95.129, 96.37]","(321.625, 323.923]"
"(18.957, 19.095]","(20.23, 20.396]","(13.056, 13.32]","(100.252, 100.805]","(336.778, 338.121]"
"(21.161, 21.621]","(23.259, 25.987]","(14.847, 14.965]","(109.803, 119.759]","(375.439, 401.764]"
"(23.346, 24.496]","(18.916, 18.987]","(17.066, 17.291]","(105.685, 107.319]","(365.144, 371.946]"
"(16.684, 17.042]","(21.806, 22.094]","(14.604, 14.847]","(97.129, 97.663]","(338.121, 339.337]"
"(18.957, 19.095]","(17.71, 18.076]","(18.007, 18.663]","(91.199, 92.644]","(330.73, 332.756]"
"(19.359, 19.523]","(17.234, 17.71]","(15.952, 16.336]","(86.855, 89.553]","(314.044, 321.625]"
"(18.113, 18.312]","(15.145000000000001, 16.616]","(14.291, 14.457]","(82.14699999999999, 86.855]","(292.04900000000004, 304.876]"
"(21.963, 22.408]","(18.916, 18.987]","(14.847, 14.965]","(100.805, 101.642]","(344.483, 346.989]"
"(19.592, 19.731]","(22.834, 23.259]","(15.952, 16.336]","(104.895, 105.685]","(362.398, 363.092]"
"(22.408, 23.346]","(20.494, 20.648]","(17.386, 18.007]","(109.803, 119.759]","(375.439, 401.764]"
"(18.808, 18.957]","(21.392, 21.613]","(18.663, 21.204]","(100.805, 101.642]","(362.398, 363.092]"
"(20.593, 20.745]","(23.259, 25.987]","(17.291, 17.386]","(109.803, 119.759]","(375.439, 401.764]"
"(19.095, 19.359]","(20.396, 20.494]","(16.689, 16.851]","(102.248, 102.764]","(358.531, 360.011]"
"(19.095, 19.359]","(19.299, 19.443]","(16.519, 16.689]","(97.663, 98.606]","(342.194, 342.978]"
"(20.254, 20.476]","(20.396, 20.494]","(17.291, 17.386]","(103.147, 103.677]","(358.531, 360.011]"
"(20.745, 21.161]","(21.806, 22.094]","(11.805, 12.509]","(108.668, 109.803]","(360.011, 362.398]"
"(18.113, 18.312]","(20.003, 20.23]","(16.851, 17.066]","(93.938, 95.129]","(332.756, 336.778]"
"(18.312, 18.674]","(20.648, 20.87]","(14.847, 14.965]","(99.612, 100.252]","(344.483, 346.989]"
"(18.674, 18.808]","(19.443, 19.661]","(17.291, 17.386]","(93.938, 95.129]","(330.73, 332.756]"
"(19.592, 19.731]","(19.661, 20.003]","(18.007, 18.663]","(96.37, 97.129]","(344.483, 346.989]"
"(17.042, 17.307]","(22.834, 23.259]","(15.661, 15.952]","(102.248, 102.764]","(348.915, 355.619]"
"(19.359, 19.523]","(18.987, 19.299]","(12.509, 13.056]","(95.129, 96.37]","(328.972, 330.73]"
"(21.963, 22.408]","(20.494, 20.648]","(13.32, 13.818]","(105.685, 107.319]","(360.011, 362.398]"
"(17.307, 18.113]","(19.661, 20.003]","(12.509, 13.056]","(96.37, 97.129]","(328.972, 330.73]"
"(19.359, 19.523]","(20.396, 20.494]","(17.386, 18.007]","(101.642, 102.248]","(358.531, 360.011]"
"(23.346, 24.496]","(18.076, 18.368]","(14.965, 15.151]","(99.612, 100.252]","(342.194, 342.978]"
"(18.808, 18.957]","(20.23, 20.396]","(10.331000000000001, 11.805]","(99.034, 99.612]","(330.73, 332.756]"
"(18.113, 18.312]","(19.661, 20.003]","(13.922, 14.291]","(97.129, 97.663]","(332.756, 336.778]"
"(20.476, 20.593]","(21.806, 22.094]","(10.331000000000001, 11.805]","(102.248, 102.764]","(342.978, 344.483]"
"(19.886, 20.051]","(19.299, 19.443]","(15.39, 15.661]","(92.644, 93.938]","(314.044, 321.625]"
"(21.621, 21.963]","(21.806, 22.094]","(17.386, 18.007]","(104.895, 105.685]","(365.144, 371.946]"
"(16.684, 17.042]","(22.834, 23.259]","(18.663, 21.204]","(101.642, 102.248]","(365.144, 371.946]"
"(20.051, 20.254]","(20.648, 20.87]","(16.336, 16.519]","(101.642, 102.248]","(355.619, 357.131]"
"(20.051, 20.254]","(20.23, 20.396]","(13.32, 13.818]","(100.805, 101.642]","(342.194, 342.978]"
"(19.731, 19.886]","(20.494, 20.648]","(12.509, 13.056]","(102.248, 102.764]","(348.915, 355.619]"
"(18.312, 18.674]","(21.613, 21.806]","(12.509, 13.056]","(100.252, 100.805]","(338.121, 339.337]"
"(20.254, 20.476]","(19.661, 20.003]","(16.851, 17.066]","(99.612, 100.252]","(348.915, 355.619]"
"(21.963, 22.408]","(22.094, 22.451]","(15.151, 15.39]","(108.668, 109.803]","(371.946, 375.439]"
"(20.051, 20.254]","(22.094, 22.451]","(14.291, 14.457]","(103.677, 104.895]","(355.619, 357.131]"
"(20.254, 20.476]","(20.23, 20.396]","(13.922, 14.291]","(100.805, 101.642]","(346.989, 348.915]"
"(20.745, 21.161]","(18.987, 19.299]","(13.056, 13.32]","(98.606, 99.034]","(336.778, 338.121]"
"(19.523, 19.592]","(22.451, 22.834]","(11.805, 12.509]","(107.319, 108.668]","(363.092, 365.144]"
"(18.312, 18.674]","(18.076, 18.368]","(14.457, 14.604]","(93.938, 95.129]","(323.923, 328.972]"
"(20.593, 20.745]","(18.368, 18.916]","(15.39, 15.661]","(97.129, 97.663]","(338.121, 339.337]"
