X,Y
0,"(2.072, 2.64]"
1,"(4.401, 4.648]"
1,"(7.54, 9.987]"
1,"(6.878, 7.54]"
1,"(3.676, 4.023]"
1,"(2.64, 2.965]"
1,"(2.072, 2.64]"
1,"(3.676, 4.023]"
1,"(3.676, 4.023]"
1,"(4.648, 4.944]"
0,"(5.589, 5.948]"
1,"(2.64, 2.965]"
0,"(5.185, 5.589]"
1,"(3.418, 3.676]"
1,"(2.965, 3.418]"
1,"(-0.815, 1.221]"
0,"(5.589, 5.948]"
1,"(2.64, 2.965]"
1,"(2.965, 3.418]"
1,"(1.221, 2.072]"
1,"(4.944, 5.185]"
1,"(4.648, 4.944]"
1,"(-0.815, 1.221]"
1,"(5.589, 5.948]"
1,"(4.023, 4.401]"
1,"(4.648, 4.944]"
0,"(6.878, 7.54]"
1,"(5.185, 5.589]"
0,"(3.418, 3.676]"
1,"(6.878, 7.54]"
1,"(2.072, 2.64]"
1,"(2.965, 3.418]"
1,"(5.185, 5.589]"
1,"(-0.815, 1.221]"
0,"(7.54, 9.987]"
1,"(2.64, 2.965]"
1,"(2.965, 3.418]"
1,"(7.54, 9.987]"
1,"(-0.815, 1.221]"
1,"(-0.815, 1.221]"
1,"(4.648, 4.944]"
1,"(1.221, 2.072]"
0,"(4.023, 4.401]"
1,"(3.418, 3.676]"
1,"(4.401, 4.648]"
0,"(5.185, 5.589]"
1,"(4.944, 5.185]"
1,"(1.221, 2.072]"
0,"(7.54, 9.987]"
1,"(-0.815, 1.221]"
1,"(4.023, 4.401]"
1,"(6.878, 7.54]"
0,"(4.648, 4.944]"
1,"(5.948, 6.412]"
1,"(1.221, 2.072]"
1,"(1.221, 2.072]"
0,"(2.072, 2.64]"
1,"(2.64, 2.965]"
1,"(6.878, 7.54]"
1,"(4.401, 4.648]"
1,"(5.185, 5.589]"
1,"(7.54, 9.987]"
1,"(4.401, 4.648]"
1,"(3.418, 3.676]"
1,"(4.401, 4.648]"
1,"(5.948, 6.412]"
1,"(4.023, 4.401]"
1,"(4.648, 4.944]"
1,"(3.418, 3.676]"
1,"(3.676, 4.023]"
1,"(6.878, 7.54]"
0,"(4.944, 5.185]"
0,"(6.412, 6.878]"
1,"(3.676, 4.023]"
1,"(4.401, 4.648]"
1,"(2.072, 2.64]"
0,"(5.948, 6.412]"
1,"(3.676, 4.023]"
1,"(5.589, 5.948]"
1,"(2.965, 3.418]"
1,"(5.948, 6.412]"
1,"(6.412, 6.878]"
0,"(6.412, 6.878]"
1,"(4.023, 4.401]"
0,"(6.412, 6.878]"
1,"(5.589, 5.948]"
0,"(5.589, 5.948]"
1,"(6.412, 6.878]"
1,"(5.948, 6.412]"
0,"(5.948, 6.412]"
1,"(2.965, 3.418]"
1,"(6.412, 6.878]"
1,"(2.072, 2.64]"
1,"(2.64, 2.965]"
1,"(1.221, 2.072]"
0,"(4.944, 5.185]"
0,"(7.54, 9.987]"
1,"(4.944, 5.185]"
1,"(4.023, 4.401]"
1,"(4.944, 5.185]"
