X,Y
0,"(1.761, 2.48]"
1,"(4.056, 4.461]"
1,"(7.24, 9.987]"
1,"(7.24, 9.987]"
1,"(3.598, 4.056]"
1,"(2.48, 2.983]"
1,"(1.761, 2.48]"
1,"(3.598, 4.056]"
1,"(3.598, 4.056]"
1,"(4.461, 4.922]"
0,"(5.46, 5.872]"
1,"(2.48, 2.983]"
0,"(5.46, 5.872]"
1,"(2.983, 3.598]"
1,"(2.983, 3.598]"
1,"(-0.815, 1.761]"
0,"(5.46, 5.872]"
1,"(2.48, 2.983]"
1,"(2.983, 3.598]"
1,"(1.761, 2.48]"
1,"(4.922, 5.46]"
1,"(4.461, 4.922]"
1,"(-0.815, 1.761]"
1,"(5.872, 6.48]"
1,"(4.056, 4.461]"
1,"(4.461, 4.922]"
0,"(6.48, 7.24]"
1,"(4.922, 5.46]"
0,"(3.598, 4.056]"
1,"(6.48, 7.24]"
1,"(2.48, 2.983]"
1,"(2.983, 3.598]"
1,"(5.46, 5.872]"
1,"(-0.815, 1.761]"
0,"(7.24, 9.987]"
1,"(2.48, 2.983]"
1,"(2.48, 2.983]"
1,"(7.24, 9.987]"
1,"(-0.815, 1.761]"
1,"(-0.815, 1.761]"
1,"(4.461, 4.922]"
1,"(1.761, 2.48]"
0,"(4.056, 4.461]"
1,"(2.983, 3.598]"
1,"(4.461, 4.922]"
0,"(5.46, 5.872]"
1,"(4.922, 5.46]"
1,"(-0.815, 1.761]"
0,"(7.24, 9.987]"
1,"(-0.815, 1.761]"
1,"(4.056, 4.461]"
1,"(7.24, 9.987]"
0,"(4.922, 5.46]"
1,"(5.872, 6.48]"
1,"(1.761, 2.48]"
1,"(-0.815, 1.761]"
0,"(1.761, 2.48]"
1,"(2.48, 2.983]"
1,"(7.24, 9.987]"
1,"(4.461, 4.922]"
1,"(4.922, 5.46]"
1,"(7.24, 9.987]"
1,"(4.056, 4.461]"
1,"(2.983, 3.598]"
1,"(4.461, 4.922]"
1,"(5.872, 6.48]"
1,"(3.598, 4.056]"
1,"(4.461, 4.922]"
1,"(2.983, 3.598]"
1,"(3.598, 4.056]"
1,"(6.48, 7.24]"
0,"(4.922, 5.46]"
0,"(6.48, 7.24]"
1,"(3.598, 4.056]"
1,"(4.056, 4.461]"
1,"(1.761, 2.48]"
0,"(5.872, 6.48]"
1,"(3.598, 4.056]"
1,"(5.46, 5.872]"
1,"(2.983, 3.598]"
1,"(5.872, 6.48]"
1,"(6.48, 7.24]"
0,"(6.48, 7.24]"
1,"(4.056, 4.461]"
0,"(6.48, 7.24]"
1,"(5.46, 5.872]"
0,"(5.46, 5.872]"
1,"(5.872, 6.48]"
1,"(5.872, 6.48]"
0,"(5.872, 6.48]"
1,"(2.983, 3.598]"
1,"(6.48, 7.24]"
1,"(1.761, 2.48]"
1,"(2.48, 2.983]"
1,"(-0.815, 1.761]"
0,"(4.922, 5.46]"
0,"(7.24, 9.987]"
1,"(4.922, 5.46]"
1,"(4.056, 4.461]"
1,"(4.922, 5.46]"
