A,B
"(11.712, 12.975]","(16.404, 19.5]"
"(15.1, 23.467]","(31.66, 39.56]"
"(9.5, 10.592]","(8.532, 16.404]"
"(10.592, 11.712]","(28.075, 31.66]"
"(15.1, 23.467]","(28.075, 31.66]"
"(12.975, 15.1]","(23.158, 25.554]"
"(12.975, 15.1]","(21.883, 23.158]"
"(12.975, 15.1]","(19.5, 21.883]"
"(12.975, 15.1]","(21.883, 23.158]"
"(12.975, 15.1]","(21.883, 23.158]"
"(12.975, 15.1]","(21.883, 23.158]"
"(11.712, 12.975]","(21.883, 23.158]"
"(12.975, 15.1]","(21.883, 23.158]"
"(11.712, 12.975]","(31.66, 39.56]"
"(9.5, 10.592]","(21.883, 23.158]"
"(8.05, 9.5]","(23.158, 25.554]"
"(6.662, 8.05]","(16.404, 19.5]"
"(8.05, 9.5]","(16.404, 19.5]"
"(10.592, 11.712]","(21.883, 23.158]"
"(12.975, 15.1]","(19.5, 21.883]"
"(11.712, 12.975]","(23.158, 25.554]"
"(10.592, 11.712]","(31.66, 39.56]"
"(10.592, 11.712]","(23.158, 25.554]"
"(8.05, 9.5]","(16.404, 19.5]"
"(0.499, 6.662]","(31.66, 39.56]"
"(10.592, 11.712]","(23.158, 25.554]"
"(6.662, 8.05]","(21.883, 23.158]"
"(12.975, 15.1]","(23.158, 25.554]"
"(10.592, 11.712]","(25.554, 28.075]"
"(15.1, 23.467]","(25.554, 28.075]"
"(10.592, 11.712]","(16.404, 19.5]"
"(11.712, 12.975]","(28.075, 31.66]"
"(9.5, 10.592]","(19.5, 21.883]"
"(9.5, 10.592]","(25.554, 28.075]"
"(6.662, 8.05]","(16.404, 19.5]"
"(9.5, 10.592]","(21.883, 23.158]"
"(6.662, 8.05]","(16.404, 19.5]"
"(8.05, 9.5]","(8.532, 16.404]"
"(0.499, 6.662]","(16.404, 19.5]"
"(0.499, 6.662]","(8.532, 16.404]"
"(15.1, 23.467]","(23.158, 25.554]"
"(15.1, 23.467]","(25.554, 28.075]"
"(11.712, 12.975]","(31.66, 39.56]"
"(9.5, 10.592]","(19.5, 21.883]"
"(0.499, 6.662]","(21.883, 23.158]"
"(0.499, 6.662]","(8.532, 16.404]"
"(0.499, 6.662]","(8.532, 16.404]"
"(0.499, 6.662]","(8.532, 16.404]"
"(12.975, 15.1]","(16.404, 19.5]"
"(10.592, 11.712]","(25.554, 28.075]"
"(8.05, 9.5]","(21.883, 23.158]"
"(0.499, 6.662]","(19.5, 21.883]"
"(6.662, 8.05]","(8.532, 16.404]"
"(10.592, 11.712]","(8.532, 16.404]"
"(0.499, 6.662]","(16.404, 19.5]"
"(6.662, 8.05]","(8.532, 16.404]"
"(10.592, 11.712]","(8.532, 16.404]"
"(6.662, 8.05]","(16.404, 19.5]"
"(11.712, 12.975]","(23.158, 25.554]"
"(15.1, 23.467]","(28.075, 31.66]"
"(6.662, 8.05]","(19.5, 21.883]"
"(8.05, 9.5]","(8.532, 16.404]"
"(9.5, 10.592]","(23.158, 25.554]"
"(8.05, 9.5]","(16.404, 19.5]"
"(12.975, 15.1]","(19.5, 21.883]"
"(15.1, 23.467]","(23.158, 25.554]"
"(11.712, 12.975]","(28.075, 31.66]"
"(9.5, 10.592]","(16.404, 19.5]"
"(0.499, 6.662]","(8.532, 16.404]"
"(0.499, 6.662]","(25.554, 28.075]"
"(8.05, 9.5]","(8.532, 16.404]"
"(9.5, 10.592]","(19.5, 21.883]"
"(8.05, 9.5]","(19.5, 21.883]"
"(8.05, 9.5]","(16.404, 19.5]"
"(6.662, 8.05]","(23.158, 25.554]"
"(0.499, 6.662]","(19.5, 21.883]"
"(6.662, 8.05]","(19.5, 21.883]"
"(0.499, 6.662]","(8.532, 16.404]"
"(6.662, 8.05]","(19.5, 21.883]"
"(8.05, 9.5]","(21.883, 23.158]"
"(0.499, 6.662]","(19.5, 21.883]"
"(10.592, 11.712]","(28.075, 31.66]"
"(8.05, 9.5]","(16.404, 19.5]"
"(6.662, 8.05]","(8.532, 16.404]"
"(9.5, 10.592]","(25.554, 28.075]"
"(11.712, 12.975]","(8.532, 16.404]"
"(15.1, 23.467]","(21.883, 23.158]"
"(0.499, 6.662]","(23.158, 25.554]"
"(11.712, 12.975]","(23.158, 25.554]"
"(15.1, 23.467]","(25.554, 28.075]"
"(9.5, 10.592]","(31.66, 39.56]"
"(10.592, 11.712]","(31.66, 39.56]"
"(15.1, 23.467]","(31.66, 39.56]"
"(12.975, 15.1]","(31.66, 39.56]"
"(12.975, 15.1]","(31.66, 39.56]"
"(12.975, 15.1]","(31.66, 39.56]"
"(11.712, 12.975]","(31.66, 39.56]"
"(12.975, 15.1]","(31.66, 39.56]"
"(11.712, 12.975]","(28.075, 31.66]"
"(9.5, 10.592]","(28.075, 31.66]"
"(6.662, 8.05]","(28.075, 31.66]"
"(8.05, 9.5]","(28.075, 31.66]"
"(12.975, 15.1]","(31.66, 39.56]"
"(11.712, 12.975]","(31.66, 39.56]"
"(10.592, 11.712]","(28.075, 31.66]"
"(8.05, 9.5]","(25.554, 28.075]"
"(6.662, 8.05]","(23.158, 25.554]"
"(10.592, 11.712]","(31.66, 39.56]"
"(6.662, 8.05]","(28.075, 31.66]"
"(12.975, 15.1]","(28.075, 31.66]"
"(10.592, 11.712]","(28.075, 31.66]"
"(15.1, 23.467]","(28.075, 31.66]"
"(10.592, 11.712]","(25.554, 28.075]"
"(11.712, 12.975]","(16.404, 19.5]"
"(9.5, 10.592]","(23.158, 25.554]"
"(9.5, 10.592]","(25.554, 28.075]"
"(6.662, 8.05]","(25.554, 28.075]"
"(15.1, 23.467]","(23.158, 25.554]"
"(6.662, 8.05]","(16.404, 19.5]"
"(8.05, 9.5]","(19.5, 21.883]"
"(0.499, 6.662]","(21.883, 23.158]"
"(15.1, 23.467]","(21.883, 23.158]"
"(15.1, 23.467]","(25.554, 28.075]"
"(11.712, 12.975]","(28.075, 31.66]"
"(15.1, 23.467]","(25.554, 28.075]"
"(9.5, 10.592]","(25.554, 28.075]"
