A,B
"(9.687, 14.28]","(14.738, 20.944]"
"(14.28, 18.874]","(27.149, 33.355]"
"(9.687, 14.28]","(8.502, 14.738]"
"(9.687, 14.28]","(27.149, 33.355]"
"(14.28, 18.874]","(27.149, 33.355]"
"(9.687, 14.28]","(20.944, 27.149]"
"(14.28, 18.874]","(20.944, 27.149]"
"(9.687, 14.28]","(14.738, 20.944]"
"(9.687, 14.28]","(20.944, 27.149]"
"(14.28, 18.874]","(20.944, 27.149]"
"(9.687, 14.28]","(20.944, 27.149]"
"(9.687, 14.28]","(20.944, 27.149]"
"(9.687, 14.28]","(20.944, 27.149]"
"(9.687, 14.28]","(27.149, 33.355]"
"(9.687, 14.28]","(20.944, 27.149]"
"(5.093, 9.687]","(20.944, 27.149]"
"(5.093, 9.687]","(14.738, 20.944]"
"(5.093, 9.687]","(14.738, 20.944]"
"(9.687, 14.28]","(20.944, 27.149]"
"(14.28, 18.874]","(14.738, 20.944]"
"(9.687, 14.28]","(20.944, 27.149]"
"(9.687, 14.28]","(33.355, 39.56]"
"(9.687, 14.28]","(20.944, 27.149]"
"(5.093, 9.687]","(14.738, 20.944]"
"(5.093, 9.687]","(33.355, 39.56]"
"(9.687, 14.28]","(20.944, 27.149]"
"(5.093, 9.687]","(20.944, 27.149]"
"(9.687, 14.28]","(20.944, 27.149]"
"(9.687, 14.28]","(27.149, 33.355]"
"(18.874, 23.467]","(20.944, 27.149]"
"(9.687, 14.28]","(14.738, 20.944]"
"(9.687, 14.28]","(27.149, 33.355]"
"(9.687, 14.28]","(20.944, 27.149]"
"(9.687, 14.28]","(27.149, 33.355]"
"(5.093, 9.687]","(14.738, 20.944]"
"(5.093, 9.687]","(20.944, 27.149]"
"(5.093, 9.687]","(14.738, 20.944]"
"(5.093, 9.687]","(8.502, 14.738]"
"(0.477, 5.093]","(14.738, 20.944]"
"(5.093, 9.687]","(8.502, 14.738]"
"(14.28, 18.874]","(20.944, 27.149]"
"(18.874, 23.467]","(27.149, 33.355]"
"(9.687, 14.28]","(33.355, 39.56]"
"(9.687, 14.28]","(20.944, 27.149]"
"(5.093, 9.687]","(20.944, 27.149]"
"(0.477, 5.093]","(14.738, 20.944]"
"(0.477, 5.093]","(8.502, 14.738]"
"(0.477, 5.093]","(14.738, 20.944]"
"(14.28, 18.874]","(14.738, 20.944]"
"(9.687, 14.28]","(20.944, 27.149]"
"(5.093, 9.687]","(20.944, 27.149]"
"(0.477, 5.093]","(14.738, 20.944]"
"(5.093, 9.687]","(14.738, 20.944]"
"(9.687, 14.28]","(14.738, 20.944]"
"(5.093, 9.687]","(14.738, 20.944]"
"(5.093, 9.687]","(8.502, 14.738]"
"(9.687, 14.28]","(8.502, 14.738]"
"(5.093, 9.687]","(14.738, 20.944]"
"(9.687, 14.28]","(20.944, 27.149]"
"(14.28, 18.874]","(27.149, 33.355]"
"(5.093, 9.687]","(20.944, 27.149]"
"(5.093, 9.687]","(8.502, 14.738]"
"(9.687, 14.28]","(20.944, 27.149]"
"(5.093, 9.687]","(14.738, 20.944]"
"(9.687, 14.28]","(20.944, 27.149]"
