A,B
"(11.5, 12.267]","(16.0, 18.7]"
"(15.467, 23.467]","(28.8, 32.44]"
"(9.833, 10.592]","(8.532, 16.0]"
"(11.5, 12.267]","(28.8, 32.44]"
"(13.8, 15.467]","(28.8, 32.44]"
"(13.8, 15.467]","(23.158, 25.367]"
"(13.8, 15.467]","(22.2, 23.158]"
"(12.267, 13.8]","(18.7, 20.473]"
"(12.267, 13.8]","(22.2, 23.158]"
"(13.8, 15.467]","(20.473, 22.2]"
"(12.267, 13.8]","(22.2, 23.158]"
"(11.5, 12.267]","(20.473, 22.2]"
"(12.267, 13.8]","(20.473, 22.2]"
"(11.5, 12.267]","(32.44, 39.56]"
"(8.45, 9.833]","(22.2, 23.158]"
"(8.45, 9.833]","(23.158, 25.367]"
"(7.5, 8.45]","(16.0, 18.7]"
"(8.45, 9.833]","(18.7, 20.473]"
"(10.592, 11.5]","(22.2, 23.158]"
"(13.8, 15.467]","(18.7, 20.473]"
"(12.267, 13.8]","(25.367, 27.475]"
"(10.592, 11.5]","(32.44, 39.56]"
"(10.592, 11.5]","(23.158, 25.367]"
"(8.45, 9.833]","(18.7, 20.473]"
"(0.499, 5.833]","(32.44, 39.56]"
"(10.592, 11.5]","(23.158, 25.367]"
"(7.5, 8.45]","(22.2, 23.158]"
"(12.267, 13.8]","(23.158, 25.367]"
"(10.592, 11.5]","(25.367, 27.475]"
"(15.467, 23.467]","(25.367, 27.475]"
"(10.592, 11.5]","(16.0, 18.7]"
"(12.267, 13.8]","(27.475, 28.8]"
"(9.833, 10.592]","(20.473, 22.2]"
"(9.833, 10.592]","(27.475, 28.8]"
"(5.833, 7.5]","(16.0, 18.7]"
"(8.45, 9.833]","(22.2, 23.158]"
"(7.5, 8.45]","(16.0, 18.7]"
"(7.5, 8.45]","(8.532, 16.0]"
"(0.499, 5.833]","(16.0, 18.7]"
"(0.499, 5.833]","(8.532, 16.0]"
"(15.467, 23.467]","(23.158, 25.367]"
"(15.467, 23.467]","(27.475, 28.8]"
"(11.5, 12.267]","(32.44, 39.56]"
"(9.833, 10.592]","(20.473, 22.2]"
"(0.499, 5.833]","(22.2, 23.158]"
"(0.499, 5.833]","(16.0, 18.7]"
"(0.499, 5.833]","(8.532, 16.0]"
"(0.499, 5.833]","(8.532, 16.0]"
"(13.8, 15.467]","(16.0, 18.7]"
"(10.592, 11.5]","(25.367, 27.475]"
"(8.45, 9.833]","(20.473, 22.2]"
"(0.499, 5.833]","(20.473, 22.2]"
"(5.833, 7.5]","(16.0, 18.7]"
"(10.592, 11.5]","(8.532, 16.0]"
"(0.499, 5.833]","(16.0, 18.7]"
"(5.833, 7.5]","(8.532, 16.0]"
"(10.592, 11.5]","(8.532, 16.0]"
"(7.5, 8.45]","(16.0, 18.7]"
"(11.5, 12.267]","(23.158, 25.367]"
"(15.467, 23.467]","(27.475, 28.8]"
"(5.833, 7.5]","(20.473, 22.2]"
"(8.45, 9.833]","(8.532, 16.0]"
"(8.45, 9.833]","(23.158, 25.367]"
"(8.45, 9.833]","(16.0, 18.7]"
"(12.267, 13.8]","(20.473, 22.2]"
"(15.467, 23.467]","(23.158, 25.367]"
"(11.5, 12.267]","(28.8, 32.44]"
"(9.833, 10.592]","(18.7, 20.473]"
"(0.499, 5.833]","(8.532, 16.0]"
"(0.499, 5.833]","(27.475, 28.8]"
"(7.5, 8.45]","(8.532, 16.0]"
"(9.833, 10.592]","(20.473, 22.2]"
"(7.5, 8.45]","(18.7, 20.473]"
"(8.45, 9.833]","(16.0, 18.7]"
"(5.833, 7.5]","(23.158, 25.367]"
"(0.499, 5.833]","(20.473, 22.2]"
"(5.833, 7.5]","(18.7, 20.473]"
"(0.499, 5.833]","(8.532, 16.0]"
"(5.833, 7.5]","(20.473, 22.2]"
"(7.5, 8.45]","(22.2, 23.158]"
"(5.833, 7.5]","(18.7, 20.473]"
"(10.592, 11.5]","(28.8, 32.44]"
"(8.45, 9.833]","(18.7, 20.473]"
"(5.833, 7.5]","(16.0, 18.7]"
"(9.833, 10.592]","(25.367, 27.475]"
"(12.267, 13.8]","(8.532, 16.0]"
"(13.8, 15.467]","(22.2, 23.158]"
"(5.833, 7.5]","(25.367, 27.475]"
"(11.5, 12.267]","(23.158, 25.367]"
"(15.467, 23.467]","(25.367, 27.475]"
"(9.833, 10.592]","(32.44, 39.56]"
"(11.5, 12.267]","(32.44, 39.56]"
"(13.8, 15.467]","(32.44, 39.56]"
"(13.8, 15.467]","(32.44, 39.56]"
"(13.8, 15.467]","(32.44, 39.56]"
"(12.267, 13.8]","(28.8, 32.44]"
"(11.5, 12.267]","(32.44, 39.56]"
"(12.267, 13.8]","(28.8, 32.44]"
"(11.5, 12.267]","(28.8, 32.44]"
"(8.45, 9.833]","(28.8, 32.44]"
"(7.5, 8.45]","(28.8, 32.44]"
"(8.45, 9.833]","(27.475, 28.8]"
"(13.8, 15.467]","(32.44, 39.56]"
"(12.267, 13.8]","(32.44, 39.56]"
"(10.592, 11.5]","(27.475, 28.8]"
"(8.45, 9.833]","(25.367, 27.475]"
"(5.833, 7.5]","(25.367, 27.475]"
"(10.592, 11.5]","(32.44, 39.56]"
"(7.5, 8.45]","(27.475, 28.8]"
"(12.267, 13.8]","(27.475, 28.8]"
"(10.592, 11.5]","(28.8, 32.44]"
"(15.467, 23.467]","(27.475, 28.8]"
"(10.592, 11.5]","(25.367, 27.475]"
"(12.267, 13.8]","(18.7, 20.473]"
"(9.833, 10.592]","(23.158, 25.367]"
"(9.833, 10.592]","(27.475, 28.8]"
"(5.833, 7.5]","(27.475, 28.8]"
"(15.467, 23.467]","(23.158, 25.367]"
"(7.5, 8.45]","(18.7, 20.473]"
"(7.5, 8.45]","(20.473, 22.2]"
"(0.499, 5.833]","(22.2, 23.158]"
"(15.467, 23.467]","(22.2, 23.158]"
"(15.467, 23.467]","(25.367, 27.475]"
"(11.5, 12.267]","(28.8, 32.44]"
"(15.467, 23.467]","(27.475, 28.8]"
"(9.833, 10.592]","(25.367, 27.475]"
