A,B
"(9.687, 11.984]","(17.841, 20.944]"
"(16.577, 18.874]","(30.252, 33.355]"
"(9.687, 11.984]","(11.636, 14.738]"
"(9.687, 11.984]","(30.252, 33.355]"
"(14.28, 16.577]","(30.252, 33.355]"
"(11.984, 14.28]","(24.046, 27.149]"
"(14.28, 16.577]","(20.944, 24.046]"
"(11.984, 14.28]","(17.841, 20.944]"
"(11.984, 14.28]","(20.944, 24.046]"
"(14.28, 16.577]","(20.944, 24.046]"
"(11.984, 14.28]","(20.944, 24.046]"
"(11.984, 14.28]","(20.944, 24.046]"
"(11.984, 14.28]","(20.944, 24.046]"
"(9.687, 11.984]","(30.252, 33.355]"
"(9.687, 11.984]","(20.944, 24.046]"
"(7.39, 9.687]","(24.046, 27.149]"
"(7.39, 9.687]","(14.738, 17.841]"
"(7.39, 9.687]","(17.841, 20.944]"
"(9.687, 11.984]","(20.944, 24.046]"
"(14.28, 16.577]","(17.841, 20.944]"
"(11.984, 14.28]","(24.046, 27.149]"
"(9.687, 11.984]","(36.457, 39.56]"
"(9.687, 11.984]","(24.046, 27.149]"
"(7.39, 9.687]","(17.841, 20.944]"
"(5.093, 7.39]","(36.457, 39.56]"
"(9.687, 11.984]","(20.944, 24.046]"
"(7.39, 9.687]","(20.944, 24.046]"
"(11.984, 14.28]","(20.944, 24.046]"
"(9.687, 11.984]","(27.149, 30.252]"
"(18.874, 21.17]","(24.046, 27.149]"
"(9.687, 11.984]","(14.738, 17.841]"
"(11.984, 14.28]","(27.149, 30.252]"
"(9.687, 11.984]","(20.944, 24.046]"
"(9.687, 11.984]","(27.149, 30.252]"
"(5.093, 7.39]","(14.738, 17.841]"
"(7.39, 9.687]","(20.944, 24.046]"
"(7.39, 9.687]","(14.738, 17.841]"
"(7.39, 9.687]","(11.636, 14.738]"
"(2.797, 5.093]","(17.841, 20.944]"
"(5.093, 7.39]","(11.636, 14.738]"
"(16.577, 18.874]","(24.046, 27.149]"
"(21.17, 23.467]","(27.149, 30.252]"
"(11.984, 14.28]","(36.457, 39.56]"
"(9.687, 11.984]","(20.944, 24.046]"
"(5.093, 7.39]","(20.944, 24.046]"
"(2.797, 5.093]","(14.738, 17.841]"
"(2.797, 5.093]","(11.636, 14.738]"
"(0.477, 2.797]","(14.738, 17.841]"
"(14.28, 16.577]","(14.738, 17.841]"
"(9.687, 11.984]","(24.046, 27.149]"
"(7.39, 9.687]","(20.944, 24.046]"
"(2.797, 5.093]","(17.841, 20.944]"
"(5.093, 7.39]","(14.738, 17.841]"
"(9.687, 11.984]","(14.738, 17.841]"
"(5.093, 7.39]","(14.738, 17.841]"
"(5.093, 7.39]","(11.636, 14.738]"
"(9.687, 11.984]","(11.636, 14.738]"
"(7.39, 9.687]","(17.841, 20.944]"
"(11.984, 14.28]","(24.046, 27.149]"
"(14.28, 16.577]","(27.149, 30.252]"
"(5.093, 7.39]","(20.944, 24.046]"
"(7.39, 9.687]","(11.636, 14.738]"
"(9.687, 11.984]","(24.046, 27.149]"
"(7.39, 9.687]","(14.738, 17.841]"
"(11.984, 14.28]","(20.944, 24.046]"
"(16.577, 18.874]","(20.944, 24.046]"
"(9.687, 11.984]","(27.149, 30.252]"
"(9.687, 11.984]","(17.841, 20.944]"
"(0.477, 2.797]","(11.636, 14.738]"
"(5.093, 7.39]","(27.149, 30.252]"
"(7.39, 9.687]","(11.636, 14.738]"
"(9.687, 11.984]","(20.944, 24.046]"
"(7.39, 9.687]","(17.841, 20.944]"
"(7.39, 9.687]","(14.738, 17.841]"
"(5.093, 7.39]","(24.046, 27.149]"
"(0.477, 2.797]","(17.841, 20.944]"
"(5.093, 7.39]","(17.841, 20.944]"
"(5.093, 7.39]","(8.502, 11.636]"
"(7.39, 9.687]","(17.841, 20.944]"
"(7.39, 9.687]","(20.944, 24.046]"
"(5.093, 7.39]","(17.841, 20.944]"
"(9.687, 11.984]","(30.252, 33.355]"
"(7.39, 9.687]","(17.841, 20.944]"
"(5.093, 7.39]","(14.738, 17.841]"
"(9.687, 11.984]","(27.149, 30.252]"
"(11.984, 14.28]","(11.636, 14.738]"
"(14.28, 16.577]","(20.944, 24.046]"
"(5.093, 7.39]","(24.046, 27.149]"
"(9.687, 11.984]","(24.046, 27.149]"
"(16.577, 18.874]","(24.046, 27.149]"
"(9.687, 11.984]","(30.252, 33.355]"
"(9.687, 11.984]","(30.252, 33.355]"
"(14.28, 16.577]","(30.252, 33.355]"
"(14.28, 16.577]","(33.355, 36.457]"
"(14.28, 16.577]","(33.355, 36.457]"
"(11.984, 14.28]","(30.252, 33.355]"
"(11.984, 14.28]","(33.355, 36.457]"
"(11.984, 14.28]","(30.252, 33.355]"
"(9.687, 11.984]","(27.149, 30.252]"
"(9.687, 11.984]","(27.149, 30.252]"
"(7.39, 9.687]","(30.252, 33.355]"
"(7.39, 9.687]","(27.149, 30.252]"
"(14.28, 16.577]","(33.355, 36.457]"
"(11.984, 14.28]","(33.355, 36.457]"
"(9.687, 11.984]","(27.149, 30.252]"
"(7.39, 9.687]","(24.046, 27.149]"
"(5.093, 7.39]","(24.046, 27.149]"
"(9.687, 11.984]","(30.252, 33.355]"
"(7.39, 9.687]","(27.149, 30.252]"
"(11.984, 14.28]","(27.149, 30.252]"
"(9.687, 11.984]","(27.149, 30.252]"
"(18.874, 21.17]","(27.149, 30.252]"
"(9.687, 11.984]","(24.046, 27.149]"
"(11.984, 14.28]","(17.841, 20.944]"
"(9.687, 11.984]","(24.046, 27.149]"
"(9.687, 11.984]","(27.149, 30.252]"
"(5.093, 7.39]","(27.149, 30.252]"
"(16.577, 18.874]","(24.046, 27.149]"
"(7.39, 9.687]","(17.841, 20.944]"
"(7.39, 9.687]","(20.944, 24.046]"
"(5.093, 7.39]","(20.944, 24.046]"
"(16.577, 18.874]","(20.944, 24.046]"
"(21.17, 23.467]","(24.046, 27.149]"
"(11.984, 14.28]","(27.149, 30.252]"
"(21.17, 23.467]","(27.149, 30.252]"
"(9.687, 11.984]","(24.046, 27.149]"
