A,B,C,D,E
2,1,1,1,50
2,0,1,1,30
2,0,1,0,2
2,1,0,1,34
0,1,1,1,42
0,2,2,0,27
2,2,1,3,84
1,2,2,1,53
2,1,0,1,40
2,1,3,2,78
2,1,3,1,54
2,3,3,4,104
0,2,2,1,45
2,1,3,2,62
0,0,3,0,24
2,2,3,2,68
0,0,3,0,20
2,1,2,1,51
2,2,1,2,66
0,0,3,0,1
1,2,2,1,54
0,2,0,1,36
1,2,0,1,36
2,1,2,1,40
0,0,1,0,20
3,2,1,3,76
2,2,1,2,58
2,3,0,3,86
3,0,0,1,42
0,1,1,0,23
2,1,0,1,44
2,1,3,1,40
0,2,1,3,72
3,2,0,3,69
2,0,2,0,17
3,2,1,2,62
1,1,1,1,31
2,0,0,0,19
2,0,2,0,27
2,1,0,1,43
2,1,2,1,56
2,0,1,0,27
1,2,1,2,56
1,2,0,1,40
1,3,0,3,69
2,3,2,4,105
0,1,0,0,15
2,3,0,4,90
3,2,0,3,74
0,2,1,1,54
2,1,2,1,42
3,1,3,2,71
1,2,3,1,52
0,1,0,1,27
2,2,2,2,67
2,0,1,1,38
2,0,0,1,41
0,1,1,0,13
2,0,2,0,30
2,1,0,2,44
2,2,0,2,45
1,0,3,0,6
2,2,1,2,61
3,3,2,4,102
2,1,2,2,63
2,1,1,1,45
2,1,1,1,37
2,1,1,1,37
1,2,3,2,69
2,2,0,3,57
3,3,0,4,99
2,2,0,2,57
2,2,0,2,49
3,2,3,3,81
2,1,1,1,48
3,2,0,3,68
0,1,1,0,12
2,3,1,3,82
3,3,1,4,107
3,2,3,4,108
2,1,3,1,56
1,1,2,1,42
1,1,0,1,31
2,1,1,1,42
2,0,0,1,25
2,1,1,2,54
2,2,1,2,67
1,1,2,1,44
2,1,1,1,40
2,1,1,1,41
2,3,1,2,66
0,2,1,1,45
2,1,1,1,31
1,1,2,1,40
2,2,1,2,62
0,1,2,1,45
2,1,1,2,56
2,0,1,1,41
0,2,0,0,22
2,0,2,0,30
2,2,3,3,81
2,0,1,1,35
2,2,0,2,51
2,1,3,1,57
0,1,1,0,22
3,1,0,2,48
1,2,2,2,58
2,1,1,1,36
2,1,2,2,63
0,0,1,0,15
3,2,1,3,75
1,0,1,0,19
1,1,1,1,45
3,2,0,4,93
0,3,1,2,68
0,1,2,0,16
2,0,3,0,28
0,0,1,0,12
0,1,0,0,19
