A,B,C,D,E
"(19.912, 20.101]","(19.9, 20.056]","(14.517, 14.65]","(98.618, 99.093]","(341.248, 342.727]"
"(20.429, 20.561]","(17.449, 17.873]","(14.123, 14.289]","(92.277, 93.16]","(317.951, 322.431]"
"(19.136, 19.302]","(14.555, 16.152]","(14.289, 14.517]","(69.61999999999999, 86.044]","(257.834, 301.558]"
"(19.448, 19.592]","(19.721, 19.9]","(12.347, 12.793]","(95.847, 96.646]","(322.431, 325.859]"
"(17.364, 17.727]","(20.056, 20.226]","(14.123, 14.289]","(97.296, 97.854]","(332.253, 334.611]"
"(13.807, 16.316]","(20.367, 20.488]","(16.955, 17.192]","(88.576, 90.583]","(317.951, 322.431]"
"(20.561, 20.732]","(21.649, 22.055]","(15.348, 15.506]","(108.164, 109.365]","(374.287, 380.174]"
"(18.079, 18.258]","(20.985, 21.272]","(16.309, 16.509]","(98.618, 99.093]","(342.727, 344.743]"
"(20.732, 20.955]","(18.416, 18.677]","(13.281, 13.55]","(96.646, 97.296]","(330.181, 332.253]"
"(21.702, 21.924]","(20.056, 20.226]","(18.664, 21.885]","(103.662, 104.143]","(368.063, 371.777]"
"(19.912, 20.101]","(18.416, 18.677]","(17.888, 18.664]","(97.296, 97.854]","(344.743, 346.303]"
"(20.429, 20.561]","(23.7, 27.099]","(17.477, 17.888]","(111.235, 114.849]","(389.572, 412.3]"
"(16.909, 17.364]","(20.367, 20.488]","(16.709, 16.955]","(95.241, 95.847]","(336.565, 338.76]"
"(21.395, 21.702]","(20.226, 20.367]","(17.192, 17.477]","(99.647, 100.406]","(352.713, 355.13]"
"(16.316, 16.909]","(16.937, 17.449]","(17.888, 18.664]","(86.044, 88.576]","(314.069, 317.951]"
"(18.948, 19.136]","(20.985, 21.272]","(17.888, 18.664]","(100.406, 101.096]","(359.234, 362.384]"
"(17.727, 18.079]","(16.152, 16.937]","(17.192, 17.477]","(69.61999999999999, 86.044]","(309.676, 314.069]"
"(19.912, 20.101]","(19.537, 19.721]","(16.309, 16.509]","(97.296, 97.854]","(341.248, 342.727]"
"(19.732, 19.912]","(21.272, 21.452]","(14.289, 14.517]","(104.143, 105.393]","(356.936, 359.234]"
"(16.316, 16.909]","(14.555, 16.152]","(17.477, 17.888]","(69.61999999999999, 86.044]","(257.834, 301.558]"
"(18.558, 18.809]","(20.367, 20.488]","(16.509, 16.709]","(97.296, 97.854]","(344.743, 346.303]"
"(16.909, 17.364]","(20.675, 20.836]","(11.767, 12.347]","(96.646, 97.296]","(325.859, 327.851]"
"(18.558, 18.809]","(20.675, 20.836]","(13.033, 13.281]","(96.646, 97.296]","(325.859, 327.851]"
"(20.561, 20.732]","(18.416, 18.677]","(16.078, 16.309]","(93.806, 94.569]","(330.181, 332.253]"
