A,B,C,D,E
"(19.641, 20.37]","(19.721, 20.459]","(14.289, 15.049]","(97.412, 100.5]","(339.611, 348.697]"
"(20.37, 21.1]","(17.508, 18.245]","(13.529, 14.289]","(91.236, 94.324]","(312.352, 321.438]"
"(18.912, 19.641]","(15.294, 16.032]","(14.289, 15.049]","(81.973, 85.061]","(285.093, 294.179]"
"(18.912, 19.641]","(19.721, 20.459]","(12.01, 12.77]","(94.324, 97.412]","(321.438, 330.524]"
"(17.454, 18.183]","(19.721, 20.459]","(13.529, 14.289]","(94.324, 97.412]","(330.524, 339.611]"
"(14.537, 15.266]","(19.721, 20.459]","(16.568, 17.328]","(88.148, 91.236]","(312.352, 321.438]"
"(20.37, 21.1]","(21.197, 21.935]","(15.049, 15.808]","(106.676, 109.763]","(366.869, 375.955]"
"(18.183, 18.912]","(21.197, 21.935]","(15.808, 16.568]","(97.412, 100.5]","(339.611, 348.697]"
"(20.37, 21.1]","(18.245, 18.983]","(12.77, 13.529]","(94.324, 97.412]","(330.524, 339.611]"
"(21.829, 22.558]","(19.721, 20.459]","(18.847, 19.606]","(103.588, 106.676]","(366.869, 375.955]"
"(19.641, 20.37]","(18.245, 18.983]","(18.087, 18.847]","(97.412, 100.5]","(339.611, 348.697]"
"(20.37, 21.1]","(23.41, 24.148]","(17.328, 18.087]","(112.851, 115.939]","(394.128, 403.214]"
"(16.724, 17.454]","(19.721, 20.459]","(16.568, 17.328]","(94.324, 97.412]","(330.524, 339.611]"
"(21.1, 21.829]","(19.721, 20.459]","(16.568, 17.328]","(97.412, 100.5]","(348.697, 357.783]"
"(15.995, 16.724]","(16.77, 17.508]","(18.087, 18.847]","(85.061, 88.148]","(312.352, 321.438]"
"(18.912, 19.641]","(20.459, 21.197]","(18.087, 18.847]","(97.412, 100.5]","(357.783, 366.869]"
"(17.454, 18.183]","(16.77, 17.508]","(16.568, 17.328]","(85.061, 88.148]","(303.266, 312.352]"
"(19.641, 20.37]","(18.983, 19.721]","(15.808, 16.568]","(97.412, 100.5]","(339.611, 348.697]"
"(19.641, 20.37]","(21.197, 21.935]","(14.289, 15.049]","(103.588, 106.676]","(357.783, 366.869]"
"(16.724, 17.454]","(15.294, 16.032]","(17.328, 18.087]","(78.885, 81.973]","(285.093, 294.179]"
"(18.183, 18.912]","(20.459, 21.197]","(16.568, 17.328]","(97.412, 100.5]","(339.611, 348.697]"
"(16.724, 17.454]","(20.459, 21.197]","(11.251, 12.01]","(94.324, 97.412]","(321.438, 330.524]"
"(18.183, 18.912]","(20.459, 21.197]","(12.77, 13.529]","(94.324, 97.412]","(321.438, 330.524]"
"(20.37, 21.1]","(18.245, 18.983]","(15.808, 16.568]","(91.236, 94.324]","(330.524, 339.611]"
"(16.724, 17.454]","(16.77, 17.508]","(15.049, 15.808]","(88.148, 91.236]","(303.266, 312.352]"
"(23.287, 24.016]","(20.459, 21.197]","(15.049, 15.808]","(103.588, 106.676]","(366.869, 375.955]"
"(18.912, 19.641]","(20.459, 21.197]","(13.529, 14.289]","(100.5, 103.588]","(348.697, 357.783]"
"(21.1, 21.829]","(23.41, 24.148]","(13.529, 14.289]","(109.763, 112.851]","(375.955, 385.042]"
"(24.016, 24.746]","(16.77, 17.508]","(12.77, 13.529]","(97.412, 100.5]","(330.524, 339.611]"
"(15.995, 16.724]","(18.983, 19.721]","(14.289, 15.049]","(88.148, 91.236]","(312.352, 321.438]"
"(18.912, 19.641]","(19.721, 20.459]","(11.251, 12.01]","(97.412, 100.5]","(330.524, 339.611]"
"(18.912, 19.641]","(18.245, 18.983]","(16.568, 17.328]","(91.236, 94.324]","(330.524, 339.611]"
"(17.454, 18.183]","(21.935, 22.672]","(14.289, 15.049]","(106.676, 109.763]","(357.783, 366.869]"
"(21.829, 22.558]","(20.459, 21.197]","(10.491, 11.251]","(106.676, 109.763]","(357.783, 366.869]"
"(18.912, 19.641]","(16.032, 16.77]","(15.808, 16.568]","(85.061, 88.148]","(303.266, 312.352]"
"(21.829, 22.558]","(19.721, 20.459]","(14.289, 15.049]","(100.5, 103.588]","(348.697, 357.783]"
"(18.183, 18.912]","(18.983, 19.721]","(13.529, 14.289]","(91.236, 94.324]","(321.438, 330.524]"
