A,B,C,D,E
"(19.828, 20.094]","(19.796, 20.057]","(16.533, 16.813]","(99.704, 100.686]","(350.065, 353.115]"
"(20.094, 20.36]","(19.796, 20.057]","(14.574, 14.854]","(99.704, 100.686]","(343.965, 347.015]"
"(19.562, 19.828]","(17.712, 17.973]","(14.854, 15.134]","(90.869, 91.851]","(316.514, 319.564]"
"(19.562, 19.828]","(19.015, 19.275]","(13.455, 13.735]","(96.759, 97.741]","(331.764, 334.814]"
"(18.499, 18.765]","(21.098, 21.359]","(15.414, 15.694]","(102.649, 103.63]","(356.165, 359.215]"
"(17.17, 17.436]","(19.536, 19.796]","(15.414, 15.694]","(92.833, 93.814]","(325.664, 328.714]"
"(20.094, 20.36]","(19.796, 20.057]","(14.574, 14.854]","(100.686, 101.667]","(343.965, 347.015]"
"(19.031, 19.296]","(19.796, 20.057]","(15.414, 15.694]","(96.759, 97.741]","(337.864, 340.914]"
"(20.36, 20.626]","(18.754, 19.015]","(14.015, 14.295]","(96.759, 97.741]","(331.764, 334.814]"
"(20.891, 21.157]","(18.754, 19.015]","(13.735, 14.015]","(100.686, 101.667]","(343.965, 347.015]"
"(19.828, 20.094]","(19.536, 19.796]","(16.254, 16.533]","(100.686, 101.667]","(350.065, 353.115]"
"(20.094, 20.36]","(21.098, 21.359]","(15.974, 16.254]","(104.612, 105.594]","(362.265, 365.315]"
"(18.499, 18.765]","(20.057, 20.317]","(15.134, 15.414]","(96.759, 97.741]","(334.814, 337.864]"
"(20.626, 20.891]","(19.796, 20.057]","(12.895, 13.175]","(101.667, 102.649]","(347.015, 350.065]"
"(18.233, 18.499]","(20.057, 20.317]","(15.974, 16.254]","(95.778, 96.759]","(334.814, 337.864]"
"(19.296, 19.562]","(19.275, 19.536]","(13.455, 13.735]","(96.759, 97.741]","(331.764, 334.814]"
"(18.765, 19.031]","(20.838, 21.098]","(15.134, 15.414]","(98.722, 99.704]","(340.914, 343.965]"
"(19.828, 20.094]","(19.796, 20.057]","(15.694, 15.974]","(99.704, 100.686]","(343.965, 347.015]"
"(19.828, 20.094]","(20.057, 20.317]","(15.134, 15.414]","(100.686, 101.667]","(347.015, 350.065]"
"(18.233, 18.499]","(20.838, 21.098]","(17.093, 17.373]","(97.741, 98.722]","(347.015, 350.065]"
"(19.296, 19.562]","(19.796, 20.057]","(12.615, 12.895]","(96.759, 97.741]","(331.764, 334.814]"
"(18.499, 18.765]","(20.578, 20.838]","(14.574, 14.854]","(99.704, 100.686]","(343.965, 347.015]"
"(19.296, 19.562]","(19.536, 19.796]","(16.254, 16.533]","(96.759, 97.741]","(337.864, 340.914]"
"(20.094, 20.36]","(18.754, 19.015]","(14.015, 14.295]","(96.759, 97.741]","(334.814, 337.864]"
"(18.233, 18.499]","(18.754, 19.015]","(16.533, 16.813]","(92.833, 93.814]","(331.764, 334.814]"
"(21.423, 21.689]","(21.098, 21.359]","(15.414, 15.694]","(106.575, 107.557]","(365.315, 368.365]"
"(19.296, 19.562]","(19.796, 20.057]","(14.574, 14.854]","(97.741, 98.722]","(337.864, 340.914]"
"(20.626, 20.891]","(19.796, 20.057]","(15.694, 15.974]","(99.704, 100.686]","(347.015, 350.065]"
"(22.221, 22.486]","(19.275, 19.536]","(14.854, 15.134]","(102.649, 103.63]","(353.115, 356.165]"
"(18.233, 18.499]","(19.275, 19.536]","(16.254, 16.533]","(92.833, 93.814]","(328.714, 331.764]"
"(19.296, 19.562]","(17.973, 18.233]","(13.455, 13.735]","(92.833, 93.814]","(319.564, 322.614]"
"(19.562, 19.828]","(20.317, 20.578]","(15.414, 15.694]","(101.667, 102.649]","(350.065, 353.115]"
"(19.031, 19.296]","(19.275, 19.536]","(14.854, 15.134]","(93.814, 94.796]","(325.664, 328.714]"
"(20.891, 21.157]","(18.754, 19.015]","(12.615, 12.895]","(98.722, 99.704]","(334.814, 337.864]"
"(19.562, 19.828]","(19.015, 19.275]","(13.735, 14.015]","(95.778, 96.759]","(331.764, 334.814]"
"(21.157, 21.423]","(20.838, 21.098]","(13.735, 14.015]","(104.612, 105.594]","(356.165, 359.215]"
"(19.296, 19.562]","(19.275, 19.536]","(15.694, 15.974]","(96.759, 97.741]","(337.864, 340.914]"
"(20.094, 20.36]","(20.578, 20.838]","(14.295, 14.574]","(104.612, 105.594]","(356.165, 359.215]"
"(19.296, 19.562]","(20.057, 20.317]","(16.254, 16.533]","(98.722, 99.704]","(343.965, 347.015]"
"(19.562, 19.828]","(19.796, 20.057]","(13.455, 13.735]","(97.741, 98.722]","(334.814, 337.864]"
"(20.094, 20.36]","(19.015, 19.275]","(15.694, 15.974]","(97.741, 98.722]","(343.965, 347.015]"
"(20.36, 20.626]","(19.796, 20.057]","(14.854, 15.134]","(100.686, 101.667]","(347.015, 350.065]"
