A,B,C,D,E
"(19.751, 20.234]","(19.753, 20.248]","(15.845, 18.772]","(99.106, 100.952]","(347.765, 354.976]"
"(20.234, 20.826]","(19.753, 20.248]","(14.775, 15.268]","(99.106, 100.952]","(342.284, 347.765]"
"(19.144, 19.751]","(16.93, 19.153]","(14.775, 15.268]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(19.751, 20.234]","(19.153, 19.753]","(11.775, 14.213]","(96.847, 99.106]","(310.413, 335.331]"
"(16.903, 19.144]","(20.859, 23.443]","(15.268, 15.845]","(100.952, 103.214]","(354.976, 386.665]"
"(16.903, 19.144]","(19.153, 19.753]","(15.268, 15.845]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.234, 20.826]","(19.753, 20.248]","(14.213, 14.775]","(99.106, 100.952]","(342.284, 347.765]"
"(16.903, 19.144]","(19.753, 20.248]","(15.268, 15.845]","(96.847, 99.106]","(335.331, 342.284]"
"(20.234, 20.826]","(16.93, 19.153]","(14.213, 14.775]","(96.847, 99.106]","(310.413, 335.331]"
"(20.826, 23.55]","(16.93, 19.153]","(11.775, 14.213]","(99.106, 100.952]","(342.284, 347.765]"
"(19.751, 20.234]","(19.153, 19.753]","(15.845, 18.772]","(100.952, 103.214]","(347.765, 354.976]"
"(20.234, 20.826]","(20.859, 23.443]","(15.845, 18.772]","(103.214, 112.465]","(354.976, 386.665]"
"(16.903, 19.144]","(19.753, 20.248]","(14.775, 15.268]","(96.847, 99.106]","(335.331, 342.284]"
"(20.234, 20.826]","(19.753, 20.248]","(11.775, 14.213]","(100.952, 103.214]","(347.765, 354.976]"
"(16.903, 19.144]","(19.753, 20.248]","(15.845, 18.772]","(87.92399999999999, 96.847]","(335.331, 342.284]"
"(19.144, 19.751]","(19.153, 19.753]","(11.775, 14.213]","(96.847, 99.106]","(310.413, 335.331]"
"(16.903, 19.144]","(20.859, 23.443]","(14.775, 15.268]","(99.106, 100.952]","(342.284, 347.765]"
"(19.751, 20.234]","(19.753, 20.248]","(15.845, 18.772]","(99.106, 100.952]","(342.284, 347.765]"
"(19.751, 20.234]","(19.753, 20.248]","(15.268, 15.845]","(100.952, 103.214]","(347.765, 354.976]"
"(16.903, 19.144]","(20.859, 23.443]","(15.845, 18.772]","(96.847, 99.106]","(342.284, 347.765]"
"(19.144, 19.751]","(19.753, 20.248]","(11.775, 14.213]","(96.847, 99.106]","(310.413, 335.331]"
"(16.903, 19.144]","(20.248, 20.859]","(14.213, 14.775]","(99.106, 100.952]","(342.284, 347.765]"
"(19.144, 19.751]","(19.153, 19.753]","(15.845, 18.772]","(96.847, 99.106]","(335.331, 342.284]"
"(20.234, 20.826]","(16.93, 19.153]","(11.775, 14.213]","(96.847, 99.106]","(310.413, 335.331]"
"(16.903, 19.144]","(16.93, 19.153]","(15.845, 18.772]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.826, 23.55]","(20.859, 23.443]","(15.268, 15.845]","(103.214, 112.465]","(354.976, 386.665]"
"(19.144, 19.751]","(19.753, 20.248]","(14.213, 14.775]","(96.847, 99.106]","(335.331, 342.284]"
"(20.234, 20.826]","(19.753, 20.248]","(15.268, 15.845]","(99.106, 100.952]","(347.765, 354.976]"
"(20.826, 23.55]","(19.153, 19.753]","(14.775, 15.268]","(100.952, 103.214]","(347.765, 354.976]"
"(16.903, 19.144]","(19.153, 19.753]","(15.845, 18.772]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(19.144, 19.751]","(16.93, 19.153]","(11.775, 14.213]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(19.144, 19.751]","(20.248, 20.859]","(15.268, 15.845]","(100.952, 103.214]","(347.765, 354.976]"
"(16.903, 19.144]","(19.153, 19.753]","(14.775, 15.268]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.826, 23.55]","(16.93, 19.153]","(11.775, 14.213]","(99.106, 100.952]","(335.331, 342.284]"
"(19.751, 20.234]","(16.93, 19.153]","(11.775, 14.213]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.826, 23.55]","(20.859, 23.443]","(11.775, 14.213]","(103.214, 112.465]","(354.976, 386.665]"
"(19.144, 19.751]","(19.153, 19.753]","(15.268, 15.845]","(96.847, 99.106]","(335.331, 342.284]"
"(20.234, 20.826]","(20.248, 20.859]","(14.213, 14.775]","(103.214, 112.465]","(354.976, 386.665]"
"(19.144, 19.751]","(19.753, 20.248]","(15.845, 18.772]","(99.106, 100.952]","(342.284, 347.765]"
"(19.144, 19.751]","(19.753, 20.248]","(11.775, 14.213]","(96.847, 99.106]","(335.331, 342.284]"
"(19.751, 20.234]","(19.153, 19.753]","(15.268, 15.845]","(96.847, 99.106]","(342.284, 347.765]"
"(20.234, 20.826]","(19.753, 20.248]","(14.775, 15.268]","(100.952, 103.214]","(347.765, 354.976]"
"(19.144, 19.751]","(19.153, 19.753]","(11.775, 14.213]","(96.847, 99.106]","(335.331, 342.284]"
"(19.144, 19.751]","(20.859, 23.443]","(15.845, 18.772]","(103.214, 112.465]","(354.976, 386.665]"
"(19.144, 19.751]","(20.859, 23.443]","(14.213, 14.775]","(100.952, 103.214]","(342.284, 347.765]"
"(19.751, 20.234]","(19.753, 20.248]","(15.268, 15.845]","(99.106, 100.952]","(342.284, 347.765]"
"(16.903, 19.144]","(16.93, 19.153]","(11.775, 14.213]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(19.144, 19.751]","(19.153, 19.753]","(15.268, 15.845]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.826, 23.55]","(20.859, 23.443]","(14.775, 15.268]","(103.214, 112.465]","(354.976, 386.665]"
"(16.903, 19.144]","(19.153, 19.753]","(11.775, 14.213]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(19.144, 19.751]","(19.753, 20.248]","(14.775, 15.268]","(99.106, 100.952]","(342.284, 347.765]"
"(20.826, 23.55]","(20.859, 23.443]","(15.845, 18.772]","(103.214, 112.465]","(354.976, 386.665]"
"(19.144, 19.751]","(19.153, 19.753]","(14.213, 14.775]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(16.903, 19.144]","(19.153, 19.753]","(15.268, 15.845]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.234, 20.826]","(19.153, 19.753]","(14.213, 14.775]","(96.847, 99.106]","(335.331, 342.284]"
"(19.751, 20.234]","(16.93, 19.153]","(15.845, 18.772]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.826, 23.55]","(16.93, 19.153]","(15.845, 18.772]","(96.847, 99.106]","(342.284, 347.765]"
"(16.903, 19.144]","(19.753, 20.248]","(14.213, 14.775]","(96.847, 99.106]","(335.331, 342.284]"
"(19.751, 20.234]","(20.248, 20.859]","(15.845, 18.772]","(100.952, 103.214]","(347.765, 354.976]"
"(19.751, 20.234]","(19.153, 19.753]","(14.775, 15.268]","(87.92399999999999, 96.847]","(335.331, 342.284]"
"(19.751, 20.234]","(19.153, 19.753]","(11.775, 14.213]","(96.847, 99.106]","(310.413, 335.331]"
"(19.144, 19.751]","(20.859, 23.443]","(14.775, 15.268]","(103.214, 112.465]","(354.976, 386.665]"
"(19.751, 20.234]","(19.753, 20.248]","(15.845, 18.772]","(99.106, 100.952]","(347.765, 354.976]"
"(20.826, 23.55]","(16.93, 19.153]","(15.845, 18.772]","(96.847, 99.106]","(342.284, 347.765]"
"(19.751, 20.234]","(16.93, 19.153]","(15.845, 18.772]","(87.92399999999999, 96.847]","(335.331, 342.284]"
"(19.751, 20.234]","(16.93, 19.153]","(15.845, 18.772]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.234, 20.826]","(16.93, 19.153]","(15.845, 18.772]","(96.847, 99.106]","(335.331, 342.284]"
"(19.751, 20.234]","(20.859, 23.443]","(14.775, 15.268]","(103.214, 112.465]","(354.976, 386.665]"
"(19.144, 19.751]","(20.859, 23.443]","(11.775, 14.213]","(103.214, 112.465]","(347.765, 354.976]"
"(20.234, 20.826]","(16.93, 19.153]","(15.268, 15.845]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.826, 23.55]","(20.248, 20.859]","(14.775, 15.268]","(103.214, 112.465]","(354.976, 386.665]"
"(20.234, 20.826]","(16.93, 19.153]","(15.268, 15.845]","(87.92399999999999, 96.847]","(335.331, 342.284]"
"(19.751, 20.234]","(19.153, 19.753]","(14.775, 15.268]","(87.92399999999999, 96.847]","(335.331, 342.284]"
"(20.826, 23.55]","(19.153, 19.753]","(14.775, 15.268]","(99.106, 100.952]","(342.284, 347.765]"
"(20.826, 23.55]","(16.93, 19.153]","(14.775, 15.268]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(20.826, 23.55]","(20.248, 20.859]","(14.775, 15.268]","(100.952, 103.214]","(347.765, 354.976]"
"(16.903, 19.144]","(19.153, 19.753]","(14.213, 14.775]","(87.92399999999999, 96.847]","(310.413, 335.331]"
"(19.751, 20.234]","(19.153, 19.753]","(15.268, 15.845]","(99.106, 100.952]","(342.284, 347.765]"
"(20.826, 23.55]","(19.153, 19.753]","(14.213, 14.775]","(100.952, 103.214]","(342.284, 347.765]"
"(20.826, 23.55]","(20.248, 20.859]","(14.775, 15.268]","(103.214, 112.465]","(354.976, 386.665]"
"(19.751, 20.234]","(19.153, 19.753]","(14.775, 15.268]","(96.847, 99.106]","(335.331, 342.284]"
"(19.144, 19.751]","(20.859, 23.443]","(15.268, 15.845]","(103.214, 112.465]","(354.976, 386.665]"
"(19.144, 19.751]","(19.753, 20.248]","(11.775, 14.213]","(96.847, 99.106]","(310.413, 335.331]"
"(19.751, 20.234]","(19.153, 19.753]","(15.845, 18.772]","(96.847, 99.106]","(335.331, 342.284]"
"(19.751, 20.234]","(19.753, 20.248]","(14.775, 15.268]","(99.106, 100.952]","(342.284, 347.765]"
"(20.234, 20.826]","(20.248, 20.859]","(14.775, 15.268]","(103.214, 112.465]","(354.976, 386.665]"
"(19.751, 20.234]","(20.248, 20.859]","(15.845, 18.772]","(100.952, 103.214]","(347.765, 354.976]"
"(19.144, 19.751]","(19.753, 20.248]","(15.845, 18.772]","(96.847, 99.106]","(342.284, 347.765]"
"(19.751, 20.234]","(20.248, 20.859]","(14.775, 15.268]","(100.952, 103.214]","(347.765, 354.976]"
"(19.751, 20.234]","(19.753, 20.248]","(11.775, 14.213]","(96.847, 99.106]","(335.331, 342.284]"
"(19.144, 19.751]","(20.859, 23.443]","(14.775, 15.268]","(100.952, 103.214]","(347.765, 354.976]"
"(16.903, 19.144]","(20.859, 23.443]","(11.775, 14.213]","(100.952, 103.214]","(342.284, 347.765]"
"(19.751, 20.234]","(20.248, 20.859]","(15.845, 18.772]","(100.952, 103.214]","(347.765, 354.976]"
"(19.144, 19.751]","(19.753, 20.248]","(14.213, 14.775]","(99.106, 100.952]","(342.284, 347.765]"
