A,B,C,D,E
"(19.237, 21.56]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(94.8, 102.298]","(305.216, 328.706]"
"(16.915, 19.237]","(18.454, 20.777]","(9.854, 12.026]","(94.8, 102.298]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(87.301, 94.8]","(305.216, 328.706]"
"(14.581, 16.915]","(18.454, 20.777]","(14.187, 16.348]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(16.348, 18.509]","(94.8, 102.298]","(352.196, 375.685]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(18.454, 20.777]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(21.56, 23.882]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(18.454, 20.777]","(12.026, 14.187]","(102.298, 109.797]","(352.196, 375.685]"
"(19.237, 21.56]","(18.454, 20.777]","(18.509, 20.67]","(94.8, 102.298]","(352.196, 375.685]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(21.56, 23.882]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(14.581, 16.915]","(23.1, 25.423]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(16.915, 19.237]","(20.777, 23.1]","(9.854, 12.026]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(19.237, 21.56]","(16.131, 18.454]","(16.348, 18.509]","(87.301, 94.8]","(305.216, 328.706]"
"(14.581, 16.915]","(16.131, 18.454]","(9.854, 12.026]","(79.764, 87.301]","(281.609, 305.216]"
"(16.915, 19.237]","(16.131, 18.454]","(14.187, 16.348]","(87.301, 94.8]","(305.216, 328.706]"
"(16.915, 19.237]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(16.915, 19.237]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(16.131, 18.454]","(12.026, 14.187]","(79.764, 87.301]","(281.609, 305.216]"
"(21.56, 23.882]","(13.796, 16.131]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(16.131, 18.454]","(14.187, 16.348]","(79.764, 87.301]","(305.216, 328.706]"
"(19.237, 21.56]","(23.1, 25.423]","(16.348, 18.509]","(109.797, 117.296]","(375.685, 399.175]"
"(23.882, 26.204]","(20.777, 23.1]","(12.026, 14.187]","(109.797, 117.296]","(352.196, 375.685]"
"(14.581, 16.915]","(20.777, 23.1]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(16.131, 18.454]","(14.187, 16.348]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(18.454, 20.777]","(16.348, 18.509]","(87.301, 94.8]","(328.706, 352.196]"
"(21.56, 23.882]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(16.131, 18.454]","(9.854, 12.026]","(87.301, 94.8]","(305.216, 328.706]"
"(21.56, 23.882]","(13.796, 16.131]","(14.187, 16.348]","(79.764, 87.301]","(281.609, 305.216]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(94.8, 102.298]","(305.216, 328.706]"
"(16.915, 19.237]","(20.777, 23.1]","(12.026, 14.187]","(102.298, 109.797]","(328.706, 352.196]"
"(16.915, 19.237]","(18.454, 20.777]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(16.131, 18.454]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(18.454, 20.777]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(20.777, 23.1]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(20.777, 23.1]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(13.796, 16.131]","(16.348, 18.509]","(79.764, 87.301]","(305.216, 328.706]"
"(19.237, 21.56]","(20.777, 23.1]","(18.509, 20.67]","(102.298, 109.797]","(375.685, 399.175]"
"(16.915, 19.237]","(18.454, 20.777]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(23.1, 25.423]","(18.509, 20.67]","(109.797, 117.296]","(375.685, 399.175]"
"(21.56, 23.882]","(18.454, 20.777]","(14.187, 16.348]","(87.301, 94.8]","(305.216, 328.706]"
"(16.915, 19.237]","(20.777, 23.1]","(16.348, 18.509]","(94.8, 102.298]","(352.196, 375.685]"
"(19.237, 21.56]","(18.454, 20.777]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(21.56, 23.882]","(16.131, 18.454]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(18.454, 20.777]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(16.348, 18.509]","(94.8, 102.298]","(352.196, 375.685]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(21.56, 23.882]","(20.777, 23.1]","(12.026, 14.187]","(109.797, 117.296]","(375.685, 399.175]"
"(14.581, 16.915]","(18.454, 20.777]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(20.777, 23.1]","(12.026, 14.187]","(102.298, 109.797]","(328.706, 352.196]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(23.1, 25.423]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(16.915, 19.237]","(16.131, 18.454]","(9.854, 12.026]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(21.56, 23.882]","(16.131, 18.454]","(18.509, 20.67]","(87.301, 94.8]","(328.706, 352.196]"
"(19.237, 21.56]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(18.454, 20.777]","(12.026, 14.187]","(102.298, 109.797]","(352.196, 375.685]"
"(19.237, 21.56]","(20.777, 23.1]","(12.026, 14.187]","(102.298, 109.797]","(352.196, 375.685]"
"(19.237, 21.56]","(20.777, 23.1]","(12.026, 14.187]","(102.298, 109.797]","(352.196, 375.685]"
"(16.915, 19.237]","(16.131, 18.454]","(16.348, 18.509]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(16.348, 18.509]","(94.8, 102.298]","(328.706, 352.196]"
"(21.56, 23.882]","(18.454, 20.777]","(16.348, 18.509]","(94.8, 102.298]","(352.196, 375.685]"
"(19.237, 21.56]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(19.237, 21.56]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(21.56, 23.882]","(18.454, 20.777]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(21.56, 23.882]","(23.1, 25.423]","(12.026, 14.187]","(109.797, 117.296]","(352.196, 375.685]"
"(21.56, 23.882]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(14.581, 16.915]","(18.454, 20.777]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(16.348, 18.509]","(94.8, 102.298]","(352.196, 375.685]"
"(21.56, 23.882]","(16.131, 18.454]","(18.509, 20.67]","(94.8, 102.298]","(328.706, 352.196]"
"(21.56, 23.882]","(20.777, 23.1]","(16.348, 18.509]","(102.298, 109.797]","(375.685, 399.175]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(79.764, 87.301]","(281.609, 305.216]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(16.915, 19.237]","(23.1, 25.423]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(20.777, 23.1]","(12.026, 14.187]","(102.298, 109.797]","(328.706, 352.196]"
"(19.237, 21.56]","(16.131, 18.454]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(18.454, 20.777]","(16.348, 18.509]","(102.298, 109.797]","(352.196, 375.685]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(20.777, 23.1]","(14.187, 16.348]","(102.298, 109.797]","(352.196, 375.685]"
"(16.915, 19.237]","(16.131, 18.454]","(16.348, 18.509]","(87.301, 94.8]","(328.706, 352.196]"
"(16.915, 19.237]","(20.777, 23.1]","(16.348, 18.509]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(18.454, 20.777]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(16.131, 18.454]","(12.026, 14.187]","(87.301, 94.8]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(16.348, 18.509]","(94.8, 102.298]","(328.706, 352.196]"
"(16.915, 19.237]","(18.454, 20.777]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(19.237, 21.56]","(20.777, 23.1]","(14.187, 16.348]","(109.797, 117.296]","(375.685, 399.175]"
"(19.237, 21.56]","(16.131, 18.454]","(12.026, 14.187]","(94.8, 102.298]","(328.706, 352.196]"
"(14.581, 16.915]","(20.777, 23.1]","(14.187, 16.348]","(94.8, 102.298]","(328.706, 352.196]"
"(21.56, 23.882]","(16.131, 18.454]","(9.854, 12.026]","(94.8, 102.298]","(305.216, 328.706]"
"(19.237, 21.56]","(18.454, 20.777]","(16.348, 18.509]","(87.301, 94.8]","(328.706, 352.196]"
"(19.237, 21.56]","(13.796, 16.131]","(12.026, 14.187]","(87.301, 94.8]","(281.609, 305.216]"
"(19.237, 21.56]","(20.777, 23.1]","(14.187, 16.348]","(109.797, 117.296]","(375.685, 399.175]"
