A,B,C,D,E
"(19.901, 20.172]","(18.666, 18.891]","(14.712, 14.947]","(98.854, 99.751]","(342.815, 345.238]"
"(20.424, 20.657]","(17.351, 17.865]","(12.575, 13.235]","(96.544, 97.314]","(325.318, 329.991]"
"(18.982, 19.214]","(18.891, 19.169]","(9.864, 11.716]","(97.314, 97.873]","(321.346, 325.318]"
"(19.487, 19.635]","(20.176, 20.435]","(14.712, 14.947]","(97.873, 98.854]","(336.086, 339.208]"
"(17.43, 17.987]","(19.429, 19.648]","(14.947, 15.229]","(92.37, 93.912]","(325.318, 329.991]"
"(14.592, 16.805]","(20.176, 20.435]","(15.411, 15.699]","(90.088, 92.37]","(313.214, 321.346]"
"(20.424, 20.657]","(20.435, 20.583]","(16.587, 17.058]","(100.715, 101.421]","(353.148, 355.085]"
"(17.987, 18.295]","(20.176, 20.435]","(15.893, 16.32]","(95.05, 96.544]","(333.156, 336.086]"
"(20.657, 20.989]","(18.891, 19.169]","(13.235, 13.589]","(93.912, 95.05]","(321.346, 325.318]"
"(21.709, 22.025]","(18.666, 18.891]","(14.947, 15.229]","(98.854, 99.751]","(345.238, 348.159]"
"(19.901, 20.172]","(19.169, 19.429]","(13.589, 13.788]","(102.527, 103.425]","(350.905, 353.148]"
"(20.424, 20.657]","(20.435, 20.583]","(18.359, 20.67]","(98.854, 99.751]","(355.085, 359.631]"
"(16.805, 17.43]","(19.648, 19.939]","(15.229, 15.411]","(97.314, 97.873]","(339.208, 342.815]"
"(21.364, 21.709]","(21.203, 21.594]","(15.229, 15.411]","(107.219, 109.479]","(373.505, 380.301]"
"(14.592, 16.805]","(23.079, 25.423]","(11.716, 12.575]","(97.873, 98.854]","(333.156, 336.086]"
"(18.982, 19.214]","(20.583, 20.944]","(15.893, 16.32]","(102.527, 103.425]","(355.085, 359.631]"
"(17.43, 17.987]","(21.594, 22.091]","(11.716, 12.575]","(100.715, 101.421]","(339.208, 342.815]"
"(19.901, 20.172]","(22.091, 22.589]","(14.712, 14.947]","(104.515, 106.043]","(355.085, 359.631]"
"(19.635, 19.901]","(16.538, 17.351]","(16.32, 16.587]","(92.37, 93.912]","(325.318, 329.991]"
"(16.805, 17.43]","(17.865, 18.243]","(9.864, 11.716]","(79.801, 87.064]","(281.726, 305.126]"
"(18.734, 18.982]","(17.865, 18.243]","(15.411, 15.699]","(90.088, 92.37]","(313.214, 321.346]"
"(16.805, 17.43]","(22.589, 23.079]","(15.699, 15.893]","(103.425, 104.515]","(355.085, 359.631]"
"(18.734, 18.982]","(21.203, 21.594]","(15.699, 15.893]","(103.425, 104.515]","(355.085, 359.631]"
"(20.657, 20.989]","(17.351, 17.865]","(13.235, 13.589]","(97.314, 97.873]","(333.156, 336.086]"
"(16.805, 17.43]","(17.351, 17.865]","(11.716, 12.575]","(79.801, 87.064]","(281.726, 305.126]"
"(23.238, 26.204]","(13.807, 16.538]","(15.699, 15.893]","(95.05, 96.544]","(333.156, 336.086]"
"(18.982, 19.214]","(16.538, 17.351]","(15.893, 16.32]","(79.801, 87.064]","(305.126, 313.214]"
"(20.989, 21.364]","(23.079, 25.423]","(18.359, 20.67]","(111.775, 117.296]","(380.301, 399.175]"
"(23.238, 26.204]","(20.583, 20.944]","(11.716, 12.575]","(109.479, 111.775]","(368.105, 373.505]"
"(14.592, 16.805]","(22.589, 23.079]","(14.321, 14.435]","(100.715, 101.421]","(345.238, 348.159]"
"(18.982, 19.214]","(17.865, 18.243]","(14.947, 15.229]","(90.088, 92.37]","(313.214, 321.346]"
"(19.214, 19.487]","(20.435, 20.583]","(13.589, 13.788]","(101.421, 102.527]","(345.238, 348.159]"
"(17.987, 18.295]","(19.169, 19.429]","(17.058, 17.416]","(90.088, 92.37]","(325.318, 329.991]"
"(22.025, 22.43]","(19.648, 19.939]","(15.699, 15.893]","(101.421, 102.527]","(348.159, 350.905]"
"(19.487, 19.635]","(17.865, 18.243]","(9.864, 11.716]","(90.088, 92.37]","(305.126, 313.214]"
"(22.43, 23.238]","(13.807, 16.538]","(15.229, 15.411]","(79.801, 87.064]","(281.726, 305.126]"
"(18.734, 18.982]","(20.435, 20.583]","(14.321, 14.435]","(99.751, 100.715]","(339.208, 342.815]"
"(20.657, 20.989]","(17.351, 17.865]","(11.716, 12.575]","(95.05, 96.544]","(321.346, 325.318]"
"(18.982, 19.214]","(22.091, 22.589]","(11.716, 12.575]","(102.527, 103.425]","(345.238, 348.159]"
"(18.982, 19.214]","(19.429, 19.648]","(14.067, 14.321]","(96.544, 97.314]","(329.991, 333.156]"
"(20.424, 20.657]","(17.351, 17.865]","(14.321, 14.435]","(97.873, 98.854]","(339.208, 342.815]"
"(20.989, 21.364]","(18.666, 18.891]","(11.716, 12.575]","(98.854, 99.751]","(333.156, 336.086]"
"(17.987, 18.295]","(21.594, 22.091]","(15.699, 15.893]","(100.715, 101.421]","(350.905, 353.148]"
"(18.295, 18.734]","(20.583, 20.944]","(15.893, 16.32]","(97.873, 98.854]","(339.208, 342.815]"
"(18.295, 18.734]","(13.807, 16.538]","(17.416, 18.359]","(87.064, 90.088]","(305.126, 313.214]"
"(19.635, 19.901]","(22.091, 22.589]","(18.359, 20.67]","(107.219, 109.479]","(380.301, 399.175]"
"(16.805, 17.43]","(19.939, 20.176]","(13.589, 13.788]","(92.37, 93.912]","(313.214, 321.346]"
"(19.214, 19.487]","(23.079, 25.423]","(18.359, 20.67]","(111.775, 117.296]","(380.301, 399.175]"
"(22.025, 22.43]","(18.243, 18.666]","(15.229, 15.411]","(93.912, 95.05]","(325.318, 329.991]"
"(16.805, 17.43]","(21.594, 22.091]","(17.416, 18.359]","(99.751, 100.715]","(350.905, 353.148]"
"(19.487, 19.635]","(19.648, 19.939]","(13.788, 14.067]","(96.544, 97.314]","(333.156, 336.086]"
"(23.238, 26.204]","(17.351, 17.865]","(14.712, 14.947]","(97.314, 97.873]","(336.086, 339.208]"
"(18.734, 18.982]","(19.429, 19.648]","(15.411, 15.699]","(97.314, 97.873]","(339.208, 342.815]"
"(17.987, 18.295]","(19.169, 19.429]","(13.788, 14.067]","(93.912, 95.05]","(321.346, 325.318]"
"(20.424, 20.657]","(20.176, 20.435]","(16.32, 16.587]","(101.421, 102.527]","(355.085, 359.631]"
"(19.901, 20.172]","(16.538, 17.351]","(12.575, 13.235]","(87.064, 90.088]","(305.126, 313.214]"
"(21.364, 21.709]","(21.594, 22.091]","(11.716, 12.575]","(111.775, 117.296]","(373.505, 380.301]"
"(16.805, 17.43]","(18.666, 18.891]","(13.235, 13.589]","(90.088, 92.37]","(313.214, 321.346]"
"(19.901, 20.172]","(21.594, 22.091]","(12.575, 13.235]","(103.425, 104.515]","(348.159, 350.905]"
"(20.172, 20.424]","(18.243, 18.666]","(14.067, 14.321]","(96.544, 97.314]","(329.991, 333.156]"
"(19.635, 19.901]","(23.079, 25.423]","(15.893, 16.32]","(109.479, 111.775]","(368.105, 373.505]"
"(18.295, 18.734]","(18.243, 18.666]","(9.864, 11.716]","(90.088, 92.37]","(305.126, 313.214]"
"(20.172, 20.424]","(19.939, 20.176]","(15.411, 15.699]","(99.751, 100.715]","(348.159, 350.905]"
"(22.025, 22.43]","(16.538, 17.351]","(18.359, 20.67]","(92.37, 93.912]","(333.156, 336.086]"
"(19.901, 20.172]","(18.891, 19.169]","(14.435, 14.712]","(93.912, 95.05]","(325.318, 329.991]"
"(20.172, 20.424]","(20.176, 20.435]","(13.235, 13.589]","(104.515, 106.043]","(353.148, 355.085]"
"(20.657, 20.989]","(21.203, 21.594]","(13.788, 14.067]","(106.043, 107.219]","(359.631, 362.694]"
"(19.487, 19.635]","(21.594, 22.091]","(12.575, 13.235]","(106.043, 107.219]","(359.631, 362.694]"
"(18.295, 18.734]","(17.865, 18.243]","(16.32, 16.587]","(87.064, 90.088]","(321.346, 325.318]"
"(20.424, 20.657]","(19.939, 20.176]","(17.416, 18.359]","(97.873, 98.854]","(342.815, 345.238]"
"(22.43, 23.238]","(18.666, 18.891]","(17.416, 18.359]","(99.751, 100.715]","(350.905, 353.148]"
"(20.989, 21.364]","(20.944, 21.203]","(15.411, 15.699]","(109.479, 111.775]","(373.505, 380.301]"
"(19.487, 19.635]","(20.176, 20.435]","(15.699, 15.893]","(101.421, 102.527]","(348.159, 350.905]"
"(22.025, 22.43]","(19.648, 19.939]","(15.699, 15.893]","(106.043, 107.219]","(368.105, 373.505]"
