A,B,C,D,E
"(19.675, 20.915]","(22.522, 23.978]","(14.806, 16.317]","(104.713, 109.647]","(358.375, 373.644]"
"(20.915, 21.971]","(27.883, 30.344]","(17.515, 19.045]","(121.536, 128.543]","(433.027, 458.962]"
"(17.232, 18.539]","(9.655, 12.94]","(25.028, 39.848]","(62.786, 71.595]","(258.305, 282.453]"
"(18.539, 19.675]","(25.676, 27.883]","(17.515, 19.045]","(109.647, 114.637]","(373.644, 392.85]"
"(9.584, 12.637]","(23.978, 25.676]","(14.806, 16.317]","(93.635, 99.808]","(327.413, 342.325]"
"(-1.674, 9.584]","(20.149, 21.323]","(12.222, 13.786]","(21.575, 62.786]","(129.778, 221.033]"
"(21.971, 23.531]","(17.682, 18.681]","(7.297, 8.992]","(93.635, 99.808]","(314.024, 327.413]"
"(12.637, 14.219]","(12.94, 14.875]","(-6.1000000000000005, 3.653]","(85.109, 89.577]","(221.033, 258.305]"
"(21.971, 23.531]","(18.681, 20.149]","(22.526, 25.028]","(104.713, 109.647]","(392.85, 411.063]"
"(25.288, 27.233]","(30.344, 39.845]","(17.515, 19.045]","(138.042, 189.077]","(458.962, 607.798]"
"(19.675, 20.915]","(21.323, 22.522]","(16.317, 17.515]","(104.713, 109.647]","(373.644, 392.85]"
"(20.915, 21.971]","(17.682, 18.681]","(7.297, 8.992]","(89.577, 93.635]","(282.453, 298.512]"
"(9.584, 12.637]","(21.323, 22.522]","(20.493, 22.526]","(89.577, 93.635]","(327.413, 342.325]"
"(25.288, 27.233]","(27.883, 30.344]","(10.848, 12.222]","(128.543, 138.042]","(433.027, 458.962]"
"(-1.674, 9.584]","(27.883, 30.344]","(16.317, 17.515]","(93.635, 99.808]","(342.325, 358.375]"
"(16.022, 17.232]","(23.978, 25.676]","(3.653, 7.297]","(104.713, 109.647]","(327.413, 342.325]"
"(12.637, 14.219]","(30.344, 39.845]","(25.028, 39.848]","(114.637, 121.536]","(433.027, 458.962]"
"(19.675, 20.915]","(27.883, 30.344]","(7.297, 8.992]","(128.543, 138.042]","(411.063, 433.027]"
"(18.539, 19.675]","(30.344, 39.845]","(10.848, 12.222]","(138.042, 189.077]","(433.027, 458.962]"
"(-1.674, 9.584]","(9.655, 12.94]","(22.526, 25.028]","(62.786, 71.595]","(258.305, 282.453]"
"(14.219, 16.022]","(12.94, 14.875]","(14.806, 16.317]","(62.786, 71.595]","(221.033, 258.305]"
"(9.584, 12.637]","(1.02, 9.655]","(3.653, 7.297]","(21.575, 62.786]","(129.778, 221.033]"
"(14.219, 16.022]","(9.655, 12.94]","(12.222, 13.786]","(62.786, 71.595]","(221.033, 258.305]"
"(21.971, 23.531]","(30.344, 39.845]","(17.515, 19.045]","(138.042, 189.077]","(458.962, 607.798]"
"(-1.674, 9.584]","(1.02, 9.655]","(22.526, 25.028]","(21.575, 62.786]","(129.778, 221.033]"
"(29.793, 41.714]","(22.522, 23.978]","(13.786, 14.806]","(128.543, 138.042]","(433.027, 458.962]"
"(16.022, 17.232]","(1.02, 9.655]","(-6.1000000000000005, 3.653]","(62.786, 71.595]","(129.778, 221.033]"
"(23.531, 25.288]","(14.875, 16.46]","(10.848, 12.222]","(89.577, 93.635]","(314.024, 327.413]"
"(29.793, 41.714]","(14.875, 16.46]","(20.493, 22.526]","(121.536, 128.543]","(433.027, 458.962]"
"(-1.674, 9.584]","(27.883, 30.344]","(12.222, 13.786]","(93.635, 99.808]","(327.413, 342.325]"
"(16.022, 17.232]","(16.46, 17.682]","(22.526, 25.028]","(85.109, 89.577]","(327.413, 342.325]"
"(17.232, 18.539]","(16.46, 17.682]","(10.848, 12.222]","(85.109, 89.577]","(282.453, 298.512]"
"(12.637, 14.219]","(27.883, 30.344]","(13.786, 14.806]","(114.637, 121.536]","(411.063, 433.027]"
"(27.233, 29.793]","(16.46, 17.682]","(-6.1000000000000005, 3.653]","(99.808, 104.713]","(314.024, 327.413]"
"(18.539, 19.675]","(20.149, 21.323]","(25.028, 39.848]","(99.808, 104.713]","(373.644, 392.85]"
"(27.233, 29.793]","(22.522, 23.978]","(16.317, 17.515]","(128.543, 138.042]","(433.027, 458.962]"
"(16.022, 17.232]","(16.46, 17.682]","(19.045, 20.493]","(93.635, 99.808]","(342.325, 358.375]"
"(21.971, 23.531]","(23.978, 25.676]","(22.526, 25.028]","(104.713, 109.647]","(392.85, 411.063]"
"(16.022, 17.232]","(12.94, 14.875]","(25.028, 39.848]","(85.109, 89.577]","(373.644, 392.85]"
"(16.022, 17.232]","(9.655, 12.94]","(7.297, 8.992]","(62.786, 71.595]","(221.033, 258.305]"
"(20.915, 21.971]","(21.323, 22.522]","(20.493, 22.526]","(104.713, 109.647]","(358.375, 373.644]"
"(23.531, 25.288]","(25.676, 27.883]","(16.317, 17.515]","(128.543, 138.042]","(433.027, 458.962]"
"(12.637, 14.219]","(27.883, 30.344]","(22.526, 25.028]","(114.637, 121.536]","(411.063, 433.027]"
"(12.637, 14.219]","(17.682, 18.681]","(12.222, 13.786]","(89.577, 93.635]","(298.512, 314.024]"
"(14.219, 16.022]","(9.655, 12.94]","(19.045, 20.493]","(62.786, 71.595]","(221.033, 258.305]"
"(18.539, 19.675]","(23.978, 25.676]","(22.526, 25.028]","(109.647, 114.637]","(392.85, 411.063]"
"(9.584, 12.637]","(22.522, 23.978]","(17.515, 19.045]","(93.635, 99.808]","(342.325, 358.375]"
"(17.232, 18.539]","(18.681, 20.149]","(13.786, 14.806]","(89.577, 93.635]","(298.512, 314.024]"
"(27.233, 29.793]","(9.655, 12.94]","(17.515, 19.045]","(89.577, 93.635]","(342.325, 358.375]"
