A,B,C,D,E
"(20.003, 20.519]","(19.831, 20.362]","(14.102, 14.644]","(101.047, 103.016]","(347.643, 353.886]"
"(20.003, 20.519]","(19.831, 20.362]","(15.729, 16.272]","(99.078, 101.047]","(347.643, 353.886]"
"(19.486, 20.003]","(19.3, 19.831]","(15.729, 16.272]","(99.078, 101.047]","(341.4, 347.643]"
"(19.486, 20.003]","(20.362, 20.893]","(16.272, 16.815]","(101.047, 103.016]","(353.886, 360.128]"
"(18.453, 18.97]","(19.3, 19.831]","(13.559, 14.102]","(95.14, 97.109]","(328.915, 335.157]"
"(16.898, 17.42]","(18.237, 18.768]","(15.729, 16.272]","(89.21, 91.202]","(310.112, 316.429]"
"(20.003, 20.519]","(19.3, 19.831]","(15.729, 16.272]","(99.078, 101.047]","(347.643, 353.886]"
"(18.97, 19.486]","(18.768, 19.3]","(14.102, 14.644]","(95.14, 97.109]","(328.915, 335.157]"
"(20.003, 20.519]","(18.237, 18.768]","(16.272, 16.815]","(95.14, 97.109]","(335.157, 341.4]"
"(20.519, 21.036]","(20.362, 20.893]","(16.272, 16.815]","(103.016, 104.985]","(353.886, 360.128]"
"(19.486, 20.003]","(19.831, 20.362]","(15.187, 15.729]","(99.078, 101.047]","(347.643, 353.886]"
"(20.003, 20.519]","(20.362, 20.893]","(12.474, 13.016]","(103.016, 104.985]","(347.643, 353.886]"
"(18.453, 18.97]","(20.362, 20.893]","(13.559, 14.102]","(97.109, 99.078]","(335.157, 341.4]"
"(20.519, 21.036]","(20.362, 20.893]","(15.729, 16.272]","(103.016, 104.985]","(353.886, 360.128]"
"(17.937, 18.453]","(20.362, 20.893]","(15.729, 16.272]","(99.078, 101.047]","(341.4, 347.643]"
"(19.486, 20.003]","(20.362, 20.893]","(16.272, 16.815]","(99.078, 101.047]","(347.643, 353.886]"
"(18.97, 19.486]","(21.956, 22.487]","(14.102, 14.644]","(103.016, 104.985]","(347.643, 353.886]"
"(20.003, 20.519]","(18.768, 19.3]","(16.272, 16.815]","(97.109, 99.078]","(341.4, 347.643]"
"(19.486, 20.003]","(19.831, 20.362]","(13.016, 13.559]","(101.047, 103.016]","(341.4, 347.643]"
"(17.937, 18.453]","(19.831, 20.362]","(14.644, 15.187]","(97.109, 99.078]","(335.157, 341.4]"
"(18.97, 19.486]","(19.3, 19.831]","(14.644, 15.187]","(97.109, 99.078]","(341.4, 347.643]"
"(18.453, 18.97]","(19.831, 20.362]","(14.102, 14.644]","(97.109, 99.078]","(335.157, 341.4]"
"(18.97, 19.486]","(19.831, 20.362]","(13.016, 13.559]","(97.109, 99.078]","(328.915, 335.157]"
"(20.003, 20.519]","(19.3, 19.831]","(15.729, 16.272]","(99.078, 101.047]","(341.4, 347.643]"
"(18.453, 18.97]","(20.893, 21.425]","(14.102, 14.644]","(99.078, 101.047]","(341.4, 347.643]"
"(21.552, 22.069]","(19.3, 19.831]","(14.102, 14.644]","(101.047, 103.016]","(347.643, 353.886]"
"(19.486, 20.003]","(19.831, 20.362]","(14.102, 14.644]","(99.078, 101.047]","(341.4, 347.643]"
"(20.519, 21.036]","(20.362, 20.893]","(13.559, 14.102]","(103.016, 104.985]","(347.643, 353.886]"
"(22.069, 22.586]","(19.831, 20.362]","(15.729, 16.272]","(103.016, 104.985]","(353.886, 360.128]"
