A,B,C,D,E
"(19.879, 20.127]","(20.235, 20.49]","(14.275, 14.536]","(101.519, 102.465]","(349.141, 352.138]"
"(20.127, 20.375]","(19.98, 20.235]","(15.838, 16.098]","(99.629, 100.574]","(346.145, 349.141]"
"(19.383, 19.631]","(19.725, 19.98]","(15.838, 16.098]","(98.684, 99.629]","(346.145, 349.141]"
"(19.631, 19.879]","(20.49, 20.745]","(16.098, 16.359]","(101.519, 102.465]","(355.134, 358.131]"
"(18.639, 18.887]","(19.215, 19.47]","(13.754, 14.015]","(95.849, 96.794]","(328.166, 331.162]"
"(17.4, 17.648]","(18.45, 18.705]","(15.578, 15.838]","(89.21, 90.178]","(313.183, 316.18]"
"(20.127, 20.375]","(19.47, 19.725]","(15.838, 16.098]","(99.629, 100.574]","(346.145, 349.141]"
"(18.887, 19.135]","(18.96, 19.215]","(14.275, 14.536]","(95.849, 96.794]","(331.162, 334.159]"
"(20.375, 20.623]","(18.45, 18.705]","(16.619, 16.88]","(96.794, 97.739]","(340.152, 343.148]"
"(20.871, 21.119]","(20.235, 20.49]","(16.359, 16.619]","(102.465, 103.41]","(358.131, 361.127]"
"(19.879, 20.127]","(19.98, 20.235]","(15.057, 15.317]","(99.629, 100.574]","(346.145, 349.141]"
"(20.127, 20.375]","(20.745, 21.0]","(12.452, 12.712]","(102.465, 103.41]","(346.145, 349.141]"
"(18.391, 18.639]","(20.745, 21.0]","(14.015, 14.275]","(97.739, 98.684]","(334.159, 337.155]"
"(20.623, 20.871]","(20.49, 20.745]","(15.838, 16.098]","(103.41, 104.355]","(358.131, 361.127]"
"(18.143, 18.391]","(20.49, 20.745]","(15.838, 16.098]","(99.629, 100.574]","(346.145, 349.141]"
"(19.383, 19.631]","(20.49, 20.745]","(16.619, 16.88]","(99.629, 100.574]","(349.141, 352.138]"
"(18.887, 19.135]","(22.02, 22.275]","(14.275, 14.536]","(102.465, 103.41]","(352.138, 355.134]"
"(19.879, 20.127]","(18.96, 19.215]","(16.359, 16.619]","(97.739, 98.684]","(343.148, 346.145]"
"(19.631, 19.879]","(19.98, 20.235]","(13.233, 13.494]","(100.574, 101.519]","(343.148, 346.145]"
"(18.391, 18.639]","(20.235, 20.49]","(14.536, 14.796]","(96.794, 97.739]","(334.159, 337.155]"
"(19.383, 19.631]","(19.725, 19.98]","(14.796, 15.057]","(98.684, 99.629]","(340.152, 343.148]"
"(18.391, 18.639]","(19.98, 20.235]","(14.275, 14.536]","(97.739, 98.684]","(337.155, 340.152]"
"(19.135, 19.383]","(20.235, 20.49]","(13.233, 13.494]","(97.739, 98.684]","(334.159, 337.155]"
"(20.127, 20.375]","(19.47, 19.725]","(15.838, 16.098]","(98.684, 99.629]","(343.148, 346.145]"
"(18.391, 18.639]","(21.0, 21.255]","(14.275, 14.536]","(99.629, 100.574]","(340.152, 343.148]"
"(21.614, 21.862]","(19.47, 19.725]","(14.015, 14.275]","(100.574, 101.519]","(346.145, 349.141]"
"(19.383, 19.631]","(20.235, 20.49]","(14.275, 14.536]","(98.684, 99.629]","(340.152, 343.148]"
"(20.623, 20.871]","(20.235, 20.49]","(13.754, 14.015]","(103.41, 104.355]","(349.141, 352.138]"
"(22.11, 22.358]","(19.725, 19.98]","(15.838, 16.098]","(103.41, 104.355]","(358.131, 361.127]"
"(18.143, 18.391]","(19.47, 19.725]","(13.233, 13.494]","(94.904, 95.849]","(325.169, 328.166]"
"(19.383, 19.631]","(18.195, 18.45]","(16.098, 16.359]","(93.959, 94.904]","(328.166, 331.162]"
"(19.631, 19.879]","(17.685, 17.94]","(15.578, 15.838]","(93.014, 93.959]","(328.166, 331.162]"
"(18.887, 19.135]","(19.47, 19.725]","(15.578, 15.838]","(95.849, 96.794]","(334.159, 337.155]"
"(20.871, 21.119]","(18.96, 19.215]","(14.536, 14.796]","(99.629, 100.574]","(343.148, 346.145]"
"(19.631, 19.879]","(18.96, 19.215]","(16.098, 16.359]","(94.904, 95.849]","(331.162, 334.159]"
"(21.119, 21.367]","(19.725, 19.98]","(13.754, 14.015]","(101.519, 102.465]","(349.141, 352.138]"
"(19.383, 19.631]","(20.745, 21.0]","(15.317, 15.578]","(99.629, 100.574]","(343.148, 346.145]"
"(20.127, 20.375]","(19.725, 19.98]","(14.275, 14.536]","(98.684, 99.629]","(343.148, 346.145]"
"(19.383, 19.631]","(18.195, 18.45]","(15.317, 15.578]","(93.014, 93.959]","(325.169, 328.166]"
"(19.383, 19.631]","(19.215, 19.47]","(15.057, 15.317]","(95.849, 96.794]","(334.159, 337.155]"
"(20.127, 20.375]","(21.765, 22.02]","(15.057, 15.317]","(108.135, 109.08]","(367.12, 370.117]"
"(20.375, 20.623]","(18.96, 19.215]","(14.275, 14.536]","(97.739, 98.684]","(334.159, 337.155]"
"(19.135, 19.383]","(19.725, 19.98]","(14.536, 14.796]","(95.849, 96.794]","(331.162, 334.159]"
"(19.135, 19.383]","(19.215, 19.47]","(14.536, 14.796]","(95.849, 96.794]","(328.166, 331.162]"
"(19.135, 19.383]","(19.725, 19.98]","(13.233, 13.494]","(97.739, 98.684]","(331.162, 334.159]"
"(19.631, 19.879]","(22.02, 22.275]","(14.015, 14.275]","(105.3, 106.245]","(361.127, 364.124]"
"(18.391, 18.639]","(20.49, 20.745]","(15.838, 16.098]","(97.739, 98.684]","(340.152, 343.148]"
"(19.631, 19.879]","(19.47, 19.725]","(14.536, 14.796]","(99.629, 100.574]","(343.148, 346.145]"
"(21.119, 21.367]","(19.725, 19.98]","(15.317, 15.578]","(102.465, 103.41]","(355.134, 358.131]"
"(18.639, 18.887]","(21.255, 21.51]","(15.317, 15.578]","(101.519, 102.465]","(349.141, 352.138]"
"(19.631, 19.879]","(19.47, 19.725]","(15.838, 16.098]","(96.794, 97.739]","(340.152, 343.148]"
"(21.614, 21.862]","(20.235, 20.49]","(14.796, 15.057]","(103.41, 104.355]","(355.134, 358.131]"
"(19.383, 19.631]","(21.0, 21.255]","(15.838, 16.098]","(102.465, 103.41]","(355.134, 358.131]"
"(18.887, 19.135]","(20.235, 20.49]","(15.317, 15.578]","(99.629, 100.574]","(346.145, 349.141]"
"(20.127, 20.375]","(19.47, 19.725]","(13.233, 13.494]","(97.739, 98.684]","(334.159, 337.155]"
"(19.879, 20.127]","(20.235, 20.49]","(14.015, 14.275]","(100.574, 101.519]","(343.148, 346.145]"
"(20.623, 20.871]","(19.725, 19.98]","(12.973, 13.233]","(99.629, 100.574]","(340.152, 343.148]"
"(18.391, 18.639]","(20.235, 20.49]","(14.015, 14.275]","(96.794, 97.739]","(334.159, 337.155]"
"(19.879, 20.127]","(20.49, 20.745]","(15.578, 15.838]","(104.355, 105.3]","(358.131, 361.127]"
"(19.879, 20.127]","(19.725, 19.98]","(14.536, 14.796]","(99.629, 100.574]","(343.148, 346.145]"
"(19.879, 20.127]","(19.215, 19.47]","(14.275, 14.536]","(96.794, 97.739]","(331.162, 334.159]"
"(19.135, 19.383]","(20.745, 21.0]","(16.619, 16.88]","(102.465, 103.41]","(358.131, 361.127]"
"(20.127, 20.375]","(20.235, 20.49]","(14.536, 14.796]","(100.574, 101.519]","(346.145, 349.141]"
"(21.119, 21.367]","(20.49, 20.745]","(12.973, 13.233]","(102.465, 103.41]","(349.141, 352.138]"
"(19.879, 20.127]","(19.98, 20.235]","(14.275, 14.536]","(99.629, 100.574]","(340.152, 343.148]"
"(20.127, 20.375]","(21.255, 21.51]","(14.536, 14.796]","(102.465, 103.41]","(349.141, 352.138]"
"(20.127, 20.375]","(21.0, 21.255]","(16.359, 16.619]","(105.3, 106.245]","(367.12, 370.117]"
"(19.631, 19.879]","(19.725, 19.98]","(13.233, 13.494]","(99.629, 100.574]","(340.152, 343.148]"
"(19.135, 19.383]","(19.47, 19.725]","(14.796, 15.057]","(96.794, 97.739]","(334.159, 337.155]"
"(20.127, 20.375]","(20.745, 21.0]","(14.796, 15.057]","(103.41, 104.355]","(352.138, 355.134]"
"(21.367, 21.614]","(19.47, 19.725]","(14.015, 14.275]","(99.629, 100.574]","(340.152, 343.148]"
"(20.623, 20.871]","(20.745, 21.0]","(14.796, 15.057]","(104.355, 105.3]","(358.131, 361.127]"
"(19.631, 19.879]","(19.215, 19.47]","(14.796, 15.057]","(96.794, 97.739]","(334.159, 337.155]"
"(21.119, 21.367]","(19.725, 19.98]","(15.057, 15.317]","(102.465, 103.41]","(352.138, 355.134]"
"(20.871, 21.119]","(19.725, 19.98]","(13.494, 13.754]","(100.574, 101.519]","(340.152, 343.148]"
"(21.119, 21.367]","(18.705, 18.96]","(15.578, 15.838]","(98.684, 99.629]","(340.152, 343.148]"
"(17.896, 18.143]","(19.98, 20.235]","(12.973, 13.233]","(95.849, 96.794]","(325.169, 328.166]"
"(20.127, 20.375]","(21.0, 21.255]","(17.401, 17.661]","(102.465, 103.41]","(358.131, 361.127]"
"(21.614, 21.862]","(22.785, 23.04]","(14.015, 14.275]","(111.915, 112.861]","(382.103, 385.099]"
"(21.614, 21.862]","(19.47, 19.725]","(15.578, 15.838]","(101.519, 102.465]","(349.141, 352.138]"
"(19.879, 20.127]","(19.98, 20.235]","(14.796, 15.057]","(99.629, 100.574]","(343.148, 346.145]"
"(19.383, 19.631]","(20.745, 21.0]","(12.192, 12.452]","(101.519, 102.465]","(340.152, 343.148]"
"(19.135, 19.383]","(19.215, 19.47]","(12.192, 12.452]","(95.849, 96.794]","(325.169, 328.166]"
"(19.879, 20.127]","(21.51, 21.765]","(15.057, 15.317]","(103.41, 104.355]","(355.134, 358.131]"
"(19.879, 20.127]","(19.215, 19.47]","(15.838, 16.098]","(96.794, 97.739]","(340.152, 343.148]"
"(20.375, 20.623]","(19.98, 20.235]","(13.494, 13.754]","(102.465, 103.41]","(346.145, 349.141]"
"(19.631, 19.879]","(21.765, 22.02]","(15.057, 15.317]","(103.41, 104.355]","(355.134, 358.131]"
"(19.135, 19.383]","(18.96, 19.215]","(15.317, 15.578]","(96.794, 97.739]","(340.152, 343.148]"
"(19.631, 19.879]","(19.725, 19.98]","(13.754, 14.015]","(101.519, 102.465]","(343.148, 346.145]"
"(19.631, 19.879]","(19.98, 20.235]","(13.754, 14.015]","(98.684, 99.629]","(337.155, 340.152]"
"(19.383, 19.631]","(19.98, 20.235]","(14.015, 14.275]","(96.794, 97.739]","(334.159, 337.155]"
"(18.391, 18.639]","(19.47, 19.725]","(13.754, 14.015]","(96.794, 97.739]","(334.159, 337.155]"
"(19.631, 19.879]","(19.215, 19.47]","(16.098, 16.359]","(95.849, 96.794]","(334.159, 337.155]"
"(19.383, 19.631]","(17.685, 17.94]","(15.578, 15.838]","(92.068, 93.014]","(322.173, 325.169]"
"(19.631, 19.879]","(19.47, 19.725]","(15.578, 15.838]","(98.684, 99.629]","(343.148, 346.145]"
"(18.887, 19.135]","(19.725, 19.98]","(13.754, 14.015]","(95.849, 96.794]","(328.166, 331.162]"
"(20.375, 20.623]","(19.98, 20.235]","(15.057, 15.317]","(102.465, 103.41]","(352.138, 355.134]"
"(20.127, 20.375]","(20.49, 20.745]","(15.057, 15.317]","(102.465, 103.41]","(355.134, 358.131]"
"(17.4, 17.648]","(20.235, 20.49]","(15.057, 15.317]","(95.849, 96.794]","(334.159, 337.155]"
"(20.871, 21.119]","(18.705, 18.96]","(15.838, 16.098]","(96.794, 97.739]","(337.155, 340.152]"
